Year,Flag,Lat,Lon,ALB,BET,BKJ,BZX,FRZ,PBF,SKJ,TUN,YFT
2000,PAN,2.5,-85.5,0,0,0,0,0,0,0,0,0
2000,PAN,3.5,-88.5,0,0,0,0,0,0,0,0,10
2000,PAN,5.5,-97.5,0,0,0,0,0,0,0,0,40
2000,PAN,5.5,-95.5,0,0,0,0,0,0,0,0,1
2000,PAN,6.5,-96.5,0,0,0,0,0,0,0,0,45
2000,PAN,6.5,-95.5,0,0,0,0,0,0,0,0,30
2000,USA,-14.5,-83.5,0,50,0,0,0,0,28,0,9
2000,USA,-14.5,-82.5,0,2,0,0,0,0,98,0,168
2000,USA,-13.5,-84.5,0,1,0,0,0,0,288,0,60
2000,USA,-13.5,-82.5,0,0,0,0,0,0,2,0,3
2000,USA,-12.5,-86.5,0,6,0,0,0,0,24,0,95
2000,USA,-12.5,-85.5,0,0,0,0,0,0,33,0,50
2000,USA,-12.5,-84.5,0,0,0,0,0,0,40,0,5
2000,USA,-11.5,-105.5,0,14,0,0,0,0,6,0,1
2000,USA,-11.5,-86.5,0,0,0,0,0,0,0,0,0
2000,USA,-8.5,-87.5,0,0,0,0,0,0,23,0,2
2000,USA,-7.5,-116.5,0,36,0,0,0,0,50,0,0
2000,USA,-7.5,-89.5,0,0,0,0,0,0,32,0,1
2000,USA,-7.5,-87.5,0,0,0,0,0,0,122,0,10
2000,USA,-7.5,-86.5,0,0,0,0,0,0,18,0,7
2000,USA,-6.5,-113.5,0,92,0,0,0,0,105,0,0
2000,USA,-6.5,-112.5,0,109,0,0,0,0,173,0,0
2000,USA,-6.5,-102.5,0,2,0,0,0,0,25,0,0
2000,USA,-5.5,-97.5,0,204,0,0,0,0,38,0,0
2000,USA,-5.5,-87.5,0,0,0,0,0,0,18.1,0,0
2000,USA,-4.5,-98.5,0,1,0,0,0,0,1,0,0
2000,USA,-4.5,-87.5,0,0,0,0,0,0,84.3,0,0
2000,USA,-4.5,-86.5,0,0,0,0,0,0,0,0,0
2000,USA,-3.5,-102.5,0,0,0,0,0,0,0,0,0
2000,USA,-3.5,-85.5,0,0,0,0,0,0,0,0,0
2000,USA,-3.5,-84.5,0,0,0,0,0,0,29.9,0,0
2000,USA,-2.5,-105.5,0,38,0,0,0,0,16,0,0
2000,USA,-2.5,-102.5,0,77,0,0,0,0,14,0,0
2000,USA,-2.5,-94.5,0,0,0,0,0,0,316,0,0
2000,USA,-2.5,-92.5,0,0,0,0,0,0,699,0,0
2000,USA,-2.5,-91.5,0,0,0,0,0,0,213,0,0
2000,USA,-2.5,-84.5,0,0,0,0,0,0,6.3,0,0
2000,USA,-1.5,-94.5,0,0,0,0,0,0,118,0,0
2000,USA,-1.5,-92.5,0,0,0,0,0,0,324,0,0
2000,USA,-1.5,-90.5,0,0,0,0,0,0,31,0,0
2000,USA,2.5,-83.5,0,0,0,0,0,0,54.4,0,27.2
2000,USA,4.5,-87.5,0,0,0,0,0,0,170.3,0,0
2000,USA,4.5,-84.5,0,0,0,0,0,0,9,0,181.3
2000,USA,5.5,-84.5,0,0,0,0,0,0,0,0,45.3
2000,VEN,-14.5,-84.5,0,0,0,0,0,0,0,0,22
2000,VEN,-14.5,-83.5,0,0,0,0,0,0,0,0,18
2000,VEN,-14.5,-82.5,0,0,0,0,0,0,0,0,8
2000,VEN,-13.5,-84.5,0,4,0,0,0,0,73,0,176
2000,VEN,-13.5,-82.5,0,0,0,0,0,0,0,0,7
2000,VEN,-13.5,-81.5,0,0,0,0,0,0,0,0,10
2000,VEN,-9.5,-89.5,0,0,0,0,0,0,0,0,17
2000,VEN,-6.5,-91.5,0,0,0,0,0,0,0,0,14
2000,VEN,-5.5,-97.5,0,0,0,0,0,0,0,0,20
2000,VEN,-4.5,-105.5,0,0,0,0,0,0,0,0,30
2000,VEN,-4.5,-104.5,0,0,0,0,0,0,0,0,40
2000,VEN,-4.5,-99.5,0,140,0,0,0,0,188,0,68
2000,VEN,-4.5,-98.5,0,0,0,0,0,0,75,0,278
2000,VEN,-4.5,-97.5,0,0,0,0,0,0,0,0,77
2000,VEN,-4.5,-96.5,0,0,0,0,0,0,0,0,33
2000,VEN,-4.5,-92.5,0,0,0,0,0,0,0,0,15
2000,VEN,-3.5,-104.5,0,2,0,0,0,0,0,0,23
2000,VEN,-3.5,-101.5,0,0,0,0,0,0,17,0,110
2000,VEN,-3.5,-100.5,0,0,0,0,0,0,0,0,20
2000,VEN,-3.5,-99.5,0,0,0,0,0,0,6,0,100
2000,VEN,-3.5,-98.5,0,0,0,0,0,0,8,0,18
2000,VEN,-3.5,-97.5,0,0,0,0,0,0,0,0,65
2000,VEN,-3.5,-95.5,0,0,0,0,0,0,0,0,12
2000,VEN,-2.5,-97.5,0,146,0,0,0,0,0,0,4
2000,VEN,-2.5,-83.5,0,0,0,0,0,0,0,0,32
2000,VEN,-1.5,-95.5,0,0,0,0,0,0,40,0,0
2000,VEN,-1.5,-85.5,0,0,0,0,0,0,0,0,15
2000,VEN,-1.5,-83.5,0,0,0,0,0,0,2,0,14
2000,VEN,-0.5,-83.5,0,0,0,0,0,0,80,0,5
2000,VEN,0.5,-85.5,0,0,0,0,0,0,0,0,20
2000,VEN,1.5,-97.5,0,0,0,0,0,0,0,0,0
2000,VEN,1.5,-93.5,0,0,0,0,0,0,0,0,2
2000,VEN,1.5,-91.5,0,0,0,0,0,0,0,0,26
2000,VEN,1.5,-90.5,0,0,0,0,0,0,0,0,50
2000,VEN,1.5,-87.5,0,0,0,0,0,0,0,0,0
2000,VEN,1.5,-85.5,0,0,0,0,0,0,151,0,155
2000,VEN,1.5,-84.5,0,0,0,0,0,0,0,0,0
2000,VEN,2.5,-95.5,0,0,0,0,0,0,0,0,25
2000,VEN,2.5,-86.5,0,0,0,0,0,0,0,0,13
2000,VEN,2.5,-85.5,0,0,0,0,0,0,0,0,0
2000,VEN,3.5,-97.5,0,0,0,0,0,0,53,0,0
2000,VEN,3.5,-90.5,0,0,0,0,0,0,10,0,0
2000,VEN,3.5,-89.5,0,0,0,0,0,0,0,0,38
2000,VEN,3.5,-88.5,0,0,0,0,0,0,0,0,24
2000,VEN,3.5,-87.5,0,0,0,0,0,0,0,0,12
2000,VEN,3.5,-85.5,0,0,0,0,0,0,0,0,35
2000,VEN,3.5,-82.5,0,0,0,0,0,0,0,0,21
2000,VEN,4.5,-96.5,0,0,0,0,0,0,68,0,34
2000,VEN,4.5,-90.5,0,0,0,0,0,0,0,0,29
2000,VEN,4.5,-89.5,0,0,0,0,0,0,0,0,92
2000,VEN,4.5,-88.5,0,0,0,0,0,0,0,0,108
2000,VEN,4.5,-87.5,0,0,0,0,0,0,0,0,15
2000,VEN,4.5,-86.5,0,1,0,0,0,0,0,0,97
2000,VEN,4.5,-85.5,0,0,0,0,0,0,0,0,180
2000,VEN,4.5,-84.5,0,0,0,0,0,0,0,0,369
2000,VEN,4.5,-83.5,0,0,0,0,0,0,0,0,18
2000,VEN,5.5,-101.5,0,0,0,0,0,0,0,0,20
2000,VEN,5.5,-98.5,0,0,0,0,0,0,0,0,8
2000,VEN,5.5,-97.5,0,0,0,0,0,0,100,0,0
2000,VEN,5.5,-96.5,0,0,0,0,0,0,0,0,20
2000,VEN,5.5,-95.5,0,0,0,0,0,0,1,0,63
2000,VEN,5.5,-94.5,0,0,0,0,0,0,0,0,75
2000,VEN,5.5,-93.5,0,0,0,0,0,0,0,0,171
2000,VEN,5.5,-91.5,0,0,0,0,0,0,0,0,8
2000,VEN,5.5,-90.5,0,0,0,0,0,0,0,0,105
2000,VEN,5.5,-89.5,0,0,0,0,0,0,0,0,75
2000,VEN,5.5,-88.5,0,0,0,0,0,0,2,0,204
2000,VEN,5.5,-87.5,0,0,0,0,0,0,0,0,312
2000,VEN,5.5,-86.5,0,0,0,0,0,0,0,0,275
2000,VEN,5.5,-85.5,0,0,0,0,0,0,0,0,96
2000,VEN,5.5,-84.5,0,0,0,0,0,0,0,0,145
2000,VEN,5.5,-83.5,0,0,0,0,0,0,1,0,59
2000,VEN,5.5,-81.5,0,0,0,0,0,0,0,0,45
2000,VEN,6.5,-100.5,0,0,0,0,0,0,0,0,40
2000,VEN,6.5,-99.5,0,0,0,0,0,0,0,0,0
2000,VEN,6.5,-98.5,0,0,0,0,0,0,0,0,40
2000,VEN,6.5,-97.5,0,0,0,0,0,0,0,0,55
2000,VEN,6.5,-96.5,0,0,0,0,0,0,22,0,64
2000,VEN,6.5,-95.5,0,0,0,0,0,0,0,0,70
2000,VEN,6.5,-94.5,0,0,0,0,0,0,0,0,215
2000,VEN,6.5,-93.5,0,0,0,0,0,0,8,0,532
2000,VEN,6.5,-92.5,0,0,0,0,0,0,0,0,2
2000,VEN,6.5,-90.5,0,0,0,0,0,0,0,0,20
2000,VEN,6.5,-89.5,0,0,0,0,0,0,0,0,9
2000,VEN,6.5,-88.5,0,0,0,0,0,0,0,0,25
2000,VEN,6.5,-87.5,0,0,0,0,0,0,0,0,155
2000,VEN,6.5,-86.5,0,0,0,0,0,0,0,0,254
2000,VEN,6.5,-85.5,0,0,0,0,0,0,0,0,121
2000,VEN,6.5,-84.5,0,0,0,0,0,0,0,0,6
2000,VEN,6.5,-83.5,0,0,0,0,0,0,0,0,0
2000,VEN,6.5,-81.5,0,0,0,0,0,0,0,0,60
2000,VEN,7.5,-98.5,0,0,0,0,0,0,0,0,0
2000,VEN,7.5,-97.5,0,0,0,0,0,0,0,0,50
2000,VEN,7.5,-96.5,0,0,0,0,0,0,4,0,160
2000,VEN,7.5,-95.5,0,0,0,0,0,0,28,0,36
2000,VEN,7.5,-93.5,0,0,0,0,0,0,0,0,16
2000,VEN,7.5,-87.5,0,0,0,0,0,0,0,0,16
2000,VEN,7.5,-86.5,0,0,0,0,0,0,0,0,3
2000,VEN,7.5,-85.5,0,0,0,0,0,0,0,0,61
2000,VEN,7.5,-84.5,0,0,0,0,0,0,0,0,102
2000,VEN,8.5,-86.5,0,0,0,0,0,0,0,0,5
2000,VEN,8.5,-85.5,0,0,0,0,0,0,0,0,33
2000,VEN,8.5,-84.5,0,0,0,0,0,0,0,0,35
2000,VEN,9.5,-85.5,0,0,0,0,0,0,0,0,32
2000,VEN,9.5,-84.5,0,0,0,0,0,0,0,0,0
2000,VUT,-11.5,-83.5,0,0,0,0,0,0,48,0,32
2000,VUT,-5.5,-92.5,0,0,0,0,0,0,0,0,20
2000,VUT,-5.5,-91.5,0,0,0,0,0,0,0,0,30
2000,VUT,-4.5,-104.5,0,0,0,0,0,0,0,0,30
2000,VUT,-4.5,-98.5,0,0,0,0,0,0,0,0,35
2000,VUT,-4.5,-91.5,0,0,0,0,0,0,0,0,40
2000,VUT,-4.5,-90.5,0,0,0,0,0,0,0,0,15
2000,VUT,-3.5,-84.5,0,2,0,0,0,0,2,0,2
2000,VUT,-2.5,-110.5,0,83,0,0,0,0,19,0,11
2000,VUT,-2.5,-109.5,0,85,0,0,0,0,50,0,35
2000,VUT,-2.5,-103.5,0,216,0,0,0,0,18,0,0
2000,VUT,-2.5,-102.5,0,153,0,0,0,0,1,0,2
2000,VUT,-2.5,-99.5,0,85,0,0,0,0,0,0,0
2000,VUT,-2.5,-97.5,0,41,0,0,0,0,50,0,2
2000,VUT,-2.5,-95.5,0,0,0,0,0,0,254,0,0
2000,VUT,-2.5,-90.5,0,0,0,0,0,0,150,0,0
2000,VUT,-2.5,-89.5,0,2,0,0,0,0,96,0,10
2000,VUT,-2.5,-86.5,0,5,0,0,0,0,2,0,8
2000,VUT,-2.5,-84.5,0,0,0,0,0,0,75,0,40
2000,VUT,-2.5,-83.5,0,16,0,0,0,0,62,0,63
2000,VUT,-2.5,-82.5,0,0,0,0,0,0,0,0,25
2000,VUT,-2.5,-81.5,0,0,0,0,0,0,0,0,1
2000,VUT,-1.5,-111.5,0,0,0,0,0,0,45,0,0
2000,VUT,-1.5,-103.5,0,407,0,0,0,0,64,0,0
2000,VUT,-1.5,-102.5,0,137,0,0,0,0,119,0,9
2000,VUT,-1.5,-93.5,0,0,0,0,0,0,70,0,0
2000,VUT,-0.5,-102.5,0,0,0,0,0,0,0,0,0
2000,VUT,-0.5,-86.5,0,0,0,0,0,0,194,0,3
2000,VUT,0.5,-102.5,0,75,0,0,0,0,73,0,1
2000,VUT,0.5,-84.5,0,43,0,0,0,0,12,0,0
2000,VUT,1.5,-90.5,0,0,0,0,0,0,60,0,22
2000,VUT,1.5,-89.5,0,0,0,0,0,0,8,0,4
2000,VUT,1.5,-85.5,0,0,0,0,0,0,7,0,113
2000,VUT,2.5,-90.5,0,0,0,0,0,0,85,0,33
2000,VUT,2.5,-89.5,0,0,0,0,0,0,0,0,6
2000,VUT,2.5,-88.5,0,0,0,0,0,0,0,0,8
2000,VUT,2.5,-87.5,0,0,0,0,0,0,0,0,7
2000,VUT,3.5,-117.5,0,25,0,0,0,0,32,0,73
2000,VUT,3.5,-97.5,0,0,0,0,0,0,0,0,9
2000,VUT,3.5,-96.5,0,0,0,0,0,0,27,0,0
2000,VUT,3.5,-95.5,0,0,0,0,0,0,36,0,156
2000,VUT,3.5,-94.5,0,0,0,0,0,0,0,0,85
2000,VUT,3.5,-90.5,0,0,0,0,0,0,0,0,14
2000,VUT,3.5,-85.5,0,0,0,0,0,0,0,0,20
2000,VUT,4.5,-95.5,0,0,0,0,0,0,0,0,17
2000,VUT,4.5,-89.5,0,0,0,0,0,0,0,0,0
2000,VUT,4.5,-88.5,0,0,0,0,0,0,0,0,5
2000,VUT,4.5,-85.5,0,0,0,0,0,0,0,0,38
2000,VUT,4.5,-84.5,0,0,0,0,0,0,0,0,150
2000,VUT,5.5,-100.5,0,0,0,0,0,0,72,0,8
2000,VUT,5.5,-97.5,0,0,0,0,0,0,0,0,25
2000,VUT,5.5,-95.5,0,0,0,0,0,0,0,0,26
2000,VUT,5.5,-94.5,0,0,0,0,0,0,0,0,15
2000,VUT,5.5,-89.5,0,0,0,0,0,0,0,0,25
2000,VUT,5.5,-88.5,0,0,0,0,0,0,0,0,20
2000,VUT,5.5,-84.5,0,0,0,0,0,0,0,0,100
2000,VUT,6.5,-97.5,0,0,0,0,0,0,0,0,203
2000,VUT,6.5,-96.5,0,0,0,0,0,0,0,0,496
2000,VUT,6.5,-95.5,0,0,0,0,0,0,0,0,15
2000,VUT,6.5,-94.5,0,0,0,0,0,0,0,0,42
2000,VUT,6.5,-93.5,0,0,0,0,0,0,1,0,90
2000,VUT,6.5,-88.5,0,0,0,0,0,0,0,0,150
2000,VUT,6.5,-87.5,0,0,0,0,0,0,0,0,18
2000,VUT,6.5,-85.5,0,0,0,0,0,0,0,0,4
2000,VUT,7.5,-95.5,0,0,0,0,0,0,0,0,14
2000,VUT,7.5,-94.5,0,0,0,0,0,0,0,0,46
2000,VUT,7.5,-86.5,0,0,0,0,0,0,0,0,8
2000,VUT,8.5,-85.5,0,0,0,0,0,0,0,0,7
2000,VUT,8.5,-84.5,0,0,0,0,0,0,0,0,4
2000,VUT,9.5,-85.5,0,0,0,0,0,0,0,0,0
2000,COL,-5.5,-86.5,0,0,0,0,0,0,0,0,0
2000,COL,-4.5,-89.5,0,0,0,0,0,0,76,0,0
2000,COL,-4.5,-86.5,0,0,0,0,0,0,0,0,0
2000,COL,-3.5,-102.5,0,0,0,0,0,0,0,0,18
2000,COL,-3.5,-101.5,0,0,0,0,0,0,0,0,20
2000,COL,-3.5,-92.5,0,0,0,0,0,0,18.1,0,0
2000,COL,-2.5,-92.5,0,6,0,0,0,0,164.76,0,67.33
2000,COL,-2.5,-91.5,0,0,0,0,0,0,324.8,0,20
2000,COL,-2.5,-90.5,0,0,0,0,0,0,39.9,0,0
2000,COL,-2.5,-86.5,0,0,0,0,0,0,31.7,0,0
2000,COL,-2.5,-81.5,0,0,0,0,0,0,0.53,0,2.16
2000,COL,-1.5,-93.5,0,0,0,0,0,0,49,0,13
2000,COL,-1.5,-91.5,0,0,0,0,0,0,8.1,0,0
2000,COL,0.5,-83.5,0,0,0,0,0,0,45.3,0,0
2000,COL,1.5,-93.5,0,0,0,0,0,0,0,0,41
2000,COL,2.5,-98.5,0,0,0,0,0,0,0,0,15
2000,COL,2.5,-90.5,0,0,0,0,0,0,0,0,5
2000,COL,3.5,-98.5,0,0,0,0,0,0,0,0,20
2000,COL,3.5,-97.5,0,0,0,0,0,0,0,0,30
2000,COL,3.5,-96.5,0,0,0,0,0,0,0,0,63
2000,COL,3.5,-95.5,0,0,0,0,0,0,0,0,59
2000,COL,3.5,-92.5,0,0,0,0,0,0,0,0,77
2000,COL,4.5,-96.5,0,0,0,0,0,0,0,0,18
2000,COL,4.5,-95.5,0,0,0,0,0,0,0,0,72
2000,COL,4.5,-94.5,0,0,0,0,0,0,0,0,39
2000,COL,4.5,-93.5,0,0,0,0,0,0,0,0,121
2000,COL,4.5,-92.5,0,0,0,0,0,0,0,0,45
2000,COL,4.5,-91.5,0,0,0,0,0,0,0,0,6
2000,COL,4.5,-84.5,0,0,0,0,0,0,0,0,9
2000,COL,5.5,-96.5,0,0,0,0,0,0,0,0,48
2000,COL,5.5,-95.5,0,0,0,0,0,0,0,0,9
2000,COL,5.5,-94.5,0,0,0,0,0,0,0,0,20
2000,COL,5.5,-93.5,0,0,0,0,0,0,0,0,30
2000,COL,5.5,-92.5,0,0,0,0,0,0,0,0,96
2000,COL,5.5,-91.5,0,0,0,0,0,0,73,0,36
2000,COL,5.5,-90.5,0,0,0,0,0,0,0,0,27
2000,COL,5.5,-89.5,0,0,0,0,0,0,0,0,0
2000,COL,5.5,-85.5,0,0,0,0,0,0,0,0,36.1
2000,COL,6.5,-95.5,0,0,0,0,0,0,0,0,207
2000,COL,6.5,-94.5,0,0,0,0,0,0,0,0,279
2000,COL,6.5,-93.5,0,0,0,0,0,0,0,0,77
2000,COL,6.5,-92.5,0,0,0,0,0,0,27,0,93
2000,COL,6.5,-91.5,0,0,0,0,0,0,0,0,18
2000,COL,6.5,-90.5,0,0,0,0,0,0,14,0,39
2000,COL,7.5,-95.5,0,0,0,0,0,0,0,0,33
2000,ECU,-11.5,-137.5,0,0,0,0,0,0,0,0,0
2000,ECU,-10.5,-107.5,0,63,0,0,0,0,2,0,5
2000,ECU,-10.5,-84.5,0,0,0,0,0,0,68,0,17
2000,ECU,-10.5,-83.5,0,0,0,0,0,0,371,0,119
2000,ECU,-10.5,-82.5,0,0,0,0,0,0,56,0,39
2000,ECU,-9.5,-112.5,0,10,0,0,0,0,80,0,5
2000,ECU,-8.5,-145.5,0,0,0,0,0,0,16,0,4
2000,ECU,-8.5,-142.5,0,0,0,0,0,0,110,0,0
2000,ECU,-7.5,-149.5,0,15,0,0,0,0,110,0,25
2000,ECU,-6.5,-148.5,0,0,0,0,0,0,20,0,4
2000,ECU,-5.5,-92.5,0,4,0,0,0,0,509,0,61
2000,ECU,-5.5,-91.5,0,0,0,0,0,0,163,0,1
2000,ECU,-4.5,-140.5,0,10,0,0,0,0,140,0,20
2000,ECU,-4.5,-108.5,0,13,0,0,0,0,4,0,13
2000,ECU,-4.5,-101.5,0,3,0,0,0,0,14,0,2
2000,ECU,-4.5,-100.5,0,1,0,0,0,0,1,0,39
2000,ECU,-4.5,-99.5,0,2,0,0,0,0,27,0,34
2000,ECU,-4.5,-95.5,0,5,0,0,0,0,0,0,10
2000,ECU,-4.5,-92.5,0,0,0,0,0,0,0,0,15
2000,ECU,-4.5,-90.5,0,0,0,0,0,0,118,0,0
2000,ECU,-3.5,-102.5,0,27,0,0,0,0,151,0,37
2000,ECU,-3.5,-101.5,0,6,0,0,0,0,9,0,18
2000,ECU,-3.5,-100.5,0,10,0,0,0,0,60,0,101
2000,ECU,-3.5,-99.5,0,147,0,0,0,0,60,0,90
2000,ECU,-3.5,-97.5,0,3,0,0,0,0,10,0,18
2000,ECU,-3.5,-94.5,0,0,0,0,0,0,6,0,14
2000,ECU,-3.5,-93.5,0,0,0,0,0,0,58,0,46
2000,ECU,-3.5,-92.5,0,32,0,0,0,0,582,0,106
2000,ECU,-3.5,-91.5,0,0,0,0,0,0,70,0,0
2000,ECU,-3.5,-90.5,0,0,0,0,0,0,6,0,0
2000,ECU,-3.5,-89.5,0,0,0,0,0,0,108,0,20
2000,ECU,-3.5,-88.5,0,0,0,0,0,0,170,0,4
2000,ECU,-3.5,-87.5,0,0,0,0,0,0,90,0,23
2000,ECU,-3.5,-83.5,0,0,0,0,0,0,0,0,2.7
2000,ECU,-3.5,-82.5,0,0,0,0,0,0,54.4,0,0
2000,ECU,-3.5,-81.5,0,0,0,0,0,0,90.5,0,31.2
2000,ECU,-2.5,-104.5,0,0,0,0,0,0,64,0,0
2000,ECU,-2.5,-103.5,0,237,0,0,0,0,66,0,18
2000,ECU,-2.5,-102.5,0,47,0,0,0,0,43,0,8
2000,ECU,-2.5,-98.5,0,40,0,0,0,0,28,0,73
2000,ECU,-2.5,-95.5,0,58,0,0,0,0,76,0,14
2000,ECU,-2.5,-94.5,0,120,0,0,0,0,36,0,27
2000,ECU,-2.5,-93.5,0,134,0,0,0,0,609,0,29
2000,ECU,-2.5,-92.5,0,0,0,0,0,0,723.4,0,40
2000,ECU,-2.5,-91.5,0,81,0,0,0,0,4941.5,0,90.2
2000,ECU,-2.5,-90.5,0,0,0,0,0,0,352.7,0,63.7
2000,ECU,-2.5,-89.5,0,3,0,0,0,0,2,0,54
2000,ECU,-2.5,-88.5,0,0,0,0,0,0,77.1,0,6.3
2000,ECU,-2.5,-87.5,0,5,0,0,0,0,167.7,0,43.1
2000,ECU,-2.5,-86.5,0,18.1,0,0,0,0,113.3,0,0
2000,ECU,-2.5,-85.5,0,0,0,0,0,0,8,0,114
2000,ECU,-2.5,-84.5,0,0,0,0,0,0,54.4,0,0
2000,ECU,-2.5,-82.5,0,0,0,0,0,0,18.1,0,0
2000,ECU,-2.5,-81.5,0,0,0,0,0,0,110.93,0,183.86
2000,ECU,-1.5,-102.5,0,6,0,0,0,0,41,0,4
2000,ECU,-1.5,-101.5,0,53,0,0,0,0,115,0,3
2000,ECU,-1.5,-100.5,0,6,0,0,0,0,0,0,6
2000,ECU,-1.5,-97.5,0,1,0,0,0,0,79,0,3
2000,ECU,-1.5,-95.5,0,76,0,0,0,0,435,0,49
2000,ECU,-1.5,-94.5,0,50,0,0,0,0,6,0,4
2000,ECU,-1.5,-93.5,0,289,0,0,0,0,340,0,46
2000,ECU,-1.5,-92.5,0,48.5,0,0,0,0,927.3,0,5
2000,ECU,-1.5,-91.5,0,80,0,0,0,0,2066.7,0,42
2000,ECU,-1.5,-90.5,0,0,0,0,0,0,328.6,0,9.6
2000,ECU,-1.5,-89.5,0,0,0,0,0,0,32,0,18.1
2000,ECU,-1.5,-88.5,0,0.9,0,0,0,0,70.6,0,47
2000,ECU,-1.5,-87.5,0,0,0,0,0,0,13,0,24
2000,ECU,-1.5,-85.5,0,0,0,0,0,0,41.7,0,40.8
2000,ECU,-1.5,-84.5,0,0,0,0,0,0,0,0,0
2000,ECU,-1.5,-83.5,0,0,0,0,0,0,1.8,0,0
2000,ECU,-1.5,-82.5,0,2,0,0,0,0,0,0,8.1
2000,ECU,-0.5,-102.5,0,111,0,0,0,0,45,0,0
2000,ECU,-0.5,-100.5,0,157,0,0,0,0,4,0,0
2000,ECU,-0.5,-98.5,0,164,0,0,0,0,164,0,32
2000,ECU,-0.5,-95.5,0,9,0,0,0,0,158,0,12
2000,ECU,-0.5,-94.5,0,0,0,0,0,0,151,0,0
2000,ECU,-0.5,-93.5,0,201,0,0,0,0,16,0,0
2000,ECU,-0.5,-92.5,0,0,0,0,0,0,49.3,0,0
2000,ECU,-0.5,-86.5,0,0,0,0,0,0,0,0,0
2000,ECU,-0.5,-85.5,0,0,0,0,0,0,0,0,10.8
2000,ECU,-0.5,-84.5,0,0,0,0,0,0,4.5,0,4.5
2000,ECU,-0.5,-83.5,0,0,0,0,0,0,27.2,0,0
2000,ECU,0.5,-100.5,0,8,0,0,0,0,29,0,1
2000,ECU,0.5,-98.5,0,0,0,0,0,0,23,0,0
2000,ECU,0.5,-96.5,0,30,0,0,0,0,140,0,15
2000,ECU,0.5,-95.5,0,186,0,0,0,0,276,0,5
2000,ECU,0.5,-94.5,0,176,0,0,0,0,206,0,1
2000,ECU,0.5,-92.5,0,0,0,0,0,0,59,0,0
2000,ECU,0.5,-87.5,0,0,0,0,0,0,0,0,0
2000,ECU,0.5,-84.5,0,0,0,0,0,0,22.6,0,0
2000,ECU,0.5,-83.5,0,0,0,0,0,0,250,0,0
2000,ECU,0.5,-82.5,0,0,0,0,0,0,3.6,0,0
2000,ECU,1.5,-120.5,0,160,0,0,0,0,19,0,80
2000,ECU,1.5,-101.5,0,0,0,0,0,0,0,0,0
2000,ECU,1.5,-100.5,0,34,0,0,0,0,151,0,0
2000,ECU,1.5,-99.5,0,113,0,0,0,0,158,0,7
2000,ECU,1.5,-97.5,0,25,0,0,0,0,1,0,4
2000,ECU,1.5,-95.5,0,322,0,0,0,0,46,0,111
2000,ECU,1.5,-94.5,0,176,0,0,0,0,254,0,0
2000,ECU,1.5,-92.5,0,0,0,0,0,0,40.6,0,0
2000,ECU,1.5,-91.5,0,0,0,0,0,0,74.3,0,1.8
2000,ECU,1.5,-88.5,0,0,0,0,0,0,0,0,0
2000,ECU,1.5,-84.5,0,0,0,0,0,0,18.1,0,0
2000,ECU,2.5,-107.5,0,30,0,0,0,0,2,0,24
2000,ECU,2.5,-102.5,0,40,0,0,0,0,50,0,10
2000,ECU,2.5,-100.5,0,2,0,0,0,0,0,0,0
2000,ECU,2.5,-97.5,0,1,0,0,0,0,0,0,1
2000,ECU,2.5,-93.5,0,11,0,0,0,0,8,0,2
2000,ECU,2.5,-91.5,0,0,0,0,0,0,404.8,0,3
2000,ECU,2.5,-90.5,0,0,0,0,0,0,0,0,1.8
2000,ECU,2.5,-81.5,0,0,0,0,0,0,9.16,0,19.23
2000,ECU,3.5,-108.5,0,28,0,0,0,0,7,0,8
2000,ECU,3.5,-101.5,0,2,0,0,0,0,51,0,2
2000,ECU,3.5,-97.5,0,1,0,0,0,0,0,0,35
2000,ECU,3.5,-96.5,0,3,0,0,0,0,52,0,3
2000,ECU,3.5,-95.5,0,22,0,0,0,0,230,0,17
2000,ECU,3.5,-82.5,0,0,0,0,0,0,0,0,0
2000,ECU,3.5,-81.5,0,0,0,0,0,0,0,0,0
2000,ECU,4.5,-119.5,0,12,0,0,0,0,61,0,108
2000,ECU,4.5,-96.5,0,0,0,0,0,0,31,0,1
2000,ECU,4.5,-95.5,0,0,0,0,0,0,315,0,0
2000,ECU,4.5,-94.5,0,3,0,0,0,0,107,0,3
2000,ECU,4.5,-93.5,0,0,0,0,0,0,0,0,53
2000,ECU,4.5,-92.5,0,0,0,0,0,0,90,0,30
2000,ECU,4.5,-91.5,0,0,0,0,0,0,0,0,12
2000,ECU,5.5,-121.5,0,1,0,0,0,0,12,0,5
2000,ECU,5.5,-106.5,0,0,0,0,0,0,20,0,5
2000,ECU,5.5,-97.5,0,0,0,0,0,0,0,0,30
2000,ECU,5.5,-96.5,0,0,0,0,0,0,174,0,7
2000,ECU,5.5,-93.5,0,0,0,0,0,0,102,0,103
2000,ECU,5.5,-91.5,0,0,0,0,0,0,21,0,92
2000,ECU,6.5,-100.5,0,0,0,0,0,0,29,0,5
2000,ECU,6.5,-96.5,0,0,0,0,0,0,0,0,15
2000,ECU,7.5,-111.5,0,0,0,0,0,0,42,0,3
2000,ECU,7.5,-110.5,0,0,0,0,0,0,14,0,1
2000,ECU,7.5,-107.5,0,0,0,0,0,0,23,0,17
2000,ECU,8.5,-104.5,0,0,0,0,0,0,1,0,3
2000,ECU,9.5,-106.5,0,0,0,0,0,0,0,0,0
2000,ECU,10.5,-106.5,0,0,0,0,0,0,56,0,52
