Year,Flag,Lat,Lon,BSH,CCL,FAL,MAK,OCS,RSK,SKH,SMA,SPN,THR
2014,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,KOR,-7.5,-147.5,0.07,0,0,0,0,0,0,0,0,0
2014,KOR,-7.5,-142.5,0,0,0,0,0,0,0.03,0,0,0
2014,KOR,-2.5,-147.5,0.12,0,0,0,0,0,2.14,0,0.11,0.95
2014,KOR,-2.5,-142.5,0.11,0,0,0,0,0,2.3,0,0,0.1
2014,KOR,-2.5,-137.5,0.78,0,0,0,0,0,0.89,0,0,1.29
2014,KOR,-2.5,-132.5,0,0,0,0,0,0,0.02,0,0,0.09
2014,KOR,2.5,-147.5,0.01,0,0,0,0,0,0.1,0,0,0.05
2014,KOR,2.5,-142.5,0,0,0,0,0,0,0.13,0,0,0.03
2014,KOR,2.5,-137.5,0.02,0,0,0,0,0,0.35,0,0.05,0.29
2014,KOR,2.5,-132.5,0.04,0,0,0,0,0,0.07,0,0.03,1.01
2014,KOR,2.5,-127.5,0.02,0,0,0,0,0,0.19,0,0.16,0.54
2014,KOR,2.5,-122.5,0.03,0,0,0,0,0,0.1,0,0.08,0.75
2014,KOR,2.5,-117.5,0.69,0,0,0.05,0,0,0.63,0,0.51,0.71
2014,KOR,2.5,-112.5,1.92,0,0,0.5,0,0,1.3,0,0.83,3.82
2014,KOR,2.5,-107.5,0.24,0,0,0,0,0,0,0,0,0.4
2014,PYF,-17.5,-147.5,0,0,0,0,0,0,1.88,0,0,0
2014,PYF,-12.5,-147.5,0,0,0,0,0,0,0.72,0,0,0
2014,PYF,-12.5,-142.5,0,0,0,0,0,0,1.42,0,0,0
2014,TWN,-32.5,-147.5,0,0,0,0,0,0,2.45,0,0,0
2014,TWN,-32.5,-142.5,0,0,0,0,0,0,1.4,0,0,0
2014,TWN,-32.5,-137.5,0,0,0,0,0,0,0.71,0,0,0
2014,TWN,-32.5,-127.5,0,0,0,0,0,0,0.32,0,0,0
2014,TWN,-12.5,-137.5,0,0,0,0,0,0,10.6,0,0,0
2014,TWN,-12.5,-132.5,0,0,0,0,0,0,30.44,0,0,0
2014,TWN,-7.5,-147.5,0,0,0,0,0,0,8.46,0,0,0
2014,TWN,-7.5,-137.5,0,0,0,0,0,0,2.19,0,0,0
2014,TWN,-7.5,-132.5,0,0,0,0,0,0,12.51,0,0,0
2014,TWN,-2.5,-142.5,0,0,0,0,0,0,1.43,0,0,0
2014,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,BLZ,2.5,-112.5,0.38,0,3.81,0,0,0,0,0,0,0
2014,BLZ,2.5,-107.5,38.51,0,24.53,0,0,0,7.54,0,0,0
2014,BLZ,7.5,-102.5,6.4,0,1.38,0,0,0,0,0,0,0
2014,CHN,-7.5,-147.5,12.88,0,0,0,0,0,0,0,0,0
2014,CHN,-2.5,-147.5,0.33,0,0,0,0,0,0,0,0,0
2014,CHN,7.5,-137.5,3.87,0,0,0,0,0,0,32.92,0,0
2014,CHN,7.5,-132.5,2.54,0,0,0,0,0,0,0.11,0,0
2014,JPN,-32.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-32.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-32.5,-77.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-27.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-27.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-27.5,-77.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-102.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,KOR,-2.5,-147.5,0.5,0,0,0,0,0,0.48,0,0.03,0.41
2014,KOR,-2.5,-142.5,0.61,0,0,0,0,0,1.65,0,0,0.46
2014,KOR,-2.5,-137.5,0.16,0,0,0,0,0,0.03,0,0,0.33
2014,KOR,2.5,-147.5,0,0,0,0,0,0,0.16,0,0.07,0.06
2014,KOR,2.5,-142.5,0.02,0,0,0.05,0,0,0.73,0,0.08,0.02
2014,KOR,2.5,-137.5,0.09,0,0,0.07,0,0,0.1,0,0,0
2014,KOR,2.5,-132.5,0.11,0,0,0,0,0,0.08,0,0,0
2014,KOR,2.5,-127.5,0.13,0,0,0.1,0,0,0.24,0,0.1,0
2014,KOR,2.5,-122.5,0.3,0,0,0,0,0,0.68,0,0.27,0
2014,KOR,2.5,-117.5,1.78,0,0.39,0.05,0,0,2.98,0,1.67,0.3
2014,KOR,2.5,-112.5,2.69,0,1.29,0.19,0,0,2.35,0,1.86,1.23
2014,KOR,2.5,-107.5,3.06,0,0.33,0.04,0,0,0.88,0,0.61,8.06
2014,KOR,7.5,-147.5,0.06,0,0,0,0,0,0,0,0.02,8.00E-03
2014,KOR,7.5,-142.5,0,0,0,0,0,0,0.18,0,0.09,0.01
2014,KOR,7.5,-127.5,0.13,0,0,0,0,0,0.16,0,0.09,0
2014,KOR,7.5,-117.5,0.09,0,0,0,0,0,0.08,0,0.01,0.08
2014,KOR,7.5,-107.5,0.13,0,0,0,0,0,0,0,0,0.13
2014,PYF,-22.5,-147.5,0,0,0,0,0,0,0.02,0,0,0
2014,PYF,-17.5,-147.5,0,0,0,0,0,0,9.45,0,0,0
2014,PYF,-17.5,-142.5,0,0,0,0,0,0,0.3,0,0,0
2014,TWN,-32.5,-147.5,0,0,0,0,0,0,0.3,0,0,0
2014,TWN,-32.5,-142.5,0,0,0,0,0,0,0.73,0,0,0
2014,TWN,-32.5,-137.5,0,0,0,0,0,0,0.7,0,0,0
2014,TWN,-27.5,-147.5,0,0,0,0,0,0,2.34,0,0,0
2014,TWN,-27.5,-137.5,0,0,0,0,0,0,0.02,0,0,0
2014,TWN,-12.5,-147.5,0,0,0,0,0,0,4.16,0,0,0
2014,TWN,-12.5,-142.5,0,0,0,0,0,0,1.03,0,0,0
2014,TWN,-12.5,-137.5,0,0,0,0,0,0,5.3,0,0,0
2014,TWN,-12.5,-132.5,0,0,0,0,0,0,29.07,0,0,0
2014,TWN,-7.5,-147.5,0,0,0,0,0,0,30.75,0,0,0
2014,TWN,-7.5,-142.5,0,0,0,0,0,0,10.72,0,0,0
2014,TWN,-7.5,-137.5,0,0,0,0,0,0,7.32,0,0,0
2014,TWN,-7.5,-132.5,0,0,0,0,0,0,5.95,0,0,0
2014,TWN,-2.5,-142.5,0,0,0,0,0,0,0.16,0,0,0
2014,TWN,-2.5,-137.5,0,0,0,0,0,0,1.46,0,0,0
2014,TWN,-2.5,-132.5,0,0,0,0,0,0,0.82,0,0,0
2014,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,BLZ,2.5,-117.5,34.51,0,24.04,0,0,0,0,0,0,0
2014,BLZ,2.5,-112.5,0.26,0,0.59,0,0,0,0,0,0,0
2014,BLZ,2.5,-107.5,0,0,11.34,0,0,0,0,0,0,0
2014,BLZ,7.5,-107.5,0,0,8.52,0,0,0,0,0,0,0
2014,BLZ,7.5,-102.5,0,0,8.01,0,0,0,0,0,0,0
2014,CHN,-17.5,-132.5,0,0,0,0,0,0,0,0.09,0,0
2014,CHN,-7.5,-147.5,0.3,0,0,0,0,0,0,0,0,0
2014,CHN,-2.5,-147.5,0.05,0,0,0,0,0,0,0,0,0
2014,CHN,7.5,-147.5,2.1,0,0,0,0,0,0,1.3,0,0
2014,CHN,7.5,-142.5,1.1,0,0,0,0,0,0,0.7,0,0
2014,CHN,7.5,-132.5,13.7,0,0,0,0,0,0,33.23,0,0
2014,CHN,7.5,-127.5,8.5,0,0,0,0,0,0,5.5,0,0
2014,JPN,-27.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-27.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-22.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-22.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,KOR,-7.5,-132.5,0.04,0,0.01,0.02,0,0,0,0,0,0.01
2014,KOR,-7.5,-127.5,1.44,0,0.39,0.05,0,0,0.04,0,0.91,0.26
2014,KOR,-7.5,-122.5,0,0,0.02,0,0,0,0,0,0.15,0
2014,KOR,-2.5,-147.5,0,0,0,0.06,0,0,0.25,0,0,0
2014,KOR,-2.5,-142.5,0.18,0,0,0.02,0,0,0.1,0,0.08,0.04
2014,KOR,-2.5,-137.5,0.51,0,0,0,0,0,0.46,0,0.25,1.39
2014,KOR,-2.5,-127.5,0.1,0,0.18,0.02,0,0,0,0,0.01,2.73
2014,KOR,-2.5,-122.5,0.49,0,0.11,0,0,0,0,0,0,0.02
2014,KOR,2.5,-147.5,1.08,0,0,0,0,0,1.13,0,0.08,0.71
2014,KOR,2.5,-142.5,0.1,0,0,0,0,0,0.33,0,0.18,0.6
2014,KOR,2.5,-137.5,0.73,0,0,0.04,0,0,0.23,0,0.36,0.2
2014,KOR,2.5,-132.5,0.71,0,0,0.04,0,0,0.07,0,0.18,0.23
2014,KOR,2.5,-127.5,0.13,0,0.06,0,0,0,0.25,0,0.09,0.01
2014,KOR,2.5,-122.5,0.34,0,0.81,0,0,0,0.09,0,0.55,0.36
2014,KOR,2.5,-117.5,0.36,0,1.75,0.07,0,0,0.22,0,1.12,0.63
2014,KOR,2.5,-112.5,0,0,0.07,0,0,0,0,0,0,0
2014,KOR,7.5,-147.5,0.33,0,0,0,0,0,0.41,0,0,0.16
2014,KOR,7.5,-142.5,0.19,0,0,0,0,0,0.15,0,0,0.07
2014,KOR,7.5,-137.5,0.18,0,0,0,0,0,0.15,0,0,0
2014,KOR,7.5,-132.5,0.25,0,0,0.08,0,0,0.03,0,0.05,0.22
2014,KOR,7.5,-122.5,0.04,0,0.04,0,0,0,0,0,0.01,0.2
2014,KOR,7.5,-117.5,0.06,0,0.06,0,0,0,0,0,0.05,0.01
2014,PYF,-17.5,-147.5,0,0,0,0,0,0,3.55,0,0,0
2014,PYF,-17.5,-142.5,0,0,0,0,0,0,1.84,0,0,0
2014,TWN,-27.5,-147.5,0,0,0,0,0,0,0.75,0,0,0
2014,TWN,-12.5,-147.5,0,0,0,0,0,0,4.73,0,0,0
2014,TWN,-12.5,-142.5,0,0,0,0,0,0,1.73,0,0,0
2014,TWN,-12.5,-137.5,0,0,0,0,0,0,2.67,0,0,0
2014,TWN,-12.5,-132.5,0,0,0,0,0,0,37,0,0,0
2014,TWN,-7.5,-147.5,0,0,0,0,0,0,24.76,0,0,0
2014,TWN,-7.5,-142.5,0,0,0,0,0,0,12.1,0,0,0
2014,TWN,-7.5,-137.5,0,0,0,0,0,0,2.77,0,0,0
2014,TWN,-7.5,-132.5,0,0,0,0,0,0,3.06,0,0,0
2014,TWN,-2.5,-147.5,0,0,0,0,0,0,0.64,0,0,0
2014,TWN,-2.5,-137.5,0,0,0,0,0,0,0.17,0,0,0
2014,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,32.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,BLZ,2.5,-112.5,0,0,22.99,0,0,0,0,0,0,0
2014,BLZ,2.5,-107.5,2.67,0,1.49,0,0,0,0,0,0,0
2014,BLZ,7.5,-107.5,0.95,0,15.02,0,0,0,0,0,0,0
2014,BLZ,7.5,-102.5,0,0,18.27,0,0,0,0,0,0,0
2014,CHN,-7.5,-147.5,0.95,0,0,0,0,0,0,0,0,0
2014,CHN,-7.5,-142.5,1.79,0,0,0,0,0,0,0.04,0,0
2014,CHN,-7.5,-137.5,0,0,0,0,0,0,0,0.08,0,0
2014,JPN,-22.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-22.5,-82.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,KOR,-12.5,-127.5,0.18,0,0,0,0,0,0,0,0.18,0.2
2014,KOR,-12.5,-122.5,0.98,0,0,0.57,0,0,0.22,0,0.32,0
2014,KOR,-7.5,-142.5,0.17,0,0,0,0,0,0.03,0,0,0
2014,KOR,-7.5,-132.5,0.14,0,0,0,0,0,0,0,0.5,0.13
2014,KOR,-7.5,-127.5,0.85,0,0.52,0.2,0,0,0,0,3.51,1.31
2014,KOR,-7.5,-122.5,0.37,0,0,0,0,0,0.07,0,0.56,0
2014,KOR,-2.5,-147.5,0.3,0,0,0,0,0,1.06,0,0,0.23
2014,KOR,-2.5,-142.5,0.1,0,0,0,0,0,0.06,0,0,0
2014,KOR,-2.5,-137.5,0.08,0,0,0,0,0,0,0,0,0.09
2014,KOR,2.5,-147.5,4.06,0,0,0.11,0,0,6.92,0,0.54,3.8
2014,KOR,2.5,-142.5,0.25,0,0,0,0,0,0.58,0,0.06,0.94
2014,KOR,2.5,-137.5,0.03,0,0.17,0.06,0,0,0.03,0,0,1.54
2014,KOR,2.5,-132.5,0.15,0,0.08,0.01,0,0,0.02,0,0,1.63
2014,KOR,2.5,-122.5,0,0,0,0,0,0,0,0,0,0.27
2014,KOR,7.5,-147.5,0.7,0,0,0,0,0,0.36,0,0,0.37
2014,KOR,7.5,-137.5,0.44,0,0.08,0,0,0,0.06,0,0,0.02
2014,KOR,7.5,-132.5,0.21,0,0.02,0,0,0,0,0,0,0.09
2014,PYF,-17.5,-147.5,0,0,0,0,0,0,0.08,0,0,0
2014,PYF,-17.5,-137.5,0,0,0,0,0,0,0.08,0,0,0
2014,PYF,-12.5,-147.5,0,0,0,0,0,0,0.53,0,0,0
2014,PYF,-12.5,-142.5,0,0,0,0,0,0,1.04,0,0,0
2014,PYF,-12.5,-137.5,0,0,0,0,0,0,0.08,0,0,0
2014,TWN,-32.5,-132.5,0,0,0,0,0,0,1.85,0,0,0
2014,TWN,-32.5,-127.5,0,0,0,0,0,0,1.89,0,0,0
2014,TWN,-27.5,-137.5,0,0,0,0,0,0,0.6,0,0,0
2014,TWN,-12.5,-147.5,0,0,0,0,0,0,3.57,0,0,0
2014,TWN,-12.5,-142.5,0,0,0,0,0,0,0.55,0,0,0
2014,TWN,-12.5,-137.5,0,0,0,0,0,0,4.41,0,0,0
2014,TWN,-12.5,-132.5,0,0,0,0,0,0,36.92,0,0,0
2014,TWN,-7.5,-147.5,0,0,0,0,0,0,9.04,0,0,0
2014,TWN,-2.5,-147.5,0,0,0,0,0,0,0.52,0,0,0
2014,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,32.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,32.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,BLZ,7.5,-107.5,0,0,51.22,0,0,0,0,0,0,0
2014,BLZ,12.5,-107.5,0,0,1.01,0,0,0,0,0,0,0
2014,BLZ,12.5,-102.5,0.2,0,71.29,0,0,0,0,0,0,0
2014,CHN,-27.5,-122.5,0.07,0,0,0,0,0,0,0,0,0
2014,CHN,-12.5,-147.5,1.6,0,0,0,0,0,0,0,0,0
2014,CHN,-12.5,-132.5,0.77,0,0,0,0,0,0,0,0,0
2014,CHN,-7.5,-147.5,4.06,0,0,0,0,0,0,0.05,0,0
2014,CHN,-7.5,-142.5,0.88,0,0,0,0,0,0,0,0,0
2014,CHN,-2.5,-147.5,0.74,0,0,0,0,0,0,0,0,0
2014,CHN,-2.5,-142.5,0,0,0,0,0,0,0,0.21,0,0
2014,CHN,-2.5,-137.5,0,0,0,0,0,0,0,0.11,0,0
2014,CHN,7.5,-142.5,11.47,0,0,0,0,0,0,0,0,0
2014,CHN,7.5,-137.5,4.07,0,0,0,0,0,0,4.12,0,0
2014,CHN,7.5,-132.5,4.76,0,0,0,0,0,0,4.71,0,0
2014,CHN,7.5,-127.5,8,0,0,0,0,0,0,8.08,0,0
2014,CHN,7.5,-122.5,3.9,0,0,0,0,0,0,3.91,0,0
2014,CHN,12.5,-142.5,11.52,0,0,0,0,0,0,11.31,0,0
2014,CHN,12.5,-122.5,4.03,0,0,0,0,0,0,3.66,0,0
2014,JPN,-17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-17.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-92.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-12.5,-87.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0
2014,JPN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,KOR,-17.5,-122.5,0.04,0,0,0.1,0,0,0.01,0,0,0
2014,KOR,-12.5,-132.5,0.08,0,0,0,0,0,0,0,0.03,0
2014,KOR,-12.5,-127.5,0.98,0,0,0.09,0,0,0.05,0,0.21,0.03
2014,KOR,-12.5,-122.5,0.9,0,0,0.13,0,0,0.17,0,0.15,0
2014,KOR,-12.5,-117.5,1.01,0,0,0.85,0,0,0.23,0,0.46,0
2014,KOR,-7.5,-147.5,0,0,0,0,0,0,0.01,0,0,0
2014,KOR,-7.5,-137.5,0.02,0,0,0,0,0,0,0,0,0
2014,KOR,-7.5,-132.5,0.07,0,0,0,0,0,0,0,0,0
2014,KOR,-7.5,-127.5,0.19,0,0.22,0.22,0,0,0.12,0,2.13,0.17
2014,KOR,-7.5,-122.5,0.21,0,0,0,0,0,0.07,0,0.83,0
2014,KOR,-7.5,-117.5,0.16,0,0,0.21,0,0,0.02,0,0.87,0
2014,KOR,-2.5,-147.5,0.44,0,0,0,0,0,6.03,0,0.78,2.66
2014,KOR,-2.5,-142.5,0.14,0,0,0.03,0,0,0.47,0,0,0.02
2014,KOR,-2.5,-137.5,0.48,0,0,0,0,0,1.08,0,0,2.55
2014,KOR,-2.5,-132.5,0,0,0,0,0,0,0.14,0,0,0
2014,KOR,2.5,-147.5,3.57,0,0,0.35,0,0,6.01,0,1.33,7.75
2014,KOR,2.5,-142.5,2.64,0,0.2,0.01,0,0,4.22,0,0.33,5.92
2014,KOR,2.5,-137.5,0.9,0,1.02,0.2,0,0,0.39,0,0.3,0.84
2014,KOR,7.5,-147.5,0.33,0,0,0,0,0,0.08,0,0,0.25
2014,KOR,7.5,-142.5,0.87,0,0,0,0,0,0.03,0,0,0.67
2014,KOR,7.5,-137.5,1.66,0,0.02,0.04,0,0,0.06,0,0.04,3.22
2014,PYF,-17.5,-142.5,0,0,0,0,0,0,0.04,0,0,0
2014,PYF,-12.5,-142.5,0,0,0,0,0,0,1.16,0,0,0
2014,TWN,-32.5,-127.5,0,0,0,0,0,0,0.1,0,0,0
2014,TWN,-12.5,-147.5,0,0,0,0,0,0,2.67,0,0,0
2014,TWN,-12.5,-142.5,0,0,0,0,0,0,0.95,0,0,0
2014,TWN,-12.5,-137.5,0,0,0,0,0,0,7.44,0,0,0
2014,TWN,-12.5,-132.5,0,0,0,0,0,0,38.16,0,0,0
2014,TWN,-7.5,-147.5,0,0,0,0,0,0,7.7,0,0,0
2014,TWN,-7.5,-142.5,0,0,0,0,0,0,1.81,0,0,0
2014,TWN,-7.5,-137.5,0,0,0,0,0,0,3.87,0,0,0
2014,TWN,-7.5,-132.5,0,0,0,0,0,0,0.48,0,0,0
2014,TWN,-2.5,-147.5,0,0,0,0,0,0,1.94,0,0,0
2014,TWN,-2.5,-142.5,0,0,0,0,0,0,0.5,0,0,0
2014,TWN,-2.5,-137.5,0,0,0,0,0,0,0.65,0,0,0
2014,USA,22.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,22.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-147.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-142.5,0,0,0,0,0,0,0,0,0,0
2014,USA,27.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,37.5,-137.5,0,0,0,0,0,0,0,0,0,0
2014,USA,37.5,-132.5,0,0,0,0,0,0,0,0,0,0
2014,BLZ,7.5,-107.5,0,0,5.59,0,0,0,0,0,0,0
2014,BLZ,7.5,-102.5,0,0,9.75,0,0,0,0,0,0,0
2014,BLZ,12.5,-107.5,0,0,34.88,0,0,0,0,0,0,0
2014,BLZ,12.5,-102.5,0,0,5.46,0,0,0,0,0,0,0
2014,CHN,-17.5,-132.5,0.16,0,0,0,0,0,0,0,0,0
2014,CHN,-17.5,-122.5,0,0,0,0,0,0,0,0.04,0,0
2014,CHN,-12.5,-147.5,0.94,0,0,0,0,0,0,0,0,0
2014,CHN,-12.5,-132.5,0.05,0,0,0,0,0,0,0,0,0
2014,CHN,-12.5,-127.5,1.41,0,0,0,0,0,0,0,0,0
2014,CHN,-7.5,-142.5,1.25,0,0,0,0,0,0,0,0,0
2014,CHN,-7.5,-132.5,0.61,0,0,0,0,0,0,0,0,0
2014,CHN,-2.5,-132.5,0,0,0,0,0,0,0,0.17,0,0
2014,CHN,7.5,-127.5,12.05,0,0,0,0,0,0,0,0,0
