BigCellID,BigCellTypeID,x,y,Pacific
29423,1,-16.5,7.5,0
29424,1,-16.5,6.5,0
29425,1,-16.5,5.5,0
29426,1,-16.5,4.5,0
29427,1,-16.5,3.5,0
29428,1,-16.5,2.5,0
29429,1,-16.5,1.5,0
29430,1,-16.5,0.5,0
29431,1,-16.5,-0.5,0
29432,1,-16.5,-1.5,0
29433,1,-16.5,-2.5,0
29434,1,-16.5,-3.5,0
29435,1,-16.5,-4.5,0
29436,1,-16.5,-5.5,0
29437,1,-16.5,-6.5,0
29438,1,-16.5,-7.5,0
29439,1,-16.5,-8.5,0
29440,1,-16.5,-9.5,0
29441,1,-16.5,-10.5,0
29442,1,-16.5,-11.5,0
29443,1,-16.5,-12.5,0
29444,1,-16.5,-13.5,0
29445,1,-16.5,-14.5,0
29446,1,-16.5,-15.5,0
29447,1,-16.5,-16.5,0
29448,1,-16.5,-17.5,0
29449,1,-16.5,-18.5,0
29450,1,-16.5,-19.5,0
29451,1,-16.5,-20.5,0
29452,1,-16.5,-21.5,0
29453,1,-16.5,-22.5,0
29454,1,-16.5,-23.5,0
29455,1,-16.5,-24.5,0
29456,1,-16.5,-25.5,0
29457,1,-16.5,-26.5,0
29458,1,-16.5,-27.5,0
29459,1,-16.5,-28.5,0
29460,1,-16.5,-29.5,0
29461,1,-16.5,-30.5,0
29462,1,-16.5,-31.5,0
29463,1,-16.5,-32.5,0
29464,1,-16.5,-33.5,0
29465,1,-16.5,-34.5,0
29466,1,-16.5,-35.5,0
29467,1,-16.5,-36.5,0
29468,1,-16.5,-37.5,0
29469,1,-16.5,-38.5,0
29470,1,-16.5,-39.5,0
29471,1,-16.5,-40.5,0
29472,1,-16.5,-41.5,0
29473,1,-16.5,-42.5,0
29474,1,-16.5,-43.5,0
29475,1,-16.5,-44.5,0
29476,1,-16.5,-45.5,0
29477,1,-16.5,-46.5,0
29478,1,-16.5,-47.5,0
29479,1,-16.5,-48.5,0
29480,1,-16.5,-49.5,0
29481,1,-16.5,-50.5,0
29482,1,-16.5,-51.5,0
29483,1,-16.5,-52.5,0
29484,1,-16.5,-53.5,0
29485,1,-16.5,-54.5,0
29486,1,-16.5,-55.5,0
29487,1,-16.5,-56.5,0
29488,1,-16.5,-57.5,0
29489,1,-16.5,-58.5,0
29490,1,-16.5,-59.5,0
29491,1,-16.5,-60.5,0
29492,1,-16.5,-61.5,0
29493,1,-16.5,-62.5,0
29494,1,-16.5,-63.5,0
29495,1,-16.5,-64.5,0
29496,1,-16.5,-65.5,0
29497,1,-16.5,-66.5,0
29498,1,-16.5,-67.5,0
29499,1,-16.5,-68.5,0
29500,1,-16.5,-69.5,0
29501,1,-16.5,-70.5,0
29502,1,-16.5,-71.5,0
29503,1,-16.5,-72.5,0
29504,1,-16.5,-73.5,0
29505,1,-16.5,-74.5,0
29536,1,-15.5,74.5,0
29537,1,-15.5,73.5,0
29538,1,-15.5,72.5,0
29539,1,-15.5,71.5,0
29540,1,-15.5,70.5,0
29541,1,-15.5,69.5,0
29542,1,-15.5,68.5,0
29543,1,-15.5,67.5,0
29544,1,-15.5,66.5,0
29546,1,-15.5,64.5,0
29547,1,-15.5,63.5,0
29548,1,-15.5,62.5,0
29549,1,-15.5,61.5,0
29550,1,-15.5,60.5,0
29551,1,-15.5,59.5,0
29552,1,-15.5,58.5,0
29553,1,-15.5,57.5,0
29554,1,-15.5,56.5,0
29555,1,-15.5,55.5,0
29556,1,-15.5,54.5,0
29557,1,-15.5,53.5,0
29558,1,-15.5,52.5,0
29559,1,-15.5,51.5,0
29560,1,-15.5,50.5,0
29561,1,-15.5,49.5,0
29562,1,-15.5,48.5,0
29563,1,-15.5,47.5,0
29564,1,-15.5,46.5,0
29565,1,-15.5,45.5,0
29566,1,-15.5,44.5,0
29567,1,-15.5,43.5,0
29568,1,-15.5,42.5,0
29569,1,-15.5,41.5,0
29570,1,-15.5,40.5,0
29571,1,-15.5,39.5,0
29572,1,-15.5,38.5,0
29573,1,-15.5,37.5,0
29574,1,-15.5,36.5,0
29575,1,-15.5,35.5,0
29576,1,-15.5,34.5,0
29577,1,-15.5,33.5,0
29578,1,-15.5,32.5,0
29579,1,-15.5,31.5,0
29580,1,-15.5,30.5,0
29581,1,-15.5,29.5,0
29582,1,-15.5,28.5,0
29583,1,-15.5,27.5,0
29584,1,-15.5,26.5,0
29585,1,-15.5,25.5,0
29586,1,-15.5,24.5,0
29587,1,-15.5,23.5,0
29597,1,-15.5,13.5,0
29598,1,-15.5,12.5,0
29599,1,-15.5,11.5,0
29600,1,-15.5,10.5,0
29601,1,-15.5,9.5,0
29602,1,-15.5,8.5,0
29603,1,-15.5,7.5,0
29604,1,-15.5,6.5,0
29605,1,-15.5,5.5,0
29606,1,-15.5,4.5,0
29607,1,-15.5,3.5,0
29608,1,-15.5,2.5,0
29609,1,-15.5,1.5,0
29610,1,-15.5,0.5,0
29611,1,-15.5,-0.5,0
29612,1,-15.5,-1.5,0
29613,1,-15.5,-2.5,0
29614,1,-15.5,-3.5,0
29615,1,-15.5,-4.5,0
29616,1,-15.5,-5.5,0
29617,1,-15.5,-6.5,0
29618,1,-15.5,-7.5,0
29619,1,-15.5,-8.5,0
29620,1,-15.5,-9.5,0
29621,1,-15.5,-10.5,0
29622,1,-15.5,-11.5,0
29623,1,-15.5,-12.5,0
29624,1,-15.5,-13.5,0
29625,1,-15.5,-14.5,0
29626,1,-15.5,-15.5,0
29627,1,-15.5,-16.5,0
29628,1,-15.5,-17.5,0
29629,1,-15.5,-18.5,0
29630,1,-15.5,-19.5,0
29631,1,-15.5,-20.5,0
29632,1,-15.5,-21.5,0
29633,1,-15.5,-22.5,0
29634,1,-15.5,-23.5,0
29635,1,-15.5,-24.5,0
29636,1,-15.5,-25.5,0
29637,1,-15.5,-26.5,0
29638,1,-15.5,-27.5,0
29639,1,-15.5,-28.5,0
29640,1,-15.5,-29.5,0
29641,1,-15.5,-30.5,0
29642,1,-15.5,-31.5,0
29643,1,-15.5,-32.5,0
29644,1,-15.5,-33.5,0
29645,1,-15.5,-34.5,0
29646,1,-15.5,-35.5,0
29647,1,-15.5,-36.5,0
29648,1,-15.5,-37.5,0
29649,1,-15.5,-38.5,0
29650,1,-15.5,-39.5,0
29651,1,-15.5,-40.5,0
29652,1,-15.5,-41.5,0
29653,1,-15.5,-42.5,0
29654,1,-15.5,-43.5,0
29655,1,-15.5,-44.5,0
29656,1,-15.5,-45.5,0
29657,1,-15.5,-46.5,0
29658,1,-15.5,-47.5,0
29659,1,-15.5,-48.5,0
29660,1,-15.5,-49.5,0
29661,1,-15.5,-50.5,0
29662,1,-15.5,-51.5,0
29663,1,-15.5,-52.5,0
29664,1,-15.5,-53.5,0
29665,1,-15.5,-54.5,0
29666,1,-15.5,-55.5,0
29667,1,-15.5,-56.5,0
29668,1,-15.5,-57.5,0
29669,1,-15.5,-58.5,0
29670,1,-15.5,-59.5,0
29671,1,-15.5,-60.5,0
29672,1,-15.5,-61.5,0
29673,1,-15.5,-62.5,0
29674,1,-15.5,-63.5,0
29675,1,-15.5,-64.5,0
29676,1,-15.5,-65.5,0
29677,1,-15.5,-66.5,0
29678,1,-15.5,-67.5,0
29679,1,-15.5,-68.5,0
29680,1,-15.5,-69.5,0
29681,1,-15.5,-70.5,0
29682,1,-15.5,-71.5,0
29683,1,-15.5,-72.5,0
29684,1,-15.5,-73.5,0
29685,1,-15.5,-74.5,0
29716,1,-14.5,74.5,0
29717,1,-14.5,73.5,0
29718,1,-14.5,72.5,0
29719,1,-14.5,71.5,0
29720,1,-14.5,70.5,0
29721,1,-14.5,69.5,0
29722,1,-14.5,68.5,0
29723,1,-14.5,67.5,0
29724,1,-14.5,66.5,0
29725,1,-14.5,65.5,0
29726,1,-14.5,64.5,0
29727,1,-14.5,63.5,0
29728,1,-14.5,62.5,0
29729,1,-14.5,61.5,0
29730,1,-14.5,60.5,0
29731,1,-14.5,59.5,0
29732,1,-14.5,58.5,0
29733,1,-14.5,57.5,0
29734,1,-14.5,56.5,0
29735,1,-14.5,55.5,0
29736,1,-14.5,54.5,0
29737,1,-14.5,53.5,0
29738,1,-14.5,52.5,0
29739,1,-14.5,51.5,0
29740,1,-14.5,50.5,0
29741,1,-14.5,49.5,0
29742,1,-14.5,48.5,0
29743,1,-14.5,47.5,0
29744,1,-14.5,46.5,0
29745,1,-14.5,45.5,0
29746,1,-14.5,44.5,0
29747,1,-14.5,43.5,0
29748,1,-14.5,42.5,0
29749,1,-14.5,41.5,0
29750,1,-14.5,40.5,0
29751,1,-14.5,39.5,0
29752,1,-14.5,38.5,0
29753,1,-14.5,37.5,0
29754,1,-14.5,36.5,0
29755,1,-14.5,35.5,0
29756,1,-14.5,34.5,0
29757,1,-14.5,33.5,0
29758,1,-14.5,32.5,0
29759,1,-14.5,31.5,0
29760,1,-14.5,30.5,0
29761,1,-14.5,29.5,0
29762,1,-14.5,28.5,0
29763,1,-14.5,27.5,0
29764,1,-14.5,26.5,0
29765,1,-14.5,25.5,0
29766,1,-14.5,24.5,0
29779,1,-14.5,11.5,0
29780,1,-14.5,10.5,0
29781,1,-14.5,9.5,0
29782,1,-14.5,8.5,0
29783,1,-14.5,7.5,0
29784,1,-14.5,6.5,0
29785,1,-14.5,5.5,0
29786,1,-14.5,4.5,0
29787,1,-14.5,3.5,0
29788,1,-14.5,2.5,0
29789,1,-14.5,1.5,0
29790,1,-14.5,0.5,0
29791,1,-14.5,-0.5,0
29792,1,-14.5,-1.5,0
29793,1,-14.5,-2.5,0
29794,1,-14.5,-3.5,0
29795,1,-14.5,-4.5,0
29796,1,-14.5,-5.5,0
29797,1,-14.5,-6.5,0
29798,1,-14.5,-7.5,0
29799,1,-14.5,-8.5,0
29800,1,-14.5,-9.5,0
29801,1,-14.5,-10.5,0
29802,1,-14.5,-11.5,0
29803,1,-14.5,-12.5,0
29804,1,-14.5,-13.5,0
29805,1,-14.5,-14.5,0
29806,1,-14.5,-15.5,0
29807,1,-14.5,-16.5,0
29808,1,-14.5,-17.5,0
29809,1,-14.5,-18.5,0
29810,1,-14.5,-19.5,0
29811,1,-14.5,-20.5,0
29812,1,-14.5,-21.5,0
29813,1,-14.5,-22.5,0
29814,1,-14.5,-23.5,0
29815,1,-14.5,-24.5,0
29816,1,-14.5,-25.5,0
29817,1,-14.5,-26.5,0
29818,1,-14.5,-27.5,0
29819,1,-14.5,-28.5,0
29820,1,-14.5,-29.5,0
29821,1,-14.5,-30.5,0
29822,1,-14.5,-31.5,0
29823,1,-14.5,-32.5,0
29824,1,-14.5,-33.5,0
29825,1,-14.5,-34.5,0
29826,1,-14.5,-35.5,0
29827,1,-14.5,-36.5,0
29828,1,-14.5,-37.5,0
29829,1,-14.5,-38.5,0
29830,1,-14.5,-39.5,0
29831,1,-14.5,-40.5,0
29832,1,-14.5,-41.5,0
29833,1,-14.5,-42.5,0
29834,1,-14.5,-43.5,0
29835,1,-14.5,-44.5,0
29836,1,-14.5,-45.5,0
29837,1,-14.5,-46.5,0
29838,1,-14.5,-47.5,0
29839,1,-14.5,-48.5,0
29840,1,-14.5,-49.5,0
29841,1,-14.5,-50.5,0
29842,1,-14.5,-51.5,0
29843,1,-14.5,-52.5,0
29844,1,-14.5,-53.5,0
29845,1,-14.5,-54.5,0
29846,1,-14.5,-55.5,0
29847,1,-14.5,-56.5,0
29848,1,-14.5,-57.5,0
29849,1,-14.5,-58.5,0
29850,1,-14.5,-59.5,0
29851,1,-14.5,-60.5,0
29852,1,-14.5,-61.5,0
29853,1,-14.5,-62.5,0
29854,1,-14.5,-63.5,0
29855,1,-14.5,-64.5,0
29856,1,-14.5,-65.5,0
29857,1,-14.5,-66.5,0
29858,1,-14.5,-67.5,0
29859,1,-14.5,-68.5,0
29860,1,-14.5,-69.5,0
29861,1,-14.5,-70.5,0
29862,1,-14.5,-71.5,0
29863,1,-14.5,-72.5,0
29864,1,-14.5,-73.5,0
29865,1,-14.5,-74.5,0
29895,1,-13.5,75.5,0
29896,1,-13.5,74.5,0
29897,1,-13.5,73.5,0
29898,1,-13.5,72.5,0
29899,1,-13.5,71.5,0
29900,1,-13.5,70.5,0
29901,1,-13.5,69.5,0
29902,1,-13.5,68.5,0
29903,1,-13.5,67.5,0
29904,1,-13.5,66.5,0
29905,1,-13.5,65.5,0
29906,1,-13.5,64.5,0
29907,1,-13.5,63.5,0
29908,1,-13.5,62.5,0
29909,1,-13.5,61.5,0
29910,1,-13.5,60.5,0
29911,1,-13.5,59.5,0
29912,1,-13.5,58.5,0
29913,1,-13.5,57.5,0
29914,1,-13.5,56.5,0
29915,1,-13.5,55.5,0
29916,1,-13.5,54.5,0
29917,1,-13.5,53.5,0
29918,1,-13.5,52.5,0
29919,1,-13.5,51.5,0
29920,1,-13.5,50.5,0
29921,1,-13.5,49.5,0
29922,1,-13.5,48.5,0
29923,1,-13.5,47.5,0
29924,1,-13.5,46.5,0
29925,1,-13.5,45.5,0
29926,1,-13.5,44.5,0
29927,1,-13.5,43.5,0
29928,1,-13.5,42.5,0
29929,1,-13.5,41.5,0
29930,1,-13.5,40.5,0
29931,1,-13.5,39.5,0
29932,1,-13.5,38.5,0
29933,1,-13.5,37.5,0
29934,1,-13.5,36.5,0
29935,1,-13.5,35.5,0
29936,1,-13.5,34.5,0
29937,1,-13.5,33.5,0
29938,1,-13.5,32.5,0
29939,1,-13.5,31.5,0
29940,1,-13.5,30.5,0
29941,1,-13.5,29.5,0
29942,1,-13.5,28.5,0
29943,1,-13.5,27.5,0
29944,1,-13.5,26.5,0
29960,1,-13.5,10.5,0
29961,1,-13.5,9.5,0
29962,1,-13.5,8.5,0
29963,1,-13.5,7.5,0
29964,1,-13.5,6.5,0
29965,1,-13.5,5.5,0
29966,1,-13.5,4.5,0
29967,1,-13.5,3.5,0
29968,1,-13.5,2.5,0
29969,1,-13.5,1.5,0
29970,1,-13.5,0.5,0
29971,1,-13.5,-0.5,0
29972,1,-13.5,-1.5,0
29973,1,-13.5,-2.5,0
29974,1,-13.5,-3.5,0
29975,1,-13.5,-4.5,0
29976,1,-13.5,-5.5,0
29977,1,-13.5,-6.5,0
29978,1,-13.5,-7.5,0
29979,1,-13.5,-8.5,0
29980,1,-13.5,-9.5,0
29981,1,-13.5,-10.5,0
29982,1,-13.5,-11.5,0
29983,1,-13.5,-12.5,0
29984,1,-13.5,-13.5,0
29985,1,-13.5,-14.5,0
29986,1,-13.5,-15.5,0
29987,1,-13.5,-16.5,0
29988,1,-13.5,-17.5,0
29989,1,-13.5,-18.5,0
29990,1,-13.5,-19.5,0
29991,1,-13.5,-20.5,0
29992,1,-13.5,-21.5,0
29993,1,-13.5,-22.5,0
29994,1,-13.5,-23.5,0
29995,1,-13.5,-24.5,0
29996,1,-13.5,-25.5,0
29997,1,-13.5,-26.5,0
29998,1,-13.5,-27.5,0
29999,1,-13.5,-28.5,0
30000,1,-13.5,-29.5,0
30001,1,-13.5,-30.5,0
30002,1,-13.5,-31.5,0
30003,1,-13.5,-32.5,0
30004,1,-13.5,-33.5,0
30005,1,-13.5,-34.5,0
30006,1,-13.5,-35.5,0
30007,1,-13.5,-36.5,0
30008,1,-13.5,-37.5,0
30009,1,-13.5,-38.5,0
30010,1,-13.5,-39.5,0
30011,1,-13.5,-40.5,0
30012,1,-13.5,-41.5,0
30013,1,-13.5,-42.5,0
30014,1,-13.5,-43.5,0
30015,1,-13.5,-44.5,0
30016,1,-13.5,-45.5,0
30017,1,-13.5,-46.5,0
30018,1,-13.5,-47.5,0
30019,1,-13.5,-48.5,0
30020,1,-13.5,-49.5,0
30021,1,-13.5,-50.5,0
30022,1,-13.5,-51.5,0
30023,1,-13.5,-52.5,0
30024,1,-13.5,-53.5,0
30025,1,-13.5,-54.5,0
30026,1,-13.5,-55.5,0
30027,1,-13.5,-56.5,0
30028,1,-13.5,-57.5,0
30029,1,-13.5,-58.5,0
30030,1,-13.5,-59.5,0
30031,1,-13.5,-60.5,0
30032,1,-13.5,-61.5,0
30033,1,-13.5,-62.5,0
30034,1,-13.5,-63.5,0
30035,1,-13.5,-64.5,0
30036,1,-13.5,-65.5,0
30037,1,-13.5,-66.5,0
30038,1,-13.5,-67.5,0
30039,1,-13.5,-68.5,0
30040,1,-13.5,-69.5,0
30041,1,-13.5,-70.5,0
30042,1,-13.5,-71.5,0
30043,1,-13.5,-72.5,0
30044,1,-13.5,-73.5,0
30045,1,-13.5,-74.5,0
30075,1,-12.5,75.5,0
30076,1,-12.5,74.5,0
30077,1,-12.5,73.5,0
30078,1,-12.5,72.5,0
30079,1,-12.5,71.5,0
30080,1,-12.5,70.5,0
30081,1,-12.5,69.5,0
30082,1,-12.5,68.5,0
30083,1,-12.5,67.5,0
30084,1,-12.5,66.5,0
30085,1,-12.5,65.5,0
30086,1,-12.5,64.5,0
30087,1,-12.5,63.5,0
30088,1,-12.5,62.5,0
30089,1,-12.5,61.5,0
30090,1,-12.5,60.5,0
30091,1,-12.5,59.5,0
30092,1,-12.5,58.5,0
30093,1,-12.5,57.5,0
30094,1,-12.5,56.5,0
30095,1,-12.5,55.5,0
30096,1,-12.5,54.5,0
30097,1,-12.5,53.5,0
30098,1,-12.5,52.5,0
30099,1,-12.5,51.5,0
30100,1,-12.5,50.5,0
30101,1,-12.5,49.5,0
30102,1,-12.5,48.5,0
30103,1,-12.5,47.5,0
30104,1,-12.5,46.5,0
30105,1,-12.5,45.5,0
30106,1,-12.5,44.5,0
30107,1,-12.5,43.5,0
30108,1,-12.5,42.5,0
30109,1,-12.5,41.5,0
30110,1,-12.5,40.5,0
30111,1,-12.5,39.5,0
30112,1,-12.5,38.5,0
30113,1,-12.5,37.5,0
30114,1,-12.5,36.5,0
30115,1,-12.5,35.5,0
30116,1,-12.5,34.5,0
30117,1,-12.5,33.5,0
30118,1,-12.5,32.5,0
30119,1,-12.5,31.5,0
30120,1,-12.5,30.5,0
30121,1,-12.5,29.5,0
30122,1,-12.5,28.5,0
30123,1,-12.5,27.5,0
30142,1,-12.5,8.5,0
30143,1,-12.5,7.5,0
30144,1,-12.5,6.5,0
30145,1,-12.5,5.5,0
30146,1,-12.5,4.5,0
30147,1,-12.5,3.5,0
30148,1,-12.5,2.5,0
30149,1,-12.5,1.5,0
30150,1,-12.5,0.5,0
30151,1,-12.5,-0.5,0
30152,1,-12.5,-1.5,0
30153,1,-12.5,-2.5,0
30154,1,-12.5,-3.5,0
30155,1,-12.5,-4.5,0
30156,1,-12.5,-5.5,0
30157,1,-12.5,-6.5,0
30158,1,-12.5,-7.5,0
30159,1,-12.5,-8.5,0
30160,1,-12.5,-9.5,0
30161,1,-12.5,-10.5,0
30162,1,-12.5,-11.5,0
30163,1,-12.5,-12.5,0
30164,1,-12.5,-13.5,0
30165,1,-12.5,-14.5,0
30166,1,-12.5,-15.5,0
30167,1,-12.5,-16.5,0
30168,1,-12.5,-17.5,0
30169,1,-12.5,-18.5,0
30170,1,-12.5,-19.5,0
30171,1,-12.5,-20.5,0
30172,1,-12.5,-21.5,0
30173,1,-12.5,-22.5,0
30174,1,-12.5,-23.5,0
30175,1,-12.5,-24.5,0
30176,1,-12.5,-25.5,0
30177,1,-12.5,-26.5,0
30178,1,-12.5,-27.5,0
30179,1,-12.5,-28.5,0
30180,1,-12.5,-29.5,0
30181,1,-12.5,-30.5,0
30182,1,-12.5,-31.5,0
30183,1,-12.5,-32.5,0
30184,1,-12.5,-33.5,0
30185,1,-12.5,-34.5,0
30186,1,-12.5,-35.5,0
30187,1,-12.5,-36.5,0
30188,1,-12.5,-37.5,0
30189,1,-12.5,-38.5,0
30190,1,-12.5,-39.5,0
30191,1,-12.5,-40.5,0
30192,1,-12.5,-41.5,0
30193,1,-12.5,-42.5,0
30194,1,-12.5,-43.5,0
30195,1,-12.5,-44.5,0
30196,1,-12.5,-45.5,0
30197,1,-12.5,-46.5,0
30198,1,-12.5,-47.5,0
30199,1,-12.5,-48.5,0
30200,1,-12.5,-49.5,0
30201,1,-12.5,-50.5,0
30202,1,-12.5,-51.5,0
30203,1,-12.5,-52.5,0
30204,1,-12.5,-53.5,0
30205,1,-12.5,-54.5,0
30206,1,-12.5,-55.5,0
30207,1,-12.5,-56.5,0
30208,1,-12.5,-57.5,0
30209,1,-12.5,-58.5,0
30210,1,-12.5,-59.5,0
30211,1,-12.5,-60.5,0
30212,1,-12.5,-61.5,0
30213,1,-12.5,-62.5,0
30214,1,-12.5,-63.5,0
30215,1,-12.5,-64.5,0
30216,1,-12.5,-65.5,0
30217,1,-12.5,-66.5,0
30218,1,-12.5,-67.5,0
30219,1,-12.5,-68.5,0
30220,1,-12.5,-69.5,0
30221,1,-12.5,-70.5,0
30222,1,-12.5,-71.5,0
30223,1,-12.5,-72.5,0
30255,1,-11.5,75.5,0
30256,1,-11.5,74.5,0
30257,1,-11.5,73.5,0
30258,1,-11.5,72.5,0
30259,1,-11.5,71.5,0
30260,1,-11.5,70.5,0
30261,1,-11.5,69.5,0
30262,1,-11.5,68.5,0
30263,1,-11.5,67.5,0
30264,1,-11.5,66.5,0
30265,1,-11.5,65.5,0
30266,1,-11.5,64.5,0
30267,1,-11.5,63.5,0
30268,1,-11.5,62.5,0
30269,1,-11.5,61.5,0
30270,1,-11.5,60.5,0
30271,1,-11.5,59.5,0
30272,1,-11.5,58.5,0
30273,1,-11.5,57.5,0
30274,1,-11.5,56.5,0
30275,1,-11.5,55.5,0
30276,1,-11.5,54.5,0
30277,1,-11.5,53.5,0
30278,1,-11.5,52.5,0
30279,1,-11.5,51.5,0
30280,1,-11.5,50.5,0
30281,1,-11.5,49.5,0
30282,1,-11.5,48.5,0
30283,1,-11.5,47.5,0
30284,1,-11.5,46.5,0
30285,1,-11.5,45.5,0
30286,1,-11.5,44.5,0
30287,1,-11.5,43.5,0
30288,1,-11.5,42.5,0
30289,1,-11.5,41.5,0
30290,1,-11.5,40.5,0
30291,1,-11.5,39.5,0
30292,1,-11.5,38.5,0
30293,1,-11.5,37.5,0
30294,1,-11.5,36.5,0
30295,1,-11.5,35.5,0
30296,1,-11.5,34.5,0
30297,1,-11.5,33.5,0
30298,1,-11.5,32.5,0
30299,1,-11.5,31.5,0
30300,1,-11.5,30.5,0
30301,1,-11.5,29.5,0
30302,1,-11.5,28.5,0
30323,1,-11.5,7.5,0
30324,1,-11.5,6.5,0
30325,1,-11.5,5.5,0
30326,1,-11.5,4.5,0
30327,1,-11.5,3.5,0
30328,1,-11.5,2.5,0
30329,1,-11.5,1.5,0
30330,1,-11.5,0.5,0
30331,1,-11.5,-0.5,0
30332,1,-11.5,-1.5,0
30333,1,-11.5,-2.5,0
30334,1,-11.5,-3.5,0
30335,1,-11.5,-4.5,0
30336,1,-11.5,-5.5,0
30337,1,-11.5,-6.5,0
30338,1,-11.5,-7.5,0
30339,1,-11.5,-8.5,0
30340,1,-11.5,-9.5,0
30341,1,-11.5,-10.5,0
30342,1,-11.5,-11.5,0
30343,1,-11.5,-12.5,0
30344,1,-11.5,-13.5,0
30345,1,-11.5,-14.5,0
30346,1,-11.5,-15.5,0
30347,1,-11.5,-16.5,0
30348,1,-11.5,-17.5,0
30349,1,-11.5,-18.5,0
30350,1,-11.5,-19.5,0
30351,1,-11.5,-20.5,0
30352,1,-11.5,-21.5,0
30353,1,-11.5,-22.5,0
30354,1,-11.5,-23.5,0
30355,1,-11.5,-24.5,0
30356,1,-11.5,-25.5,0
30357,1,-11.5,-26.5,0
30358,1,-11.5,-27.5,0
30359,1,-11.5,-28.5,0
30360,1,-11.5,-29.5,0
30361,1,-11.5,-30.5,0
30362,1,-11.5,-31.5,0
30363,1,-11.5,-32.5,0
30364,1,-11.5,-33.5,0
30365,1,-11.5,-34.5,0
30366,1,-11.5,-35.5,0
30367,1,-11.5,-36.5,0
30368,1,-11.5,-37.5,0
30369,1,-11.5,-38.5,0
30370,1,-11.5,-39.5,0
30371,1,-11.5,-40.5,0
30372,1,-11.5,-41.5,0
30373,1,-11.5,-42.5,0
30374,1,-11.5,-43.5,0
30375,1,-11.5,-44.5,0
30376,1,-11.5,-45.5,0
30377,1,-11.5,-46.5,0
30378,1,-11.5,-47.5,0
30379,1,-11.5,-48.5,0
30380,1,-11.5,-49.5,0
30381,1,-11.5,-50.5,0
30382,1,-11.5,-51.5,0
30383,1,-11.5,-52.5,0
30384,1,-11.5,-53.5,0
30385,1,-11.5,-54.5,0
30386,1,-11.5,-55.5,0
30387,1,-11.5,-56.5,0
30388,1,-11.5,-57.5,0
30389,1,-11.5,-58.5,0
30390,1,-11.5,-59.5,0
30391,1,-11.5,-60.5,0
30392,1,-11.5,-61.5,0
30393,1,-11.5,-62.5,0
30394,1,-11.5,-63.5,0
30395,1,-11.5,-64.5,0
30396,1,-11.5,-65.5,0
30397,1,-11.5,-66.5,0
30398,1,-11.5,-67.5,0
30399,1,-11.5,-68.5,0
30400,1,-11.5,-69.5,0
30401,1,-11.5,-70.5,0
30402,1,-11.5,-71.5,0
30403,1,-11.5,-72.5,0
30435,1,-10.5,75.5,0
30436,1,-10.5,74.5,0
30437,1,-10.5,73.5,0
30438,1,-10.5,72.5,0
30439,1,-10.5,71.5,0
30440,1,-10.5,70.5,0
30441,1,-10.5,69.5,0
30442,1,-10.5,68.5,0
30443,1,-10.5,67.5,0
30444,1,-10.5,66.5,0
30445,1,-10.5,65.5,0
30446,1,-10.5,64.5,0
30447,1,-10.5,63.5,0
30448,1,-10.5,62.5,0
30449,1,-10.5,61.5,0
30450,1,-10.5,60.5,0
30451,1,-10.5,59.5,0
30452,1,-10.5,58.5,0
30453,1,-10.5,57.5,0
30454,1,-10.5,56.5,0
30455,1,-10.5,55.5,0
30456,1,-10.5,54.5,0
30457,1,-10.5,53.5,0
30458,1,-10.5,52.5,0
30459,1,-10.5,51.5,0
30460,1,-10.5,50.5,0
30461,1,-10.5,49.5,0
30462,1,-10.5,48.5,0
30463,1,-10.5,47.5,0
30464,1,-10.5,46.5,0
30465,1,-10.5,45.5,0
30466,1,-10.5,44.5,0
30467,1,-10.5,43.5,0
30468,1,-10.5,42.5,0
30469,1,-10.5,41.5,0
30470,1,-10.5,40.5,0
30471,1,-10.5,39.5,0
30472,1,-10.5,38.5,0
30473,1,-10.5,37.5,0
30474,1,-10.5,36.5,0
30475,1,-10.5,35.5,0
30476,1,-10.5,34.5,0
30477,1,-10.5,33.5,0
30478,1,-10.5,32.5,0
30479,1,-10.5,31.5,0
30480,1,-10.5,30.5,0
30481,1,-10.5,29.5,0
30482,1,-10.5,28.5,0
30504,1,-10.5,6.5,0
30505,1,-10.5,5.5,0
30506,1,-10.5,4.5,0
30507,1,-10.5,3.5,0
30508,1,-10.5,2.5,0
30509,1,-10.5,1.5,0
30510,1,-10.5,0.5,0
30511,1,-10.5,-0.5,0
30512,1,-10.5,-1.5,0
30513,1,-10.5,-2.5,0
30514,1,-10.5,-3.5,0
30515,1,-10.5,-4.5,0
30516,1,-10.5,-5.5,0
30517,1,-10.5,-6.5,0
30518,1,-10.5,-7.5,0
30519,1,-10.5,-8.5,0
30520,1,-10.5,-9.5,0
30521,1,-10.5,-10.5,0
30522,1,-10.5,-11.5,0
30523,1,-10.5,-12.5,0
30524,1,-10.5,-13.5,0
30525,1,-10.5,-14.5,0
30526,1,-10.5,-15.5,0
30527,1,-10.5,-16.5,0
30528,1,-10.5,-17.5,0
30529,1,-10.5,-18.5,0
30530,1,-10.5,-19.5,0
30531,1,-10.5,-20.5,0
30532,1,-10.5,-21.5,0
30533,1,-10.5,-22.5,0
30534,1,-10.5,-23.5,0
30535,1,-10.5,-24.5,0
30536,1,-10.5,-25.5,0
30537,1,-10.5,-26.5,0
30538,1,-10.5,-27.5,0
30539,1,-10.5,-28.5,0
30540,1,-10.5,-29.5,0
30541,1,-10.5,-30.5,0
