Year,Flag,Lat,Lon,BSH,CCL,FAL,OCS,SEPN,SKH,SPL,SPN,SPZ,THR
2010,ECU,3.5,-148.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-103.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-101.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,3.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,4.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,4.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,4.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,4.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,5.5,-148.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,5.5,-125.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,5.5,-122.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,5.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,5.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,ECU,6.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,ESP,-3.5,-116.5,0,0,0,0,0,0,0,0,0,0
2010,ESP,-0.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,ESP,2.5,-148.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,-4.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,-3.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,-2.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,5.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,5.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,5.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,5.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,6.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,6.5,-105.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,6.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-105.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,7.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,8.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,9.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,9.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,9.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,9.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,9.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-101.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-100.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,10.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-101.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-100.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,11.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-100.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,12.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-115.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-100.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,13.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-105.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-103.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,14.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-105.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-103.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,15.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,16.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,16.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,16.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,16.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,17.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,18.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,18.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,18.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,19.5,-115.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,19.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,20.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,20.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,21.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,21.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,22.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,22.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,22.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,22.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,22.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,23.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,23.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,23.5,-111.5,0,0,0,0,0,0,0,0,0,0
2010,MEX,24.5,-108.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-19.5,-75.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-18.5,-76.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-17.5,-77.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-16.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-15.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-14.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-13.5,-134.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-13.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-13.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-6.5,-130.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-5.5,-134.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-3.5,-127.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-3.5,-126.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,-3.5,-122.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,6.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,6.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,6.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,6.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,7.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,7.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,8.5,-100.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,8.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,8.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,8.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,9.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,9.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,9.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,9.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,10.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,10.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,10.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,10.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,10.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,11.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,11.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,11.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,11.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,NIC,11.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-24.5,-75.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-21.5,-75.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-20.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-20.5,-76.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-20.5,-75.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-19.5,-74.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-19.5,-73.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-18.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-18.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-18.5,-77.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-17.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-16.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-16.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-15.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-15.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-15.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-15.5,-78.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-14.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-13.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-12.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-11.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-10.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-9.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-7.5,-103.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-7.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-5.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-5.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-4.5,-123.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-4.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-4.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-3.5,-116.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-3.5,-109.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-3.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-3.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-2.5,-148.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-2.5,-144.5,0,0,0,0,0,0,0,0,0,0
2010,Other,-1.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,Other,1.5,-149.5,0,0,0,0,0,0,0,0,0,0
2010,Other,3.5,-149.5,0,0,0,0,0,0,0,0,0,0
2010,Other,3.5,-147.5,0,0,0,0,0,0,0,0,0,0
2010,Other,3.5,-146.5,0,0,0,0,0,0,0,0,0,0
2010,Other,4.5,-148.5,0,0,0,0,0,0,0,0,0,0
2010,Other,4.5,-147.5,0,0,0,0,0,0,0,0,0,0
2010,Other,4.5,-116.5,0,0,0,0,0,0,0,0,0,0
2010,Other,4.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,Other,5.5,-120.5,0,0,0,0,0,0,0,0,0,0
2010,Other,5.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-16.5,-77.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-15.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-15.5,-78.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-14.5,-99.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-14.5,-98.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-13.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-13.5,-78.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-12.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-12.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-12.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-11.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-11.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-11.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-11.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-11.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-10.5,-132.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-10.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-10.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-10.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-9.5,-134.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-9.5,-133.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-9.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-9.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-9.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-133.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-131.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-129.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-124.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-8.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-133.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-131.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-126.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-7.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-125.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-123.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-122.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-114.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-112.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-6.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-5.5,-122.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-5.5,-115.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-5.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-5.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-5.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-113.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-105.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-102.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-101.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-4.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-3.5,-119.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-3.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-3.5,-81.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-2.5,-117.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-2.5,-106.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-2.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-2.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-2.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-1.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-1.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,-0.5,-120.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,0.5,-120.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,0.5,-119.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,0.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,1.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,2.5,-79.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,2.5,-78.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,3.5,-104.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,4.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-103.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,5.5,-77.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-110.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-107.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-87.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,6.5,-77.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-90.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-86.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,7.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-90.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-89.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-88.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-84.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,8.5,-83.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-96.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,9.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,10.5,-97.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,10.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,10.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,10.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,10.5,-91.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,11.5,-95.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,11.5,-94.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,11.5,-93.5,0,0,0,0,0,0,0,0,0,0
2010,PAN,11.5,-92.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-17.5,-78.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-17.5,-75.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-14.5,-80.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-12.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-12.5,-82.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-11.5,-85.5,0,0,0,0,0,0,0,0,0,0
2010,VEN,-11.5,-84.5,0,0,0,0,0,0,0,0,0,0
