Year,Flag,Lat,Lon,ALB,BET,PBF,SKJ,TUN,YFT,BIL,BLM,BUM,MLS,SFA,SSP,SWO
1990,JPN,32.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,JPN,32.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,JPN,37.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,JPN,37.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,JPN,37.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,KOR,-12.5,-147.5,0.04,0.71,0,0,0,0.07,0,0,0.04,0,0,0,0.04
1990,KOR,-12.5,-142.5,3.62,24.21,0,0,0,12.83,0,0.18,2.9,0.06,0,0,1.22
1990,KOR,-12.5,-137.5,3.96,26.58,0,0,0,20.56,0,0.39,2.38,0.15,0,0,1.41
1990,KOR,-12.5,-132.5,7.06,36.13,0,0.04,0,5.77,0,0.28,2.24,0.15,0,0,4.42
1990,KOR,-12.5,-127.5,1.89,10.93,0,0,0,2.69,0,0,0.57,0.11,0,0,1.16
1990,KOR,-12.5,-122.5,1.25,7.54,0,0,0,1.74,0,0,0.25,0.08,0,0,0.54
1990,KOR,-12.5,-117.5,0.89,12.51,0,0,0,3.62,0,0,0.28,0.05,0,0,0.81
1990,KOR,-12.5,-112.5,0.1,22.51,0,0,0,5.36,0,0.12,0.9,0.2,0,0,1.06
1990,KOR,-12.5,-107.5,0,0.9,0,0,0,0.41,0,0,0.25,0,0,0,0.15
1990,KOR,-7.5,-147.5,0.61,35.3,0,0,0,11.1,0,0.08,1.96,0.2,0,0,1.09
1990,KOR,-7.5,-142.5,0.24,19.52,0,0,0,38.89,0,0,1.51,0.18,0,0,0.72
1990,KOR,-7.5,-137.5,3.4,26.34,0,0,0,40.14,0,0.49,1.56,0.16,0,0,1.1
1990,KOR,-7.5,-132.5,0,0.66,0,0,0,0.28,0,0,0,0.05,0.02,0,0
1990,KOR,-7.5,-127.5,0,2.87,0,0,0,0.54,0,0,0.36,0.02,0,0,0.02
1990,KOR,-7.5,-122.5,0,1.77,0,0,0,0.79,0,0,0.39,0,0,0,0.07
1990,KOR,-7.5,-117.5,0,0.43,0,0,0,0.01,0,0,0.38,0.05,0,0,0.03
1990,KOR,-7.5,-112.5,0,1.08,0,0,0,0,0,0,0,0.03,0,0,0
1990,KOR,-7.5,-107.5,0,0.17,0,0,0,0,0,0,0.07,0.03,0,0,0.05
1990,KOR,-2.5,-147.5,0.16,189.23,0,0.04,0,55.08,0,0.79,11.54,1.1,0.47,0,6.47
1990,KOR,-2.5,-142.5,0,61.98,0,0.01,0,19.13,0,0.13,4,0.44,0.13,0,1.86
1990,KOR,-2.5,-137.5,0,10.25,0,0.02,0,3.69,0,0.16,0.69,0.14,0,0,0.37
1990,KOR,-2.5,-132.5,0.01,3.82,0,9.00E-03,0,1.35,0,0,0.33,0.12,0,0,0.15
1990,KOR,-2.5,-127.5,0,0.09,0,0,0,0.17,0,0,0.07,0,0,0,0.05
1990,KOR,-2.5,-122.5,0,0.4,0,0,0,0.06,0,0,0.19,0.03,0,0,0.08
1990,KOR,-2.5,-112.5,0,5.83,0,0,0,0.39,0,0,0.56,0.13,0,0,0.15
1990,KOR,-2.5,-107.5,0,2.67,0,0,0,0,0,0,0.15,0.14,0,0,0.33
1990,KOR,-2.5,-102.5,0,34.93,0,0,0,1.15,0,0.07,3.37,1.71,0,0,3.97
1990,KOR,-2.5,-97.5,0,20.57,0,0,0,0,0,0,0.16,0.08,0,0,0.18
1990,KOR,2.5,-147.5,0,10.41,0,0,0,3.37,0,0.02,2.04,0,0.02,0,0.53
1990,KOR,2.5,-142.5,0,1.74,0,0,0,1.01,0,0.04,0.36,0,0,0,0.11
1990,KOR,2.5,-137.5,0,2.44,0,0,0,1.7,0,0,1.1,0.07,0,0,0.37
1990,KOR,2.5,-127.5,0,2.31,0,0,0,0.09,0,0,0.66,0.09,0,0,0.21
1990,KOR,2.5,-122.5,0,2.85,0,0,0,1.76,0,0.21,1.68,0.15,0,0,0.09
1990,KOR,2.5,-117.5,0,12.51,0,0,0,2.97,0,0.24,2,0.14,0,0,1.59
1990,KOR,2.5,-112.5,0,38.16,0,0,0,1.51,0,0,5.57,3.12,0.47,0,3.29
1990,KOR,2.5,-107.5,0,147.07,0,0,0,3.69,0,1.68,9.25,8.13,0,0,15.76
1990,KOR,2.5,-102.5,0,212.01,0,0,0,4.27,0,0.28,13.88,10.24,0.49,0,14.89
1990,KOR,2.5,-97.5,0,24.56,0,0,0,0,0,0.12,2.69,1.63,0,0,2.27
1990,KOR,7.5,-147.5,0,1.8,0,0,0,0.87,0,0,0.21,0.04,0,0,0
1990,KOR,7.5,-122.5,0,5.51,0,0,0,0.64,0,0.13,0.94,0.25,0,0,0.43
1990,KOR,7.5,-117.5,0,12.89,0,0,0,2.6,0,0,1.33,0.59,0,0,0.59
1990,KOR,7.5,-112.5,0,8.34,0,0,0,0.26,0,0,0.93,0.37,0,0,0.31
1990,KOR,7.5,-107.5,0,4.15,0,0,0,0.17,0,0,0.87,0.58,0,0,0.53
1990,KOR,7.5,-102.5,0,0.71,0,0,0,0,0,0,0.08,0,0,0,0
1990,KOR,7.5,-97.5,0,0,0,0,0,0,0,0,0,0.03,0,0,0.01
1990,TWN,-17.5,-122.5,264.17,0.62,0,0,0,0.49,0,1.17,0,0,0,0,0
1990,TWN,-17.5,-117.5,464.46,0,0,0,0,0.98,0,0,0.99,0,0,0,0
1991,JPN,-12.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-92.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,17.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,KOR,-12.5,-147.5,0.01,0.25,0,0,0,0.19,0,0.17,0,0,0,0,0.02
1991,KOR,-12.5,-142.5,0.06,5.45,0,0,0,3.03,0,0.33,0.69,0.04,0,0,0.42
1991,KOR,-12.5,-137.5,0.05,2.62,0,0,0,2.52,0,0.45,0.33,0,0,0,0.26
1991,KOR,-12.5,-112.5,0.35,53.75,0,0,0,12.54,0,0.12,2.17,0.32,0.01,0,4.75
1991,KOR,-12.5,-107.5,1.18,28.24,0,0,0,14.81,0,0.1,1.49,0.13,0,0,4.68
1991,KOR,-12.5,-102.5,0,2.76,0,0,0,0.96,0,0.53,0,0.26,0,0,0.25
1991,KOR,-7.5,-147.5,0.23,26.66,0,0,0,11.61,0,0.31,1.67,0.03,0.02,0,0.7
1991,KOR,-7.5,-142.5,0.11,30.3,0,0,0,28.71,0,1,1.63,0.16,0,0,2.02
1991,KOR,-7.5,-137.5,0.05,7.2,0,0,0,5.88,0,0.47,0.38,0,0,0,0.19
1991,KOR,-7.5,-132.5,0,4.65,0,0,0,3.53,0,0,0.3,0,0,0,0.08
1991,KOR,-7.5,-127.5,0,8.2,0,0,0,3.09,0,0,0.24,0.05,0,0,0.1
1991,KOR,-7.5,-122.5,0,10.78,0,0,0,1.19,0,0,0.32,0.14,0,0,0.27
1991,KOR,-7.5,-117.5,0.03,48.17,0,0.12,0,16.41,0,0.1,2.24,0.23,0,0,1.13
1991,KOR,-7.5,-112.5,0.15,66.15,0,0.07,0,16.01,0,0.16,3.08,0.7,0.01,0,2.55
1991,KOR,-7.5,-107.5,0,12.35,0,0,0,5.45,0,0.3,1.19,0.72,0,0,0.77
1991,KOR,-7.5,-102.5,0,2.37,0,0,0,0.97,0,0.2,0.47,0.41,0,0,0.04
1991,KOR,-2.5,-147.5,0.2,196.46,0,0.13,0,103.86,0,0.54,17.97,1.01,0.22,0,8.95
1991,KOR,-2.5,-142.5,0,97.52,0,0.07,0,42.24,0,0.24,5.93,0.73,0.02,0,4.4
1991,KOR,-2.5,-137.5,0,58.21,0,0.12,0,13.57,0,0.16,2.76,0.19,0.13,0,2.14
1991,KOR,-2.5,-132.5,0,3.84,0,0,0,2.6,0,0,0.65,0.11,0.02,0,0.15
1991,KOR,-2.5,-127.5,0,1.93,0,0,0,0.23,0,0,0,0,0,0,0.03
1991,KOR,-2.5,-117.5,0,0.81,0,0,0,0.46,0,0,0,0.1,0,0,0.23
1991,KOR,-2.5,-112.5,0,0.37,0,0,0,0,0,0,0,0,0,0,0
1991,KOR,-2.5,-107.5,0,1.22,0,0,0,0,0,0,0.09,0,0.03,0,0.1
1991,KOR,-2.5,-102.5,0,16.12,0,0,0,0.04,0,0.16,0.71,0.65,0,0,0.26
1991,KOR,-2.5,-97.5,0,28.09,0,0,0,0.39,0,0,1.29,1.25,0,0,1.51
1991,KOR,-2.5,-92.5,0,0.07,0,0,0,0,0,0,0,0.04,0,0,0
1991,KOR,2.5,-147.5,0,9.02,0,0,0,10.04,0,0.06,2.27,0.09,0,0,0.79
1991,KOR,2.5,-142.5,0,9.7,0,0.04,0,8.71,0,1.33,1.21,0.23,0,0,0.54
1991,KOR,2.5,-137.5,0,72.59,0,0.08,0,16.47,0,0.12,8.16,0.56,0.06,0,2.42
1991,KOR,2.5,-132.5,0,20.4,0,0.02,0,4.47,0,0.2,2.66,0.2,0,0,0.58
1991,KOR,2.5,-127.5,0,70.64,0,0,0,10.51,0,0.05,5.38,1.04,0,0,4.07
1991,KOR,2.5,-122.5,0,12.31,0,0,0,3.06,0,0,1.2,0.35,0,0,0.61
1991,KOR,2.5,-117.5,0,18.28,0,0.03,0,1.83,0,0,1.27,0.11,0.04,0,1.73
1991,KOR,2.5,-112.5,0,1.11,0,0,0,0.07,0,0,0.27,0.07,0,0,0.18
1991,KOR,2.5,-107.5,0,42.27,0,0,0,1.58,0,0.14,2.78,2.16,0.08,0,3.39
1991,KOR,2.5,-102.5,0,7.42,0,0,0,0.13,0,0,1.11,0.58,0.11,0,0.89
1991,KOR,2.5,-97.5,0,82.24,0,0,0,0.74,0,0,1.64,1.7,0,0,3
1991,KOR,2.5,-92.5,0,0.22,0,0,0,0,0,0,0.3,0,0,0,0
1991,KOR,7.5,-147.5,0,31.4,0,0,0,9.36,0,0,2.76,0.42,0,0,0.08
1991,KOR,7.5,-142.5,0,1.98,0,0,0,0.47,0,0.12,0.26,0.04,0,0,0
1991,KOR,7.5,-137.5,0,8.65,0,0,0,5.41,0,0.08,1.41,0.12,0,0,0.2
1991,KOR,7.5,-132.5,0,7.83,0,0,0,3.62,0,0,2.67,0.27,0,0,0.14
1991,KOR,7.5,-127.5,0,3.48,0,0,0,0.52,0,0.06,0,0,0.03,0,0.19
1991,KOR,7.5,-122.5,0,23.2,0,0,0,8.57,0,0.02,1.75,0.45,0,0,0.31
1991,KOR,7.5,-107.5,0,7.09,0,0,0,1.12,0,0,0.59,0.38,0.46,0,1.01
1991,TWN,-17.5,-127.5,268.86,27.47,0,1.47,0,6.97,0,0,5.64,0.47,0,0,1.25
1991,TWN,-17.5,-122.5,212.23,5.08,0,0,0,5.22,0,1.56,0.47,0.94,0,0,0
1991,TWN,-17.5,-117.5,9.03,0,0,0,0,0,0,0,0,0,0,0,0
1991,TWN,-12.5,-147.5,0,21.19,0,0,0,21.85,0,0,3.6,0,0,0,0
1991,TWN,-12.5,-122.5,1.32,0,0,0,0,0,0,0,0,0,0,0,0
1991,TWN,-7.5,-142.5,2.03,52.44,0,0,0,109.87,0,0,28.07,1.41,0,0,2.5
1991,TWN,-2.5,-142.5,0,29.34,0,0,0,81.51,0,0,7.05,0.62,0,0,7.52
1991,JPN,-12.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-12.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-7.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,-2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-117.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-112.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-107.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-102.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-97.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-87.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,2.5,-82.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-127.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,7.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,12.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,12.5,-122.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,17.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,17.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,17.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,22.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,27.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-147.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-142.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-137.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,JPN,32.5,-132.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,KOR,-12.5,-142.5,0.08,1.18,0,0,0,0.16,0,0.02,0.13,0,0,0,0
1991,KOR,-12.5,-137.5,0.08,0.4,0,0,0,0.14,0,0,0,0,0,0,0
1991,KOR,-12.5,-127.5,0.99,7.48,0,0,0,1.67,0,0,0.62,0,0,0,0.09
1991,KOR,-12.5,-122.5,0.33,5.39,0,0,0,1.47,0,0,0.93,0,0,0,0.16
1991,KOR,-12.5,-117.5,5.09,32.49,0,0,0,9.59,0,0.08,1.94,0.13,0,0,0.7
1991,KOR,-12.5,-112.5,2.12,74.93,0,0.02,0,16.39,0,0.12,2.8,0.47,0,0,5.08
1991,KOR,-12.5,-107.5,3.23,36.34,0,0,0,11.63,0,0.55,1.36,0.34,0,0,1.84
1991,KOR,-12.5,-102.5,0,0.86,0,0,0,0.14,0,0,0.17,0.03,0,0,0
1991,KOR,-7.5,-147.5,1.62,27.17,0,0,0,7.87,0,0.24,1.1,0,0,0,1.64
1991,KOR,-7.5,-142.5,0.25,29.88,0,0,0,13.32,0,0.41,2.19,0.08,0.05,0,0.99
1991,KOR,-7.5,-137.5,0.19,72.14,0,0.08,0,45.94,0,0.69,3.15,0.23,0.02,0,1.09
1991,KOR,-7.5,-132.5,0.25,66.72,0,0.02,0,24.23,0,0.34,4.73,0.24,0.03,0,0.49
1991,KOR,-7.5,-127.5,0.19,10.92,0,0.07,0,4.15,0,0.25,1.32,0.19,0,0,0.05
1991,KOR,-7.5,-122.5,0.71,70.64,0,0.09,0,16.7,0,0.08,4.05,2.07,0,0,1.06
1991,KOR,-7.5,-117.5,0.23,47.33,0,0,0,10.07,0,0,3.28,0.4,0,0,0.33
1991,KOR,-7.5,-112.5,0.2,23.53,0,0,0,4.21,0,0.03,0.91,0.43,0.02,0,0.89
1991,KOR,-7.5,-107.5,0.14,20.44,0,0,0,3.23,0,0,0.83,0.49,0,0,0.65
1991,KOR,-7.5,-102.5,0,2.54,0,0,0,0.57,0,0,0.12,0.12,0,0,0
1991,KOR,-2.5,-147.5,0,2.33,0,0.04,0,1.18,0,0,0.15,0,0,0,0.08
1991,KOR,-2.5,-142.5,0,17.43,0,0,0,8.54,0,0,2.76,0.13,0.02,0,0.64
1991,KOR,-2.5,-137.5,0,11.27,0,0.05,0,4.82,0,0.21,1.47,0.28,0.03,0,1
1991,KOR,-2.5,-132.5,0,4.29,0,0,0,1.62,0,0,0.7,0.13,0,0,0.14
1991,KOR,-2.5,-127.5,0,4.31,0,0,0,1.26,0,0.11,0.69,0,0.03,0,0.25
1991,KOR,-2.5,-122.5,0,3,0,0,0,0.5,0,0,0.4,0.39,0,0,0.23
1991,KOR,-2.5,-117.5,0,0.21,0,0,0,0,0,0,0,0.04,0,0,0.32
1991,KOR,-2.5,-97.5,0,0.95,0,0,0,0.03,0,0,0,0,0,0,0
1991,KOR,-2.5,-92.5,0,0.37,0,0,0,0.09,0,0,0,0.13,0,0,0
1991,KOR,-2.5,-87.5,0,1.15,0,0,0,0,0,0,0.07,0.08,0,0,0.1
1991,KOR,-2.5,-82.5,0,0.4,0,0,0,0,0,0,0,0.05,0,0,0
1991,KOR,2.5,-147.5,0,32.96,0,0.22,0,32.2,0,0.17,5.51,0.28,0.01,0,0.86
1991,KOR,2.5,-142.5,0,53.89,0,0.21,0,39.71,0,0.65,9.3,0.72,0.13,0,1.49
1991,KOR,2.5,-137.5,0.16,131.14,0,0.07,0,47.47,0,0.04,13.9,1.95,0.06,0,5.3
1991,KOR,2.5,-132.5,0,88.04,0,0.01,0,27.53,0,0.71,11.41,2.26,0.46,0,3.53
1991,KOR,2.5,-127.5,0,26.83,0,0,0,3.92,0,0.12,4.04,0.48,0.13,0,1.4
1991,KOR,2.5,-122.5,0,23.62,0,0,0,3.6,0,0,1.46,0.58,0,0,1.24
1991,KOR,2.5,-117.5,0,14.42,0,0,0,3.28,0,0,1.63,0.36,0,0,1.22
1991,KOR,2.5,-112.5,0,10.23,0,0,0,0.4,0,0,0.43,0.27,0,0,0.42
1991,KOR,2.5,-107.5,0,2.21,0,0,0,0.38,0,0,0.08,0.22,0,0,0.22
1991,KOR,2.5,-102.5,0,0.52,0,0,0,0,0,0,0,0.07,0,0,0.08
1991,KOR,2.5,-97.5,0,19.34,0,0,0,0.13,0,0,0.25,0.35,0,0,0.23
1991,KOR,2.5,-87.5,0,1.86,0,0,0,0,0,0,0,0.08,0,0,0
1991,KOR,2.5,-82.5,0,9.41,0,0,0,0,0,0,0,0.22,0,0,0.05
1991,KOR,7.5,-147.5,0.02,35.38,0,0.05,0,20.02,0,0.57,3.28,0.34,0.07,0,0.19
1991,KOR,7.5,-142.5,0,4.92,0,0.01,0,1.23,0,0,0.74,0,0,0,0
1991,KOR,7.5,-137.5,0,9.65,0,0.02,0,1.78,0,0.02,0.63,0.41,0,0,0.27
1991,KOR,7.5,-132.5,0,4.96,0,0,0,1.1,0,0,1.12,0.29,0,0,0.02
1991,KOR,7.5,-127.5,0,0.67,0,0,0,0.1,0,0,0.2,0,0,0,0
1991,KOR,7.5,-122.5,0,1.02,0,0,0,0.2,0,0,0.14,0.06,0,0,0.06
1991,TWN,-17.5,-132.5,61.1,3.55,0,0.3,0,2,0.78,0,2.19,0,0,0,1.56
1991,TWN,-12.5,-147.5,1.12,26.64,0,0,0,64.38,0,0,7.37,1.41,0,0,0
1991,TWN,-12.5,-142.5,0.61,2,0,0,0,22.68,0,0.62,2.5,0,0,0,0
1991,TWN,-7.5,-147.5,4.27,64.38,0,0,0,88.13,0,0,10.5,1.72,0,0,2.35
1991,TWN,-7.5,-142.5,0,9.33,0,0,0,31.07,0,0,5.8,1.56,0,0,1.41
1991,TWN,-2.5,-142.5,0,2.83,0,0,0,6.49,0,0,1.56,0.62,0,0,0
