Year,Flag,Lat,Lon,ALB,BET,BKJ,BZX,PBF,SKJ,TUN,YFT
1980,MEX,24.5,-112.5,0,0,0,0,0,0,0,0
1980,MEX,25.5,-113.5,0,0,0,0,0,0,0,0
1980,MEX,26.5,-113.5,0,0,0,0,0,5,0,0
1980,USA,16.5,-117.5,0,0,0,0,0,0,0,10.6
1980,USA,18.5,-114.5,0,0,0,0,0,0,0,0.2
1980,USA,19.5,-112.5,0,0,0,0,0,45.47684,0,20.82316
1980,USA,19.5,-110.5,0,0,0,0,0,0,0,21.8
1980,USA,25.5,-113.5,0,0,0,0,0,0.5,0,0
1980,USA,25.5,-112.5,0,0,0,0,0,1.834239,0,0.4657615
1980,USA,26.5,-114.5,0,0,0,1.4,0,0,0,0
1980,USA,26.5,-113.5,0,0,0,0,0,1.408363,0,0.4916371
1980,USA,27.5,-114.5,0,0,0,11.7,0,0,0,0
1981,MEX,19.5,-112.5,0,0,0,0,0,17,0,2.9
1981,MEX,24.5,-115.5,0,0,0,0,0,0,0,0
1981,MEX,25.5,-113.5,0,0,0,0,0,0,0,0
1981,USA,18.5,-112.5,0,0,0,0,0,0,0,0.9
1981,USA,19.5,-112.5,0,0,0,0,0,39.12791,0,9.072089
1981,USA,20.5,-112.5,0,0,0,0,0,28.1,0,0
1981,USA,20.5,-111.5,0,0,0,0,0,13.73316,0,0.7668417
1981,USA,21.5,-112.5,0,0,0,0,0,0,0,0.2
1981,USA,25.5,-113.5,0,0,0,0,0,1.495278,0,0.404722
1981,USA,25.5,-112.5,0,0,0,0,0,9.1,0,0
1981,USA,26.5,-113.5,0,0,0,0,0,9.679957,0,2.620043
1981,USA,27.5,-114.5,0,0,0,0,0,10.70304,0,3.296958
1981,MEX,19.5,-112.5,0,0,0,0,0,7,0,2
1981,MEX,20.5,-107.5,0,0,0,0,0,0,0,3
1981,MEX,20.5,-106.5,0,0,0,0,0,0,0,7
1981,MEX,21.5,-106.5,0,0,0,0,0,0,0,1
1981,MEX,25.5,-113.5,0,0,0,0,0,0,0,0
1981,USA,17.5,-119.5,0,0,0,0,0,0,0,58.3
1981,USA,19.5,-112.5,0,0,0,0,0,46.39129,0,5.708711
1981,USA,19.5,-111.5,0,0,0,0,0,2.833158,0,0.7668417
1981,USA,20.5,-112.5,0,0,0,0,0,14.24449,0,3.85551
1981,USA,20.5,-111.5,0,0,0,0,0,11.8,0,0
1981,MEX,18.5,-110.5,0,0,0,0,0,10,0,0
1981,MEX,19.5,-112.5,0,0,0,0,0,0,0,3
1981,MEX,19.5,-110.5,0,0,0,0,0,13,0,1
1981,MEX,20.5,-107.5,0,0,0,0,0,2,0,8.5
1981,MEX,22.5,-111.5,0,0,0,0,0,4.5,0,0
1981,MEX,22.5,-110.5,0,0,0,0,0,0,0,14.5
1981,USA,15.5,-110.5,0,0,0,0,0,13.6,0,0
1981,USA,17.5,-119.5,0,0,0,0,0,0,0,16.3
1981,USA,17.5,-112.5,0,0,0,0,0,0,0,18.1
1981,USA,17.5,-111.5,0,0,0,0,0,0,0,25.4
1981,USA,19.5,-112.5,0,0,0,0,0,19.96936,0,8.030642
1981,USA,21.5,-112.5,0,0,0,0,0,0.7082896,0,0.1917104
1981,MEX,18.5,-110.5,0,0,0,0,0,28.17501,0,7.824986
1981,MEX,19.5,-110.5,0,0,0,0,0,19.26111,0,9.738886
1981,MEX,19.5,-109.5,0,0,0,0,0,16.56528,0,0.4347214
1981,MEX,20.5,-109.5,0,0,0,0,0,16.39167,0,2.608329
1981,MEX,20.5,-108.5,0,0,0,0,0,50.35829,0,12.54171
1981,MEX,20.5,-107.5,0,0,0,0,0,0,0,2
1981,MEX,21.5,-111.5,0,0,0,0,0,20,0,0
1981,MEX,21.5,-107.5,0,0,0,0,0,0,0,9
1981,MEX,22.5,-109.5,0,0,0,0,0,0,0,1
1981,MEX,24.5,-112.5,0,0,0,0,0,0.3565279,0,5.043472
1981,USA,10.5,-109.5,0,0,0,0,0,22.6,0,51.7
1981,USA,17.5,-112.5,0,0,0,0,0,0,0,4.5
1981,USA,18.5,-113.5,0,0,0,0,0,0,0,4.5
1981,USA,18.5,-112.5,0,0,0,0,0,17.7,0,1.4
1981,USA,18.5,-111.5,0,0,0,0,0,47.8489,0,12.95111
1981,USA,18.5,-110.5,0,0,0,0,0,18,0,0
1981,USA,19.5,-112.5,0,0,0,0,0,12.6,0,16.2
1981,USA,19.5,-110.5,0,0,0,0,0,10,0,0
1981,USA,19.5,-108.5,0,0,0,0,0,5.4,0,5.4
1981,USA,19.5,-107.5,0,0,0,0,0,0,0,13.6
1981,USA,19.5,-106.5,0,0,0,0,0,31.78426,0,26.11574
1981,USA,20.5,-112.5,0,0,0,0,0,16.3,0,0
1981,USA,20.5,-109.5,0,0,0,0,0,3.6,0,0
1981,USA,20.5,-107.5,0,0,0,0,0,71.17849,0,66.72151
1981,USA,20.5,-105.5,0,0,0,0,0,0,0,15.4
1981,MEX,18.5,-113.5,0,0,0,0,0,0,0,1
1981,MEX,19.5,-112.5,0,0,0,0,0,2,0,8
1981,MEX,19.5,-110.5,0,0,0,0,0,18,0,11
1981,MEX,19.5,-109.5,0,0,0,0,0,2,0,0
1981,MEX,21.5,-111.5,0,0,0,0,0,73,0,0
1981,MEX,21.5,-109.5,0,0,0,0,0,10,0,0
1981,MEX,21.5,-108.5,0,0,0,0,0,8,0,0
1981,MEX,22.5,-112.5,0,0,0,0,0,15,0,0
1981,MEX,22.5,-111.5,0,0,0,0,0,41,0,0
1981,MEX,23.5,-109.5,0,0,0,0,0,0,0,1
1981,USA,16.5,-117.5,0,0,0,0,0,22.6,0,15.5
1981,USA,18.5,-114.5,0,0,0,0,0,0,0,7.3
1981,USA,18.5,-112.5,0,0,0,0,0,31.3,0,3.2
1981,USA,19.5,-112.5,0,0,0,0,0,16.4,0,0
1981,USA,20.5,-113.5,0,0,0,0,0,39.8,0,15.4
1981,USA,20.5,-112.5,0,0,0,0,0,16.3,0,0
1981,USA,20.5,-110.5,0,0,0,0,0,21.8,0,3.6
1981,USA,21.5,-114.5,0,0,0,0,0,54.4,0,2.7
1981,USA,21.5,-112.5,0,0,0,0,0,20,0,0
1981,USA,21.5,-111.5,0,0,0,0,0,116.0511,0,11.8489
1981,USA,21.5,-110.5,0,0,0,0,0,27.1,0,0
1981,USA,22.5,-112.5,0,0,0,0,0,14.7,0,0
1981,USA,22.5,-111.5,0,0,0,0,0,107.1,0,0
1981,USA,23.5,-112.5,0,0,0,0,0,10.9,0,0
1981,USA,23.5,-110.5,0,0,0,0,0,21.8,0,0
1981,MEX,19.5,-112.5,0,0,0,0,0,0,0,23
1981,MEX,20.5,-111.5,0,0,0,0,0,18,0,0
1981,MEX,20.5,-110.5,0,0,0,0,0,18.9132,0,1.086804
1981,MEX,20.5,-109.5,0,0,0,0,0,31,0,0
1981,MEX,21.5,-112.5,0,0,0,0,0,3,0,0
1981,MEX,21.5,-110.5,0,0,0,0,0,108,0,1
1981,MEX,21.5,-109.5,0,0,0,0,0,4,0,0
1981,MEX,22.5,-111.5,0,0,0,0,0,1,0,3
1981,MEX,23.5,-112.5,0,0,0,0,0,0,0,0.2
1981,USA,19.5,-113.5,0,0,0,0,0,21.7,0,9
1981,USA,19.5,-110.5,0,0,0,0,0,0,0,6.3
1981,USA,20.5,-113.5,0,0,0,0,0,106.1,0,18.9
1981,USA,20.5,-111.5,0,0,0,0,0,6.4,0,0
1981,USA,20.5,-110.5,0,0,0,0,0,73.5,0,0.9
1981,USA,21.5,-111.5,0,0,0,0,0,25.4,0,0
1981,USA,21.5,-110.5,0,0,0,0,0,40.8,0,0
1981,USA,21.5,-109.5,0,0,0,0,0,7.2,0,0
1981,USA,22.5,-111.5,0,0,0,0,0,156.9,0,1.8
1981,USA,23.5,-110.5,0,0,0,0,0,8.2,0,0
1981,USA,24.5,-111.5,0,0,0,0,0,29.1,0,5.4
1981,USA,27.5,-113.5,0,0,0,0,0,10.9,0,0
1981,MEX,20.5,-110.5,0,0,0,0,0,23,0,0
1981,MEX,22.5,-112.5,0,0,0,0,0,44,0,0
1981,MEX,22.5,-111.5,0,0,0,0,0,76.82639,0,2.173607
1981,MEX,23.5,-114.5,0,0,0,0,0,0.5,0,5
1981,MEX,23.5,-113.5,0,0,0,0,0,11.42625,0,2.973748
1981,MEX,23.5,-112.5,0,0,0,0,0,5,0,0
1981,MEX,23.5,-111.5,0,0,0,0,0,12,0,0
1981,MEX,24.5,-113.5,0,0,0,0,0,3.6,0,2.7
1981,MEX,24.5,-112.5,0,0,0,0,0,1.4,0,0
1981,USA,19.5,-112.5,0,0,0,0,0,0,0,7.3
1981,USA,20.5,-112.5,0,0,0,0,0,22.7,0,0
1981,USA,20.5,-110.5,0,0,0,0,0,22.6,0,0
1981,USA,20.5,-109.5,0,0,0,0,0,10.9,0,0
1981,USA,21.5,-112.5,0,0,0,0,0,18.1,0,0
1981,USA,21.5,-111.5,0,0,0,0,0,10.9,0,0
1981,USA,21.5,-110.5,0,0,0,0,0,7.3,0,0
1981,USA,22.5,-113.5,0,0,0,0,0,78.8,0,0
1981,USA,22.5,-112.5,0,0,0,0,0,77.1,0,0.9
1981,USA,22.5,-111.5,0,0,0,0,0,22.7,0,0
1981,USA,22.5,-110.5,0,0,0,0,0,16.3,0,0
1981,USA,23.5,-112.5,0,0,0,0,0,31.7,0,0
1981,USA,24.5,-112.5,0,0,0,10,0,23.6,0,9.1
1981,USA,24.5,-111.5,0,0,0,8.2,0,0,0,0
1981,USA,25.5,-114.5,0,0,0,0,0,11.8,0,0
1981,USA,25.5,-113.5,0,0,0,0,0,10.9,0,0
1981,USA,30.5,-122.5,0.5,0,0,0,0,0,0,0
1981,USA,30.5,-121.5,0.6,0,0,0,0,0,0,0
1981,USA,31.5,-122.5,8.4,0,0,0,0,0,0,0
1981,USA,31.5,-121.5,3.3,0,0,0,0,0,0,0
1981,USA,31.5,-117.5,0.5,0,0,0,0,0,0,0
1981,MEX,21.5,-111.5,0,0,0,0,0,51,0,18
1981,MEX,22.5,-112.5,0,0,0,0,0,2.347918,0,0.6520821
1981,MEX,22.5,-111.5,0,0,0,0,0,76.41807,0,27.78194
1981,MEX,22.5,-110.5,0,0,0,0,0,9.391671,0,2.608329
1981,MEX,23.5,-112.5,0,0,0,0,0,25,0,0
1981,MEX,23.5,-111.5,0,0,0,0,0,8,0,0
1981,MEX,24.5,-115.5,0,0,0,0,0,8,0,32
1981,MEX,24.5,-113.5,0,0,0,0,0,3,0,1
1981,MEX,24.5,-112.5,0,0,0,0,0,19.39167,0,7.608329
1981,MEX,25.5,-113.5,0,0,0,1,0,8,0,0
1981,USA,21.5,-109.5,0,0,0,0,0,10.62434,0,2.875657
1981,USA,22.5,-112.5,0,0,0,0,0,20.8,0,0
1981,USA,22.5,-111.5,0,0,0,0,0,20.5829,0,1.917104
1981,USA,23.5,-112.5,0,0,0,0,0,77.46107,0,6.038931
1981,USA,23.5,-111.5,0,0,0,0,0,77.52487,0,0.5751313
1981,USA,24.5,-113.5,0,0,0,0,0,22.11437,0,5.985626
1981,USA,24.5,-112.5,0,0,0,0,0,18.57293,0,5.027073
1981,USA,26.5,-114.5,0,0,0,0,0,1.416579,0,0.3834209
1981,USA,31.5,-124.5,15,0,0,0,0,0,0,0
1981,USA,31.5,-122.5,5.4,0,0,0,0,0,0,0
1981,USA,32.5,-124.5,12.2,0,0,0,0,0,0,0
1981,USA,32.5,-123.5,22.7,0,0,0,0,0,0,0
1981,USA,32.5,-122.5,0.2,0,0,0,0,0,0,0
1981,USA,33.5,-124.5,16.3,0,0,0,0,0,0,0
1981,USA,33.5,-123.5,13.5,0,0,0,0,0,0,0
1981,USA,33.5,-121.5,12.1,0,0,0,0,0,0,0
1981,USA,35.5,-124.5,0.2,0,0,0,0,0,0,0
1981,USA,35.5,-121.5,0.5,0,0,0,0,0,0,0
1981,USA,36.5,-124.5,7.1,0,0,0,0,0,0,0
1981,USA,37.5,-125.5,3.8,0,0,0,0,0,0,0
1981,USA,37.5,-124.5,5.8,0,0,0,0,0,0,0
1981,USA,39.5,-125.5,0.9,0,0,0,0,0,0,0
1981,USA,40.5,-126.5,1.1,0,0,0,0,0,0,0
1981,USA,40.5,-125.5,0.5,0,0,0,0,0,0,0
1981,MEX,22.5,-111.5,0,0,0,0,0,21,0,1
1981,MEX,23.5,-112.5,0,0,0,0,0,37,0,1
1981,MEX,24.5,-113.5,0,0,0,0,0,37.19584,0,4.304164
1981,MEX,24.5,-112.5,0,0,0,0,0,6,0,5
1981,MEX,25.5,-113.5,0,0,0,0,0,177.2403,0,13.25971
1981,MEX,25.5,-112.5,0,0,0,0,0,32.39238,0,16.60763
1981,MEX,26.5,-114.5,0,0,0,0,0,3,0,0
1981,MEX,26.5,-113.5,0,0,0,0,0,8.5,0,0
1981,USA,19.5,-112.5,0,0,0,0,0,0,0,14.5
1981,USA,24.5,-113.5,0,0,0,0,0,17.52487,0,0.5751313
1981,USA,24.5,-112.5,0,0,0,0,0,57.76159,0,7.338406
1981,USA,25.5,-113.5,0,0,0,0,0,198.1909,0,20.60913
1981,USA,25.5,-112.5,0,0,0,0,0,4.249737,0,1.150263
1981,USA,32.5,-122.5,0.2,0,0,0,0,0,0,0
1981,USA,33.5,-124.5,0.5,0,0,0,0,0,0,0
1981,USA,33.5,-123.5,22.2,0,0,0,0,0,0,0
1981,USA,33.5,-122.5,0.5,0,0,0,0,0,0,0
1981,USA,34.5,-123.5,0.6,0,0,0,0,0,0,0
1981,USA,36.5,-124.5,6.7,0,0,0,0,0,0,0
1981,USA,37.5,-124.5,1.4,0,0,0,0,0,0,0
1981,USA,38.5,-125.5,37.9,0,0,0,0,0,0,0
1981,USA,39.5,-125.5,24.1,0,0,0,0,0,0,0
1981,USA,39.5,-124.5,68.5,0,0,0,0,0,0,0
1981,MEX,18.5,-110.5,0,0,0,0,0,0,0,4.5
1981,MEX,19.5,-110.5,0,0,0,0,0,0,0,33
1981,MEX,23.5,-112.5,0,0,0,0,0,6,0,0
1981,MEX,24.5,-113.5,0,0,0,0,0,3,0,0
1981,MEX,24.5,-112.5,0,0,0,0,0,4.347918,0,0.6520821
1981,MEX,25.5,-114.5,0,0,0,0,0,1,0,1
1981,MEX,25.5,-113.5,0,0,0,0,0,11,0,0
1981,MEX,25.5,-112.5,0,0,0,0,0,8,0,0
1981,MEX,26.5,-114.5,0,0,0,0,0,41.4566,0,1.043402
1981,MEX,26.5,-113.5,0,0,0,0,0,21.86528,0,6.434721
1981,USA,20.5,-110.5,0,0,0,0,0,0.9,0,0
1981,USA,24.5,-112.5,0,0,0,0,0,69.9,0,16.3
1981,USA,25.5,-113.5,0,0,0,0,0,56.44281,0,8.95719
1981,USA,25.5,-112.5,0,0,0,0,0,10,0,0
1981,USA,25.5,-110.5,0,0,0,0,0,9,0,4.5
1981,USA,26.5,-114.5,0,0,0,0,0,27.90829,0,0.1917104
1981,USA,26.5,-113.5,0,0,0,0,0,3.6,0,0
1981,USA,37.5,-126.5,4.5,0,0,0,0,0,0,0
1981,USA,38.5,-125.5,4.8,0,0,0,0,0,0,0
1981,USA,38.5,-124.5,38.1,0,0,0,0,0,0,0
1981,USA,39.5,-125.5,4.3,0,0,0,0,0,0,0
1981,USA,39.5,-124.5,40.5,0,0,0,0,0,0,0
1981,MEX,19.5,-112.5,0,0,0,0,0,8,0,6
1981,MEX,24.5,-113.5,0,0,0,0,0,0.5,0,0
1981,MEX,24.5,-112.5,0,0,0,0,0,5,0,1
1981,MEX,25.5,-113.5,0,0,0,0,0,15.2,0,1.2
1981,MEX,25.5,-112.5,0,0,0,0,0,17.2,0,14.5
1981,MEX,26.5,-116.5,0,0,0,0,0,6,0,4
1981,MEX,26.5,-114.5,0,0,0,0,0,4,0,0
1981,MEX,26.5,-113.5,0,0,0,0,0,82.72639,0,3.373607
1981,MEX,27.5,-115.5,0,0,0,0,0,15.5,0,0
1981,MEX,27.5,-114.5,0,0,0,0,0,17,0,0
1981,USA,16.5,-117.5,0,0,0,0,0,67.2,0,3.6
1981,USA,20.5,-110.5,0,0,0,0,0,35.4,0,5.4
1981,USA,25.5,-113.5,0,0,0,0,0,1.8,0,0
1981,USA,25.5,-112.5,0,0,0,0,0,22.5,0,14.3
1981,USA,25.5,-110.5,0,0,0,0,0,5.4,0,1.8
1981,USA,26.5,-113.5,0,0,0,0,0,0,0,0.5
1981,USA,27.5,-115.5,0,0,0,0,0,8.5,0,0
1981,USA,28.5,-115.5,0,0,0,0,0,3.6,0,0
1981,MEX,19.5,-112.5,0,0,0,0,0,0,0,0.9
1981,MEX,23.5,-111.5,0,0,0,0,0,0,0,20
1981,MEX,25.5,-113.5,0,0,0,0,0,7.5,0,0
1981,MEX,25.5,-112.5,0,0,0,0,0,3,0,0
1981,MEX,26.5,-114.5,0,0,0,0,0,12.5,0,33.5
1981,MEX,26.5,-113.5,0,0,0,0,0,27.47848,0,13.42153
1981,USA,16.5,-117.5,0,0,0,0,0,0,0,0.9
1981,USA,19.5,-112.5,0,0,0,0,0,0,0,10.8
1981,USA,21.5,-112.5,0,0,0,0,0,18.2,0,0
1981,USA,21.5,-111.5,0,0,0,0,0,36.8,0,0
1981,USA,22.5,-112.5,0,0,0,0,0,50.8,0,0
1981,USA,22.5,-111.5,0,0,0,0,0,22.5,0,2.7
1981,USA,23.5,-111.5,0,0,0,0,0,0,0,4.5
1981,USA,25.5,-113.5,0,0,0,0,0,12.2,0,18.9
1981,USA,25.5,-112.5,0,0,0,0,0,5.9,0,0
1981,USA,26.5,-114.5,0,0,0,0,0,10.1,0,12.8
1981,USA,26.5,-113.5,0,0,0,0,0,21.7,0,8.1
1981,USA,27.5,-114.5,0,0,0,6.4,0,0,0,0
1982,MEX,16.5,-117.5,0,0,0,0,0,11.09109,0,5.208907
1982,MEX,18.5,-112.5,0,0,0,0,0,18.1,0,0
1982,MEX,19.5,-112.5,0,0,0,0,0,17.55523,0,8.244772
1982,MEX,22.5,-111.5,0,0,0,0,0,3,0,0
1982,MEX,23.5,-111.5,0,0,0,0,0,0,0,16
1982,MEX,24.5,-113.5,0,0,0,0,0,0,0,4
1982,MEX,10.5,-109.5,0,0,0,0,0,0,0,30
1982,MEX,18.5,-111.5,0,0,0,0,0,11,0,1
1982,MEX,19.5,-112.5,0,0,0,0,0,6.19196,0,2.90804
1982,MEX,19.5,-111.5,0,0,0,0,0,10.4787,0,4.921298
1982,MEX,19.5,-110.5,0,0,0,0,0,0,0,1
1982,USA,16.5,-117.5,0,0,0,0,0,0.5,0,3.6
1982,USA,19.5,-112.5,0,0,0,0,0,5.4,0,0
1982,MEX,10.5,-109.5,0,0,0,0,0,0,0,0.5
1982,MEX,10.5,-108.5,0,0,0,0,0,2,0,1
1982,MEX,11.5,-109.5,0,0,0,0,0,2,0,0.5
1982,MEX,12.5,-111.5,0,0,0,0,0,1,0,0
1982,MEX,16.5,-106.5,0,0,0,0,0,0.5,0,0
1982,MEX,18.5,-112.5,0,0,0,0,0,0,0,4
1982,MEX,19.5,-112.5,0,0,0,0,0,21.5,0,16.5
1982,MEX,19.5,-110.5,0,0,0,0,0,26,0,6.5
1982,MEX,20.5,-111.5,0,0,0,0,0,7.763046,0,7.236954
1982,MEX,20.5,-110.5,0,0,0,0,0,7.041306,0,1.958694
1982,MEX,20.5,-109.5,0,0,0,0,0,5.2,0,5
1982,MEX,21.5,-111.5,0,0,0,0,0,56,0,12
1982,MEX,21.5,-109.5,0,0,0,0,0,1.020653,0,0.4793472
1982,USA,18.5,-110.5,0,0,0,0,0,5.4,0,0
1982,USA,19.5,-108.5,0,0,0,0,0,2.7,0,0
1982,USA,20.5,-107.5,0,0,0,0,0,10.9,0,2.7
1982,USA,21.5,-111.5,0,0,0,0,0,22.7,0,13.6
1982,MEX,19.5,-112.5,0,0,0,0,0,0,0,1
1982,MEX,19.5,-110.5,0,0,0,0,0,14,0,10
1982,MEX,20.5,-110.5,0,0,0,0,0,10.7,0,0
1982,MEX,20.5,-109.5,0,0,0,0,0,0.2,0,0
1982,MEX,21.5,-112.5,0,0,0,0,0,1,0,0
1982,MEX,21.5,-111.5,0,0,0,0,0,1,0,1
1982,MEX,21.5,-110.5,0,0,0,0,0,29.36087,0,3.63913
1982,MEX,22.5,-110.5,0,0,0,0,0,3,0,0
1982,USA,19.5,-109.5,0,0,0,0,0,2.7,0,0
1982,USA,20.5,-110.5,0,0,0,0,0,11.8,0,9.9
1982,USA,21.5,-110.5,0,0,0,0,0,8.2,0,0
1982,MEX,17.5,-115.5,0,0,0,0,0,32,0,0
1982,MEX,20.5,-110.5,0,0,0,0,0,0.5,0,0
1982,MEX,20.5,-109.5,0,0,0,0,0,1,0,0
1982,MEX,21.5,-111.5,0,0,0,0,0,6.061958,0,1.438042
1982,MEX,21.5,-110.5,0,0,0,0,0,15,0,0
1982,MEX,22.5,-113.5,0,0,0,0,0,5,0,0
1982,MEX,22.5,-112.5,0,0,0,0,0,44,0,0
1982,MEX,23.5,-112.5,0,0,0,0,0,2,0,0
1982,MEX,24.5,-112.5,0,0,0,0,0,8.50544,0,3.99456
1982,USA,19.5,-112.5,0,0,0,0,0,0,0,1
1982,USA,21.5,-111.5,0,0,0,0,0,41.7,0,0
1982,USA,21.5,-110.5,0,0,0,0,0,20.8,0,0
1982,USA,22.5,-111.5,0,0,0,0,0,5,0,0
1982,USA,24.5,-113.5,0,0,0,0,0,6.3,0,1.8
1982,USA,25.5,-114.5,0,0,0,0,0,4.5,0,0
1982,USA,25.5,-112.5,0,0,0,0,0,9.1,0,0
1982,MEX,21.5,-113.5,0,0,0,0,0,15,0,0
1982,MEX,22.5,-113.5,0,0,0,0,0,90,0,0
1982,MEX,22.5,-112.5,0,0,0,0,0,229,0,0
1982,MEX,23.5,-112.5,0,0,0,0,0,3,0,0
1982,MEX,24.5,-112.5,0,0,0,0,0,1.36087,0,0.6391296
1982,USA,22.5,-112.5,0,0,0,0,0,49.9,0,0.9
1982,USA,22.5,-111.5,0,0,0,0,0,16.3,0,0
1982,USA,22.5,-110.5,0,0,0,0,0,22.03491,0,9.765087
1982,USA,23.5,-113.5,0,0,0,0,0,4.5,0,0
1982,USA,23.5,-112.5,0,0,0,0,0,26.3,0,0
1982,USA,24.5,-112.5,0,0,0,0,0,12.6,0,4.5
1982,USA,30.5,-122.5,0.2,0,0,0,0,0,0,0
1982,USA,30.5,-116.5,2,0,0,0,0,0,0,0
1982,MEX,19.5,-112.5,0,0,0,0,0,2,0,4
1982,MEX,22.5,-113.5,0,0,0,0,0,60,0,0
1982,MEX,22.5,-111.5,0,0,0,0,0,0,0,1
1982,MEX,23.5,-112.5,0,0,0,0,0,25.33044,0,56.66956
1982,MEX,23.5,-111.5,0,0,0,0,0,31.41306,0,15.58694
1982,MEX,24.5,-113.5,0,0,0,0,0,21,0,0
1982,MEX,25.5,-113.5,0,0,0,0,0,15.67435,0,6.72565
1982,MEX,26.5,-114.5,0,0,0,0,0,6,0,5
1982,MEX,26.5,-112.5,0,0,0,0,0,12,0,0
1982,USA,22.5,-113.5,0,0,0,0,0,46.2,0,0
1982,USA,22.5,-112.5,0,0,0,0,0,10.04737,0,4.452634
1982,USA,23.5,-113.5,0,0,0,0,0,17.2,0,6.3
1982,USA,23.5,-112.5,0,0,0,0,0,4.5,0,87.1
1982,USA,24.5,-112.5,0,0,0,0,0,19.4711,0,8.628898
1982,USA,25.5,-114.5,0,0,0,0,0,16.3,0,12.7
1982,USA,25.5,-113.5,0,0,0,0,0,1.8,0,1.8
1982,USA,26.5,-114.5,0,0,0,0,0,4.5,0,0
1982,USA,27.5,-116.5,0,0,0,0,0,6.3,0,0
1982,USA,36.5,-122.5,1.2,0,0,0,0,0,0,0
1982,USA,38.5,-124.5,1.7,0,0,0,0,0,0,0
1982,USA,42.5,-127.5,1.5,0,0,0,0,0,0,0
1982,MEX,24.5,-114.5,0,0,0,0,0,30.09349,0,13.90651
1982,MEX,24.5,-113.5,0,0,0,0,0,112.1196,0,34.38042
1982,MEX,24.5,-112.5,0,0,0,0,0,4.721741,0,1.278259
1982,MEX,25.5,-114.5,0,0,0,0,0,16.94892,0,7.551079
1982,MEX,25.5,-113.5,0,0,0,0,0,23.80435,0,20.69565
1982,MEX,26.5,-113.5,0,0,0,0,0,0,0,0.5
1982,USA,23.5,-112.5,0,0,0,0,0,0.3464609,0,0.1535391
1982,USA,24.5,-115.5,0,0,0,0,0,0,0,5.4
1982,USA,24.5,-113.5,0,0,0,0,0,0,0,0.9
1982,USA,25.5,-115.5,0,0,0,0,0,13.6,0,0
1982,USA,25.5,-114.5,0,0,0,0,0,2.7,0,0.9
1982,USA,25.5,-113.5,0,0,0,0,0,65.2,0,59.8
1982,USA,26.5,-116.5,0,0,0,0,0,12.47259,0,5.527408
1982,USA,26.5,-114.5,0,0,0,0,0,0.5,0,0
1982,USA,28.5,-117.5,0,0,0,0,0,7.3,0,0
1982,USA,28.5,-116.5,0,8.1,0,0,0,46.8,0,17.1
1982,USA,29.5,-116.5,0,0,0,0,0,18.2,0,0
1982,USA,30.5,-119.5,4.5,0,0,0,0,0,0,0
1982,USA,30.5,-118.5,2.6,0,0,0,0,0,0,0
1982,USA,33.5,-121.5,8.8,0,0,0,0,0,0,0
1982,USA,33.5,-118.5,0.2,0,0,0,0,0,0,0
1982,USA,44.5,-145.5,7.3,0,0,0,0,0,0,0
1982,MEX,25.5,-114.5,0,0,0,0,0,59.6087,0,26.3913
1982,MEX,25.5,-113.5,0,0,0,0,0,2,0,1
1982,MEX,26.5,-114.5,0,0,0,0,0,20.05219,0,9.947815
1982,MEX,27.5,-115.5,0,0,0,0,0,8,0,2
1982,USA,25.5,-114.5,0,0,0,0,0,35.55285,0,11.44715
1982,USA,25.5,-113.5,0,0,0,0,0,2.7,0,0
1982,USA,26.5,-114.5,0,0,0,0,0,81.68558,0,30.51442
1982,USA,27.5,-115.5,0,0,0,0,0,13.85285,0,6.947153
1982,USA,27.5,-114.5,0,0,0,0,0,4.1,0,0
1982,USA,28.5,-116.5,0,0,0,0,0,15.72932,0,6.970675
1982,USA,28.5,-115.5,0,0,0,0,0,23.44188,0,12.85812
1982,USA,29.5,-116.5,3.6,0,0,0,0,4.5,0,5.4
1982,USA,29.5,-115.5,0,0,0,0,0,6.3,0,4.5
1982,USA,32.5,-121.5,1,0,0,0,0,0,0,0
1982,USA,32.5,-118.5,3.5,0,0,0,0,0,0,0
1982,USA,37.5,-124.5,8.3,0,0,0,0,0,0,0
1982,USA,44.5,-124.5,7.3,0,0,0,0,0,0,0
1982,MEX,19.5,-112.5,0,0,0,0,0,2,0,4
1982,MEX,27.5,-115.5,0,0,0,0,0,1,0,2
1982,MEX,27.5,-114.5,0,0,0,0,0,2,0,3
1982,MEX,28.5,-116.5,0,0,0,0,0,5,0,6
1982,MEX,28.5,-115.5,0,0,0,0,0,18,0,0
1982,USA,25.5,-113.5,0,0,0,0,0,0,0,2.7
1982,USA,26.5,-114.5,0,0,0,0,0,14.68914,0,8.810857
1982,USA,27.5,-115.5,0,0,0,0,0,57.10719,0,24.39281
1982,USA,27.5,-114.5,0,0,0,0,0,46.31826,0,34.18174
1982,USA,28.5,-116.5,0,0,0,0,0,34.66562,0,9.73438
1982,USA,28.5,-115.5,0,0,0,0,0,58.02943,0,23.57057
1982,USA,29.5,-116.5,0,0,0,0,0,16.21277,0,9.087227
1982,USA,31.5,-118.5,0.2,0,0,0,0,0,0,0
1982,USA,33.5,-123.5,0.2,0,0,0,0,0,0,0
1982,USA,35.5,-123.5,0.2,0,0,0,0,0,0,0
1982,USA,37.5,-124.5,1.5,0,0,0,0,0,0,0
1982,USA,40.5,-124.5,0.2,0,0,0,0,0,0,0
1982,USA,44.5,-126.5,17.5,0,0,0,0,0,0,0
