Year,Flag,Lat,Lon,BIL,BLM,BUM,MLS,SFA,SSP,SWO
2015,MEX,14.5,-113.5,0,0,0,0,0,0,0
2015,MEX,14.5,-112.5,0,0,0,0,0,0,0
2015,MEX,14.5,-111.5,0,0,0,1,0,0,0
2015,MEX,14.5,-110.5,0,0,0,0,0,0,0
2015,MEX,14.5,-109.5,0,0,0,2,0,0,0
2015,MEX,14.5,-108.5,0,0,0,0,0,0,0
2015,MEX,14.5,-107.5,0,0,0,0,0,0,0
2015,MEX,14.5,-94.5,0,0,0,0,0,0,0
2015,MEX,15.5,-114.5,0,0,0,0,0,0,0
2015,MEX,15.5,-112.5,0,0,0,0,0,0,0
2015,MEX,15.5,-111.5,0,0,0,0,0,0,0
2015,MEX,15.5,-110.5,0,0,0,0,0,0,0
2015,MEX,16.5,-117.5,0,0,0,0,0,0,0
2015,MEX,16.5,-114.5,0,0,0,0,0,0,0
2015,MEX,17.5,-112.5,0,0,0,0,0,0,0
2015,MEX,17.5,-111.5,0,0,0,0,0,0,0
2015,MEX,18.5,-114.5,0,0,0,0,0,0,0
2015,MEX,18.5,-113.5,0,0,0,0,0,0,0
2015,MEX,18.5,-112.5,0,0,0,0,0,0,0
2015,MEX,18.5,-111.5,0,0,0,0,0,0,0
2015,MEX,18.5,-110.5,0,0,0,0,0,0,0
2015,MEX,19.5,-113.5,0,0,0,0,0,0,0
2015,MEX,19.5,-111.5,0,0,0,0,0,0,0
2015,MEX,19.5,-110.5,0,1,1,0,0,0,0
2015,MEX,19.5,-109.5,0,0,0,0,0,0,0
2015,MEX,20.5,-112.5,0,0,0,0,0,0,0
2015,MEX,20.5,-111.5,0,0,0,0,0,0,0
2015,MEX,21.5,-113.5,0,0,0,0,0,0,0
2015,MEX,21.5,-112.5,0,0,0,0,0,0,0
2015,MEX,21.5,-109.5,0,0,0,0,0,0,0
2015,MEX,21.5,-106.5,0,0,0,0,0,0,0
2015,MEX,22.5,-113.5,0,0,0,0,0,0,0
2015,MEX,22.5,-112.5,0,0,0,0,0,0,0
2015,MEX,22.5,-111.5,0,0,0,0,0,0,0
2015,MEX,22.5,-110.5,0,0,0,0,0,0,0
2015,MEX,23.5,-112.5,0,0,0,0,1,0,0
2015,MEX,23.5,-111.5,2,0,0,0,0,0,0
2015,MEX,23.5,-108.5,0,0,0,0,0,0,0
2015,MEX,23.5,-107.5,0,0,0,0,0,0,0
2015,MEX,23.5,-106.5,0,0,1,0,1,0,0
2015,MEX,24.5,-112.5,1,0,0,0,1,0,0
2015,MEX,24.5,-108.5,0,0,0,0,0,0,0
2015,NIC,-16.5,-109.5,0,0,0,0,0,0,0
2015,NIC,-16.5,-107.5,0,0,0,0,0,0,0
2015,NIC,-14.5,-106.5,0,0,0,0,0,0,0
2015,NIC,-14.5,-105.5,0,0,0,0,0,0,0
2015,NIC,-13.5,-104.5,0,0,0,0,0,0,0
2015,NIC,-13.5,-103.5,0,0,0,0,0,0,0
2015,NIC,-13.5,-97.5,0,0,0,0,0,0,0
2015,NIC,-12.5,-106.5,0,0,1,0,0,0,0
2015,NIC,-12.5,-99.5,0,0,0,0,0,0,0
2015,NIC,-12.5,-97.5,0,0,0,0,0,0,0
2015,NIC,-11.5,-105.5,0,1,0,0,1,0,0
2015,NIC,-9.5,-93.5,0,0,0,0,0,0,0
2015,NIC,-4.5,-98.5,0,0,0,0,0,0,0
2015,NIC,-3.5,-106.5,0,0,0,0,0,0,0
2015,NIC,-3.5,-100.5,0,0,0,0,0,0,0
2015,NIC,-3.5,-99.5,0,0,0,0,0,0,0
2015,NIC,-3.5,-97.5,0,0,0,0,0,0,0
2015,NIC,-2.5,-105.5,0,0,0,0,0,0,0
2015,NIC,-2.5,-104.5,0,0,0,0,0,0,0
2015,NIC,-2.5,-101.5,0,0,0,0,0,0,0
2015,NIC,-1.5,-109.5,0,0,0,0,0,0,0
2015,NIC,1.5,-110.5,0,1,0,0,0,0,0
2015,NIC,1.5,-104.5,0,0,0,0,0,0,0
2015,NIC,1.5,-103.5,0,0,0,0,0,0,0
2015,NIC,2.5,-109.5,0,0,0,0,0,0,0
2015,NIC,2.5,-105.5,0,0,0,0,0,0,0
2015,NIC,2.5,-104.5,0,0,0,0,0,0,0
2015,NIC,2.5,-103.5,0,0,0,0,0,0,0
2015,NIC,2.5,-102.5,0,0,0,0,0,0,0
2015,NIC,3.5,-111.5,0,0,0,0,0,0,0
2015,NIC,3.5,-109.5,0,0,0,0,0,0,0
2015,NIC,6.5,-92.5,0,0,0,0,0,0,0
2015,NIC,6.5,-91.5,0,0,0,0,0,0,0
2015,NIC,6.5,-90.5,0,0,0,0,0,0,0
2015,NIC,7.5,-96.5,0,0,0,0,0,0,0
2015,NIC,7.5,-95.5,0,0,0,0,0,0,0
2015,NIC,7.5,-94.5,0,0,0,0,0,0,0
2015,NIC,7.5,-93.5,0,0,0,0,0,0,0
2015,NIC,7.5,-92.5,0,0,0,0,0,0,0
2015,NIC,7.5,-91.5,0,0,0,0,0,0,0
2015,NIC,8.5,-96.5,0,0,0,0,0,0,0
2015,NIC,8.5,-95.5,0,0,0,0,0,0,0
2015,NIC,8.5,-93.5,0,0,0,0,0,0,0
2015,NIC,8.5,-92.5,0,0,0,0,0,0,0
2015,Other,-11.5,-148.5,0,1,0,0,0,0,0
2015,Other,-11.5,-147.5,0,0,0,0,0,0,0
2015,Other,-10.5,-148.5,0,0,0,0,0,0,0
2015,Other,-10.5,-147.5,0,0,0,0,0,0,0
2015,Other,-10.5,-145.5,0,0,0,0,0,0,0
2015,Other,-9.5,-149.5,0,1,0,0,0,0,0
2015,Other,-9.5,-148.5,0,0,0,0,0,0,0
2015,Other,-9.5,-146.5,0,0,0,0,0,0,0
2015,Other,-8.5,-146.5,0,0,0,0,0,0,0
2015,Other,-8.5,-144.5,0,0,0,0,0,0,0
2015,Other,-7.5,-149.5,0,1,0,0,0,0,0
2015,Other,-7.5,-148.5,0,2,0,0,0,0,0
2015,Other,-6.5,-148.5,0,0,0,0,0,0,0
2015,Other,-4.5,-144.5,0,0,0,0,0,0,0
2015,Other,6.5,-90.5,0,0,0,0,3,0,0
2015,Other,7.5,-92.5,0,0,0,0,0,0,0
2015,Other,7.5,-91.5,0,0,0,0,0,0,0
2015,Other,7.5,-90.5,0,0,0,0,0,0,0
2015,PAN,-20.5,-75.5,0,0,0,0,0,0,0
2015,PAN,-19.5,-77.5,0,0,0,0,0,0,0
2015,PAN,-19.5,-76.5,0,0,0,0,0,0,0
2015,PAN,-19.5,-75.5,0,1,0,0,0,0,0
2015,PAN,-19.5,-74.5,0,0,0,0,0,0,0
2015,PAN,-19.5,-73.5,0,1,0,0,0,0,0
2015,PAN,-18.5,-80.5,0,0,0,0,0,0,0
2015,PAN,-18.5,-78.5,0,0,0,0,0,0,0
2015,PAN,-18.5,-77.5,0,0,0,0,0,0,0
2015,PAN,-18.5,-76.5,0,1,0,0,0,0,0
2015,PAN,-18.5,-75.5,0,1,0,0,0,0,0
2015,PAN,-18.5,-74.5,0,0,0,0,0,0,0
2015,PAN,-17.5,-79.5,0,0,0,0,0,0,0
2015,PAN,-17.5,-78.5,0,0,0,0,0,0,0
2015,PAN,-17.5,-77.5,0,0,0,0,0,0,0
2015,PAN,-17.5,-76.5,0,0,0,0,0,0,0
2015,PAN,-16.5,-87.5,0,0,0,0,0,0,0
2015,PAN,-16.5,-85.5,0,0,0,0,0,0,0
2015,PAN,-16.5,-80.5,0,0,0,0,0,0,0
2015,PAN,-16.5,-79.5,0,1,1,0,0,0,0
2015,PAN,-16.5,-78.5,0,0,0,0,0,0,0
2015,PAN,-15.5,-94.5,0,0,0,0,0,0,0
2015,PAN,-15.5,-78.5,0,0,0,0,0,0,0
2015,PAN,-15.5,-77.5,0,0,0,0,0,0,0
2015,PAN,-14.5,-84.5,0,0,0,0,0,0,0
2015,PAN,-14.5,-79.5,0,0,0,0,0,0,0
2015,PAN,-13.5,-131.5,0,0,0,0,0,0,0
2015,PAN,-13.5,-87.5,0,0,0,0,0,0,0
2015,PAN,-13.5,-86.5,0,0,0,0,0,0,0
2015,PAN,-13.5,-82.5,0,0,0,0,0,0,0
2015,PAN,-13.5,-80.5,0,0,0,3,0,0,0
2015,PAN,-12.5,-131.5,0,0,0,0,0,0,0
2015,PAN,-12.5,-93.5,0,1,0,0,0,0,0
2015,PAN,-12.5,-90.5,0,0,0,0,0,0,0
2015,PAN,-12.5,-88.5,0,0,0,0,0,0,0
2015,PAN,-12.5,-87.5,0,0,0,0,0,0,0
2015,PAN,-12.5,-81.5,0,0,0,0,0,0,0
2015,PAN,-11.5,-128.5,0,0,0,0,0,0,0
2015,PAN,-11.5,-87.5,0,0,0,0,0,0,0
2015,PAN,-10.5,-134.5,0,0,0,0,0,0,0
2015,PAN,-10.5,-93.5,0,0,0,0,0,0,0
2015,PAN,-10.5,-92.5,0,1,0,0,0,0,0
2015,PAN,-10.5,-90.5,0,1,0,0,0,0,0
2015,PAN,-10.5,-89.5,0,0,0,0,0,0,0
2015,PAN,-10.5,-87.5,0,0,0,0,0,0,0
2015,PAN,-10.5,-80.5,0,0,0,0,0,0,0
2015,PAN,-9.5,-130.5,1,0,0,0,0,0,0
2015,PAN,-9.5,-125.5,0,0,1,0,0,0,0
2015,PAN,-9.5,-92.5,0,1,0,0,0,0,0
2015,PAN,-9.5,-91.5,0,0,0,0,0,0,0
2015,PAN,-9.5,-90.5,0,0,0,0,0,0,0
2015,PAN,-9.5,-89.5,0,0,0,0,0,0,0
2015,PAN,-8.5,-135.5,0,0,0,0,0,0,0
2015,PAN,-8.5,-92.5,0,0,0,0,0,0,0
2015,PAN,-7.5,-135.5,0,0,0,0,0,0,0
2015,PAN,-7.5,-99.5,0,0,0,0,0,0,0
2015,PAN,-7.5,-91.5,0,0,0,0,0,0,0
2015,PAN,-7.5,-90.5,0,0,0,0,0,0,0
2015,PAN,-7.5,-82.5,0,0,0,0,0,0,0
2015,PAN,-6.5,-98.5,0,0,0,0,0,0,0
2015,PAN,-6.5,-82.5,0,0,0,0,0,0,0
2015,PAN,-6.5,-81.5,0,0,0,0,0,0,0
2015,PAN,-5.5,-100.5,0,0,0,0,0,0,0
2015,PAN,-5.5,-99.5,0,0,0,0,0,0,0
2015,PAN,-4.5,-81.5,0,0,0,0,0,0,0
2015,PAN,-3.5,-131.5,0,0,2,0,0,0,0
2015,PAN,-3.5,-81.5,0,0,0,0,0,0,0
2015,PAN,-2.5,-92.5,0,0,0,0,0,0,0
2015,PAN,-2.5,-91.5,0,0,0,0,0,0,0
2015,PAN,-2.5,-82.5,0,0,0,0,0,0,0
2015,PAN,-1.5,-130.5,0,0,2,0,0,0,0
2015,PAN,-1.5,-92.5,0,0,0,0,0,0,0
2015,PAN,-1.5,-91.5,0,0,0,0,0,0,0
2015,PAN,-0.5,-92.5,0,0,0,0,0,0,0
2015,PAN,0.5,-103.5,0,0,0,0,0,0,0
2015,PAN,1.5,-127.5,0,0,0,0,0,0,0
2015,PAN,1.5,-114.5,0,0,0,0,0,0,0
2015,PAN,2.5,-119.5,0,0,1,0,0,0,0
2015,PAN,2.5,-109.5,0,0,1,0,0,0,0
2015,PAN,2.5,-106.5,0,0,0,0,0,0,0
2015,PAN,3.5,-133.5,0,0,0,0,0,0,0
2015,PAN,3.5,-132.5,0,0,0,0,0,0,0
2015,PAN,3.5,-131.5,0,0,0,0,0,0,0
2015,PAN,3.5,-130.5,0,0,0,0,0,0,0
2015,PAN,3.5,-112.5,0,0,0,0,0,0,0
2015,PAN,3.5,-106.5,0,0,1,0,0,0,0
2015,PAN,3.5,-99.5,0,0,0,0,0,0,0
2015,PAN,4.5,-133.5,0,0,0,0,0,0,0
2015,PAN,4.5,-130.5,0,0,0,0,0,0,0
2015,PAN,4.5,-128.5,0,0,0,0,0,0,0
2015,PAN,4.5,-126.5,0,0,0,0,0,0,0
2015,PAN,4.5,-116.5,0,0,0,0,0,0,0
2015,PAN,4.5,-115.5,0,0,0,0,0,0,0
2015,PAN,4.5,-114.5,0,0,0,0,0,0,0
2015,PAN,4.5,-111.5,0,0,0,0,0,0,0
2015,PAN,4.5,-110.5,0,0,0,0,0,0,0
2015,PAN,4.5,-98.5,0,0,0,0,0,0,0
2015,PAN,4.5,-84.5,0,0,0,0,0,0,0
2015,PAN,4.5,-83.5,0,0,0,0,0,0,0
2015,PAN,5.5,-131.5,0,0,0,0,0,0,0
2015,PAN,5.5,-112.5,0,0,0,0,0,0,0
2015,PAN,5.5,-111.5,0,0,0,0,0,0,0
2015,PAN,5.5,-110.5,0,0,0,0,0,0,0
2015,PAN,6.5,-93.5,0,0,0,0,0,0,0
2015,PAN,6.5,-92.5,0,1,0,0,0,0,0
2015,PAN,6.5,-91.5,0,0,0,0,0,0,0
2015,PAN,6.5,-90.5,0,0,0,0,0,0,0
2015,PAN,7.5,-92.5,0,1,0,0,2,0,0
2015,PAN,7.5,-91.5,0,0,0,0,0,0,0
2015,PAN,8.5,-95.5,0,0,0,0,0,0,0
2015,PER,-11.5,-81.5,0,0,0,0,0,0,0
2015,PER,-11.5,-80.5,0,0,0,0,0,0,0
2015,PER,-10.5,-80.5,0,0,0,0,0,0,0
2015,PER,-9.5,-80.5,0,0,0,0,0,0,0
2015,PER,-7.5,-81.5,0,0,0,0,0,0,0
2015,PER,-6.5,-82.5,0,0,0,0,0,0,0
2015,PER,-6.5,-81.5,0,0,0,0,0,0,0
2015,PER,-4.5,-81.5,0,0,0,0,0,0,0
2015,PER,-3.5,-81.5,0,0,0,0,0,0,0
2015,USA,-16.5,-79.5,0,0,0,0,0,0,0
2015,USA,-8.5,-112.5,0,1,0,0,0,0,0
2015,USA,-7.5,-135.5,0,0,0,0,0,0,0
2015,USA,-6.5,-131.5,0,0,0,0,0,0,0
2015,USA,-6.5,-130.5,0,1,0,0,0,0,0
2015,USA,-5.5,-122.5,0,3,0,0,0,0,0
2015,USA,-5.5,-120.5,0,0,0,0,0,0,0
2015,USA,-4.5,-128.5,0,2,0,0,0,0,0
2015,USA,-4.5,-122.5,0,0,0,0,0,0,0
2015,USA,-4.5,-120.5,0,3,0,0,0,0,0
2015,VEN,-17.5,-75.5,0,0,0,0,0,0,0
2015,VEN,-16.5,-80.5,0,0,0,0,0,0,0
2015,VEN,-16.5,-79.5,0,0,0,0,0,0,0
2015,VEN,-16.5,-75.5,0,0,0,0,0,0,0
2015,VEN,-15.5,-77.5,0,0,0,0,0,0,0
2015,VEN,-13.5,-81.5,0,0,0,0,0,0,0
2015,VEN,-13.5,-80.5,0,0,0,0,0,0,0
2015,VEN,-8.5,-86.5,0,0,0,0,0,0,0
2015,VEN,-7.5,-82.5,0,0,0,0,0,0,0
2015,VEN,-6.5,-86.5,0,0,0,0,0,0,0
2015,VEN,-6.5,-82.5,0,0,0,0,0,0,0
2015,VEN,-5.5,-86.5,0,0,0,0,0,0,0
2015,VEN,-3.5,-107.5,0,0,0,0,0,0,0
2015,VEN,-3.5,-101.5,0,0,0,0,0,0,0
2015,VEN,-2.5,-106.5,0,0,0,0,0,0,0
2015,VEN,-2.5,-105.5,0,0,0,0,0,0,0
2015,VEN,-2.5,-104.5,0,0,0,0,0,0,0
2015,VEN,1.5,-97.5,0,0,0,0,0,0,0
2015,VEN,3.5,-84.5,0,0,0,0,0,0,0
2015,VEN,3.5,-83.5,0,0,0,0,3,0,0
2015,VEN,4.5,-84.5,0,0,0,1,0,0,0
2015,VEN,4.5,-83.5,0,0,0,0,22,0,0
2015,VEN,5.5,-83.5,0,0,0,0,0,0,0
2015,VEN,6.5,-94.5,0,0,0,0,0,0,0
2015,VEN,6.5,-93.5,0,0,0,0,0,0,0
2015,VEN,6.5,-92.5,0,0,0,0,0,0,0
2015,VEN,6.5,-91.5,0,0,0,0,0,0,0
2015,VEN,6.5,-90.5,0,0,1,0,0,0,0
2015,VEN,6.5,-83.5,0,0,0,0,2,0,0
2015,VEN,7.5,-93.5,0,0,0,0,0,0,0
2015,VEN,7.5,-92.5,0,0,0,0,1,0,0
2015,VEN,7.5,-91.5,0,0,1,0,1,0,0
2015,VEN,7.5,-90.5,0,0,0,0,0,0,0
2015,VEN,7.5,-89.5,0,0,0,0,1,0,0
2015,VEN,8.5,-99.5,0,0,0,0,0,0,0
2015,VEN,8.5,-95.5,0,0,0,0,0,0,0
2015,VEN,8.5,-93.5,0,0,0,1,0,0,0
2015,VEN,8.5,-92.5,0,0,0,2,1,0,1
2015,VEN,9.5,-97.5,0,0,0,0,0,0,0
2015,COL,-19.5,-77.5,0,0,0,0,0,0,0
2015,COL,-18.5,-83.5,0,0,0,0,0,0,0
2015,COL,-18.5,-77.5,0,0,0,0,0,0,0
2015,COL,-17.5,-83.5,0,0,0,1,0,0,0
2015,COL,-17.5,-80.5,0,0,0,0,0,0,0
2015,COL,-16.5,-87.5,0,0,0,0,0,0,0
2015,COL,-16.5,-83.5,0,0,0,0,0,0,0
2015,COL,-16.5,-82.5,0,0,0,0,0,0,0
2015,COL,-16.5,-81.5,0,0,0,0,0,0,0
2015,COL,-16.5,-80.5,0,0,0,0,0,0,0
2015,COL,-15.5,-86.5,0,0,0,1,0,0,0
2015,COL,-15.5,-85.5,0,0,0,0,0,0,0
2015,COL,-15.5,-84.5,0,0,0,0,0,0,0
2015,COL,-15.5,-82.5,0,0,0,0,0,0,0
2015,COL,-15.5,-80.5,0,0,1,0,0,0,0
2015,COL,-15.5,-79.5,0,0,2,0,0,0,0
2015,COL,-14.5,-81.5,0,0,1,0,0,0,0
2015,COL,-14.5,-80.5,0,0,0,0,0,0,0
2015,COL,-13.5,-86.5,0,0,0,0,0,0,0
2015,COL,-12.5,-83.5,0,0,0,0,0,0,0
2015,COL,-12.5,-82.5,0,0,0,0,0,0,0
2015,COL,-11.5,-83.5,0,0,0,0,0,0,0
2015,COL,-11.5,-82.5,0,0,0,0,0,0,0
2015,COL,-10.5,-85.5,0,0,0,0,0,0,0
2015,COL,-10.5,-84.5,1,0,0,0,0,0,0
2015,COL,-10.5,-83.5,0,0,0,0,0,0,0
2015,COL,-10.5,-82.5,0,0,0,0,0,0,0
2015,COL,-9.5,-86.5,0,0,0,0,0,0,0
2015,COL,-9.5,-85.5,0,0,1,0,0,0,0
2015,COL,-9.5,-84.5,0,0,0,0,0,0,0
2015,COL,-8.5,-86.5,0,0,0,0,0,0,0
2015,COL,-6.5,-91.5,0,0,0,0,0,0,0
2015,COL,-4.5,-103.5,0,0,0,0,0,0,0
2015,COL,-2.5,-115.5,0,0,0,0,0,0,0
2015,COL,-1.5,-122.5,0,0,0,0,0,0,0
2015,COL,-1.5,-116.5,0,0,0,0,0,0,0
2015,COL,1.5,-83.5,0,0,0,0,0,0,0
2015,COL,2.5,-84.5,0,0,0,0,0,0,0
2015,COL,2.5,-83.5,0,0,0,0,0,0,0
2015,COL,2.5,-79.5,0,0,0,0,0,0,0
2015,COL,3.5,-129.5,0,0,0,0,0,0,0
2015,COL,3.5,-126.5,0,0,0,0,0,0,0
2015,COL,3.5,-99.5,0,0,0,0,0,0,0
2015,COL,3.5,-84.5,0,0,0,0,0,0,0
2015,COL,3.5,-83.5,0,0,0,0,1,0,0
2015,COL,3.5,-81.5,0,0,0,0,0,0,0
2015,COL,4.5,-131.5,0,0,0,0,0,0,0
2015,COL,4.5,-130.5,0,0,0,0,0,0,0
2015,COL,4.5,-129.5,0,0,0,0,0,0,0
2015,COL,4.5,-128.5,0,0,0,0,0,0,0
2015,COL,4.5,-127.5,0,0,0,0,0,0,0
2015,COL,4.5,-126.5,0,0,0,0,0,0,0
2015,COL,4.5,-114.5,0,0,0,0,0,0,0
2015,COL,4.5,-98.5,0,0,0,0,0,0,0
2015,COL,4.5,-94.5,0,0,0,0,0,0,0
2015,COL,4.5,-84.5,0,0,0,0,0,0,0
2015,COL,4.5,-83.5,0,0,0,0,0,0,0
2015,COL,5.5,-132.5,0,0,0,0,0,0,0
2015,COL,5.5,-129.5,0,0,0,0,0,0,0
2015,COL,5.5,-128.5,0,0,0,0,0,0,0
2015,COL,5.5,-127.5,0,0,0,0,0,0,0
2015,COL,5.5,-123.5,0,0,0,0,0,0,0
2015,COL,5.5,-121.5,0,0,0,0,0,0,0
2015,COL,5.5,-118.5,0,0,0,0,0,0,0
2015,COL,5.5,-103.5,0,0,0,0,0,0,0
2015,COL,5.5,-93.5,0,0,0,0,0,0,0
2015,COL,5.5,-92.5,0,0,0,0,0,0,0
2015,COL,5.5,-91.5,0,0,0,0,0,0,0
2015,COL,5.5,-90.5,0,0,0,0,0,0,0
2015,COL,5.5,-84.5,0,0,0,0,0,0,0
2015,COL,5.5,-83.5,0,0,0,0,0,0,0
2015,COL,5.5,-77.5,0,0,0,0,0,0,0
2015,COL,6.5,-119.5,0,1,0,0,0,0,0
2015,COL,6.5,-110.5,0,0,0,0,0,0,0
2015,COL,6.5,-97.5,0,0,0,0,0,0,0
2015,COL,6.5,-92.5,0,0,0,0,0,0,0
2015,COL,6.5,-91.5,0,0,1,0,0,0,0
2015,COL,6.5,-90.5,0,0,0,0,0,0,0
2015,COL,7.5,-92.5,0,0,0,0,0,0,0
2015,COL,7.5,-91.5,0,0,0,0,0,0,0
2015,COL,7.5,-90.5,0,0,0,0,0,0,0
2015,ECU,-19.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-19.5,-77.5,0,0,0,0,0,0,0
2015,ECU,-19.5,-75.5,0,0,0,0,0,0,0
2015,ECU,-19.5,-74.5,0,0,0,0,0,0,0
2015,ECU,-19.5,-73.5,0,1,0,0,0,0,0
2015,ECU,-18.5,-111.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-85.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-84.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-83.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-76.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-75.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-74.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-73.5,0,0,0,0,0,0,0
2015,ECU,-18.5,-72.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-87.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-84.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-83.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-82.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-80.5,0,0,1,0,0,0,0
2015,ECU,-17.5,-79.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-77.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-76.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-75.5,0,0,3,1,0,0,0
2015,ECU,-17.5,-74.5,0,1,0,0,0,0,0
2015,ECU,-17.5,-73.5,0,0,0,0,0,0,0
2015,ECU,-17.5,-72.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-88.5,0,0,1,0,0,0,0
2015,ECU,-16.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-85.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-84.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-82.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-79.5,0,0,1,0,0,0,0
2015,ECU,-16.5,-78.5,0,0,3,0,0,0,0
2015,ECU,-16.5,-77.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-76.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-75.5,0,0,0,0,0,0,0
2015,ECU,-16.5,-74.5,0,0,0,2,0,0,0
2015,ECU,-15.5,-110.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-91.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-88.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-87.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-82.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-79.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-78.5,0,0,0,0,0,0,0
2015,ECU,-15.5,-77.5,0,0,1,0,0,0,0
2015,ECU,-15.5,-76.5,0,0,1,0,0,0,1
2015,ECU,-14.5,-113.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-101.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-88.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-87.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-83.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-82.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-79.5,0,0,0,0,0,0,0
2015,ECU,-14.5,-78.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-106.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-105.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-102.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-89.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-87.5,0,1,0,0,0,0,0
2015,ECU,-13.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-85.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-84.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-82.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-80.5,0,0,0,0,0,0,0
2015,ECU,-13.5,-79.5,0,1,3,0,0,0,0
2015,ECU,-13.5,-78.5,0,0,4,0,0,0,2
2015,ECU,-13.5,-77.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-109.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-92.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-90.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-89.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-88.5,0,0,1,0,0,0,0
2015,ECU,-12.5,-87.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-86.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-85.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-84.5,0,0,1,0,0,0,0
2015,ECU,-12.5,-83.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-79.5,0,0,0,0,0,0,0
2015,ECU,-12.5,-78.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-148.5,0,1,1,0,0,0,0
2015,ECU,-11.5,-143.5,0,0,2,0,0,0,0
2015,ECU,-11.5,-115.5,0,0,1,0,0,0,0
2015,ECU,-11.5,-107.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-106.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-96.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-93.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-92.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-88.5,0,0,1,0,0,0,0
2015,ECU,-11.5,-87.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-86.5,1,0,0,0,0,0,0
2015,ECU,-11.5,-85.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-84.5,0,0,1,0,0,0,0
2015,ECU,-11.5,-83.5,0,0,1,0,0,0,0
2015,ECU,-11.5,-82.5,0,1,0,0,0,0,0
2015,ECU,-11.5,-81.5,0,0,0,0,0,0,0
2015,ECU,-11.5,-80.5,0,0,0,0,0,0,0
2015,ECU,-10.5,-148.5,0,0,2,0,0,0,0
2015,ECU,-10.5,-147.5,0,0,1,0,0,0,0
2015,ECU,-10.5,-146.5,0,0,3,0,0,0,0
