Year,Month,Lat,Lon,skj_c_una,yft_c_una,bet_c_una,oth_c_una,skj_c_log,yft_c_log,bet_c_log,oth_c_log,skj_c_dfad,yft_c_dfad,bet_c_dfad,oth_c_dfad,skj_c_afad,yft_c_afad,bet_c_afad,oth_c_afad,skj_c_oth,yft_c_oth,bet_c_oth,oth_c_oth
2007,8,00N,155E,855.656,78.763,7.226,0,883.558,197.394,55.815,0.027,793.567,150.583,70.209,0.244,2.673,0.386,0.139,0,0,0,0,0
2007,8,00N,155W,0,0,0,0,0,0,0,0,451.979,160.021,224.203,0,0,0,0,0,0,0,0,0
2007,8,00N,160E,754.726,11.321,3.105,0,619.148,145.847,60.662,0,738.362,128.04,59.486,0,0,0,0,0,0,0,0,0
2007,8,00N,160W,0,0,0,0,0,0,0,0,96.109,44.865,58.051,0,0,0,0,0,0,0,0,0
2007,8,00N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,00N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,00N,170E,0,0,0,0,202.777,27.644,17.189,0.005,479.782,18.424,142.635,0.1,0,0,0,0,0,0,0,0
2007,8,00N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,00N,175E,0,0,0,0,564.968,8.871,26.328,0.059,342.693,18.478,34.336,0,35.574,0,0,0,0,0,0,0
2007,8,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,00N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,2815.125,1283.37,174.12,0,0,0,0,0
2007,8,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,2815.116,1283.374,174.116,0,0,0,0,0
2007,8,05N,140E,100.748,2.265,0.988,0,72.495,33.465,12.043,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,150E,0,0,0,0,25.142,3.671,1.186,0,13.545,4.192,2.264,0,0,0,0,0,0,0,0,0
2007,8,05N,155E,0,0,0,0,77.692,12.81,4.804,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,160W,19.713,0.28,0.085,0,0,0,0,0,323.801,112.251,149.543,0,0,0,0,0,0,0,0,0
2007,8,05N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05S,125E,298.319,127.262,0.836,0,155.743,61.332,1.995,0,0,0,0,0,173.299,99.94,18.943,0,1.501,0.266,0.19,0
2007,8,05S,130E,223.74,95.436,0.621,0,116.811,45.999,1.494,0,0,0,0,0,129.978,74.952,14.211,0,1.125,0.189,0.135,0
2007,8,05S,135E,522.049,222.695,1.441,0,272.547,107.316,3.487,0,0,0,0,0,303.281,174.867,33.165,0,2.629,0.451,0.33,0
2007,8,05S,140E,198.267,240.928,6.063,0.48,1449.125,821.389,19.808,3.166,24.181,20.856,0.362,0,1373.138,1042.768,19.956,0.585,0,0,0,0
2007,8,05S,145E,3830.845,1482.495,36.634,5.151,1542.458,1231,141.885,10.903,117.455,54.994,15.946,0,751.427,1078.014,46.12,29.84,0,0,0,0
2007,8,05S,150E,2209.432,276.567,19.955,0,992.314,330.53,76.589,0.065,740.397,171.285,51.044,1.392,517.043,357.36,44.87,0.212,0,0,0,0
2007,8,05S,155E,13786.128,2941.174,145.971,0,2428.677,561.764,170.2,0.042,1502.269,430.545,174.804,0.735,177.87,0,0,0,0,0,0,0
2007,8,05S,155W,0,0,0,0,0,0,0,0,515.492,147.413,207.57,0,0,0,0,0,0,0,0,0
2007,8,05S,160E,3602.57,144.87,15.043,0,4972.271,1061.98,340.519,0.197,2697.026,542.99,228.038,1.2,105.773,48.381,0,0,0,0,0,0
2007,8,05S,160W,281.412,4.999,0.414,0,0,0,0,0,115.844,47.818,60.987,0,0,0,0,0,0,0,0,0
2007,8,05S,165E,11749.706,1403.157,114.737,0,2160.436,384.644,141.095,0,2482.429,338.315,198.407,0,0,0,0,0,0,0,0,0
2007,8,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,05S,170E,527.976,5.003,1.473,0.1,1839.238,190.812,112.105,0,1614.941,227.138,121.128,0.4,34.272,5.002,2.229,0,0,0,0,0
2007,8,05S,170W,533.36,46.093,1.647,0,0,0,0,0,710.608,140.824,119.17,0,0,0,0,0,0,0,0,0
2007,8,05S,175E,617.397,7.507,2.134,0,324.184,56.619,22.751,0.136,1317.715,338.53,175.463,0,0,0,0,0,0,0,0,0
2007,8,05S,175W,2566.06,147.879,11.612,0,60.022,6.277,3.7,0,1455.464,317.982,199.076,0.254,0,0,0,0,0,0,0,0
2007,8,05S,180W,238.239,20.762,0.998,0,328.012,61.844,23.192,0.016,408.207,89.655,43.809,0,0,0,0,0,0,0,0,0
2007,8,10N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,10S,145E,0,0,0,0,5.348,5.444,0.365,0,0,0,0,0,54.764,98.236,0,0.19,0,0,0,0
2007,8,10S,155E,232.142,10.641,0.437,0,35.665,29.388,0.898,0,7.046,1.792,0.194,0,700.065,523.48,24.239,0,0,0,0,0
2007,8,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,10S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,10S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,10S,165E,104.366,4.503,0.481,0,378.325,68.443,21.051,0,265.407,45.367,24.227,0,0,0,0,0,0,0,0,0
2007,8,10S,170E,148.368,1.259,0.374,0,722.62,99.327,38.053,0,76.827,8.525,4.648,0,0,0,0,0,0,0,0,0
2007,8,10S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,10S,175E,848.23,6.081,0.616,0,214.505,37.339,13.155,0,914.788,126.142,63.584,0,129.22,19.14,5.794,0,0,0,0,0
2007,8,10S,175W,1154.812,10.119,3.246,0,0,0,0,0,574.786,118.403,62.328,0.03,0,0,0,0,0,0,0,0
2007,8,10S,180W,0,0,0,0,0,0,0,0,319.262,129.092,55.496,0.131,0,0,0,0,0,0,0,0
2007,8,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,35N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,35N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,35N,140E,1752.318,251.6,1,84.8,80,64.634,0,1,0,0,0,0,0,0,0,0,2924.588,126.066,30.3,14.1
2007,8,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,35N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,40N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,40N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,8,40N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,00N,125E,0,0,0,0,0,0,0,0,0,0,0,0,471.66,216.573,16.464,0,0,0,0,0
2007,9,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,00N,135E,8.325,256.75,0,0,225.927,97.657,19.55,0,0,0,0,0,3541.932,1367.556,214.13,0,0,0,0,0
2007,9,00N,140E,262.055,27.702,4.242,0,29.152,8.484,2.364,0,6.952,3.733,1.315,0,0,0,0,0,0,0,0,0
2007,9,00N,145E,722,24.861,3.793,0,70.419,21.438,6.232,0,72.563,24.206,10.232,0,0,0,0,0,0,0,0,0
2007,9,00N,150E,1712.613,286.472,19.349,0,1119.836,383.981,99.607,2,156.841,38.227,12.725,0.109,0,0,0,0,0,0,0,0
2007,9,00N,155E,4309.727,257.799,24.076,0,687.335,189.234,59.468,0,211.646,40.116,18.418,0,107.394,16.756,6.289,0,0,0,0,0
2007,9,00N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,00N,160E,1156.829,36.294,6.585,0,589.425,128.351,48.74,0,351.93,67.082,36.557,0,0,0,0,0,0,0,0,0
2007,9,00N,165E,137.324,2.116,0.56,0,43.907,7.583,8.51,0,63.948,13.952,8.705,0,0,0,0,0,0,0,0,0
2007,9,00N,170E,0,0,0,0,248.103,19.386,51.091,0,472.413,24.986,121.282,0.1,0,0,0,0,0,0,0,0
2007,9,00N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,120E,0,0,0,0,0,0,0,0,0,0,0,0,2815.125,1283.37,174.12,0,0,0,0,0
2007,9,05N,125E,0,0,0,0,0,0,0,0,0,0,0,0,2815.116,1283.374,174.116,0,0,0,0,0
2007,9,05N,140E,93.741,41.864,3.396,0,121.855,50.156,14.989,0,10.68,2.324,0.996,0,0,0,0,0,0,0,0,0
2007,9,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,150E,147.547,7.694,1.759,0,66.294,17.975,6.73,0,7.554,2.222,1.225,0,0,0,0,0,0,0,0,0
2007,9,05N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,160E,73.47,1.151,0.379,0,16.828,2.826,1.346,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,170E,1.827,0.017,0.008,0,3.85,0.146,0.144,0,40.842,0.021,0.02,0.3,0,0,0,0,0,0,0,0
2007,9,05N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05S,125E,238.773,102.581,0.665,0,188.423,64.809,4.237,0,0,0,0,0,201.685,121.372,17.043,0,0,0,0,0
2007,9,05S,130E,179.082,76.941,0.495,0,141.318,48.609,3.186,0,0,0,0,0,151.272,91.026,12.78,0,0,0,0,0
2007,9,05S,135E,417.835,179.52,1.166,0,329.736,113.421,7.425,0,0,0,0,0,352.946,212.399,29.821,0,0,0,0,0
2007,9,05S,140E,151.972,85.3,3.181,0.502,1066.383,596.719,14.541,12.415,10.706,9.233,0.161,0,747.415,370.015,9.975,2.334,0,0,0,0
2007,9,05S,145E,1027.145,694.359,3.891,3.893,1165.571,1005.938,72.636,6.403,66.165,39.559,6.118,0.609,835.639,1299.626,55.479,1.191,0,0,0,0
2007,9,05S,150E,2818.518,834.449,58.212,0,2086.264,692.879,148.699,0.922,460.292,113.463,39.429,0.257,552.26,442.193,51.597,0.158,0,0,0,0
2007,9,05S,155E,4261.876,2069.177,68.409,0,4320.281,1182.996,346.346,0,1913.766,471.986,204.344,0.878,35.574,0,0,0,0,0,0,0
2007,9,05S,155W,0,0,0,0,0,0,0,0,237.874,78.595,104.824,0,0,0,0,0,0,0,0,0
2007,9,05S,160E,4215.001,196.283,18.625,0,3910.83,967.586,244.658,0.526,2132.519,453.689,174.803,0,114.592,52.532,0.161,0,0,0,0,0
2007,9,05S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,05S,165E,1686.966,76.823,5.152,0,1201.528,208.277,132.515,0.01,1300.368,223.715,196.931,0,0.344,0.21,0.082,0,0,0,0,0
2007,9,05S,165W,0,0,0,0,0,0,0,0,854.799,217.495,190.851,0,0,0,0,0,0,0,0,0
2007,9,05S,170E,671.564,5.378,1.678,0,1485.233,93.534,79.323,0.01,2715.561,420.492,233.293,0.9,0,0,0,0,0,0,0,0
2007,9,05S,170W,407.871,19.345,1.796,0,0,0,0,0,420.525,193.181,145.267,0,0,0,0,0,0,0,0,0
2007,9,05S,175E,1970.472,17.672,8.708,0,135.929,24.92,9.805,0.013,1710.527,342.646,176.695,0,0,0,0,0,0,0,0,0
2007,9,05S,175W,363.112,285.43,5.685,0,0,0,0,0,477.47,73.219,54.537,0.03,0,0,0,0,0,0,0,0
2007,9,05S,180W,100.512,5.573,1.228,0.083,254.232,37.824,14.19,0.012,913.371,120.256,72.267,0.442,0,0,0,0,0,0,0,0
2007,9,10N,135E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,155E,376.409,67.365,2.281,0,160.417,42.755,5.799,0,36.833,13.189,2.686,0,939.853,695.409,49.071,0,0,0,0,0
2007,9,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,160E,1515.014,44.543,4.297,0,1057.533,176.74,45.795,0.095,380.981,64.922,28.096,0.5,0,0,0,0,0,0,0,0
2007,9,10S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,165E,2413.707,28.184,5.538,0,849.263,130.24,36.504,0,388.032,67.2,31.77,0,67.428,28.964,10.331,0,0,0,0,0
2007,9,10S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,170E,44.465,0.424,0.112,0,147.845,22.247,7.909,0,527.249,108.624,50.592,0,0,0,0,0,0,0,0,0
2007,9,10S,170W,29.688,0.269,0.043,0,0,0,0,0,141.176,23.619,17.545,0,0,0,0,0,0,0,0,0
2007,9,10S,175E,247.334,0.94,0.302,0,8.484,1.737,0.334,0,1016.232,251.15,93.054,0,0,0,0,0,0,0,0,0
2007,9,10S,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,10S,180W,518.722,3.768,0.908,0,47.89,5.293,1.817,0,1770.528,309.443,132.786,0.006,0,0,0,0,0,0,0,0
2007,9,15S,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,20N,170E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,25N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,30N,120E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,30N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,35N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,35N,140E,79.257,198.877,0.4,44.5,37.594,21.786,0,0,17.55,10.139,0,0,0,0,0,0,0,0,0,0
2007,9,35N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,40N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,40N,150E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,9,40N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,00N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,00N,135E,220.992,0.234,0.062,0,395.883,400.268,7.062,0,0,0,0,0,3152.644,1310.897,225.1,0,0,0,0,0
2007,10,00N,140E,81.35,17.628,1.448,2.229,70.551,16.756,4.53,0,1.13,0.039,0.003,0.015,0.001,0,0,0,0.129,0.005,0,0
2007,10,00N,145E,2460.002,903.491,75.303,0,2116.18,638.374,203.928,0,478.207,201.509,95.312,0.335,0,0,0,0,8.944,1.886,0.17,0
2007,10,00N,150E,3262.067,1183.116,65.489,0,1217.04,467.175,116.767,0,765.243,279.598,72.342,0.487,0,0,0,0,18.432,12.215,1.352,0
2007,10,00N,155E,138.423,27.471,2.59,0,320.55,138.222,56.227,0,163.159,33.268,20.314,0,0,0,0,0,0,0,0,0
2007,10,00N,160E,69.384,1.042,0.2,0,212.297,29.178,27.537,0,917.993,122.353,112.981,0,0,0,0,0,0,0,0,0
2007,10,00N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,00N,165E,58.131,0.904,0.255,0,637.771,167.792,66.438,0,2338.099,201.438,223.408,1.2,0,0,0,0,0,0,0,0
2007,10,00N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,120E,30.286,29.889,17.409,0,0,0,0,0,0,0,0,0,2784.825,1253.467,156.71,0,0,0,0,0
2007,10,05N,125E,15.222,5.724,1.454,0,0,0,0,0,0,0,0,0,2799.893,1277.649,172.662,0,0,0,0,0
2007,10,05N,140E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,145E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05S,125E,281.77,182.761,0.646,0,130.568,49.932,4.104,0,0,0,0,0,215.65,55.632,16.948,0,0.874,0.437,0.228,0
2007,10,05S,130E,211.329,137.079,0.486,0,97.92,37.449,3.087,0,0,0,0,0,161.748,41.724,12.708,0,0.648,0.324,0.18,0
2007,10,05S,135E,493.097,319.836,1.122,0,228.481,87.373,7.205,0,0,0,0,0,377.41,97.372,29.656,0,1.529,0.759,0.418,0
2007,10,05S,140E,1747.822,596.933,56.222,18.024,1810.537,1063.142,129.97,13.374,121.214,46.908,5.422,0.04,733.274,494.107,34.51,2.812,0,0,0,0
2007,10,05S,145E,4584.475,1948.396,99.223,2.554,3025.542,1222.751,216.709,2.115,641.526,347.234,39.918,0.45,655.211,388.431,27.601,5.044,66.666,16.407,1.423,0
2007,10,05S,150E,5155.887,2726.456,122.222,0,2127.16,1153.069,311.434,0.058,1386.039,578.101,203.437,0.393,223.517,121.278,15.907,0.054,24.043,17.218,1.339,0
2007,10,05S,150W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05S,155E,2220.674,114.924,11.23,0,974.2,238.806,74.289,0.188,1967.922,565.543,266.393,0,217.462,93.067,40.944,0,0.018,0.014,0.002,0
2007,10,05S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05S,160E,4348.839,254.995,39.063,0,2455.403,410.908,176.422,0.178,3783.651,484.766,348.803,0,0,0,0,0,0,0,0,0
2007,10,05S,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05S,165E,1750.695,153.526,11.388,0,943.628,119.266,76.881,0.805,2100.24,248.555,177.25,0.8,0,0,0,0,0,0,0,0
2007,10,05S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,05S,170E,14984.975,2971.428,196.86,0,2209.543,295.181,148.067,0.017,2089.17,285.423,169.123,1.938,0,0,0,0,0,0,0,0
2007,10,05S,170W,0,0,0,0,0,0,0,0,527.95,190.771,207.936,0,0,0,0,0,0,0,0,0
2007,10,05S,175E,3362.207,271.568,27.928,0,391.305,67.178,31.517,0,4775.841,661.319,403.067,0.092,0,0,0,0,0,0,0,0
2007,10,05S,175W,9.53,0.077,0.02,0,33.973,3.861,2.165,0,53.957,21.166,16.352,0.01,0,0,0,0,0,0,0,0
2007,10,05S,180W,1068.804,182.521,5.636,0,0,0,0,0,1586.295,269.602,157.465,0,0,0,0,0,0,0,0,0
2007,10,10S,145E,0,0,0,0,24.998,27.945,3.19,1.55,0,0,0,0,24.402,29.19,3.484,0.085,0,0,0,0
2007,10,10S,150E,613.443,355.015,13.67,0.141,279.929,124.168,22.759,0.986,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,10S,155E,354.611,101.65,3.522,0,70.128,26.938,4.56,0,38.184,13.485,1.651,0,1459.023,1120.264,66.079,0,0.096,0.052,0.001,0
2007,10,10S,155W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,10S,160E,1086.054,308.601,10.981,0,315.852,32.842,9.131,0,586.494,84.696,34.825,0.014,62.455,42.511,1.67,0,0,0,0,0
2007,10,10S,165E,1362.83,27.041,4.129,0,250.046,44.697,12.784,0.004,238.874,48.767,18.515,0,0,0,0,0,0,0,0,0
2007,10,10S,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,10S,170E,2588.827,342.951,12.942,0,499.243,76.961,25.796,0,2793.003,472.751,230.262,0.31,0,0,0,0,0,0,0,0
2007,10,10S,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,10S,175E,1143.107,384.718,7.61,0,180.939,26.338,7.723,0,2337.411,299.286,137.106,0.2,0,0,0,0,0,0,0,0
2007,10,10S,175W,605.217,5.073,0.79,0,0,0,0,0,111.854,15.159,7.854,0,0,0,0,0,0,0,0,0
2007,10,10S,180W,47.57,0.386,0.067,0,0,0,0,0,737.658,126.957,57.982,0,0,0,0,0,0,0,0,0
2007,10,15S,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,25N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,30N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,30N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,35N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,10,35N,130E,133.529,0,0,379,30.923,0,0,528.1,9.861,0,0,0,0.28,0,0,0,0.707,0,0,0
2007,11,00N,125E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,130E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,135E,0,0,0,0,0,0,0,0,0,0,0,0,3563.731,1646.839,223.785,0,189.767,64.326,8.381,0
2007,11,00N,140E,24.871,11.42,0.702,0,0,0,0,0,134.968,4.686,0.347,0,0,0,0,0,0,0,0,0
2007,11,00N,145E,2947.726,461.045,42.275,0,1635.245,437.5,143.12,0,323.933,92.718,44.082,0,0,0,0,0,0,0,0,0
2007,11,00N,150E,14609.659,4853.906,259.649,0.2,1653.342,429.337,116.968,0,813.233,277.695,44.809,0.662,0,0,0,0,258.196,115.317,1.82,0
2007,11,00N,155E,15.887,0.34,0.078,0,298.618,55.204,36.178,0,337.713,77.019,46.267,0,0,0,0,0,0,0,0,0
2007,11,00N,160E,0,0,0,0,0,0,0,0,502.211,59.573,39.424,0.9,0,0,0,0,0,0,0,0
2007,11,00N,160W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,170E,0,0,0,0,44.054,7.428,2.869,0.002,13.529,3.59,2.027,0.127,0,0,0,0,0,0,0,0
2007,11,00N,170W,14.855,0.158,0.046,0,0,0,0,0,382.565,114.347,121.992,0,0,0,0,0,0,0,0,0
2007,11,00N,175E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,00N,180W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,120E,73.827,94.752,32.507,0,0,0,0,0,0,0,0,0,2741.298,1188.618,141.613,0,0,0,0,0
2007,11,05N,125E,37.041,15.871,3.337,0,0,0,0,0,0,0,0,0,2778.075,1267.503,170.779,0,0,0,0,0
2007,11,05N,145E,0,0,0,0,256.026,63.863,26.111,0,37.099,9.945,5.955,0,0,0,0,0,0,0,0,0
2007,11,05N,150E,0,0,0,0,41.505,12.109,3.866,0,4.029,0.707,0.264,0,0,0,0,0,0,0,0,0
2007,11,05N,155E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,160E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,165E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,165W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,170E,0,0,0,0,26.339,4.489,1.781,0.003,34.806,4.587,2.979,0,0,0,0,0,0,0,0,0
2007,11,05N,170W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05N,175W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,11,05S,125E,286.33,218.31,0.437,0,108.414,16.777,3.002,0,0,0,0,0,232.313,50.008,18.506,0,1.805,3.705,0.019,0
2007,11,05S,130E,214.74,163.728,0.324,0,81.315,12.573,2.25,0,0,0,0,0,174.24,37.503,13.869,0,1.35,2.772,0.009,0
2007,11,05S,135E,501.061,382.03,0.759,0,189.728,29.348,5.258,0,0,0,0,0,406.571,87.505,32.384,0,3.157,6.468,0.022,0
2007,11,05S,140E,31.385,38.171,1.671,1.263,56.797,37.544,3.277,0.927,20.66,14.189,0.751,1.23,389.615,262.641,18.247,1.331,0,0,0,0
2007,11,05S,145E,786.415,531.838,28.915,1.366,325.533,165.316,14.028,1.902,523.874,158.199,29.943,0.03,261.601,136.963,12.243,0.136,26.517,16.891,1.956,0
2007,11,05S,150E,4227.564,1911.406,63.482,4.673,896.605,407.339,88.939,1.673,510.099,173.034,61.53,0.622,160.738,142.174,20.059,0.445,0.044,0.089,0.025,0
