Year,Month,Lat,Lon,skj_c,yft_c,oth_c
1977,6,00N,180W,0,0,0
1977,6,05N,130E,248,0,0
1977,6,05N,140E,0,0,0
1977,6,05N,145E,0,0,0
1977,6,05N,150E,0,0,0
1977,6,05N,155E,0,0,0
1977,6,05N,160E,0,0,0
1977,6,05N,165E,560.4,6.8,0
1977,6,05N,165W,0,0,0
1977,6,05N,170E,0,0,0
1977,6,05N,175E,0,0,0
1977,6,05N,175W,0,0,0
1977,6,05N,180W,0,0,0
1977,6,05S,120E,0,0,0
1977,6,05S,125E,0,0,0
1977,6,05S,130E,0,0,0
1977,6,05S,145E,444.99,87.44,4.14
1977,6,05S,150E,2832.82,326.42,3.1
1977,6,10N,130E,0,0,0
1977,6,10N,135E,0,0,0
1977,6,10N,145E,0,0,0
1977,6,10N,150E,0,0,0
1977,6,10N,155E,0,0,0
1977,6,10N,160E,0,0,0
1977,6,10N,165E,0,0,0
1977,6,10N,165W,0,0,0
1977,6,10N,170E,0,0,0
1977,6,10N,170W,0,0,0
1977,6,10N,175E,0,0,0
1977,6,10N,180W,0,0,0
1977,6,10S,120E,0,0,0
1977,6,10S,145E,0,0,0
1977,6,10S,150E,0,0,0
1977,6,10S,155E,1006,2,6
1977,6,15N,130E,0,0,0
1977,6,15N,135E,0,0,0
1977,6,15N,140E,0,0,0
1977,6,15N,145E,403.3,3.3,0
1977,6,15N,150E,225,0,0
1977,6,15N,155E,2133.3,0,0.8
1977,6,15N,160E,563,0,1.2
1977,6,15N,160W,0,0,0
1977,6,15N,165E,931.2,2,0
1977,6,15N,165W,0,0,0
1977,6,15N,170E,0,0,0
1977,6,15N,170W,0,0,0
1977,6,15N,175E,0,0,0
1977,6,15N,175W,0,0,0
1977,6,15N,180W,0,0,0
1977,6,15S,175E,0,0,0
1977,6,20N,120E,0,0,0
1977,6,20N,125E,0,0,0
1977,6,20N,130E,0,0,0
1977,6,20N,135E,0,0,0
1977,6,20N,140E,190,8.7,0
1977,6,20N,145E,0,0,0
1977,6,20N,150E,0,0,0
1977,6,20N,155E,495.8,0.3,1
1977,6,20N,160E,265.6,0,0
1977,6,20N,160W,0,0,0
1977,6,20N,165E,0,0,0
1977,6,20N,165W,0,0,0
1977,6,20N,170E,0,0,0
1977,6,20N,170W,865.7,13,0.5
1977,6,20N,175E,0,0,0
1977,6,20N,175W,2279.8,6.1,13.5
1977,6,20N,180W,967.8,2,0.5
1977,6,20S,175E,102.388,4.989,0
1977,6,20S,180W,0,0,0
1977,6,25N,125E,338.1,58.6,14.9
1977,6,25N,130E,584.8,164.4,16
1977,6,25N,135E,629.1,58.8,11.4
1977,6,25N,140E,2150.6,202.8,20.3
1977,6,25N,145E,370.5,16.8,0.4
1977,6,25N,150E,0,0,0
1977,6,25N,155E,75.3,0.1,5.7
1977,6,25N,160E,0,0,0
1977,6,25N,165E,0,0,0
1977,6,25N,170E,0,0,0
1977,6,25N,170W,0,0,0
1977,6,25N,175E,0,0,0
1977,6,25N,175W,275.3,26.6,33.1
1977,6,25N,180W,556.4,113.9,29.6
1977,6,30N,125E,0,0,0
1977,6,30N,130E,586,104.9,19.7
1977,6,30N,135E,3599.1,318.4,101.5
1977,6,30N,140E,3335.5,111.4,42.4
1977,6,30N,145E,2348.1,109,26.2
1977,6,30N,150E,817.8,12.1,5.6
1977,6,30N,155E,185.8,1.2,1.8
1977,6,30N,160E,274.4,1.2,1
1977,6,30N,165E,0,0,0
1977,6,30N,170E,0,0,0
1977,6,30N,175E,0,0,0
1977,6,30N,180W,0,0,0
1977,6,35N,140E,536.6,19.6,6.3
1977,6,35N,145E,774.4,4.4,9.9
1977,6,35N,150E,81.7,0,0
1977,6,35N,155E,24.9,0,0
1977,6,35N,160E,0,0,0
1977,6,35N,165E,0,0,0
1977,6,35N,170E,0,0,0
1977,6,35N,175E,0,0,0
1977,6,35N,180W,0,0,0
1977,7,00N,120E,0,0,0
1977,7,00N,125E,0,0,0
1977,7,00N,145E,0,0,0
1977,7,00N,150E,0,0,0
1977,7,00N,155E,0,0,0
1977,7,00N,160E,0,0,0
1977,7,00N,165E,591.4,9.5,3.6
1977,7,00N,170E,0,0,0
1977,7,00N,175E,0,0,0
1977,7,05N,140E,0,0,0
1977,7,05N,145E,0,0,0
1977,7,05N,150E,0,0,0
1977,7,05N,155E,0,0,0
1977,7,05N,160E,0,0,0
1977,7,05N,165E,414.6,2.4,4
1977,7,05N,170E,1471.3,2.2,11
1977,7,05N,175E,1298.5,17.9,14.8
1977,7,05N,175W,0,0,0
1977,7,05N,180W,0,0,0
1977,7,05S,120E,0,0,0
1977,7,05S,125E,0,0,0
1977,7,05S,130E,0,0,0
1977,7,05S,145E,1612.34,52.17,1.13
1977,7,05S,150E,2464.65,269.63,1.3
1977,7,05S,170E,0,0,0
1977,7,10N,125E,0,0,0
1977,7,10N,145E,0,0,0
1977,7,10N,150E,0,0,0
1977,7,10N,155E,0,0,0
1977,7,10N,160E,0,0,0
1977,7,10N,165E,0,0,0
1977,7,10N,170E,0,0,0
1977,7,10N,175E,0,0,0
1977,7,10N,175W,0,0,0
1977,7,10N,180W,0,0,0
1977,7,10S,120E,0,0,0
1977,7,10S,145E,0,0,0
1977,7,10S,155E,1540,2,3
1977,7,15N,130E,0,0,0
1977,7,15N,135E,0,0,0
1977,7,15N,140E,0,0,0
1977,7,15N,145E,536.9,0.6,1.8
1977,7,15N,150E,544.1,0,0.2
1977,7,15N,155E,438,0.5,0.1
1977,7,15N,160E,0,0,0
1977,7,15N,160W,0,0,0
1977,7,15N,165E,0,0,0
1977,7,15N,165W,0,0,0
1977,7,15N,170E,0,0,0
1977,7,15N,170W,0,0,0
1977,7,15N,175E,858.3,3.7,1.1
1977,7,15N,175W,1934.3,4.4,0
1977,7,15N,180W,1226.5,1.5,1.7
1977,7,15S,175E,0,0,0
1977,7,20N,120E,0,0,0
1977,7,20N,125E,0,0,0
1977,7,20N,130E,0,0,0
1977,7,20N,135E,0,0,0
1977,7,20N,140E,326.6,28.8,4.5
1977,7,20N,145E,0,0,0
1977,7,20N,150E,0,0,0
1977,7,20N,155E,0,0,0
1977,7,20N,160E,0,0,0
1977,7,20N,165E,0,0,0
1977,7,20N,165W,0,0,0
1977,7,20N,170E,395.6,0,0
1977,7,20N,170W,1111.3,2.8,0.6
1977,7,20N,175E,912.5,1.9,0.5
1977,7,20N,175W,1640.2,2.3,0.3
1977,7,20N,180W,1437.9,3.4,0.6
1977,7,20S,175E,0,0,0
1977,7,20S,175W,0,0,0
1977,7,20S,180W,0,0,0
1977,7,25N,125E,836.4,94,25.8
1977,7,25N,130E,581.9,111.7,13.6
1977,7,25N,135E,200.5,39.3,3.5
1977,7,25N,140E,906.5,155.6,17.9
1977,7,25N,145E,0,0,0
1977,7,25N,150E,0,0,0
1977,7,25N,155E,0,0,0
1977,7,25N,160E,0,0,0
1977,7,25N,165E,0,0,0
1977,7,25N,170E,0,0,0
1977,7,25N,175E,0,0,0
1977,7,25N,175W,0,0,0
1977,7,25N,180W,0,0,0
1977,7,25S,175W,0,0,0
1977,7,25S,180W,0,0,0
1977,7,30N,125E,131.5,27.7,5.6
1977,7,30N,130E,79.5,21.9,2
1977,7,30N,135E,252,31.3,14.8
1977,7,30N,140E,234.5,39.6,17.6
1977,7,30N,145E,503.2,104.3,11.8
1977,7,30N,150E,0,0,0
1977,7,30N,155E,0,0,0
1977,7,30N,160E,0,0,0
1977,7,30N,165E,0,0,0
1977,7,30N,170E,0,0,0
1977,7,30N,175E,0,0,0
1977,7,35N,140E,178.6,9.8,1.6
1977,7,35N,145E,1116.1,10.3,3.8
1977,7,35N,150E,3024.9,8.6,3.3
1977,7,35N,155E,815,0,1.5
1977,7,35N,160E,0,0,0
1977,7,35N,170E,0,0,0
1977,7,40N,140E,0,0,0
1977,7,40N,145E,458.6,3,0
1977,7,40N,150E,0,0,0
1977,7,40N,155E,505.7,0,1
1977,8,00N,120E,0,0,0
1977,8,00N,125E,0,0,0
1977,8,00N,145E,0,0,0
1977,8,00N,150E,0,0,0
1977,8,00N,155E,0,0,0
1977,8,00N,160E,0,0,0
1977,8,00N,165E,0,0,0
1977,8,00N,170E,0,0,0
1977,8,00N,170W,0,0,0
1977,8,00N,175E,406.7,2.7,8
1977,8,00N,175W,387.4,0,4
1977,8,00N,180W,902.6,19.8,6.1
1977,8,05N,140E,0,0,0
1977,8,05N,145E,0,0,0
1977,8,05N,150E,0,0,0
1977,8,05N,155E,0,0,0
1977,8,05N,160E,0,0,0
1977,8,05N,165E,157.7,4,4.3
1977,8,05N,165W,0,0,0
1977,8,05N,170E,1093.8,28.9,9.5
1977,8,05N,170W,0,0,0
1977,8,05N,175E,1888.8,67.9,15.4
1977,8,05N,175W,0,0,0
1977,8,05N,180W,331.7,12.5,0
1977,8,05S,120E,0,0,0
1977,8,05S,125E,0,0,0
1977,8,05S,130E,0,0,0
1977,8,05S,145E,545.5,69.54,7.87
1977,8,05S,150E,4160.5,408.03,0.5
1977,8,05S,155E,0,0,0
1977,8,05S,160E,0,0,0
1977,8,05S,165E,0,0,0
1977,8,05S,170W,0,0,0
1977,8,05S,175E,0,0,0
1977,8,05S,175W,0,0,0
1977,8,05S,180W,0,0,0
1977,8,10N,130E,0,0,0
1977,8,10N,135E,0,0,0
1977,8,10N,140E,0,0,0
1977,8,10N,145E,0,0,0
1977,8,10N,150E,0,0,0
1977,8,10N,155E,0,0,0
1977,8,10N,160E,0,0,0
1977,8,10N,165E,305,5.2,3.7
1977,8,10N,170E,507,8.9,8.2
1977,8,10N,170W,0,0,0
1977,8,10N,175E,0,0,0
1977,8,10N,175W,0,0,0
1977,8,10N,180W,0,0,0
1977,8,10S,120E,0,0,0
1977,8,10S,145E,0,0,0
1977,8,10S,150E,0,0,0
1977,8,10S,155E,1613,5,6
1977,8,10S,175E,0,0,0
1977,8,10S,175W,0,0,0
1977,8,10S,180W,0,0,0
1977,8,15N,125E,0,0,0
1977,8,15N,130E,0,0,0
1977,8,15N,135E,0,0,0
1977,8,15N,140E,0,0,0
1977,8,15N,145E,0,0,0
1977,8,15N,150E,0,0,0
1977,8,15N,155E,0,0,0
1977,8,15N,160E,0,0,0
1977,8,15N,160W,0,0,0
1977,8,15N,165E,678.3,5,1
1977,8,15N,165W,0,0,0
1977,8,15N,170E,282.1,2.7,3.9
1977,8,15N,170W,0,0,0
1977,8,15N,175E,0,0,0
1977,8,15N,175W,0,0,0
1977,8,15N,180W,0,0,0
1977,8,15S,175E,0,0,0
1977,8,20N,120E,0,0,0
1977,8,20N,125E,0,0,0
1977,8,20N,130E,0,0,0
1977,8,20N,135E,0,0,0
1977,8,20N,140E,162.5,21.6,1
1977,8,20N,145E,0,0,0
1977,8,20N,150E,0,0,0
1977,8,20N,155E,0,0,0
1977,8,20N,160E,0,0,0
1977,8,20N,160W,0,0,0
1977,8,20N,165E,0,0,0
1977,8,20N,165W,0,0,0
1977,8,20N,170E,0,0,0
1977,8,20N,170W,0,0,0
1977,8,20N,175E,0,0,0
1977,8,20N,175W,0,0,0
1977,8,20N,180W,0,0,0
1977,8,20S,175E,0,0,0
1977,8,25N,120E,0,0,0
1977,8,25N,125E,1173.2,148.3,31.1
1977,8,25N,130E,0,0,0
1977,8,25N,135E,0,0,0
1977,8,25N,140E,268.2,35.8,1.7
1977,8,25N,145E,0,0,0
1977,8,25N,155E,0,0,0
1977,8,25N,160E,0,0,0
1977,8,25N,170E,0,0,0
1977,8,25N,175E,0,0,0
1977,8,25N,175W,0,0,0
1977,8,25N,180W,0,0,0
1977,8,30N,125E,0,0,0
1977,8,30N,130E,0,0,0
1977,8,30N,135E,94.4,14,11
1977,8,30N,140E,0,0,0
1977,8,30N,145E,0,0,0
1977,8,30N,150E,0,0,0
1977,8,30N,155E,0,0,0
1977,8,35N,140E,90.8,1.8,9.2
1977,8,35N,145E,567.7,2.3,12.6
1977,8,35N,150E,0,0,0
1977,8,35N,155E,0,0,0
1977,8,35N,160E,0,0,0
1977,8,35N,165E,0,0,0
1977,8,35S,150E,0,0,0
1977,8,40N,140E,0,0,0
1977,8,40N,145E,696.2,0,8.5
1977,8,40N,150E,3475,0,3.4
1977,8,40N,155E,548.5,0,0
1977,8,40N,160E,28,0,0
1977,8,40N,165E,611.3,0,5.2
1977,9,00N,120E,0,0,0
1977,9,00N,125E,0,0,0
1977,9,00N,140E,0,0,0
1977,9,00N,145E,0,0,0
1977,9,00N,150E,0,0,0
1977,9,00N,155E,184.4,0.7,2.5
1977,9,00N,160E,0,0,0
1977,9,00N,165E,511,4.9,0.8
1977,9,00N,165W,0,0,0
1977,9,00N,170E,395.2,24.6,0.6
1977,9,00N,170W,0,0,0
1977,9,00N,175E,602.3,1.8,0.5
1977,9,00N,175W,531,2.3,5.3
1977,9,00N,180W,0,0,0
1977,9,05N,135E,0,0,0
1977,9,05N,140E,0,0,0
1977,9,05N,145E,0,0,0
1977,9,05N,150E,0,0,0
1977,9,05N,155E,0,0,0
1977,9,05N,160E,0,0,0
1977,9,05N,160W,0,0,0
1977,9,05N,165E,0,0,0
1977,9,05N,165W,828.8,27.6,0
1977,9,05N,170E,327.4,2.8,1
1977,9,05N,170W,721.7,5.5,7.2
1977,9,05N,175E,496.8,12.9,5.4
1977,9,05N,175W,1390.8,17.4,7
1977,9,05N,180W,437.6,4.5,0
1977,9,05S,120E,0,0,0
1977,9,05S,125E,0,0,0
1977,9,05S,130E,0,0,0
1977,9,05S,145E,409.58,68.73,0.17
1977,9,05S,150E,1866.09,505.22,4.4
1977,9,05S,155E,0,0,0
1977,9,05S,160E,0,0,0
1977,9,05S,165E,1883,41.2,4.1
1977,9,05S,170E,0,0,0
1977,9,05S,175E,0,0,0
1977,9,05S,180W,0,0,0
1977,9,10N,125E,0,0,0
1977,9,10N,145E,0,0,0
1977,9,10N,150E,0,0,0
1977,9,10N,155E,0,0,0
1977,9,10N,160E,0,0,0
1977,9,10N,165E,0,0,0
1977,9,10N,170E,0,0,0
1977,9,10N,170W,0,0,0
1977,9,10N,175E,0,0,0
1977,9,10N,175W,0,0,0
1977,9,10N,180W,0,0,0
1977,9,10S,120E,0,0,0
1977,9,10S,145E,0,0,0
1977,9,10S,150E,0,0,0
1977,9,10S,155E,1643,30,14
1977,9,10S,160E,0,0,0
1977,9,10S,165E,0,0,0
1977,9,10S,175E,0,0,0
1977,9,10S,175W,0,0,0
1977,9,10S,180W,0,0,0
1977,9,15N,125E,0,0,0
1977,9,15N,130E,0,0,0
1977,9,15N,135E,0,0,0
1977,9,15N,140E,0,0,0
1977,9,15N,145E,0,0,0
1977,9,15N,150E,0,0,0
1977,9,15N,155E,0,0,0
1977,9,15N,160E,0,0,0
1977,9,15N,165E,0,0,0
1977,9,15N,170E,0,0,0
1977,9,15N,175E,0,0,0
1977,9,15N,175W,0,0,0
1977,9,15N,180W,0,0,0
1977,9,15S,160E,0,0,0
1977,9,20N,115E,0,0,0
1977,9,20N,120E,307.6,13.2,0.4
1977,9,20N,125E,0,0,0
1977,9,20N,130E,0,0,0
1977,9,20N,135E,0,0,0
1977,9,20N,140E,189.9,13.8,1.2
1977,9,20N,145E,0,0,0
1977,9,20N,150E,0,0,0
1977,9,20N,155E,0,0,0
1977,9,20N,160E,0,0,0
1977,9,20N,165E,0,0,0
1977,9,20N,180W,0,0,0
1977,9,25N,120E,0,0,0
1977,9,25N,125E,1052.6,153.2,23.8
1977,9,25N,130E,0,0,0
1977,9,25N,135E,0,0,0
1977,9,25N,140E,98.9,26.1,3.1
1977,9,25N,145E,0,0,0
1977,9,25N,150E,0,0,0
1977,9,25N,155E,0,0,0
1977,9,25N,160E,0,0,0
1977,9,25N,175E,0,0,0
1977,9,25N,175W,0,0,0
1977,9,25N,180W,0,0,0
1977,9,30N,125E,372.3,17.9,5.1
1977,9,30N,130E,0,0,0
1977,9,30N,135E,197.9,20.3,30.2
1977,9,30N,140E,0,0,0
1977,9,30N,145E,0,0,0
1977,9,30N,160E,0,0,0
1977,9,30N,175E,0,0,0
1977,9,35N,140E,61.9,0.5,10.1
1977,9,35N,145E,253.6,0,5
1977,9,35N,150E,0,0,0
1977,9,35N,155E,0,0,0
1977,9,35N,170E,0,0,0
1977,9,35N,175E,0,0,0
1977,9,35S,150E,0,0,0
1977,9,40N,140E,0,0,0
1977,9,40N,145E,51.6,0.5,3.8
1977,9,40N,150E,2265.5,0,6.2
1977,9,40N,155E,2783.5,0,3.8
1977,9,40N,160E,0,0,0
1977,9,40N,165E,0,0,0
1977,9,40N,170E,10.4,0,0
1977,9,40N,175E,0,0,0
1977,10,00N,120E,0,0,0
1977,10,00N,125E,0,0,0
1977,10,00N,140E,0,0,0
1977,10,00N,145E,0,0,0
1977,10,00N,150E,0,0,0
1977,10,00N,155E,656,31.8,39.4
1977,10,00N,160E,1756.8,75.2,8.2
1977,10,00N,160W,0,0,0
1977,10,00N,165E,725.5,37.7,1.4
1977,10,00N,165W,0,0,0
1977,10,00N,170E,934.4,1.6,0.6
1977,10,00N,170W,0,0,0
1977,10,00N,175E,0,0,0
1977,10,00N,175W,0,0,0
1977,10,00N,180W,0,0,0
1977,10,05N,125E,0,0,0
1977,10,05N,135E,0,0,0
1977,10,05N,140E,0,0,0
1977,10,05N,145E,0,0,0
1977,10,05N,150E,0,0,0
1977,10,05N,155E,0,0,0
1977,10,05N,160E,0,0,0
1977,10,05N,160W,0,0,0
1977,10,05N,165E,0,0,0
1977,10,05N,165W,453.5,1.2,0
1977,10,05N,170E,720.8,3.2,3.4
1977,10,05N,170W,2032.6,0.8,1.1
1977,10,05N,175E,616.3,10.8,2.7
1977,10,05N,175W,877.7,0,7.2
1977,10,05N,180W,835.1,0,2.5
1977,10,05S,120E,0,0,0
1977,10,05S,125E,0,0,0
1977,10,05S,130E,0,0,0
1977,10,05S,140E,0,0,0
1977,10,05S,145E,187.93,70.21,1.94
1977,10,05S,150E,1821.36,490.23,5.63
1977,10,05S,155E,0,0,0
1977,10,05S,160E,0,0,0
1977,10,05S,165E,0,0,0
1977,10,05S,175W,0,0,0
1977,10,10N,125E,0,0,0
1977,10,10N,130E,237.4,1.3,0
1977,10,10N,135E,0,0,0
1977,10,10N,140E,0,0,0
1977,10,10N,145E,0,0,0
1977,10,10N,150E,0,0,0
1977,10,10N,155E,0,0,0
1977,10,10N,160E,0,0,0
1977,10,10N,165E,0,0,0
1977,10,10N,170E,0,0,0
1977,10,10N,170W,0,0,0
1977,10,10N,175E,0,0,0
1977,10,10N,175W,0,0,0
1977,10,10N,180W,0,0,0
1977,10,10S,120E,0,0,0
1977,10,10S,145E,0,0,0
1977,10,10S,150E,0,0,0
1977,10,10S,155E,1252,4,8
1977,10,10S,175W,0,0,0
1977,10,15N,125E,351.7,36.1,3.3
1977,10,15N,130E,154.9,3.4,0.8
1977,10,15N,135E,0,0,0
1977,10,15N,140E,0,0,0
1977,10,15N,145E,0,0,0
1977,10,15N,150E,413.5,0.6,1.1
1977,10,15N,155E,0,0,0
1977,10,15N,165E,0,0,0
1977,10,15N,170E,0,0,0
1977,10,15N,170W,0,0,0
1977,10,15N,175E,0,0,0
1977,10,15N,175W,0,0,0
1977,10,15S,175E,0,0,0
1977,10,20N,115E,0,0,0
1977,10,20N,120E,241.2,26.3,3.8
1977,10,20N,125E,146.1,3,2.3
1977,10,20N,130E,0,0,0
1977,10,20N,135E,0,0,0
1977,10,20N,140E,0,0,0
1977,10,20N,145E,0,0,0
1977,10,20N,160E,0,0,0
1977,10,20N,165E,0,0,0
1977,10,20N,170E,0,0,0
1977,10,20N,175E,0,0,0
1977,10,20N,175W,0,0,0
1977,10,20S,175E,0,0,0
1977,10,25N,120E,0,0,0
1977,10,25N,125E,917,124,12.2
1977,10,25N,130E,0,0,0
1977,10,25N,135E,0,0,0
1977,10,25N,140E,39.8,28.6,6.6
1977,10,25N,145E,0,0,0
1977,10,25N,155E,0,0,0
1977,10,25N,170E,0,0,0
1977,10,25N,175E,0,0,0
1977,10,25N,175W,0,0,0
1977,10,25N,180W,0,0,0
1977,10,30N,125E,0,0,0
1977,10,30N,130E,0,0,0
1977,10,30N,135E,296.9,10.8,13.4
1977,10,30N,140E,0,0,0
1977,10,30N,165E,0,0,0
1977,10,35N,135E,0,0,0
1977,10,35N,140E,81.6,0,10.2
1977,10,35N,145E,781.8,0,0.1
1977,10,35N,150E,0,0,0
1977,10,35N,155E,0,0,0
1977,10,35N,170E,0,0,0
1977,10,35N,175E,0,0,0
1977,10,35N,180W,0,0,0
1977,10,35S,150E,0,0,0
1977,10,40N,140E,0,0,0
1977,10,40N,145E,305.2,0,0.8
1977,10,40N,150E,0,0,0
1977,10,40N,155E,0,0,0
1977,10,40N,160E,0,0,0
1977,10,40N,165E,0,0.4,0
1977,10,40N,170E,7,0.7,4.7
1977,10,40N,175E,7,0,0.7
1977,10,40S,150E,0,0,0
1977,11,00N,120E,0,0,0
1977,11,00N,125E,0,0,0
1977,11,00N,135E,0,0,0
1977,11,00N,140E,0,0,0
1977,11,00N,145E,0,0,0
1977,11,00N,150E,0,0,0
1977,11,00N,155E,331.9,48.8,2.2
1977,11,00N,160E,1367.3,51.9,21.8
1977,11,00N,165E,1926.4,49.7,3.9
1977,11,00N,170E,397.9,9.5,0.1
1977,11,00N,175E,677.8,6.8,0
1977,11,00N,175W,0,0,0
1977,11,00N,180W,0,0,0
1977,11,05N,130E,0,0,0
1977,11,05N,135E,0,0,0
1977,11,05N,140E,0,0,0
1977,11,05N,145E,0,0,0
1977,11,05N,150E,0,0,0
1977,11,05N,155E,0,0,0
1977,11,05N,160E,0,0,0
1977,11,05N,165E,622.6,5.6,8.1
1977,11,05N,165W,0,0,0
1977,11,05N,170E,1227.8,13.3,4.3
1977,11,05N,170W,0,0,0
1977,11,05N,175E,1579.5,9.2,1.3
1977,11,05N,175W,0,0,0
1977,11,05N,180W,0,0,0
1977,11,05S,120E,0,0,0
1977,11,05S,125E,0,0,0
1977,11,05S,130E,0,0,0
1977,11,05S,135E,0,0,0
1977,11,05S,140E,0,0,0
1977,11,05S,145E,0,0,0
1977,11,05S,150E,2103.76,655,4.14
1977,11,05S,155E,0,0,0
1977,11,05S,160E,0,0,0
1977,11,05S,165E,0,0,0
1977,11,05S,170E,0,0,0
1977,11,05S,175E,0,0,0
1977,11,05S,175W,0,0,0
1977,11,05S,180W,0,0,0
1977,11,10N,125E,0,0,0
1977,11,10N,130E,533.1,17.7,6.8
1977,11,10N,135E,0,0,0
1977,11,10N,140E,0,0,0
1977,11,10N,145E,0,0,0
1977,11,10N,155E,0,0,0
1977,11,10N,160E,0,0,0
1977,11,10N,165E,715.4,7.4,0.3
1977,11,10N,170E,0,0,0
1977,11,10N,175E,0,0,0
1977,11,10N,175W,0,0,0
1977,11,10S,120E,0,0,0
1977,11,10S,145E,213.39,69.69,0.89
1977,11,10S,150E,0,0,0
1977,11,10S,155E,1158,25,19
1977,11,10S,160E,0,0,0
1977,11,10S,175E,0,0,0
1977,11,10S,175W,0,0,0
1977,11,10S,180W,0,0,0
1977,11,15N,125E,0,0,0
1977,11,15N,130E,231.4,4.6,5.9
1977,11,15N,135E,0,0,0
1977,11,15N,140E,28.7,87.6,23.2
1977,11,15N,145E,0,0,0
1977,11,15N,150E,0,0,0
1977,11,15N,155E,0,0,0
1977,11,15N,160E,0,0,0
1977,11,15N,165E,0,0,0
1977,11,15N,170E,0,0,0
1977,11,15S,145E,0,0,0
1977,11,15S,150E,0,0,0
1977,11,15S,155E,0,0,0
1977,11,15S,175E,0,0,0
1977,11,15S,180W,0,0,0
1977,11,20N,115E,0,0,0
1977,11,20N,120E,494.7,6.3,3.5
1977,11,20N,125E,0,0,0
1977,11,20N,130E,0,0,0
1977,11,20N,135E,0,0,0
1977,11,20N,140E,0,0,0
1977,11,20N,145E,0,0,0
1977,11,20N,160E,0,0,0
1977,11,20N,170E,0,0,0
1977,11,20S,145E,0,0,0
1977,11,20S,175E,0,0,0
1977,11,25N,125E,83.6,11,1.4
1977,11,25N,130E,0,0,0
1977,11,25N,135E,0,0,0
1977,11,25N,140E,0,0,0
1977,11,25N,145E,0,0,0
1977,11,25N,170E,0,0,0
1977,11,30N,125E,0,0,0
1977,11,30N,135E,207.1,6.6,2.4
1977,11,30N,140E,0,0,0
1977,11,30N,170E,0,0,0
1977,11,35N,135E,0,0,0
1977,11,35N,140E,0,0,0
1977,11,35N,145E,0,0,0
1977,11,35N,150E,0,0,0
1977,11,35N,155E,0,0,0
1977,11,35N,160E,0,0,0
1977,11,35N,165E,0,0,0
1977,11,35N,170E,0,0,0
1977,11,35N,175E,0,0,0
1977,11,35S,150E,0,0,0
1977,11,40N,155E,0,0,0
1977,11,40N,160E,0,0,0
1977,11,40N,165E,0,0,0
1977,11,40N,170E,1.7,0.1,3.2
1977,11,40N,175E,0,0,0
1977,11,40S,150E,0,0,0
1977,12,00N,120E,0,0,0
1977,12,00N,125E,0,0,0
1977,12,00N,145E,0,0,0
1977,12,00N,150E,0,0,0
1977,12,00N,155E,507.9,4.4,1.2
1977,12,00N,160E,1688.1,15.4,1.5
1977,12,00N,165E,2990.4,40.7,3.5
1977,12,00N,170E,1988.3,13.7,1.7
1977,12,00N,175E,430.2,5.8,0
1977,12,00N,180W,0,0,0
1977,12,05N,145E,0,0,0
1977,12,05N,150E,0,0,0
1977,12,05N,155E,0,0,0
1977,12,05N,160E,0,0,0
1977,12,05N,165E,357.7,1.5,0.2
1977,12,05N,165W,0,0,0
1977,12,05N,170E,1696.4,5.3,0.1
1977,12,05N,170W,0,0,0
1977,12,05N,175E,0,0,0
1977,12,05N,175W,0,0,0
1977,12,05S,120E,0,0,0
1977,12,05S,125E,0,0,0
1977,12,05S,130E,0,0,0
1977,12,05S,140E,0,0,0
1977,12,05S,145E,0,0,0
1977,12,05S,150E,1457.97,359.04,0
1977,12,05S,160E,0,0,0
1977,12,05S,165E,0,0,0
1977,12,05S,170E,797.7,7.7,1
1977,12,05S,175E,1181.6,12.3,5.1
1977,12,05S,180W,0,0,0
1977,12,10N,125E,0,0,0
1977,12,10N,130E,271,5,0.3
1977,12,10N,135E,0,0,0
1977,12,10N,155E,0,0,0
1977,12,10N,160E,0,0,0
1977,12,10N,165E,0,0,0
1977,12,10N,170E,0,0,0
1977,12,10S,120E,0,0,0
1977,12,10S,145E,136.02,126.84,27.79
1977,12,10S,150E,0,0,0
1977,12,10S,155E,296,33,40
1977,12,15N,125E,0,0,0
1977,12,15N,130E,186,6.5,0
1977,12,15N,135E,0,0,0
1977,12,15N,140E,0,0,0
1977,12,15N,150E,0,0,0
1977,12,15N,155E,0,0,0
1977,12,15N,160E,0,0,0
1977,12,15S,175E,0,0,0
1977,12,15S,180W,0,0,0
1977,12,20N,115E,0,0,0
1977,12,20N,120E,0,0,0
1977,12,20N,130E,0,0,0
1977,12,20N,135E,0,0,0
1977,12,20N,140E,0,0,0
1977,12,20N,145E,0,0,0
1977,12,20N,150E,0,0,0
1977,12,20S,175E,130.507,24.831,0
1977,12,20S,180W,0,0,0
1977,12,25N,125E,0,0,0
1977,12,25N,135E,0,0,0
1977,12,25N,140E,40.3,37.1,9.8
1977,12,25N,145E,0,0,0
1977,12,30N,125E,0,0,0
1977,12,30N,130E,0,0,0
1977,12,30N,135E,0,0,0
1977,12,30N,140E,0,0,0
1977,12,35N,145E,0,0,0
1977,12,35N,150E,0,0,0
1977,12,35N,155E,0,0,0
1977,12,35N,160E,0,0,17.7
1977,12,35N,165E,0,0,0
1977,12,35N,170E,0,0,0
1977,12,35S,150E,0,0,0
1977,12,40N,170E,0,0,0
1977,12,40S,145E,0,0,0
1977,12,40S,150E,0,0,0
1978,1,00N,120E,0,0,0
1978,1,00N,125E,0,0,0
1978,1,00N,135E,0,0,0
1978,1,00N,140E,0,0,0
