BigCellID,FishingEntityID,CountryGroupID
53735,126,7
53736,126,7
53737,126,7
53738,126,7
53739,126,7
53891,126,7
53892,126,7
53893,126,7
53894,126,7
53895,126,7
53896,126,7
53897,126,7
53898,126,7
53899,126,7
53900,126,7
53901,126,7
53902,126,7
53903,126,7
53904,126,7
53905,126,7
53906,126,7
53907,126,7
53908,126,7
53909,126,7
53910,126,7
53911,126,7
53912,126,7
53913,126,7
53914,126,7
53915,126,7
53916,126,7
53917,126,7
53918,126,7
53919,126,7
54071,126,7
54072,126,7
54073,126,7
54074,126,7
54075,126,7
54076,126,7
54077,126,7
54078,126,7
54079,126,7
54080,126,7
54081,126,7
54082,126,7
54083,126,7
54084,126,7
54085,126,7
54086,126,7
54087,126,7
54088,126,7
54089,126,7
54090,126,7
54091,126,7
54092,126,7
54093,126,7
54094,126,7
54095,126,7
54096,126,7
54097,126,7
54098,126,7
54099,126,7
54251,126,7
54252,126,7
54254,126,7
54255,126,7
54256,126,7
54257,126,7
54258,126,7
54259,126,7
54260,126,7
54261,126,7
54262,126,7
54263,126,7
54264,126,7
54265,126,7
54266,126,7
54267,126,7
54268,126,7
54269,126,7
54270,126,7
54271,126,7
54272,126,7
54273,126,7
54274,126,7
54275,126,7
54276,126,7
54277,126,7
54278,126,7
54279,126,7
54431,126,7
54432,126,7
54433,126,7
54434,126,7
54435,126,7
54436,126,7
54437,126,7
54438,126,7
54439,126,7
54440,126,7
54441,126,7
54442,126,7
54443,126,7
54444,126,7
54445,126,7
54446,126,7
54447,126,7
54448,126,7
54449,126,7
54450,126,7
54451,126,7
54452,126,7
54453,126,7
54454,126,7
54455,126,7
54456,126,7
54457,126,7
54458,126,7
54459,126,7
54611,126,7
54612,126,7
54613,126,7
54614,126,7
54615,126,7
54616,126,7
54617,126,7
54618,126,7
54619,126,7
54620,126,7
54621,126,7
54622,126,7
54623,126,7
54624,126,7
54625,126,7
54626,126,7
54627,126,7
54628,126,7
54629,126,7
54630,126,7
54631,126,7
54632,126,7
54633,126,7
54634,126,7
54635,126,7
54636,126,7
54637,126,7
54638,126,7
54639,126,7
54791,126,7
54792,126,7
54793,126,7
54794,126,7
54795,126,7
54796,126,7
54797,126,7
54798,126,7
54799,126,7
54800,126,7
54801,126,7
54802,126,7
54803,126,7
54804,126,7
54805,126,7
54806,126,7
54807,126,7
54808,126,7
54809,126,7
54810,126,7
54811,126,7
54812,126,7
54813,126,7
54814,126,7
54815,126,7
54816,126,7
54817,126,7
54818,126,7
54819,126,7
54971,126,7
54972,126,7
54973,126,7
54974,126,7
54975,126,7
54976,126,7
54977,126,7
54978,126,7
54979,126,7
54980,126,7
54981,126,7
54982,126,7
54983,126,7
54984,126,7
54985,126,7
54986,126,7
54987,126,7
54988,126,7
54989,126,7
54990,126,7
54991,126,7
54992,126,7
54993,126,7
54994,126,7
54995,126,7
54996,126,7
54997,126,7
54998,126,7
54999,126,7
55151,126,7
55152,126,7
55153,126,7
55154,126,7
55155,126,7
55156,126,7
55157,126,7
55158,126,7
55159,126,7
55160,126,7
55161,126,7
55162,126,7
55163,126,7
55164,126,7
55165,126,7
55166,126,7
55167,126,7
55168,126,7
55169,126,7
55170,126,7
55171,126,7
55172,126,7
55173,126,7
55174,126,7
55175,126,7
55176,126,7
55177,126,7
55178,126,7
55179,126,7
55331,126,7
55332,126,7
55333,126,7
55334,126,7
55335,126,7
55336,126,7
55337,126,7
55338,126,7
55339,126,7
55340,126,7
55341,126,7
55342,126,7
55343,126,7
55344,126,7
55345,126,7
55346,126,7
55347,126,7
55348,126,7
55349,126,7
55350,126,7
55351,126,7
55352,126,7
55353,126,7
55354,126,7
55355,126,7
55356,126,7
55357,126,7
55358,126,7
55359,126,7
55511,126,7
55512,126,7
55513,126,7
55514,126,7
55515,126,7
55516,126,7
55517,126,7
55518,126,7
55519,126,7
55520,126,7
55521,126,7
55522,126,7
55523,126,7
55524,126,7
55525,126,7
55526,126,7
55527,126,7
55528,126,7
55529,126,7
55530,126,7
55531,126,7
55532,126,7
55533,126,7
55534,126,7
55535,126,7
55536,126,7
55537,126,7
55538,126,7
55539,126,7
55691,126,7
55692,126,7
55693,126,7
55694,126,7
55695,126,7
55696,126,7
55697,126,7
55698,126,7
55699,126,7
55700,126,7
55701,126,7
55702,126,7
55703,126,7
55704,126,7
55705,126,7
55706,126,7
55707,126,7
55708,126,7
55709,126,7
55710,126,7
55711,126,7
55712,126,7
55713,126,7
55714,126,7
55715,126,7
55716,126,7
55717,126,7
55718,126,7
55719,126,7
55720,126,7
55721,126,7
55722,126,7
55723,126,7
55724,126,7
55725,126,7
55726,126,7
55871,126,7
55872,126,7
55873,126,7
55874,126,7
55875,126,7
55876,126,7
55877,126,7
55878,126,7
55879,126,7
55880,126,7
55881,126,7
55882,126,7
55883,126,7
55884,126,7
55885,126,7
55886,126,7
55887,126,7
55888,126,7
55889,126,7
55890,126,7
55891,126,7
55892,126,7
55893,126,7
55894,126,7
55895,126,7
55896,126,7
55897,126,7
55898,126,7
55899,126,7
55900,126,7
55901,126,7
55902,126,7
55903,126,7
55904,126,7
56051,126,7
56052,126,7
56053,126,7
56054,126,7
56055,126,7
56056,126,7
56057,126,7
56058,126,7
56059,126,7
56060,126,7
56061,126,7
56062,126,7
56063,126,7
56064,126,7
56065,126,7
56066,126,7
56067,126,7
56068,126,7
56069,126,7
56070,126,7
56071,126,7
56072,126,7
56073,126,7
56074,126,7
56075,126,7
56076,126,7
56077,126,7
56078,126,7
56079,126,7
56080,126,7
56081,126,7
56082,126,7
56083,126,7
56231,126,7
56232,126,7
56233,126,7
56234,126,7
56235,126,7
56236,126,7
56237,126,7
56238,126,7
56239,126,7
56240,126,7
56241,126,7
56242,126,7
56243,126,7
56244,126,7
56245,126,7
56246,126,7
56247,126,7
56248,126,7
56249,126,7
56250,126,7
56251,126,7
56252,126,7
56253,126,7
56254,126,7
56255,126,7
56256,126,7
56257,126,7
56258,126,7
56259,126,7
56260,126,7
56261,126,7
56262,126,7
56263,126,7
56411,126,7
56412,126,7
56413,126,7
56414,126,7
56415,126,7
56416,126,7
56417,126,7
56418,126,7
56419,126,7
56420,126,7
56421,126,7
56422,126,7
56423,126,7
56424,126,7
56425,126,7
56426,126,7
56427,126,7
56428,126,7
56429,126,7
56430,126,7
56431,126,7
56433,126,7
56434,126,7
56435,126,7
56436,126,7
56437,126,7
56438,126,7
56439,126,7
56440,126,7
56441,126,7
56442,126,7
56591,126,7
56592,126,7
56593,126,7
56594,126,7
56595,126,7
56596,126,7
56597,126,7
56598,126,7
56599,126,7
56600,126,7
56601,126,7
56602,126,7
56603,126,7
56604,126,7
56605,126,7
56606,126,7
56607,126,7
56608,126,7
56609,126,7
56610,126,7
56611,126,7
56612,126,7
56613,126,7
56614,126,7
56615,126,7
56616,126,7
56617,126,7
56618,126,7
56619,126,7
56620,126,7
56621,126,7
56622,126,7
56623,126,7
56771,126,7
56772,126,7
56773,126,7
56774,126,7
56775,126,7
56776,126,7
56777,126,7
56778,126,7
56779,126,7
56780,126,7
56781,126,7
56782,126,7
56783,126,7
56784,126,7
56785,126,7
56786,126,7
56787,126,7
56788,126,7
56789,126,7
56790,126,7
56791,126,7
56792,126,7
56793,126,7
56794,126,7
56795,126,7
56796,126,7
56797,126,7
56798,126,7
56799,126,7
56800,126,7
56801,126,7
56802,126,7
56803,126,7
56804,126,7
56805,126,7
56806,126,7
56951,126,7
56952,126,7
56953,126,7
56954,126,7
56955,126,7
56956,126,7
56957,126,7
56958,126,7
56959,126,7
56960,126,7
56961,126,7
56962,126,7
56963,126,7
56964,126,7
56965,126,7
56966,126,7
56967,126,7
56968,126,7
56969,126,7
56970,126,7
56971,126,7
56972,126,7
56973,126,7
56975,126,7
56976,126,7
56977,126,7
56978,126,7
56979,126,7
56980,126,7
56981,126,7
56982,126,7
56983,126,7
56984,126,7
56985,126,7
56986,126,7
57131,126,7
57132,126,7
57133,126,7
57134,126,7
57135,126,7
57136,126,7
57137,126,7
57138,126,7
57139,126,7
57140,126,7
57141,126,7
57142,126,7
57143,126,7
57144,126,7
57145,126,7
57146,126,7
57147,126,7
57148,126,7
57149,126,7
57150,126,7
57151,126,7
57152,126,7
57153,126,7
57155,126,7
57156,126,7
57157,126,7
57158,126,7
57159,126,7
57160,126,7
57161,126,7
57162,126,7
57163,126,7
57164,126,7
57165,126,7
57166,126,7
57167,126,7
57311,126,7
57312,126,7
57313,126,7
57314,126,7
57315,126,7
57316,126,7
57317,126,7
57318,126,7
57319,126,7
57320,126,7
57321,126,7
57322,126,7
57323,126,7
57324,126,7
57325,126,7
57326,126,7
57327,126,7
57328,126,7
57329,126,7
57330,126,7
57331,126,7
57332,126,7
57336,126,7
57337,126,7
57338,126,7
57339,126,7
57340,126,7
57341,126,7
57342,126,7
57343,126,7
57344,126,7
57345,126,7
57346,126,7
57347,126,7
57491,126,7
57492,126,7
57493,126,7
57494,126,7
57495,126,7
57496,126,7
57497,126,7
57498,126,7
57499,126,7
57500,126,7
57501,126,7
57502,126,7
57503,126,7
57504,126,7
57505,126,7
57506,126,7
57507,126,7
57508,126,7
57509,126,7
57510,126,7
57511,126,7
57512,126,7
57513,126,7
57517,126,7
57518,126,7
57519,126,7
57520,126,7
57521,126,7
57522,126,7
57523,126,7
57524,126,7
57525,126,7
57526,126,7
57527,126,7
57528,126,7
57671,126,7
57672,126,7
57673,126,7
57674,126,7
57675,126,7
57676,126,7
57677,126,7
57678,126,7
57679,126,7
57680,126,7
57681,126,7
57682,126,7
57683,126,7
57684,126,7
57685,126,7
57686,126,7
57687,126,7
57688,126,7
57689,126,7
57690,126,7
57691,126,7
57692,126,7
57693,126,7
57698,126,7
57699,126,7
57700,126,7
57701,126,7
57702,126,7
57703,126,7
57704,126,7
57705,126,7
57706,126,7
57707,126,7
57708,126,7
57851,126,7
57852,126,7
57853,126,7
57854,126,7
57855,126,7
57856,126,7
57857,126,7
57858,126,7
57859,126,7
57860,126,7
57861,126,7
57862,126,7
57863,126,7
57864,126,7
57865,126,7
57866,126,7
57867,126,7
57868,126,7
57869,126,7
57870,126,7
57871,126,7
57872,126,7
57873,126,7
57880,126,7
57881,126,7
57882,126,7
57883,126,7
57884,126,7
57885,126,7
57886,126,7
57887,126,7
58031,126,7
58032,126,7
58033,126,7
58034,126,7
58035,126,7
58036,126,7
58037,126,7
58038,126,7
58039,126,7
58040,126,7
58041,126,7
58042,126,7
58043,126,7
58044,126,7
58045,126,7
58046,126,7
58047,126,7
58048,126,7
58049,126,7
58050,126,7
58051,126,7
58052,126,7
58053,126,7
58054,126,7
58059,126,7
58060,126,7
58061,126,7
58062,126,7
58063,126,7
58211,126,7
58212,126,7
58213,126,7
58214,126,7
58215,126,7
58216,126,7
58217,126,7
58218,126,7
58219,126,7
58220,126,7
58221,126,7
58222,126,7
58223,126,7
58224,126,7
58225,126,7
58226,126,7
58227,126,7
58228,126,7
58229,126,7
58230,126,7
58231,126,7
58232,126,7
58233,126,7
58234,126,7
58238,126,7
58239,126,7
58240,126,7
58241,126,7
58242,126,7
58243,126,7
58244,126,7
58245,126,7
58391,126,7
58392,126,7
58393,126,7
58394,126,7
58395,126,7
58396,126,7
58397,126,7
58398,126,7
58399,126,7
58400,126,7
58401,126,7
58402,126,7
58403,126,7
58404,126,7
58405,126,7
58406,126,7
58407,126,7
58408,126,7
58409,126,7
58410,126,7
58411,126,7
58412,126,7
58413,126,7
58414,126,7
58415,126,7
58418,126,7
58419,126,7
58420,126,7
58421,126,7
58422,126,7
58423,126,7
58424,126,7
58425,126,7
58571,126,7
58572,126,7
58573,126,7
58574,126,7
58575,126,7
58576,126,7
58577,126,7
58578,126,7
58579,126,7
58580,126,7
58581,126,7
58582,126,7
58583,126,7
58584,126,7
58585,126,7
58586,126,7
58587,126,7
58588,126,7
58589,126,7
58590,126,7
58591,126,7
58592,126,7
58593,126,7
58594,126,7
58595,126,7
58596,126,7
58598,126,7
58599,126,7
58600,126,7
58601,126,7
58602,126,7
58603,126,7
58604,126,7
58605,126,7
58606,126,7
58607,126,7
58608,126,7
58751,126,7
58752,126,7
58753,126,7
58754,126,7
58755,126,7
58756,126,7
58757,126,7
58758,126,7
58759,126,7
58760,126,7
58761,126,7
58762,126,7
58763,126,7
58764,126,7
58765,126,7
58766,126,7
58767,126,7
58768,126,7
58769,126,7
58770,126,7
58771,126,7
58772,126,7
58773,126,7
58774,126,7
58775,126,7
58776,126,7
58777,126,7
58778,126,7
58779,126,7
58780,126,7
58781,126,7
58782,126,7
58783,126,7
58784,126,7
58785,126,7
58786,126,7
58787,126,7
58788,126,7
58789,126,7
58790,126,7
58931,126,7
58932,126,7
58933,126,7
58934,126,7
58935,126,7
58936,126,7
58937,126,7
58938,126,7
58939,126,7
58940,126,7
58941,126,7
58942,126,7
58943,126,7
58944,126,7
58945,126,7
58946,126,7
58947,126,7
58948,126,7
58949,126,7
58950,126,7
58951,126,7
58952,126,7
58953,126,7
58954,126,7
58955,126,7
58956,126,7
58957,126,7
58958,126,7
58959,126,7
58960,126,7
58961,126,7
58962,126,7
58963,126,7
58964,126,7
58965,126,7
58966,126,7
58967,126,7
58968,126,7
58969,126,7
58970,126,7
59111,126,7
59112,126,7
59113,126,7
59114,126,7
59115,126,7
59116,126,7
59117,126,7
59118,126,7
59119,126,7
59120,126,7
59121,126,7
59122,126,7
59123,126,7
59124,126,7
59125,126,7
59126,126,7
59127,126,7
59128,126,7
59129,126,7
59130,126,7
59131,126,7
59132,126,7
59133,126,7
59134,126,7
59135,126,7
59136,126,7
59137,126,7
59138,126,7
59139,126,7
59140,126,7
59141,126,7
59142,126,7
59143,126,7
59144,126,7
59145,126,7
59146,126,7
59147,126,7
59148,126,7
59149,126,7
59150,126,7
59151,126,7
59291,126,7
59292,126,7
59293,126,7
59294,126,7
59295,126,7
59296,126,7
59297,126,7
59298,126,7
59299,126,7
59300,126,7
59301,126,7
59302,126,7
59303,126,7
59304,126,7
59305,126,7
59306,126,7
59307,126,7
59308,126,7
59309,126,7
59310,126,7
59311,126,7
59312,126,7
59313,126,7
59314,126,7
59315,126,7
59316,126,7
59317,126,7
59318,126,7
59319,126,7
59320,126,7
59321,126,7
59322,126,7
59323,126,7
59324,126,7
59325,126,7
59326,126,7
59327,126,7
59328,126,7
59329,126,7
59330,126,7
59331,126,7
59332,126,7
59333,126,7
59471,126,7
59472,126,7
59473,126,7
59474,126,7
59475,126,7
59476,126,7
59477,126,7
59478,126,7
59479,126,7
59480,126,7
59481,126,7
59482,126,7
59483,126,7
59484,126,7
59485,126,7
59486,126,7
59487,126,7
59488,126,7
59489,126,7
59490,126,7
59491,126,7
59492,126,7
59493,126,7
59494,126,7
59495,126,7
59496,126,7
59497,126,7
59498,126,7
59499,126,7
59500,126,7
59501,126,7
59502,126,7
59503,126,7
59504,126,7
59505,126,7
59506,126,7
59507,126,7
59508,126,7
59509,126,7
59510,126,7
59511,126,7
59512,126,7
59513,126,7
59514,126,7
59651,126,7
59652,126,7
59653,126,7
59654,126,7
59655,126,7
59656,126,7
59657,126,7
59658,126,7
59659,126,7
59660,126,7
59661,126,7
59662,126,7
59663,126,7
59664,126,7
59665,126,7
59666,126,7
59667,126,7
59668,126,7
59669,126,7
59670,126,7
59671,126,7
59672,126,7
59673,126,7
59674,126,7
59675,126,7
59676,126,7
59677,126,7
59678,126,7
59679,126,7
59680,126,7
59681,126,7
59682,126,7
59683,126,7
59684,126,7
59685,126,7
59686,126,7
59687,126,7
59688,126,7
59689,126,7
59690,126,7
59691,126,7
59692,126,7
59693,126,7
59694,126,7
59695,126,7
59831,126,7
59832,126,7
59833,126,7
59834,126,7
59835,126,7
59836,126,7
59837,126,7
59838,126,7
59839,126,7
59840,126,7
59841,126,7
59842,126,7
59843,126,7
59844,126,7
59845,126,7
59846,126,7
59847,126,7
59848,126,7
59849,126,7
59850,126,7
59851,126,7
59852,126,7
59853,126,7
59854,126,7
59855,126,7
59856,126,7
59857,126,7
59858,126,7
59859,126,7
59860,126,7
59861,126,7
59862,126,7
59863,126,7
59864,126,7
59865,126,7
59866,126,7
59867,126,7
59868,126,7
59869,126,7
59870,126,7
59871,126,7
59872,126,7
59873,126,7
59874,126,7
59875,126,7
59876,126,7
59878,126,7
60011,126,7
60012,126,7
60013,126,7
60014,126,7
60015,126,7
60016,126,7
60017,126,7
60018,126,7
60019,126,7
60020,126,7
60021,126,7
60022,126,7
60023,126,7
60024,126,7
60025,126,7
60026,126,7
60027,126,7
60028,126,7
60029,126,7
60030,126,7
60031,126,7
60032,126,7
60033,126,7
60034,126,7
60035,126,7
60036,126,7
60037,126,7
60038,126,7
60039,126,7
60040,126,7
60041,126,7
60042,126,7
60043,126,7
60044,126,7
60045,126,7
60046,126,7
60047,126,7
60048,126,7
60049,126,7
60050,126,7
60051,126,7
60052,126,7
60053,126,7
60054,126,7
60055,126,7
60056,126,7
60057,126,7
60058,126,7
60059,126,7
60191,126,7
60192,126,7
60193,126,7
60194,126,7
60195,126,7
60196,126,7
60197,126,7
60198,126,7
60199,126,7
60200,126,7
60201,126,7
60202,126,7
60203,126,7
60204,126,7
60205,126,7
60206,126,7
60207,126,7
60208,126,7
60209,126,7
60210,126,7
60211,126,7
60212,126,7
60213,126,7
60214,126,7
60215,126,7
60216,126,7
60217,126,7
60218,126,7
60219,126,7
60220,126,7
60221,126,7
60222,126,7
60223,126,7
60224,126,7
60225,126,7
60226,126,7
60227,126,7
60228,126,7
60229,126,7
60230,126,7
60231,126,7
60232,126,7
60233,126,7
60234,126,7
60235,126,7
60236,126,7
60237,126,7
60238,126,7
60239,126,7
60371,126,7
60372,126,7
60373,126,7
60374,126,7
60375,126,7
60376,126,7
60377,126,7
60378,126,7
60379,126,7
60380,126,7
60381,126,7
60382,126,7
60383,126,7
60384,126,7
60385,126,7
60386,126,7
60387,126,7
60388,126,7
60389,126,7
60390,126,7
60391,126,7
60392,126,7
60393,126,7
60394,126,7
60395,126,7
60396,126,7
60397,126,7
60398,126,7
60399,126,7
60400,126,7
60401,126,7
60402,126,7
60403,126,7
60404,126,7
60405,126,7
60406,126,7
60407,126,7
60408,126,7
60409,126,7
60410,126,7
60411,126,7
60412,126,7
60413,126,7
60414,126,7
60415,126,7
60551,126,7
60552,126,7
60553,126,7
60554,126,7
60555,126,7
60556,126,7
60557,126,7
60558,126,7
60559,126,7
60560,126,7
60561,126,7
60562,126,7
60563,126,7
60564,126,7
60565,126,7
60566,126,7
60567,126,7
60568,126,7
60569,126,7
60570,126,7
60571,126,7
60572,126,7
60573,126,7
60574,126,7
60575,126,7
60576,126,7
60577,126,7
60578,126,7
60579,126,7
60580,126,7
60581,126,7
60582,126,7
60583,126,7
60584,126,7
60585,126,7
60586,126,7
60587,126,7
60588,126,7
60589,126,7
60590,126,7
60591,126,7
60592,126,7
60593,126,7
60594,126,7
60595,126,7
60731,126,7
60732,126,7
60733,126,7
60734,126,7
60735,126,7
60736,126,7
60737,126,7
60738,126,7
60739,126,7
60740,126,7
60741,126,7
60742,126,7
60743,126,7
60744,126,7
60745,126,7
60746,126,7
60747,126,7
60748,126,7
60749,126,7
60750,126,7
60751,126,7
60752,126,7
60753,126,7
60754,126,7
60755,126,7
60756,126,7
60757,126,7
60758,126,7
60759,126,7
60760,126,7
60761,126,7
60762,126,7
60763,126,7
60764,126,7
60765,126,7
60766,126,7
60767,126,7
60768,126,7
60769,126,7
60770,126,7
60771,126,7
60772,126,7
60773,126,7
60774,126,7
60775,126,7
60911,126,7
60912,126,7
60913,126,7
60914,126,7
60915,126,7
60916,126,7
60917,126,7
60918,126,7
60919,126,7
60920,126,7
60921,126,7
60922,126,7
60923,126,7
60924,126,7
60925,126,7
60926,126,7
60927,126,7
60928,126,7
60929,126,7
60930,126,7
60931,126,7
60932,126,7
60933,126,7
60934,126,7
60935,126,7
60936,126,7
60937,126,7
60938,126,7
60939,126,7
60940,126,7
60941,126,7
60942,126,7
60943,126,7
60944,126,7
60945,126,7
60946,126,7
60947,126,7
60948,126,7
60949,126,7
60950,126,7
60951,126,7
60952,126,7
60953,126,7
60954,126,7
60955,126,7
61091,126,7
61092,126,7
61093,126,7
61094,126,7
61095,126,7
61096,126,7
61097,126,7
61098,126,7
61099,126,7
61100,126,7
61101,126,7
61102,126,7
61103,126,7
61104,126,7
61105,126,7
61106,126,7
61107,126,7
61108,126,7
61109,126,7
61110,126,7
61111,126,7
61112,126,7
61113,126,7
61114,126,7
61115,126,7
61116,126,7
61117,126,7
61118,126,7
61119,126,7
61120,126,7
61121,126,7
61122,126,7
61123,126,7
61124,126,7
61125,126,7
61126,126,7
61127,126,7
61128,126,7
61129,126,7
61130,126,7
61131,126,7
61132,126,7
61133,126,7
61134,126,7
61135,126,7
61271,126,7
61272,126,7
61273,126,7
61274,126,7
61275,126,7
61276,126,7
61277,126,7
61278,126,7
61279,126,7
61280,126,7
61281,126,7
61282,126,7
61283,126,7
61284,126,7
61285,126,7
61286,126,7
61287,126,7
61288,126,7
61289,126,7
61290,126,7
61291,126,7
61292,126,7
61293,126,7
61294,126,7
61295,126,7
61296,126,7
61297,126,7
61298,126,7
61299,126,7
61300,126,7
61301,126,7
61302,126,7
61303,126,7
61304,126,7
61305,126,7
61306,126,7
61307,126,7
61308,126,7
61309,126,7
61310,126,7
61311,126,7
61312,126,7
61313,126,7
61314,126,7
61315,126,7
61451,126,7
61452,126,7
61453,126,7
61454,126,7
61455,126,7
61456,126,7
61457,126,7
61458,126,7
61459,126,7
61460,126,7
61461,126,7
61462,126,7
61463,126,7
61464,126,7
61465,126,7
61466,126,7
61467,126,7
61468,126,7
61469,126,7
61470,126,7
61471,126,7
61472,126,7
61473,126,7
61474,126,7
61475,126,7
61476,126,7
61477,126,7
61478,126,7
61479,126,7
61480,126,7
61481,126,7
61482,126,7
61483,126,7
61484,126,7
61485,126,7
61486,126,7
61487,126,7
61488,126,7
61489,126,7
61490,126,7
61491,126,7
61492,126,7
61493,126,7
61494,126,7
61495,126,7
61631,126,7
61632,126,7
61633,126,7
61634,126,7
61635,126,7
61636,126,7
61637,126,7
61638,126,7
61639,126,7
61640,126,7
61641,126,7
61642,126,7
61643,126,7
61644,126,7
61645,126,7
61646,126,7
61647,126,7
61648,126,7
61649,126,7
61650,126,7
61651,126,7
61652,126,7
61653,126,7
61654,126,7
61655,126,7
61656,126,7
61657,126,7
61658,126,7
61659,126,7
61660,126,7
61661,126,7
61662,126,7
61663,126,7
61664,126,7
61665,126,7
61666,126,7
61667,126,7
61668,126,7
61669,126,7
61670,126,7
61671,126,7
61672,126,7
61673,126,7
61674,126,7
61675,126,7
61811,126,7
61812,126,7
61813,126,7
61814,126,7
61815,126,7
61816,126,7
61817,126,7
61818,126,7
61819,126,7
61820,126,7
61821,126,7
61822,126,7
61823,126,7
61824,126,7
61825,126,7
61826,126,7
61827,126,7
61828,126,7
61829,126,7
61830,126,7
61831,126,7
61832,126,7
61833,126,7
61834,126,7
61835,126,7
61836,126,7
61837,126,7
61838,126,7
61839,126,7
61840,126,7
61841,126,7
61842,126,7
61843,126,7
61844,126,7
61845,126,7
61846,126,7
61847,126,7
61848,126,7
61849,126,7
61850,126,7
61851,126,7
61852,126,7
61853,126,7
61854,126,7
61855,126,7
61991,126,7
61992,126,7
61993,126,7
61994,126,7
61995,126,7
61996,126,7
61997,126,7
61998,126,7
61999,126,7
62000,126,7
62001,126,7
62002,126,7
62003,126,7
62004,126,7
62005,126,7
62006,126,7
62007,126,7
62008,126,7
62009,126,7
62010,126,7
62011,126,7
62012,126,7
62013,126,7
62014,126,7
62015,126,7
62016,126,7
62017,126,7
62018,126,7
62019,126,7
62020,126,7
62021,126,7
62022,126,7
62023,126,7
62024,126,7
62025,126,7
62026,126,7
62027,126,7
62028,126,7
62029,126,7
62030,126,7
62031,126,7
62032,126,7
62033,126,7
62034,126,7
62035,126,7
62171,126,7
62172,126,7
62173,126,7
62174,126,7
62175,126,7
62176,126,7
62177,126,7
62178,126,7
62179,126,7
62180,126,7
62181,126,7
62182,126,7
62183,126,7
62184,126,7
62185,126,7
62186,126,7
62187,126,7
62188,126,7
62189,126,7
62190,126,7
62191,126,7
62192,126,7
62193,126,7
62194,126,7
62195,126,7
62196,126,7
62197,126,7
62198,126,7
62199,126,7
62200,126,7
62201,126,7
62202,126,7
62203,126,7
62204,126,7
62205,126,7
62206,126,7
62207,126,7
62208,126,7
62209,126,7
62210,126,7
62211,126,7
62212,126,7
62213,126,7
62214,126,7
62215,126,7
62351,126,7
62352,126,7
62353,126,7
62354,126,7
62355,126,7
62356,126,7
62357,126,7
62358,126,7
62359,126,7
62360,126,7
62361,126,7
62362,126,7
62363,126,7
62364,126,7
62365,126,7
62366,126,7
62367,126,7
62368,126,7
62369,126,7
62370,126,7
62371,126,7
62372,126,7
62373,126,7
62374,126,7
62375,126,7
62376,126,7
62377,126,7
62378,126,7
62379,126,7
62380,126,7
62381,126,7
62382,126,7
62383,126,7
62384,126,7
62385,126,7
62386,126,7
62387,126,7
62388,126,7
62389,126,7
62390,126,7
62391,126,7
62392,126,7
62393,126,7
62394,126,7
62395,126,7
62531,126,7
62532,126,7
62533,126,7
62534,126,7
62535,126,7
62536,126,7
62537,126,7
62538,126,7
62539,126,7
62540,126,7
62541,126,7
62542,126,7
62543,126,7
62544,126,7
62545,126,7
62546,126,7
62547,126,7
62548,126,7
62549,126,7
62550,126,7
62551,126,7
62552,126,7
62553,126,7
62554,126,7
62555,126,7
62556,126,7
62557,126,7
62558,126,7
62559,126,7
62560,126,7
62561,126,7
62562,126,7
62563,126,7
62564,126,7
62565,126,7
62566,126,7
62567,126,7
62568,126,7
62569,126,7
62570,126,7
62571,126,7
62572,126,7
62573,126,7
62574,126,7
62575,126,7
62711,126,7
62712,126,7
62713,126,7
62714,126,7
62715,126,7
62716,126,7
62717,126,7
62718,126,7
62719,126,7
62720,126,7
62721,126,7
62722,126,7
62723,126,7
62724,126,7
62725,126,7
62726,126,7
62727,126,7
62728,126,7
62729,126,7
62730,126,7
62731,126,7
62732,126,7
62733,126,7
62734,126,7
62735,126,7
62736,126,7
62737,126,7
62738,126,7
62739,126,7
62740,126,7
62741,126,7
62742,126,7
62743,126,7
62744,126,7
62745,126,7
62746,126,7
62747,126,7
62748,126,7
62749,126,7
62750,126,7
62751,126,7
62752,126,7
62753,126,7
62754,126,7
62755,126,7
62891,126,7
62892,126,7
62893,126,7
62894,126,7
62895,126,7
62896,126,7
62897,126,7
62898,126,7
62899,126,7
62900,126,7
62901,126,7
62902,126,7
62903,126,7
62904,126,7
62905,126,7
62906,126,7
62907,126,7
62908,126,7
62909,126,7
62910,126,7
62911,126,7
62912,126,7
62913,126,7
62914,126,7
62915,126,7
62916,126,7
62917,126,7
62918,126,7
62919,126,7
62920,126,7
62921,126,7
62922,126,7
62923,126,7
62924,126,7
62925,126,7
62926,126,7
62927,126,7
62928,126,7
62929,126,7
62930,126,7
62931,126,7
62932,126,7
62933,126,7
62934,126,7
62935,126,7
63071,126,7
63072,126,7
63073,126,7
63074,126,7
63075,126,7
63076,126,7
63077,126,7
63078,126,7
63079,126,7
63080,126,7
63081,126,7
63082,126,7
63083,126,7
63084,126,7
63085,126,7
63086,126,7
63087,126,7
63088,126,7
63089,126,7
63090,126,7
63091,126,7
63092,126,7
63093,126,7
63094,126,7
63095,126,7
63096,126,7
63097,126,7
63098,126,7
63099,126,7
63100,126,7
63101,126,7
63102,126,7
63103,126,7
63104,126,7
63105,126,7
63106,126,7
63107,126,7
63108,126,7
63109,126,7
63110,126,7
63111,126,7
63112,126,7
63113,126,7
63114,126,7
63115,126,7
63251,126,7
63252,126,7
63253,126,7
63254,126,7
63255,126,7
63256,126,7
63257,126,7
63258,126,7
63259,126,7
63260,126,7
63261,126,7
63262,126,7
