FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
1000,1000,32,29
1000,1000,32,22
1000,1000,32,24
1000,1000,32,9
1000,1000,32,26
1000,1000,32,27
1000,1000,32,8
1000,1000,32,67
1000,1000,32,68
1000,1000,32,69
1000,1000,33,16
1000,1000,41,43
1000,1000,41,41
1000,1000,41,55
1000,1000,50,10
1000,1000,50,40
1000,1000,50,11
1000,1000,62,41
1000,1000,63,41
1000,1000,63,51
1000,1000,69,12
1000,1000,61,41
1000,1000,61,56
115,2,30,17
115,2,50,10
115,2,50,40
115,2,50,11
134,2,50,10
134,2,50,40
134,2,50,11
138,2,32,28
138,2,32,29
