BigCellID,BigCellTypeID,x,y
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69767,6,150,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
69768,6,170,10
