Country,Area,Year,Sector,Gear,SpeciesCode,Catch
MALDIVES,Western Indian Ocean,1991,ART,TROL,OTHR,2896
MALDIVES,Western Indian Ocean,1991,ART,TROL,SKJ,566
MALDIVES,Western Indian Ocean,1991,ART,TROL,YFT,198
MALDIVES,Western Indian Ocean,1991,ART,UNCL,DOT,3
MALDIVES,Western Indian Ocean,1991,ART,UNCL,FRI,4
MALDIVES,Western Indian Ocean,1991,ART,UNCL,KAW,13
MALDIVES,Western Indian Ocean,1991,ART,UNCL,OTHR,115
MALDIVES,Western Indian Ocean,1991,ART,UNCL,SKH,1873
MALDIVES,Western Indian Ocean,1991,ART,UNCL,SKJ,1
MALDIVES,Western Indian Ocean,1991,ART,UNCL,YFT,1
MALDIVES,Western Indian Ocean,1992,ART,BB,BET,388
MALDIVES,Western Indian Ocean,1992,ART,BB,DOT,236
MALDIVES,Western Indian Ocean,1992,ART,BB,FRI,3103
MALDIVES,Western Indian Ocean,1992,ART,BB,KAW,1261
MALDIVES,Western Indian Ocean,1992,ART,BB,OTHR,5497
MALDIVES,Western Indian Ocean,1992,ART,BB,SKJ,57609
MALDIVES,Western Indian Ocean,1992,ART,BB,YFT,8029
MALDIVES,Western Indian Ocean,1992,ART,FN,DOT,0
MALDIVES,Western Indian Ocean,1992,ART,FN,FRI,3
MALDIVES,Western Indian Ocean,1992,ART,FN,KAW,7
MALDIVES,Western Indian Ocean,1992,ART,FN,OTHR,94
MALDIVES,Western Indian Ocean,1992,ART,FN,SKJ,11
MALDIVES,Western Indian Ocean,1992,ART,FN,YFT,0
MALDIVES,Western Indian Ocean,1992,ART,HAND,DOT,0
MALDIVES,Western Indian Ocean,1992,ART,HAND,FRI,2
MALDIVES,Western Indian Ocean,1992,ART,HAND,KAW,10
MALDIVES,Western Indian Ocean,1992,ART,HAND,OTHR,15
MALDIVES,Western Indian Ocean,1992,ART,HAND,SKJ,0
MALDIVES,Western Indian Ocean,1992,ART,HAND,YFT,0
MALDIVES,Western Indian Ocean,1992,ART,LLCO,DOT,0
MALDIVES,Western Indian Ocean,1992,ART,LLCO,FRI,1
MALDIVES,Western Indian Ocean,1992,ART,LLCO,KAW,2
MALDIVES,Western Indian Ocean,1992,ART,LLCO,OTHR,53
MALDIVES,Western Indian Ocean,1992,ART,LLCO,SKJ,4
MALDIVES,Western Indian Ocean,1992,ART,LLCO,YFT,2
MALDIVES,Western Indian Ocean,1992,ART,TROL,DOT,100
MALDIVES,Western Indian Ocean,1992,ART,TROL,FRI,275
MALDIVES,Western Indian Ocean,1992,ART,TROL,KAW,1169
MALDIVES,Western Indian Ocean,1992,ART,TROL,OTHR,2667
MALDIVES,Western Indian Ocean,1992,ART,TROL,SKJ,953
MALDIVES,Western Indian Ocean,1992,ART,TROL,YFT,278
MALDIVES,Western Indian Ocean,1992,ART,UNCL,FRI,5
MALDIVES,Western Indian Ocean,1992,ART,UNCL,KAW,1
MALDIVES,Western Indian Ocean,1992,ART,UNCL,OTHR,257
MALDIVES,Western Indian Ocean,1992,ART,UNCL,SKH,6921
MALDIVES,Western Indian Ocean,1992,ART,UNCL,SKJ,0
MALDIVES,Western Indian Ocean,1992,ART,UNCL,YFT,0
MALDIVES,Western Indian Ocean,1993,ART,BB,BET,505
MALDIVES,Western Indian Ocean,1993,ART,BB,DOT,229
MALDIVES,Western Indian Ocean,1993,ART,BB,FRI,4978
MALDIVES,Western Indian Ocean,1993,ART,BB,KAW,1651
MALDIVES,Western Indian Ocean,1993,ART,BB,OTHR,5341
MALDIVES,Western Indian Ocean,1993,ART,BB,SKJ,57978
MALDIVES,Western Indian Ocean,1993,ART,BB,YFT,9275
MALDIVES,Western Indian Ocean,1993,ART,FN,DOT,0
MALDIVES,Western Indian Ocean,1993,ART,FN,FRI,6
MALDIVES,Western Indian Ocean,1993,ART,FN,KAW,2
MALDIVES,Western Indian Ocean,1993,ART,FN,OTHR,77
MALDIVES,Western Indian Ocean,1993,ART,FN,SKJ,3
MALDIVES,Western Indian Ocean,1993,ART,FN,YFT,2
MALDIVES,Western Indian Ocean,1993,ART,HAND,DOT,0
MALDIVES,Western Indian Ocean,1993,ART,HAND,FRI,1
MALDIVES,Western Indian Ocean,1993,ART,HAND,KAW,2
MALDIVES,Western Indian Ocean,1993,ART,HAND,OTHR,2
MALDIVES,Western Indian Ocean,1993,ART,HAND,SKJ,0
MALDIVES,Western Indian Ocean,1993,ART,HAND,YFT,0
MALDIVES,Western Indian Ocean,1993,ART,LLCO,DOT,1
MALDIVES,Western Indian Ocean,1993,ART,LLCO,FRI,2
MALDIVES,Western Indian Ocean,1993,ART,LLCO,KAW,41
MALDIVES,Western Indian Ocean,1993,ART,LLCO,OTHR,39
MALDIVES,Western Indian Ocean,1993,ART,LLCO,SKJ,6
MALDIVES,Western Indian Ocean,1993,ART,LLCO,YFT,1
MALDIVES,Western Indian Ocean,1993,ART,TROL,DOT,397
MALDIVES,Western Indian Ocean,1993,ART,TROL,FRI,468
MALDIVES,Western Indian Ocean,1993,ART,TROL,KAW,1873
MALDIVES,Western Indian Ocean,1993,ART,TROL,OTHR,5757
MALDIVES,Western Indian Ocean,1993,ART,TROL,SKJ,754
MALDIVES,Western Indian Ocean,1993,ART,TROL,YFT,325
MALDIVES,Western Indian Ocean,1993,ART,UNCL,OTHR,222
MALDIVES,Western Indian Ocean,1993,ART,UNCL,SKH,9168
MALDIVES,Western Indian Ocean,1994,ART,BB,BET,506
MALDIVES,Western Indian Ocean,1994,ART,BB,DOT,187
MALDIVES,Western Indian Ocean,1994,ART,BB,FRI,3745
MALDIVES,Western Indian Ocean,1994,ART,BB,KAW,1713
MALDIVES,Western Indian Ocean,1994,ART,BB,OTHR,9576
MALDIVES,Western Indian Ocean,1994,ART,BB,SKJ,68732
MALDIVES,Western Indian Ocean,1994,ART,BB,YFT,12383
MALDIVES,Western Indian Ocean,1994,ART,FN,OTHR,27
MALDIVES,Western Indian Ocean,1994,ART,FN,SKJ,3
MALDIVES,Western Indian Ocean,1994,ART,FN,YFT,1
MALDIVES,Western Indian Ocean,1994,ART,HAND,DOT,2
MALDIVES,Western Indian Ocean,1994,ART,HAND,FRI,1
MALDIVES,Western Indian Ocean,1994,ART,HAND,KAW,5
MALDIVES,Western Indian Ocean,1994,ART,HAND,OTHR,48
MALDIVES,Western Indian Ocean,1994,ART,HAND,YFT,1
MALDIVES,Western Indian Ocean,1994,ART,LLCO,KAW,31
MALDIVES,Western Indian Ocean,1994,ART,LLCO,OTHR,117
MALDIVES,Western Indian Ocean,1994,ART,TROL,DOT,191
MALDIVES,Western Indian Ocean,1994,ART,TROL,FRI,257
MALDIVES,Western Indian Ocean,1994,ART,TROL,KAW,907
MALDIVES,Western Indian Ocean,1994,ART,TROL,OTHR,4638
MALDIVES,Western Indian Ocean,1994,ART,TROL,SKJ,453
MALDIVES,Western Indian Ocean,1994,ART,TROL,YFT,220
MALDIVES,Western Indian Ocean,1994,ART,UNCL,DOT,8
MALDIVES,Western Indian Ocean,1994,ART,UNCL,FRI,15
MALDIVES,Western Indian Ocean,1994,ART,UNCL,OTHR,40
MALDIVES,Western Indian Ocean,1994,ART,UNCL,SKH,11212
MALDIVES,Western Indian Ocean,1994,ART,UNCL,SKJ,222
MALDIVES,Western Indian Ocean,1994,ART,UNCL,YFT,16
MALDIVES,Western Indian Ocean,1995,ART,BB,BET,473
MALDIVES,Western Indian Ocean,1995,ART,BB,DOT,81
MALDIVES,Western Indian Ocean,1995,ART,BB,FRI,3667
MALDIVES,Western Indian Ocean,1995,ART,BB,KAW,1715
MALDIVES,Western Indian Ocean,1995,ART,BB,OTHR,9890
MALDIVES,Western Indian Ocean,1995,ART,BB,SKJ,69897
MALDIVES,Western Indian Ocean,1995,ART,BB,YFT,11768
MALDIVES,Western Indian Ocean,1995,ART,FN,OTHR,1
MALDIVES,Western Indian Ocean,1995,ART,LLCO,FRI,1
MALDIVES,Western Indian Ocean,1995,ART,LLCO,KAW,3
MALDIVES,Western Indian Ocean,1995,ART,LLCO,OTHR,72
MALDIVES,Western Indian Ocean,1995,ART,TROL,DOT,357
MALDIVES,Western Indian Ocean,1995,ART,TROL,FRI,270
MALDIVES,Western Indian Ocean,1995,ART,TROL,KAW,976
MALDIVES,Western Indian Ocean,1995,ART,TROL,OTHR,4656
MALDIVES,Western Indian Ocean,1995,ART,TROL,SKJ,475
MALDIVES,Western Indian Ocean,1995,ART,TROL,YFT,263
MALDIVES,Western Indian Ocean,1995,ART,UNCL,SKH,11245
MALDIVES,Western Indian Ocean,1996,ART,BB,BET,630
MALDIVES,Western Indian Ocean,1996,ART,BB,DOT,185
MALDIVES,Western Indian Ocean,1996,ART,BB,FRI,6073
MALDIVES,Western Indian Ocean,1996,ART,BB,KAW,2596
MALDIVES,Western Indian Ocean,1996,ART,BB,OTHR,10623
MALDIVES,Western Indian Ocean,1996,ART,BB,SKJ,66174
MALDIVES,Western Indian Ocean,1996,ART,BB,YFT,11500
MALDIVES,Western Indian Ocean,1996,ART,FN,DOT,1
MALDIVES,Western Indian Ocean,1996,ART,FN,FRI,1
MALDIVES,Western Indian Ocean,1996,ART,FN,KAW,2
MALDIVES,Western Indian Ocean,1996,ART,FN,OTHR,206
MALDIVES,Western Indian Ocean,1996,ART,FN,SKJ,2
MALDIVES,Western Indian Ocean,1996,ART,FN,YFT,1
MALDIVES,Western Indian Ocean,1996,ART,HAND,DOT,39
MALDIVES,Western Indian Ocean,1996,ART,HAND,FRI,19
MALDIVES,Western Indian Ocean,1996,ART,HAND,KAW,48
MALDIVES,Western Indian Ocean,1996,ART,HAND,OTHR,357
MALDIVES,Western Indian Ocean,1996,ART,HAND,SKJ,13
MALDIVES,Western Indian Ocean,1996,ART,HAND,YFT,27
MALDIVES,Western Indian Ocean,1996,ART,LLCO,DOT,2
MALDIVES,Western Indian Ocean,1996,ART,LLCO,FRI,40
MALDIVES,Western Indian Ocean,1996,ART,LLCO,KAW,115
MALDIVES,Western Indian Ocean,1996,ART,LLCO,OTHR,149
MALDIVES,Western Indian Ocean,1996,ART,LLCO,SKJ,14
MALDIVES,Western Indian Ocean,1996,ART,LLCO,YFT,19
MALDIVES,Western Indian Ocean,1996,ART,TROL,DOT,398
MALDIVES,Western Indian Ocean,1996,ART,TROL,FRI,351
MALDIVES,Western Indian Ocean,1996,ART,TROL,KAW,1028
MALDIVES,Western Indian Ocean,1996,ART,TROL,OTHR,4237
MALDIVES,Western Indian Ocean,1996,ART,TROL,SKJ,299
MALDIVES,Western Indian Ocean,1996,ART,TROL,YFT,264
MALDIVES,Western Indian Ocean,1996,ART,UNCL,OTHR,2
MALDIVES,Western Indian Ocean,1996,ART,UNCL,SKH,11856
MALDIVES,Western Indian Ocean,1997,ART,BB,BET,540
MALDIVES,Western Indian Ocean,1997,ART,BB,DOT,257
MALDIVES,Western Indian Ocean,1997,ART,BB,FRI,2301
MALDIVES,Western Indian Ocean,1997,ART,BB,KAW,1478
MALDIVES,Western Indian Ocean,1997,ART,BB,OTHR,9758
MALDIVES,Western Indian Ocean,1997,ART,BB,SKJ,68090
MALDIVES,Western Indian Ocean,1997,ART,BB,YFT,12167
MALDIVES,Western Indian Ocean,1997,ART,FN,DOT,2
MALDIVES,Western Indian Ocean,1997,ART,FN,FRI,4
MALDIVES,Western Indian Ocean,1997,ART,FN,KAW,6
MALDIVES,Western Indian Ocean,1997,ART,FN,OTHR,682
MALDIVES,Western Indian Ocean,1997,ART,FN,YFT,2
MALDIVES,Western Indian Ocean,1997,ART,HAND,DOT,1
MALDIVES,Western Indian Ocean,1997,ART,HAND,FRI,2
MALDIVES,Western Indian Ocean,1997,ART,HAND,KAW,8
MALDIVES,Western Indian Ocean,1997,ART,HAND,OTHR,51
MALDIVES,Western Indian Ocean,1997,ART,HAND,SKJ,1
MALDIVES,Western Indian Ocean,1997,ART,HAND,YFT,2
MALDIVES,Western Indian Ocean,1997,ART,LLCO,FRI,5
MALDIVES,Western Indian Ocean,1997,ART,LLCO,KAW,12
MALDIVES,Western Indian Ocean,1997,ART,LLCO,OTHR,99
MALDIVES,Western Indian Ocean,1997,ART,LLCO,SKJ,4
MALDIVES,Western Indian Ocean,1997,ART,LLCO,YFT,2
MALDIVES,Western Indian Ocean,1997,ART,TROL,DOT,229
MALDIVES,Western Indian Ocean,1997,ART,TROL,FRI,177
MALDIVES,Western Indian Ocean,1997,ART,TROL,KAW,585
MALDIVES,Western Indian Ocean,1997,ART,TROL,OTHR,4069
MALDIVES,Western Indian Ocean,1997,ART,TROL,SKJ,920
MALDIVES,Western Indian Ocean,1997,ART,TROL,YFT,316
MALDIVES,Western Indian Ocean,1997,ART,UNCL,SKH,10643
MALDIVES,Western Indian Ocean,1998,ART,BB,BET,606
MALDIVES,Western Indian Ocean,1998,ART,BB,DOT,309
MALDIVES,Western Indian Ocean,1998,ART,BB,FRI,3829
MALDIVES,Western Indian Ocean,1998,ART,BB,KAW,2223
MALDIVES,Western Indian Ocean,1998,ART,BB,OTHR,9765
MALDIVES,Western Indian Ocean,1998,ART,BB,SKJ,77787
MALDIVES,Western Indian Ocean,1998,ART,BB,YFT,12994
MALDIVES,Western Indian Ocean,1998,ART,FN,FRI,4
MALDIVES,Western Indian Ocean,1998,ART,FN,KAW,4
MALDIVES,Western Indian Ocean,1998,ART,FN,OTHR,288
MALDIVES,Western Indian Ocean,1998,ART,FN,SKJ,3
MALDIVES,Western Indian Ocean,1998,ART,FN,YFT,2
MALDIVES,Western Indian Ocean,1998,ART,HAND,DOT,13
MALDIVES,Western Indian Ocean,1998,ART,HAND,FRI,78
MALDIVES,Western Indian Ocean,1998,ART,HAND,KAW,426
MALDIVES,Western Indian Ocean,1998,ART,HAND,OTHR,539
MALDIVES,Western Indian Ocean,1998,ART,HAND,SKJ,102
MALDIVES,Western Indian Ocean,1998,ART,HAND,YFT,31
MALDIVES,Western Indian Ocean,1998,ART,LLCO,FRI,1
MALDIVES,Western Indian Ocean,1998,ART,LLCO,KAW,10
MALDIVES,Western Indian Ocean,1998,ART,LLCO,OTHR,85
MALDIVES,Western Indian Ocean,1998,ART,LLCO,SKJ,11
MALDIVES,Western Indian Ocean,1998,ART,LLCO,YFT,5
MALDIVES,Western Indian Ocean,1998,ART,TROL,DOT,148
MALDIVES,Western Indian Ocean,1998,ART,TROL,FRI,298
MALDIVES,Western Indian Ocean,1998,ART,TROL,KAW,961
MALDIVES,Western Indian Ocean,1998,ART,TROL,OTHR,3497
MALDIVES,Western Indian Ocean,1998,ART,TROL,SKJ,506
MALDIVES,Western Indian Ocean,1998,ART,TROL,YFT,533
MALDIVES,Western Indian Ocean,1998,ART,UNCL,FRI,8
MALDIVES,Western Indian Ocean,1998,ART,UNCL,OTHR,56
MALDIVES,Western Indian Ocean,1998,ART,UNCL,SKH,10887
MALDIVES,Western Indian Ocean,1998,ART,UNCL,SKJ,1
MALDIVES,Western Indian Ocean,1998,ART,UNCL,YFT,1
MALDIVES,Western Indian Ocean,1999,ART,BB,BET,1007
MALDIVES,Western Indian Ocean,1999,ART,BB,DOT,159
MALDIVES,Western Indian Ocean,1999,ART,BB,FRI,3117
MALDIVES,Western Indian Ocean,1999,ART,BB,KAW,1234
MALDIVES,Western Indian Ocean,1999,ART,BB,OTHR,6050
MALDIVES,Western Indian Ocean,1999,ART,BB,SKJ,92297
MALDIVES,Western Indian Ocean,1999,ART,BB,YFT,12557
MALDIVES,Western Indian Ocean,1999,ART,FN,DOT,0
MALDIVES,Western Indian Ocean,1999,ART,FN,FRI,3
MALDIVES,Western Indian Ocean,1999,ART,FN,KAW,0
MALDIVES,Western Indian Ocean,1999,ART,FN,OTHR,196
MALDIVES,Western Indian Ocean,1999,ART,HAND,DOT,2
MALDIVES,Western Indian Ocean,1999,ART,HAND,FRI,29
MALDIVES,Western Indian Ocean,1999,ART,HAND,KAW,56
MALDIVES,Western Indian Ocean,1999,ART,HAND,OTHR,202
MALDIVES,Western Indian Ocean,1999,ART,HAND,SKJ,7
MALDIVES,Western Indian Ocean,1999,ART,HAND,YFT,7
MALDIVES,Western Indian Ocean,1999,ART,LLCO,FRI,0
MALDIVES,Western Indian Ocean,1999,ART,LLCO,KAW,0
MALDIVES,Western Indian Ocean,1999,ART,LLCO,OTHR,1
MALDIVES,Western Indian Ocean,1999,ART,TROL,DOT,265
MALDIVES,Western Indian Ocean,1999,ART,TROL,FRI,252
MALDIVES,Western Indian Ocean,1999,ART,TROL,KAW,401
MALDIVES,Western Indian Ocean,1999,ART,TROL,OTHR,4155
MALDIVES,Western Indian Ocean,1999,ART,TROL,SKJ,583
MALDIVES,Western Indian Ocean,1999,ART,TROL,YFT,697
MALDIVES,Western Indian Ocean,1999,ART,UNCL,DOT,0
MALDIVES,Western Indian Ocean,1999,ART,UNCL,FRI,0
MALDIVES,Western Indian Ocean,1999,ART,UNCL,KAW,1
MALDIVES,Western Indian Ocean,1999,ART,UNCL,OTHR,18
MALDIVES,Western Indian Ocean,1999,ART,UNCL,SKH,6883
MALDIVES,Western Indian Ocean,1999,ART,UNCL,SKJ,1
MALDIVES,Western Indian Ocean,1999,ART,UNCL,YFT,0
MALDIVES,Western Indian Ocean,2000,ART,BB,BET,560
MALDIVES,Western Indian Ocean,2000,ART,BB,DOT,158
MALDIVES,Western Indian Ocean,2000,ART,BB,FRI,3683
MALDIVES,Western Indian Ocean,2000,ART,BB,KAW,1378
MALDIVES,Western Indian Ocean,2000,ART,BB,OTHR,11754
MALDIVES,Western Indian Ocean,2000,ART,BB,SKJ,78773
MALDIVES,Western Indian Ocean,2000,ART,BB,YFT,10031
MALDIVES,Western Indian Ocean,2000,ART,FN,FRI,8
MALDIVES,Western Indian Ocean,2000,ART,FN,KAW,0
MALDIVES,Western Indian Ocean,2000,ART,FN,OTHR,580
MALDIVES,Western Indian Ocean,2000,ART,FN,SKJ,5
MALDIVES,Western Indian Ocean,2000,ART,FN,YFT,0
MALDIVES,Western Indian Ocean,2000,ART,HAND,DOT,2
MALDIVES,Western Indian Ocean,2000,ART,HAND,FRI,25
MALDIVES,Western Indian Ocean,2000,ART,HAND,KAW,66
MALDIVES,Western Indian Ocean,2000,ART,HAND,OTHR,177
MALDIVES,Western Indian Ocean,2000,ART,HAND,SKJ,2
MALDIVES,Western Indian Ocean,2000,ART,HAND,YFT,10
MALDIVES,Western Indian Ocean,2000,ART,LLCO,FRI,0
MALDIVES,Western Indian Ocean,2000,ART,LLCO,KAW,1
MALDIVES,Western Indian Ocean,2000,ART,LLCO,OTHR,46
MALDIVES,Western Indian Ocean,2000,ART,LLCO,YFT,1
MALDIVES,Western Indian Ocean,2000,ART,TROL,DOT,291
MALDIVES,Western Indian Ocean,2000,ART,TROL,FRI,275
MALDIVES,Western Indian Ocean,2000,ART,TROL,KAW,453
MALDIVES,Western Indian Ocean,2000,ART,TROL,OTHR,4662
MALDIVES,Western Indian Ocean,2000,ART,TROL,SKJ,902
MALDIVES,Western Indian Ocean,2000,ART,TROL,YFT,1582
MALDIVES,Western Indian Ocean,2000,ART,UNCL,FRI,0
MALDIVES,Western Indian Ocean,2000,ART,UNCL,OTHR,16
MALDIVES,Western Indian Ocean,2000,ART,UNCL,SKH,13523
MALDIVES,Western Indian Ocean,2000,ART,UNCL,SKJ,0
MALDIVES,Western Indian Ocean,2001,ART,BB,BET,923
MALDIVES,Western Indian Ocean,2001,ART,BB,DOT,409
MALDIVES,Western Indian Ocean,2001,ART,BB,FRI,3672
MALDIVES,Western Indian Ocean,2001,ART,BB,KAW,1731
MALDIVES,Western Indian Ocean,2001,ART,BB,OTHR,10151
MALDIVES,Western Indian Ocean,2001,ART,BB,SKJ,86806
MALDIVES,Western Indian Ocean,2001,ART,BB,YFT,11106
MALDIVES,Western Indian Ocean,2001,ART,FN,DOT,0
MALDIVES,Western Indian Ocean,2001,ART,FN,FRI,13
MALDIVES,Western Indian Ocean,2001,ART,FN,KAW,4
MALDIVES,Western Indian Ocean,2001,ART,FN,OTHR,319
MALDIVES,Western Indian Ocean,2001,ART,FN,SKJ,6
MALDIVES,Western Indian Ocean,2001,ART,FN,YFT,1
MALDIVES,Western Indian Ocean,2001,ART,HAND,DOT,1
MALDIVES,Western Indian Ocean,2001,ART,HAND,FRI,25
MALDIVES,Western Indian Ocean,2001,ART,HAND,KAW,71
MALDIVES,Western Indian Ocean,2001,ART,HAND,OTHR,160
MALDIVES,Western Indian Ocean,2001,ART,HAND,SKJ,3
MALDIVES,Western Indian Ocean,2001,ART,HAND,YFT,109
MALDIVES,Western Indian Ocean,2001,ART,LLCO,DOT,0
MALDIVES,Western Indian Ocean,2001,ART,LLCO,FRI,1
MALDIVES,Western Indian Ocean,2001,ART,LLCO,KAW,2
MALDIVES,Western Indian Ocean,2001,ART,LLCO,OTHR,122
MALDIVES,Western Indian Ocean,2001,ART,LLCO,SKJ,1
MALDIVES,Western Indian Ocean,2001,ART,LLCO,YFT,81
MALDIVES,Western Indian Ocean,2001,ART,TROL,DOT,236
MALDIVES,Western Indian Ocean,2001,ART,TROL,FRI,269
MALDIVES,Western Indian Ocean,2001,ART,TROL,KAW,340
MALDIVES,Western Indian Ocean,2001,ART,TROL,OTHR,4789
MALDIVES,Western Indian Ocean,2001,ART,TROL,SKJ,1227
MALDIVES,Western Indian Ocean,2001,ART,TROL,YFT,2359
MALDIVES,Western Indian Ocean,2001,ART,UNCL,DOT,0
MALDIVES,Western Indian Ocean,2001,ART,UNCL,FRI,1
MALDIVES,Western Indian Ocean,2001,ART,UNCL,KAW,2
MALDIVES,Western Indian Ocean,2001,ART,UNCL,OTHR,30
MALDIVES,Western Indian Ocean,2001,ART,UNCL,SKH,11935
MALDIVES,Western Indian Ocean,2002,ART,BB,BET,1148
MALDIVES,Western Indian Ocean,2002,ART,BB,DOT,694
MALDIVES,Western Indian Ocean,2002,ART,BB,FRI,3887
MALDIVES,Western Indian Ocean,2002,ART,BB,KAW,1808
MALDIVES,Western Indian Ocean,2002,ART,BB,OTHR,10925
MALDIVES,Western Indian Ocean,2002,ART,BB,SKJ,113855
MALDIVES,Western Indian Ocean,2002,ART,BB,YFT,16318
MALDIVES,Western Indian Ocean,2002,IND,FLL,BET,175
MALDIVES,Western Indian Ocean,2002,IND,FLL,TUX,24
MALDIVES,Western Indian Ocean,2002,IND,FLL,YFT,21
MALDIVES,Western Indian Ocean,2002,ART,FN,DOT,0
MALDIVES,Western Indian Ocean,2002,ART,FN,FRI,25
MALDIVES,Western Indian Ocean,2002,ART,FN,KAW,10
MALDIVES,Western Indian Ocean,2002,ART,FN,OTHR,636
MALDIVES,Western Indian Ocean,2002,ART,FN,SKJ,173
MALDIVES,Western Indian Ocean,2002,ART,FN,YFT,22
MALDIVES,Western Indian Ocean,2002,ART,HAND,DOT,1
MALDIVES,Western Indian Ocean,2002,ART,HAND,FRI,11
MALDIVES,Western Indian Ocean,2002,ART,HAND,KAW,52
MALDIVES,Western Indian Ocean,2002,ART,HAND,OTHR,811
MALDIVES,Western Indian Ocean,2002,ART,HAND,SKJ,14
MALDIVES,Western Indian Ocean,2002,ART,HAND,YFT,2790
MALDIVES,Western Indian Ocean,2002,ART,LLCO,DOT,1
MALDIVES,Western Indian Ocean,2002,ART,LLCO,FRI,0
MALDIVES,Western Indian Ocean,2002,ART,LLCO,KAW,1
MALDIVES,Western Indian Ocean,2002,ART,LLCO,OTHR,85
MALDIVES,Western Indian Ocean,2002,ART,LLCO,SKJ,13
MALDIVES,Western Indian Ocean,2002,ART,LLCO,YFT,95
MALDIVES,Western Indian Ocean,2002,ART,TROL,DOT,93
MALDIVES,Western Indian Ocean,2002,ART,TROL,FRI,263
MALDIVES,Western Indian Ocean,2002,ART,TROL,KAW,368
MALDIVES,Western Indian Ocean,2002,ART,TROL,OTHR,3491
MALDIVES,Western Indian Ocean,2002,ART,TROL,SKJ,1266
MALDIVES,Western Indian Ocean,2002,ART,TROL,YFT,1357
MALDIVES,Western Indian Ocean,2002,ART,UNCL,DOT,0
MALDIVES,Western Indian Ocean,2002,ART,UNCL,FRI,1
MALDIVES,Western Indian Ocean,2002,ART,UNCL,KAW,2
MALDIVES,Western Indian Ocean,2002,ART,UNCL,OTHR,32
MALDIVES,Western Indian Ocean,2002,ART,UNCL,SKH,11498
MALDIVES,Western Indian Ocean,2003,ART,BB,BET,1129
MALDIVES,Western Indian Ocean,2003,ART,BB,DOT,692
MALDIVES,Western Indian Ocean,2003,ART,BB,FRI,4132
MALDIVES,Western Indian Ocean,2003,ART,BB,KAW,1931
MALDIVES,Western Indian Ocean,2003,ART,BB,OTHR,11887
MALDIVES,Western Indian Ocean,2003,ART,BB,SKJ,107503
MALDIVES,Western Indian Ocean,2003,ART,BB,YFT,16053
MALDIVES,Western Indian Ocean,2003,IND,FLL,BET,155
MALDIVES,Western Indian Ocean,2003,IND,FLL,TUX,21
MALDIVES,Western Indian Ocean,2003,IND,FLL,YFT,18
MALDIVES,Western Indian Ocean,2003,ART,FN,FRI,31
MALDIVES,Western Indian Ocean,2003,ART,FN,KAW,3
MALDIVES,Western Indian Ocean,2003,ART,FN,OTHR,442
MALDIVES,Western Indian Ocean,2003,ART,FN,SKJ,506
MALDIVES,Western Indian Ocean,2003,ART,FN,YFT,231
MALDIVES,Western Indian Ocean,2003,ART,HAND,DOT,21
MALDIVES,Western Indian Ocean,2003,ART,HAND,FRI,32
MALDIVES,Western Indian Ocean,2003,ART,HAND,KAW,132
MALDIVES,Western Indian Ocean,2003,ART,HAND,OTHR,1942
MALDIVES,Western Indian Ocean,2003,ART,HAND,SKJ,8
MALDIVES,Western Indian Ocean,2003,ART,HAND,YFT,1486
MALDIVES,Western Indian Ocean,2003,ART,LLCO,OTHR,113
MALDIVES,Western Indian Ocean,2003,ART,LLCO,SKJ,4
MALDIVES,Western Indian Ocean,2003,ART,LLCO,YFT,31
MALDIVES,Western Indian Ocean,2003,ART,TROL,DOT,33
MALDIVES,Western Indian Ocean,2003,ART,TROL,FRI,160
MALDIVES,Western Indian Ocean,2003,ART,TROL,KAW,340
MALDIVES,Western Indian Ocean,2003,ART,TROL,OTHR,2013
MALDIVES,Western Indian Ocean,2003,ART,TROL,SKJ,289
MALDIVES,Western Indian Ocean,2003,ART,TROL,YFT,1004
MALDIVES,Western Indian Ocean,2003,ART,UNCL,FRI,2
MALDIVES,Western Indian Ocean,2003,ART,UNCL,OTHR,81
MALDIVES,Western Indian Ocean,2003,ART,UNCL,SKH,11522
MALDIVES,Western Indian Ocean,2003,ART,UNCL,SKJ,19
MALDIVES,Western Indian Ocean,2003,ART,UNCL,YFT,2
MALDIVES,Western Indian Ocean,2004,ART,BB,BET,1015
MALDIVES,Western Indian Ocean,2004,ART,BB,DOT,435
MALDIVES,Western Indian Ocean,2004,ART,BB,FRI,3285
MALDIVES,Western Indian Ocean,2004,ART,BB,KAW,1801
MALDIVES,Western Indian Ocean,2004,ART,BB,OTHR,11863
MALDIVES,Western Indian Ocean,2004,ART,BB,SKJ,104542
MALDIVES,Western Indian Ocean,2004,ART,BB,YFT,14423
MALDIVES,Western Indian Ocean,2004,IND,FLL,BET,175
MALDIVES,Western Indian Ocean,2004,IND,FLL,OTHR,123
MALDIVES,Western Indian Ocean,2004,IND,FLL,TUX,24
MALDIVES,Western Indian Ocean,2004,IND,FLL,YFT,21
MALDIVES,Western Indian Ocean,2004,ART,FN,DOT,24
MALDIVES,Western Indian Ocean,2004,ART,FN,FRI,34
MALDIVES,Western Indian Ocean,2004,ART,FN,KAW,33
MALDIVES,Western Indian Ocean,2004,ART,FN,OTHR,1064
MALDIVES,Western Indian Ocean,2004,ART,FN,SKJ,47
MALDIVES,Western Indian Ocean,2004,ART,FN,YFT,159
MALDIVES,Western Indian Ocean,2004,ART,HAND,DOT,9
