FishingEntity,BigCellID,FishingEntityID,CountryGroupID
Iran,39703,84,2
Iran,39883,84,2
Iran,39882,84,2
Iran,39702,84,2
Iran,39880,84,2
Iran,39881,84,2
Iran,39701,84,2
Iran,39879,84,2
Iran,39878,84,2
Iran,39876,84,2
Iran,39877,84,2
Iran,39875,84,2
Iran,39874,84,2
Iran,39693,84,2
Iran,39873,84,2
Iran,39672,84,2
Iran,39673,84,2
Iran,39853,84,2
Iran,39852,84,2
Iran,39872,84,2
Iran,39855,84,2
Iran,39854,84,2
Iran,40065,84,2
Iran,40064,84,2
Iran,40063,84,2
Iran,40062,84,2
Iran,40060,84,2
Iran,40061,84,2
Iran,40059,84,2
Iran,40058,84,2
Iran,40056,84,2
Iran,40057,84,2
Iran,40055,84,2
Iran,40054,84,2
Iran,40053,84,2
Iran,40051,84,2
Iran,40052,84,2
Iran,40050,84,2
Iran,40245,84,2
Iran,40425,84,2
Iran,40424,84,2
Iran,40244,84,2
Iran,40243,84,2
Iran,40423,84,2
Iran,40422,84,2
Iran,40242,84,2
Iran,40241,84,2
Iran,40421,84,2
Iran,40240,84,2
Iran,40420,84,2
Iran,40239,84,2
Iran,40419,84,2
Iran,40238,84,2
Iran,40418,84,2
Iran,40237,84,2
Iran,40416,84,2
Iran,40236,84,2
Iran,40417,84,2
Iran,40235,84,2
Iran,40415,84,2
Iran,40234,84,2
Iran,40414,84,2
Iran,40233,84,2
Iran,40413,84,2
Iran,40232,84,2
Iran,40412,84,2
Iran,40411,84,2
Iran,40231,84,2
Iran,40230,84,2
Iran,40410,84,2
Iran,40218,84,2
Iran,40398,84,2
Iran,40039,84,2
Iran,40220,84,2
Iran,40400,84,2
Iran,40399,84,2
Iran,40219,84,2
Iran,40217,84,2
Iran,40037,84,2
Iran,40038,84,2
Iran,40216,84,2
Iran,40036,84,2
Iran,40604,84,2
Iran,40605,84,2
Iran,40603,84,2
Iran,40602,84,2
Iran,40601,84,2
Iran,40600,84,2
Iran,40599,84,2
Iran,40598,84,2
Iran,40597,84,2
Iran,40596,84,2
Iran,40595,84,2
Iran,40594,84,2
Iran,40593,84,2
Iran,40592,84,2
Iran,40591,84,2
Iran,40590,84,2
Iran,40409,84,2
Iran,40589,84,2
Iran,40578,84,2
Iran,40588,84,2
Iran,40577,84,2
Iran,40785,84,2
Iran,40784,84,2
Iran,40783,84,2
Iran,40782,84,2
Iran,40781,84,2
Iran,40780,84,2
Iran,40779,84,2
Iran,40778,84,2
Iran,40776,84,2
Iran,40777,84,2
Iran,40775,84,2
Iran,40774,84,2
Iran,40773,84,2
Iran,40772,84,2
Iran,40771,84,2
Iran,40770,84,2
Iran,40769,84,2
Iran,40767,84,2
Iran,40768,84,2
Iran,40757,84,2
Iran,40758,84,2
Iran,41145,84,2
Iran,40964,84,2
Iran,40965,84,2
Iran,41143,84,2
Iran,40963,84,2
Iran,41144,84,2
Iran,40962,84,2
Iran,41142,84,2
Iran,41140,84,2
Iran,41141,84,2
Iran,40961,84,2
Iran,40960,84,2
Iran,40959,84,2
Iran,41139,84,2
Iran,40958,84,2
Iran,41138,84,2
Iran,41136,84,2
Iran,40956,84,2
Iran,40957,84,2
Iran,41137,84,2
Iran,41135,84,2
Iran,40955,84,2
Iran,40954,84,2
Iran,41134,84,2
Iran,41133,84,2
Iran,40953,84,2
Iran,41132,84,2
Iran,40952,84,2
Iran,40951,84,2
Iran,41131,84,2
Iran,41130,84,2
Iran,40950,84,2
Iran,40949,84,2
Iran,41129,84,2
Iran,40947,84,2
Iran,41127,84,2
Iran,41128,84,2
Iran,40948,84,2
Iran,41126,84,2
Iran,40946,84,2
Iran,40939,84,2
Iran,41118,84,2
Iran,40938,84,2
Iran,40760,84,2
Iran,40940,84,2
Iran,41119,84,2
Iran,40759,84,2
Iran,40937,84,2
Iran,41117,84,2
Iran,41323,84,2
Iran,41322,84,2
Iran,41320,84,2
Iran,41321,84,2
Iran,41319,84,2
Iran,41318,84,2
Iran,41316,84,2
Iran,41317,84,2
Iran,41315,84,2
Iran,41314,84,2
Iran,41313,84,2
Iran,41312,84,2
Iran,41311,84,2
Iran,41310,84,2
Iran,41309,84,2
Iran,41308,84,2
Iran,41307,84,2
Iran,41306,84,2
Iran,41305,84,2
Iran,41125,84,2
Iran,41304,84,2
Iran,41124,84,2
Iran,41299,84,2
Iran,41298,84,2
Iran,41297,84,2
Iran,41116,84,2
Iran,41296,84,2
Iran,41324,84,2
Iran,41503,84,2
Iran,41504,84,2
Iran,41502,84,2
Iran,41500,84,2
Iran,41501,84,2
Iran,41499,84,2
Iran,41498,84,2
Iran,41496,84,2
Iran,41497,84,2
Iran,41495,84,2
Iran,41494,84,2
Iran,41493,84,2
Iran,41491,84,2
Iran,41492,84,2
Iran,41490,84,2
Iran,41489,84,2
Iran,41487,84,2
Iran,41488,84,2
Iran,41486,84,2
Iran,41485,84,2
Iran,41484,84,2
Iran,41302,84,2
Iran,41303,84,2
Iran,41482,84,2
Iran,41483,84,2
Iran,41478,84,2
Iran,41479,84,2
Iran,41477,84,2
Iran,41505,84,2
Iran,41481,84,2
Iran,41480,84,2
Iran,41476,84,2
Iran,41684,84,2
Iran,41685,84,2
Iran,41683,84,2
Iran,41682,84,2
Iran,41681,84,2
Iran,41680,84,2
Iran,41679,84,2
Iran,41678,84,2
Iran,41676,84,2
Iran,41677,84,2
Iran,41675,84,2
Iran,41674,84,2
Iran,41673,84,2
Iran,41671,84,2
Iran,41672,84,2
Iran,41670,84,2
Iran,41669,84,2
Iran,41667,84,2
Iran,41668,84,2
Iran,41666,84,2
Iran,41665,84,2
Iran,41664,84,2
Iran,41662,84,2
Iran,41663,84,2
Iran,41661,84,2
Iran,41660,84,2
Iran,41658,84,2
Iran,41659,84,2
Iran,41657,84,2
Iran,41656,84,2
Iran,42045,84,2
Iran,42044,84,2
Iran,41864,84,2
Iran,41865,84,2
Iran,42043,84,2
Iran,41863,84,2
Iran,41862,84,2
Iran,42042,84,2
Iran,41861,84,2
Iran,42041,84,2
Iran,42040,84,2
Iran,41860,84,2
Iran,41859,84,2
Iran,42039,84,2
Iran,42038,84,2
Iran,41858,84,2
Iran,41856,84,2
Iran,41857,84,2
Iran,42037,84,2
Iran,42036,84,2
Iran,41855,84,2
Iran,42035,84,2
Iran,42034,84,2
Iran,41854,84,2
Iran,41853,84,2
Iran,42033,84,2
Iran,42032,84,2
Iran,41852,84,2
Iran,41851,84,2
Iran,42031,84,2
Iran,41850,84,2
Iran,42030,84,2
Iran,42029,84,2
Iran,41849,84,2
Iran,41847,84,2
Iran,42027,84,2
Iran,42028,84,2
Iran,41848,84,2
Iran,42026,84,2
Iran,41846,84,2
Iran,41845,84,2
Iran,42025,84,2
Iran,42024,84,2
Iran,41844,84,2
Iran,41842,84,2
Iran,41843,84,2
Iran,42023,84,2
Iran,42022,84,2
Iran,41841,84,2
Iran,42021,84,2
Iran,41840,84,2
Iran,42020,84,2
Iran,42019,84,2
Iran,41838,84,2
Iran,42018,84,2
Iran,41839,84,2
Iran,42017,84,2
Iran,41837,84,2
Iran,41836,84,2
Iran,42016,84,2
Iran,42225,84,2
Iran,42224,84,2
Iran,42223,84,2
Iran,42222,84,2
Iran,42220,84,2
Iran,42221,84,2
Iran,42219,84,2
Iran,42218,84,2
Iran,42216,84,2
Iran,42217,84,2
Iran,42215,84,2
Iran,42214,84,2
Iran,42213,84,2
Iran,42211,84,2
Iran,42212,84,2
Iran,42210,84,2
Iran,42209,84,2
Iran,42208,84,2
Iran,42207,84,2
Iran,42206,84,2
Iran,42205,84,2
Iran,42204,84,2
Iran,42202,84,2
Iran,42203,84,2
Iran,42201,84,2
Iran,42200,84,2
Iran,42198,84,2
Iran,42199,84,2
Iran,42197,84,2
Iran,42196,84,2
Iran,42195,84,2
Iran,42193,84,2
Iran,42194,84,2
Iran,42186,84,2
Iran,42404,84,2
Iran,42405,84,2
Iran,42403,84,2
Iran,42402,84,2
Iran,42401,84,2
Iran,42400,84,2
Iran,42399,84,2
Iran,42398,84,2
Iran,42396,84,2
Iran,42397,84,2
Iran,42395,84,2
Iran,42394,84,2
Iran,42393,84,2
Iran,42391,84,2
Iran,42392,84,2
Iran,42390,84,2
Iran,42389,84,2
Iran,42388,84,2
Iran,42387,84,2
Iran,42386,84,2
Iran,42385,84,2
Iran,42384,84,2
Iran,42383,84,2
Iran,42382,84,2
Iran,42381,84,2
Iran,42380,84,2
Iran,42379,84,2
Iran,42378,84,2
Iran,42377,84,2
Iran,42376,84,2
Iran,42375,84,2
Iran,42374,84,2
Iran,42373,84,2
Iran,42365,84,2
Iran,42185,84,2
Iran,42184,84,2
Iran,42364,84,2
Iran,42366,84,2
Iran,42363,84,2
Iran,42585,84,2
Iran,42765,84,2
Iran,42584,84,2
Iran,42764,84,2
Iran,42583,84,2
Iran,42763,84,2
Iran,42762,84,2
Iran,42582,84,2
Iran,42580,84,2
Iran,42760,84,2
Iran,42761,84,2
Iran,42581,84,2
Iran,42759,84,2
Iran,42579,84,2
Iran,42758,84,2
Iran,42578,84,2
Iran,42757,84,2
Iran,42756,84,2
Iran,42576,84,2
Iran,42577,84,2
Iran,42575,84,2
Iran,42755,84,2
Iran,42574,84,2
Iran,42754,84,2
Iran,42573,84,2
Iran,42753,84,2
Iran,42571,84,2
Iran,42751,84,2
Iran,42572,84,2
Iran,42752,84,2
Iran,42750,84,2
Iran,42570,84,2
Iran,42569,84,2
Iran,42749,84,2
Iran,42568,84,2
Iran,42748,84,2
Iran,42567,84,2
Iran,42747,84,2
Iran,42746,84,2
Iran,42566,84,2
Iran,42745,84,2
Iran,42565,84,2
Iran,42744,84,2
Iran,42564,84,2
Iran,42742,84,2
Iran,42562,84,2
Iran,42743,84,2
Iran,42563,84,2
Iran,42561,84,2
Iran,42741,84,2
Iran,42740,84,2
Iran,42560,84,2
Iran,42559,84,2
Iran,42739,84,2
Iran,42738,84,2
Iran,42558,84,2
Iran,42557,84,2
Iran,42737,84,2
Iran,42556,84,2
Iran,42736,84,2
Iran,42735,84,2
Iran,42555,84,2
Iran,42734,84,2
Iran,42553,84,2
Iran,42733,84,2
Iran,42554,84,2
Iran,42552,84,2
Iran,42732,84,2
Iran,42546,84,2
Iran,42726,84,2
Iran,42725,84,2
Iran,42724,84,2
Iran,42544,84,2
Iran,42545,84,2
Iran,42543,84,2
Iran,42945,84,2
Iran,42944,84,2
Iran,42943,84,2
Iran,42942,84,2
Iran,42940,84,2
Iran,42941,84,2
Iran,42939,84,2
Iran,42938,84,2
Iran,42936,84,2
Iran,42937,84,2
Iran,42935,84,2
Iran,42934,84,2
Iran,42933,84,2
Iran,42931,84,2
Iran,42932,84,2
Iran,42930,84,2
Iran,42929,84,2
Iran,42928,84,2
Iran,42927,84,2
Iran,42926,84,2
Iran,42925,84,2
Iran,42924,84,2
Iran,42922,84,2
Iran,42923,84,2
Iran,42921,84,2
Iran,42920,84,2
Iran,42918,84,2
Iran,42919,84,2
Iran,42917,84,2
Iran,42916,84,2
Iran,42915,84,2
Iran,42914,84,2
Iran,42913,84,2
Iran,42912,84,2
Iran,42911,84,2
Iran,42731,84,2
Iran,42730,84,2
Iran,42910,84,2
Iran,42907,84,2
Iran,42727,84,2
Iran,42906,84,2
Iran,42905,84,2
Iran,43125,84,2
Iran,43124,84,2
Iran,43123,84,2
Iran,43122,84,2
Iran,43121,84,2
Iran,43120,84,2
Iran,43119,84,2
Iran,43118,84,2
Iran,43116,84,2
Iran,43117,84,2
Iran,43115,84,2
Iran,43114,84,2
Iran,43113,84,2
Iran,43112,84,2
Iran,43111,84,2
Iran,43110,84,2
Iran,43109,84,2
Iran,43107,84,2
Iran,43108,84,2
Iran,43106,84,2
Iran,43105,84,2
Iran,43104,84,2
Iran,43102,84,2
Iran,43103,84,2
Iran,43101,84,2
Iran,43100,84,2
Iran,43099,84,2
Iran,43098,84,2
Iran,43097,84,2
Iran,43096,84,2
Iran,43095,84,2
Iran,43093,84,2
Iran,43094,84,2
Iran,43092,84,2
Iran,43091,84,2
Iran,42909,84,2
Iran,43090,84,2
Iran,43089,84,2
Iran,43087,84,2
Iran,43086,84,2
Iran,43085,84,2
Iran,43088,84,2
Iran,43303,84,2
Iran,43304,84,2
Iran,43302,84,2
Iran,43301,84,2
Iran,43300,84,2
Iran,43299,84,2
Iran,43298,84,2
Iran,43296,84,2
Iran,43297,84,2
Iran,43295,84,2
Iran,43294,84,2
Iran,43293,84,2
Iran,43291,84,2
Iran,43292,84,2
Iran,43290,84,2
Iran,43289,84,2
Iran,43287,84,2
Iran,43288,84,2
Iran,43286,84,2
Iran,43285,84,2
Iran,43284,84,2
Iran,43282,84,2
Iran,43283,84,2
Iran,43281,84,2
Iran,43280,84,2
Iran,43279,84,2
Iran,43278,84,2
Iran,43277,84,2
Iran,43276,84,2
Iran,43275,84,2
Iran,43273,84,2
Iran,43274,84,2
Iran,43272,84,2
Iran,43271,84,2
Iran,43270,84,2
Iran,43269,84,2
Iran,43268,84,2
Iran,43267,84,2
Iran,43266,84,2
Iran,43265,84,2
Iran,43663,84,2
Iran,43483,84,2
Iran,43664,84,2
Iran,43484,84,2
Iran,43482,84,2
Iran,43662,84,2
Iran,43480,84,2
Iran,43660,84,2
Iran,43661,84,2
Iran,43481,84,2
Iran,43479,84,2
Iran,43659,84,2
Iran,43658,84,2
Iran,43478,84,2
Iran,43656,84,2
Iran,43476,84,2
Iran,43657,84,2
Iran,43477,84,2
Iran,43475,84,2
Iran,43655,84,2
Iran,43654,84,2
Iran,43474,84,2
Iran,43473,84,2
Iran,43653,84,2
Iran,43651,84,2
Iran,43652,84,2
Iran,43472,84,2
Iran,43471,84,2
Iran,43470,84,2
Iran,43650,84,2
Iran,43469,84,2
Iran,43649,84,2
Iran,43467,84,2
Iran,43647,84,2
Iran,43648,84,2
Iran,43468,84,2
Iran,43466,84,2
Iran,43646,84,2
Iran,43645,84,2
Iran,43465,84,2
Iran,43644,84,2
Iran,43464,84,2
Iran,43642,84,2
Iran,43462,84,2
Iran,43643,84,2
Iran,43463,84,2
Iran,43461,84,2
Iran,43641,84,2
Iran,43460,84,2
Iran,43640,84,2
Iran,43458,84,2
Iran,43638,84,2
Iran,43639,84,2
Iran,43459,84,2
Iran,43637,84,2
Iran,43457,84,2
Iran,43636,84,2
Iran,43456,84,2
Iran,43635,84,2
Iran,43455,84,2
Iran,43634,84,2
Iran,43633,84,2
Iran,43454,84,2
Iran,43453,84,2
Iran,43632,84,2
Iran,43452,84,2
Iran,43631,84,2
Iran,43451,84,2
Iran,43630,84,2
Iran,43629,84,2
Iran,43450,84,2
Iran,43449,84,2
Iran,43628,84,2
Iran,43448,84,2
Iran,43627,84,2
Iran,43447,84,2
Iran,43626,84,2
Iran,43446,84,2
Iran,43843,84,2
Iran,43844,84,2
Iran,43842,84,2
Iran,43841,84,2
Iran,43840,84,2
Iran,43839,84,2
Iran,43838,84,2
Iran,43836,84,2
Iran,43837,84,2
Iran,43835,84,2
Iran,43834,84,2
Iran,43833,84,2
Iran,43831,84,2
Iran,43832,84,2
Iran,43830,84,2
Iran,43829,84,2
Iran,43827,84,2
Iran,43828,84,2
Iran,43826,84,2
Iran,43825,84,2
Iran,43824,84,2
Iran,43822,84,2
Iran,43823,84,2
Iran,43821,84,2
Iran,43820,84,2
Iran,43819,84,2
Iran,43818,84,2
Iran,43817,84,2
Iran,43816,84,2
Iran,43815,84,2
Iran,43814,84,2
Iran,43813,84,2
Iran,43812,84,2
Iran,43811,84,2
Iran,43810,84,2
Iran,43809,84,2
Iran,43808,84,2
Iran,43807,84,2
Iran,43806,84,2
Iran,44023,84,2
Iran,44024,84,2
Iran,44022,84,2
Iran,44021,84,2
Iran,44020,84,2
Iran,44019,84,2
Iran,44018,84,2
Iran,44016,84,2
Iran,44017,84,2
Iran,44015,84,2
Iran,44014,84,2
Iran,44013,84,2
Iran,44011,84,2
Iran,44012,84,2
Iran,44010,84,2
Iran,44009,84,2
Iran,44008,84,2
Iran,44007,84,2
Iran,44006,84,2
Iran,44005,84,2
Iran,44004,84,2
Iran,44002,84,2
Iran,44003,84,2
Iran,44001,84,2
Iran,44000,84,2
Iran,43999,84,2
Iran,43998,84,2
Iran,43997,84,2
Iran,43996,84,2
Iran,43995,84,2
Iran,43993,84,2
Iran,43994,84,2
Iran,43992,84,2
Iran,43991,84,2
Iran,43990,84,2
Iran,43989,84,2
Iran,43988,84,2
Iran,44204,84,2
Iran,44203,84,2
Iran,44383,84,2
Iran,44384,84,2
Iran,44382,84,2
Iran,44202,84,2
Iran,44380,84,2
Iran,44200,84,2
Iran,44201,84,2
Iran,44381,84,2
Iran,44379,84,2
Iran,44199,84,2
Iran,44378,84,2
Iran,44198,84,2
Iran,44197,84,2
Iran,44196,84,2
Iran,44376,84,2
Iran,44377,84,2
Iran,44375,84,2
Iran,44195,84,2
Iran,44194,84,2
Iran,44374,84,2
Iran,44193,84,2
Iran,44373,84,2
Iran,44191,84,2
Iran,44371,84,2
Iran,44372,84,2
Iran,44192,84,2
Iran,44190,84,2
Iran,44370,84,2
Iran,44369,84,2
Iran,44189,84,2
Iran,44368,84,2
Iran,44188,84,2
Iran,44367,84,2
Iran,44187,84,2
Iran,44366,84,2
Iran,44186,84,2
Iran,44365,84,2
Iran,44185,84,2
Iran,44364,84,2
Iran,44184,84,2
Iran,44182,84,2
Iran,44362,84,2
Iran,44363,84,2
Iran,44183,84,2
Iran,44361,84,2
Iran,44181,84,2
Iran,44180,84,2
Iran,44360,84,2
Iran,44359,84,2
Iran,44178,84,2
Iran,44358,84,2
Iran,44179,84,2
Iran,44177,84,2
Iran,44357,84,2
Iran,44356,84,2
Iran,44176,84,2
Iran,44355,84,2
Iran,44175,84,2
Iran,44174,84,2
Iran,44353,84,2
Iran,44173,84,2
Iran,44354,84,2
Iran,44172,84,2
Iran,44352,84,2
Iran,44349,84,2
Iran,44170,84,2
Iran,44350,84,2
Iran,44169,84,2
Iran,44171,84,2
Iran,44351,84,2
Iran,44168,84,2
Iran,44348,84,2
Iran,44167,84,2
Iran,44347,84,2
Iran,43987,84,2
Iran,44563,84,2
Iran,44562,84,2
Iran,44561,84,2
Iran,44560,84,2
Iran,44559,84,2
Iran,44558,84,2
Iran,44556,84,2
Iran,44557,84,2
Iran,44555,84,2
Iran,44554,84,2
Iran,44553,84,2
Iran,44551,84,2
Iran,44552,84,2
Iran,44550,84,2
Iran,44549,84,2
Iran,44547,84,2
Iran,44548,84,2
Iran,44546,84,2
Iran,44545,84,2
Iran,44544,84,2
Iran,44542,84,2
Iran,44543,84,2
Iran,44541,84,2
Iran,44540,84,2
Iran,44539,84,2
Iran,44538,84,2
Iran,44537,84,2
Iran,44536,84,2
Iran,44535,84,2
Iran,44533,84,2
Iran,44534,84,2
Iran,44532,84,2
Iran,44531,84,2
Iran,44530,84,2
Iran,44529,84,2
Iran,44743,84,2
Iran,44564,84,2
Iran,44744,84,2
Iran,44742,84,2
Iran,44740,84,2
Iran,44741,84,2
Iran,44739,84,2
Iran,44738,84,2
Iran,44736,84,2
Iran,44737,84,2
Iran,44735,84,2
Iran,44734,84,2
Iran,44733,84,2
Iran,44731,84,2
Iran,44732,84,2
Iran,44730,84,2
Iran,44729,84,2
Iran,44727,84,2
Iran,44728,84,2
Iran,44726,84,2
Iran,44725,84,2
Iran,44724,84,2
Iran,44723,84,2
Iran,44722,84,2
Iran,44721,84,2
Iran,44720,84,2
Iran,44719,84,2
Iran,44718,84,2
Iran,44717,84,2
Iran,44716,84,2
Iran,44715,84,2
Iran,44714,84,2
Iran,44713,84,2
Iran,44712,84,2
Iran,44711,84,2
Iran,44710,84,2
Iran,44709,84,2
Iran,44708,84,2
Iran,44707,84,2
Iran,44923,84,2
Iran,44924,84,2
Iran,44922,84,2
Iran,44920,84,2
Iran,44921,84,2
Iran,44919,84,2
Iran,44918,84,2
Iran,44916,84,2
Iran,44917,84,2
Iran,44915,84,2
Iran,44914,84,2
Iran,44913,84,2
Iran,44911,84,2
Iran,44912,84,2
Iran,44910,84,2
Iran,44909,84,2
Iran,44907,84,2
Iran,44908,84,2
Iran,44906,84,2
Iran,44905,84,2
Iran,44904,84,2
Iran,44902,84,2
Iran,44903,84,2
Iran,44901,84,2
Iran,44900,84,2
Iran,44898,84,2
Iran,44899,84,2
Iran,44897,84,2
Iran,44896,84,2
Iran,44892,84,2
Iran,44893,84,2
Iran,44891,84,2
Iran,45283,84,2
Iran,45103,84,2
Iran,45102,84,2
Iran,45282,84,2
Iran,45100,84,2
Iran,45281,84,2
Iran,45101,84,2
Iran,45280,84,2
Iran,45279,84,2
Iran,45099,84,2
Iran,45278,84,2
Iran,45098,84,2
Iran,45096,84,2
Iran,45276,84,2
Iran,45277,84,2
Iran,45097,84,2
Iran,45275,84,2
Iran,45095,84,2
Iran,45274,84,2
Iran,45094,84,2
Iran,45093,84,2
Iran,45273,84,2
Iran,45091,84,2
Iran,45271,84,2
Iran,45092,84,2
Iran,45272,84,2
Iran,45270,84,2
Iran,45090,84,2
Iran,45269,84,2
Iran,45089,84,2
Iran,45088,84,2
Iran,45267,84,2
Iran,45087,84,2
Iran,45268,84,2
Iran,45266,84,2
Iran,45086,84,2
Iran,45265,84,2
Iran,45085,84,2
Iran,45084,84,2
Iran,45264,84,2
Iran,45261,84,2
Iran,45260,84,2
Iran,45080,84,2
Iran,45081,84,2
Iran,45076,84,2
Iran,44895,84,2
Iran,45255,84,2
Iran,45075,84,2
Iran,45256,84,2
Iran,45463,84,2
Iran,45462,84,2
Iran,45460,84,2
Iran,45461,84,2
Iran,45459,84,2
Iran,45458,84,2
Iran,45457,84,2
Iran,45456,84,2
Iran,45455,84,2
Iran,45454,84,2
Iran,45453,84,2
Iran,45451,84,2
Iran,45452,84,2
Iran,45450,84,2
Iran,45449,84,2
Iran,45446,84,2
Iran,45447,84,2
Iran,45445,84,2
Iran,45441,84,2
Iran,45440,84,2
Iran,45436,84,2
Iran,45435,84,2
Iran,45252,84,2
Iran,45433,84,2
Iran,45253,84,2
Iran,45432,84,2
Iran,45448,84,2
Iran,45444,84,2
Iran,45442,84,2
Iran,45443,84,2
Iran,45643,84,2
Iran,45642,84,2
Iran,45640,84,2
Iran,45641,84,2
Iran,45639,84,2
Iran,45638,84,2
Iran,45637,84,2
Iran,45636,84,2
Iran,45635,84,2
Iran,45634,84,2
Iran,45633,84,2
Iran,45631,84,2
Iran,45632,84,2
Iran,45630,84,2
Iran,45629,84,2
Iran,45627,84,2
Iran,45628,84,2
Iran,45626,84,2
Iran,45625,84,2
Iran,45624,84,2
Iran,46003,84,2
Iran,45823,84,2
Iran,45822,84,2
Iran,46002,84,2
Iran,46000,84,2
Iran,45820,84,2
Iran,46001,84,2
Iran,45821,84,2
Iran,45999,84,2
Iran,45819,84,2
Iran,45818,84,2
Iran,45998,84,2
Iran,45996,84,2
Iran,45817,84,2
Iran,45997,84,2
Iran,45816,84,2
Iran,45815,84,2
Iran,45995,84,2
Iran,45994,84,2
Iran,45814,84,2
Iran,45813,84,2
Iran,45993,84,2
Iran,45991,84,2
Iran,45811,84,2
Iran,45992,84,2
Iran,45812,84,2
Iran,45810,84,2
Iran,45990,84,2
Iran,45989,84,2
Iran,45809,84,2
Iran,46183,84,2
Iran,46182,84,2
Iran,46181,84,2
Iran,46180,84,2
Iran,46179,84,2
Iran,46178,84,2
Iran,46176,84,2
Iran,46177,84,2
Iran,46175,84,2
Iran,46174,84,2
Iran,46173,84,2
Iran,46171,84,2
Iran,46172,84,2
Iran,46170,84,2
Iran,46169,84,2
Iran,46166,84,2
Iran,45986,84,2
Iran,45987,84,2
Iran,46167,84,2
Iran,46165,84,2
Iran,45985,84,2
Iran,46363,84,2
Iran,46362,84,2
Iran,46360,84,2
Iran,46361,84,2
Iran,46359,84,2
Iran,46358,84,2
Iran,46356,84,2
Iran,46357,84,2
Iran,46355,84,2
Iran,46354,84,2
Iran,46353,84,2
Iran,46352,84,2
Iran,46351,84,2
Iran,46168,84,2
Iran,46164,84,2
Iran,46160,84,2
Iran,46161,84,2
Iran,46543,84,2
Iran,46364,84,2
Iran,46544,84,2
Iran,46542,84,2
Iran,46541,84,2
Iran,46540,84,2
Iran,46539,84,2
Iran,46538,84,2
Iran,46536,84,2
Iran,46537,84,2
Iran,46535,84,2
Iran,46534,84,2
Iran,46533,84,2
Iran,46532,84,2
Iran,46531,84,2
Iran,46722,84,2
Iran,46723,84,2
Iran,46720,84,2
Iran,46721,84,2
Iran,46719,84,2
Iran,46718,84,2
Iran,46716,84,2
Iran,46717,84,2
Iran,46715,84,2
Iran,46714,84,2
Iran,46713,84,2
Iran,46711,84,2
Iran,46712,84,2
Iran,39521,84,2
Iran,39337,84,2
Iran,39336,84,2
Iran,39311,84,2
Iran,39492,84,2
Iran,39671,84,2
Iran,39491,84,2
Iran,39313,84,2
Iran,39312,84,2
Iran,39132,84,2
Iran,39131,84,2
Iran,39674,84,2
Iran,39494,84,2
Iran,39493,84,2
Iran,39495,84,2
Iran,39675,84,2
Iran,39306,84,2
Iran,39126,84,2
Iran,38768,84,2
Iran,38947,84,2
Iran,39307,84,2
Iran,39127,84,2
Iran,38767,84,2
Iran,38949,84,2
Iran,38948,84,2
Iran,39490,84,2
Iran,39670,84,2
Iran,39310,84,2
Iran,39130,84,2
Iran,39692,84,2
Iran,40229,84,2
Iran,39676,84,2
Iran,39857,84,2
Iran,39856,84,2
Iran,40580,84,2
Iran,40579,84,2
Iran,39851,84,2
Iran,40033,84,2
Iran,40035,84,2
Iran,40034,84,2
Iran,40936,84,2
Iran,41655,84,2
Iran,42015,84,2
Iran,41835,84,2
Iran,41834,84,2
Iran,42014,84,2
Iran,41475,84,2
Iran,41461,84,2
Iran,41460,84,2
Iran,41643,84,2
Iran,41823,84,2
Iran,41462,84,2
Iran,41642,84,2
Iran,41825,84,2
Iran,41464,84,2
Iran,42004,84,2
Iran,41644,84,2
Iran,41824,84,2
Iran,42003,84,2
Iran,41463,84,2
Iran,42006,84,2
Iran,41466,84,2
Iran,41646,84,2
Iran,41826,84,2
Iran,42005,84,2
Iran,41465,84,2
Iran,41645,84,2
Iran,43305,84,2
Iran,44025,84,2
Iran,43845,84,2
Iran,43665,84,2
Iran,43485,84,2
Iran,43986,84,2
Iran,43625,84,2
Iran,43805,84,2
Iran,43985,84,2
Iran,43445,84,2
Iran,44925,84,2
Iran,44385,84,2
Iran,44745,84,2
Iran,44565,84,2
Iran,44205,84,2
Iran,44894,84,2
Iran,44346,84,2
Iran,44706,84,2
Iran,44526,84,2
Iran,44166,84,2
Iran,44889,84,2
Iran,44888,84,2
Iran,44528,84,2
Iran,44527,84,2
Iran,44890,84,2
Iran,44165,84,2
Iran,44345,84,2
Iran,45284,84,2
Iran,45465,84,2
Iran,45105,84,2
Iran,45285,84,2
Iran,45464,84,2
Iran,45104,84,2
Iran,45825,84,2
Iran,46005,84,2
Iran,45824,84,2
Iran,46004,84,2
Iran,45644,84,2
Iran,45645,84,2
Iran,45805,84,2
Iran,45988,84,2
Iran,45807,84,2
Iran,45806,84,2
Iran,45808,84,2
Iran,45621,84,2
Iran,45801,84,2
Iran,45263,84,2
Iran,45082,84,2
Iran,45262,84,2
Iran,45083,84,2
Iran,45983,84,2
Iran,45802,84,2
Iran,45982,84,2
Iran,45622,84,2
Iran,45981,84,2
Iran,45984,84,2
Iran,45804,84,2
Iran,45803,84,2
Iran,45623,84,2
Iran,45437,84,2
Iran,45257,84,2
Iran,45077,84,2
Iran,45616,84,2
Iran,45797,84,2
Iran,45617,84,2
Iran,45796,84,2
Iran,45619,84,2
Iran,45799,84,2
Iran,45979,84,2
Iran,45618,84,2
Iran,45798,84,2
Iran,45978,84,2
Iran,45620,84,2
Iran,45800,84,2
Iran,45980,84,2
Iran,45439,84,2
