FishingEntityID,CountryGroupID,GearGroupID,Layer3GearID
150,4,302,8
150,4,302,32
157,1,302,39
157,1,302,24
157,1,302,22
157,1,302,29
157,1,302,28
157,1,302,35
157,1,302,38
157,1,302,23
157,1,302,66
157,1,302,25
157,1,302,9
157,1,302,37
157,1,302,69
157,1,302,67
157,1,302,36
157,1,302,30
157,1,302,26
157,1,302,31
157,1,302,33
157,1,302,27
157,1,302,34
157,1,302,68
157,1,302,8
157,1,302,32
194,6,302,39
194,6,302,24
194,6,302,22
194,6,302,29
194,6,302,28
194,6,302,35
194,6,302,38
194,6,302,23
194,6,302,66
194,6,302,25
194,6,302,9
194,6,302,37
194,6,302,69
194,6,302,67
194,6,302,36
194,6,302,30
194,6,302,26
194,6,302,31
194,6,302,33
194,6,302,27
194,6,302,34
194,6,302,68
194,6,302,8
194,6,302,32
158,1,302,39
158,1,302,24
158,1,302,22
158,1,302,29
158,1,302,28
158,1,302,35
158,1,302,38
158,1,302,23
158,1,302,66
158,1,302,25
158,1,302,9
158,1,302,37
158,1,302,69
158,1,302,67
158,1,302,36
158,1,302,30
158,1,302,26
158,1,302,31
158,1,302,33
158,1,302,27
158,1,302,34
158,1,302,68
158,1,302,8
158,1,302,32
159,1,302,39
159,1,302,24
159,1,302,22
159,1,302,29
159,1,302,28
159,1,302,35
159,1,302,38
159,1,302,23
159,1,302,66
159,1,302,25
159,1,302,9
159,1,302,37
159,1,302,69
159,1,302,67
159,1,302,36
159,1,302,30
159,1,302,26
159,1,302,31
159,1,302,33
159,1,302,27
159,1,302,34
159,1,302,68
159,1,302,8
159,1,302,32
164,1,302,39
164,1,302,24
164,1,302,22
164,1,302,29
164,1,302,28
164,1,302,35
164,1,302,38
164,1,302,23
164,1,302,66
164,1,302,25
164,1,302,9
164,1,302,37
164,1,302,69
164,1,302,67
164,1,302,36
164,1,302,30
164,1,302,26
164,1,302,31
164,1,302,33
164,1,302,27
164,1,302,34
164,1,302,68
164,1,302,8
164,1,302,32
154,4,302,39
154,4,302,24
154,4,302,22
154,4,302,29
154,4,302,28
154,4,302,35
154,4,302,38
154,4,302,23
154,4,302,66
154,4,302,25
154,4,302,9
154,4,302,37
154,4,302,69
154,4,302,67
154,4,302,36
154,4,302,30
154,4,302,26
154,4,302,31
154,4,302,33
154,4,302,27
154,4,302,34
154,4,302,68
154,4,302,8
154,4,302,32
152,4,302,39
152,4,302,24
152,4,302,22
152,4,302,29
152,4,302,28
152,4,302,35
152,4,302,38
152,4,302,23
152,4,302,66
152,4,302,25
152,4,302,9
152,4,302,37
152,4,302,69
152,4,302,67
152,4,302,36
152,4,302,30
152,4,302,26
152,4,302,31
152,4,302,33
152,4,302,27
152,4,302,34
152,4,302,68
152,4,302,8
152,4,302,32
168,11,302,39
168,11,302,24
168,11,302,22
168,11,302,29
168,11,302,28
168,11,302,35
168,11,302,38
168,11,302,23
168,11,302,66
168,11,302,25
168,11,302,9
168,11,302,37
168,11,302,69
168,11,302,67
168,11,302,36
168,11,302,30
168,11,302,26
168,11,302,31
168,11,302,33
168,11,302,27
168,11,302,34
168,11,302,68
168,11,302,8
168,11,302,32
170,3,302,39
170,3,302,24
170,3,302,22
170,3,302,29
170,3,302,28
170,3,302,35
170,3,302,38
170,3,302,23
170,3,302,66
170,3,302,25
170,3,302,9
170,3,302,37
170,3,302,69
170,3,302,67
170,3,302,36
170,3,302,30
170,3,302,26
170,3,302,31
170,3,302,33
170,3,302,27
170,3,302,34
170,3,302,68
170,3,302,8
170,3,302,32
172,1,302,39
172,1,302,24
172,1,302,22
172,1,302,29
172,1,302,28
172,1,302,35
172,1,302,38
172,1,302,23
172,1,302,66
172,1,302,25
172,1,302,9
