SquareTypeCode,QuadID,Lon,Lat,BigCellTypeID,x,y
1x1,4,6,49,1,-6.5,49.5
1x1,4,9,50,1,-9.5,50.5
1x1,4,6,48,1,-6.5,48.5
1x1,4,8,49,1,-8.5,49.5
1x1,4,10,50,1,-10.5,50.5
1x1,4,10,53,1,-10.5,53.5
1x1,4,9,55,1,-9.5,55.5
1x1,4,12,52,1,-12.5,52.5
1x1,4,13,54,1,-13.5,54.5
1x1,4,13,22,1,-13.5,22.5
1x1,2,8,4,1,8.5,-4.5
1x1,2,9,5,1,9.5,-5.5
1x1,2,12,8,1,12.5,-8.5
1x1,2,13,9,1,13.5,-9.5
1x1,4,37,21,1,-37.5,21.5
1x1,4,38,24,1,-38.5,24.5
1x1,4,39,28,1,-39.5,28.5
1x1,4,39,29,1,-39.5,29.5
1x1,4,39,30,1,-39.5,30.5
1x1,4,42,28,1,-42.5,28.5
1x1,4,42,29,1,-42.5,29.5
1x1,4,43,9,1,-43.5,9.5
1x1,4,43,28,1,-43.5,28.5
1x1,4,45,1,1,-45.5,1.5
1x1,4,43,30,1,-43.5,30.5
1x1,4,0,14,1,-0.5,14.5
1x1,4,10,65,1,-10.5,65.5
1x1,4,13,64,1,-13.5,64.5
1x1,3,2,0,1,-2.5,-0.5
1x1,4,13,60,1,-13.5,60.5
1x1,4,11,68,1,-11.5,68.5
1x1,4,6,9,1,-6.5,9.5
1x1,4,16,64,1,-16.5,64.5
5x5,3,45,20,2,-47.5,-22.5
5x5,4,60,0,2,-62.5,2.5
5x5,1,65,10,2,67.5,12.5
5x5,4,45,25,2,-47.5,27.5
5x5,4,45,60,2,-47.5,62.5
5x5,4,50,10,2,-52.5,12.5
5x5,4,55,10,2,-57.5,12.5
1x1,2,17,10,1,17.5,-10.5
1x1,1,7,4,1,7.5,4.5
1x1,4,41,51,1,-41.5,51.5
1x1,2,3,11,1,3.5,-11.5
1x1,4,5,20,1,-5.5,20.5
1x1,4,6,22,1,-6.5,22.5
1x1,3,1,38,1,-1.5,-38.5
1x1,3,2,29,1,-2.5,-29.5
1x1,4,0,41,1,-0.5,41.5
1x1,4,4,22,1,-4.5,22.5
1x1,4,5,19,1,-5.5,19.5
1x1,4,6,28,1,-6.5,28.5
1x1,4,6,46,1,-6.5,46.5
1x1,4,6,51,1,-6.5,51.5
1x1,4,7,22,1,-7.5,22.5
1x1,4,7,31,1,-7.5,31.5
1x1,4,7,36,1,-7.5,36.5
1x1,4,8,41,1,-8.5,41.5
1x1,4,8,46,1,-8.5,46.5
1x1,4,10,62,1,-10.5,62.5
1x1,2,5,4,1,5.5,-4.5
1x1,2,6,2,1,6.5,-2.5
1x1,2,6,4,1,6.5,-4.5
1x1,2,7,5,1,7.5,-5.5
1x1,2,10,6,1,10.5,-6.5
1x1,2,11,7,1,11.5,-7.5
1x1,2,12,3,1,12.5,-3.5
1x1,2,13,8,1,13.5,-8.5
1x1,2,18,11,1,18.5,-11.5
1x1,2,20,12,1,20.5,-12.5
1x1,2,22,14,1,22.5,-14.5
1x1,2,24,14,1,24.5,-14.5
1x1,3,3,4,1,-3.5,-4.5
1x1,3,4,2,1,-4.5,-2.5
1x1,3,5,0,1,-5.5,-0.5
1x1,3,10,1,1,-10.5,-1.5
1x1,4,13,24,1,-13.5,24.5
1x1,4,5,44,1,-5.5,44.5
1x1,4,5,45,1,-5.5,45.5
1x1,4,5,46,1,-5.5,46.5
1x1,4,6,44,1,-6.5,44.5
1x1,4,6,45,1,-6.5,45.5
1x1,4,7,44,1,-7.5,44.5
1x1,4,7,45,1,-7.5,45.5
1x1,4,7,46,1,-7.5,46.5
1x1,4,4,46,1,-4.5,46.5
1x1,4,5,47,1,-5.5,47.5
1x1,4,10,46,1,-10.5,46.5
1x1,4,10,47,1,-10.5,47.5
1x1,4,8,47,1,-8.5,47.5
1x1,4,8,48,1,-8.5,48.5
1x1,4,5,43,1,-5.5,43.5
1x1,4,6,43,1,-6.5,43.5
1x1,4,8,55,1,-8.5,55.5
1x1,4,12,70,1,-12.5,70.5
1x1,4,5,48,1,-5.5,48.5
1x1,4,6,47,1,-6.5,47.5
1x1,4,6,50,1,-6.5,50.5
1x1,4,13,57,1,-13.5,57.5
1x1,4,13,23,1,-13.5,23.5
1x1,1,5,6,1,5.5,6.5
1x1,4,43,73,1,-43.5,73.5
1x1,4,47,64,1,-47.5,64.5
1x1,4,48,65,1,-48.5,65.5
1x1,4,45,61,1,-45.5,61.5
1x1,4,44,64,1,-44.5,64.5
1x1,1,43,4,1,43.5,4.5
1x1,1,43,7,1,43.5,7.5
1x1,4,38,28,1,-38.5,28.5
1x1,4,38,29,1,-38.5,29.5
1x1,4,42,9,1,-42.5,9.5
1x1,4,49,10,1,-49.5,10.5
1x1,4,50,11,1,-50.5,11.5
1x1,4,51,11,1,-51.5,11.5
1x1,4,52,12,1,-52.5,12.5
5x5,1,30,20,2,32.5,22.5
5x5,1,30,10,2,32.5,12.5
5x5,1,30,15,2,32.5,17.5
5x5,1,30,25,2,32.5,27.5
5x5,1,35,20,2,37.5,22.5
5x5,1,35,25,2,37.5,27.5
5x10,1,35,0,3,40,2.5
1x1,4,28,16,1,-28.5,16.5
10x10,4,40,10,4,-45,15
1x1,4,11,12,1,-11.5,12.5
1x1,2,15,0,1,15.5,-0.5
1x1,2,15,6,1,15.5,-6.5
1x1,3,0,13,1,-0.5,-13.5
1x1,3,0,18,1,-0.5,-18.5
1x1,3,0,24,1,-0.5,-24.5
1x1,3,7,23,1,-7.5,-23.5
1x1,3,9,18,1,-9.5,-18.5
1x1,3,11,12,1,-11.5,-12.5
1x1,3,15,5,1,-15.5,-5.5
1x1,3,1,40,1,-1.5,-40.5
1x1,3,3,34,1,-3.5,-34.5
1x1,3,3,35,1,-3.5,-35.5
1x1,4,0,45,1,-0.5,45.5
1x1,4,2,23,1,-2.5,23.5
1x1,4,2,28,1,-2.5,28.5
1x1,4,4,51,1,-4.5,51.5
1x1,4,8,56,1,-8.5,56.5
1x1,4,9,28,1,-9.5,28.5
1x1,4,11,76,1,-11.5,76.5
1x1,4,14,61,1,-14.5,61.5
1x1,4,11,69,1,-11.5,69.5
1x1,4,12,81,1,-12.5,81.5
1x1,4,15,81,1,-15.5,81.5
1x1,4,16,82,1,-16.5,82.5
1x1,4,20,84,1,-20.5,84.5
1x1,4,21,93,1,-21.5,93.5
1x1,4,22,97,1,-22.5,97.5
1x1,4,23,89,1,-23.5,89.5
1x1,4,24,91,1,-24.5,91.5
1x1,4,24,96,1,-24.5,96.5
1x1,4,26,79,1,-26.5,79.5
1x1,4,26,94,1,-26.5,94.5
1x1,4,27,91,1,-27.5,91.5
1x1,4,27,93,1,-27.5,93.5
1x1,4,28,89,1,-28.5,89.5
1x1,4,28,90,1,-28.5,90.5
1x1,4,30,78,1,-30.5,78.5
1x1,4,30,79,1,-30.5,79.5
1x1,4,42,67,1,-42.5,67.5
1x1,4,0,13,1,-0.5,13.5
1x1,4,0,23,1,-0.5,23.5
1x1,4,0,34,1,-0.5,34.5
1x1,4,1,45,1,-1.5,45.5
1x1,4,4,26,1,-4.5,26.5
1x1,4,4,31,1,-4.5,31.5
1x1,4,4,35,1,-4.5,35.5
1x1,4,4,39,1,-4.5,39.5
1x1,4,5,18,1,-5.5,18.5
1x1,4,5,42,1,-5.5,42.5
1x1,4,7,53,1,-7.5,53.5
1x1,4,8,57,1,-8.5,57.5
1x1,4,21,72,1,-21.5,72.5
1x1,4,25,75,1,-25.5,75.5
1x1,4,32,74,1,-32.5,74.5
1x1,2,2,10,1,2.5,-10.5
1x1,2,13,2,1,13.5,-2.5
1x1,2,13,7,1,13.5,-7.5
1x1,3,13,2,1,-13.5,-2.5
1x1,3,13,5,1,-13.5,-5.5
1x1,4,11,80,1,-11.5,80.5
1x1,4,16,81,1,-16.5,81.5
1x1,4,21,69,1,-21.5,69.5
1x1,4,21,85,1,-21.5,85.5
1x1,4,23,73,1,-23.5,73.5
1x1,4,23,82,1,-23.5,82.5
1x1,4,27,77,1,-27.5,77.5
1x1,4,27,79,1,-27.5,79.5
1x1,4,31,78,1,-31.5,78.5
1x1,4,39,75,1,-39.5,75.5
1x1,4,43,68,1,-43.5,68.5
1x1,2,21,8,1,21.5,-8.5
1x1,3,6,0,1,-6.5,-0.5
1x1,4,2,14,1,-2.5,14.5
1x1,4,5,17,1,-5.5,17.5
1x1,4,5,26,1,-5.5,26.5
1x1,4,6,31,1,-6.5,31.5
1x1,4,6,33,1,-6.5,33.5
1x1,4,6,35,1,-6.5,35.5
1x1,2,3,2,1,3.5,-2.5
1x1,4,10,26,1,-10.5,26.5
1x1,2,19,12,1,19.5,-12.5
1x1,3,0,43,1,-0.5,-43.5
1x1,3,2,40,1,-2.5,-40.5
1x1,3,3,37,1,-3.5,-37.5
1x1,3,3,38,1,-3.5,-38.5
1x1,3,6,7,1,-6.5,-7.5
1x1,3,8,30,1,-8.5,-30.5
1x1,3,9,25,1,-9.5,-25.5
1x1,3,10,6,1,-10.5,-6.5
1x1,3,11,20,1,-11.5,-20.5
1x1,3,13,6,1,-13.5,-6.5
1x1,3,13,15,1,-13.5,-15.5
1x1,3,14,11,1,-14.5,-11.5
1x1,3,15,6,1,-15.5,-6.5
1x1,4,3,48,1,-3.5,48.5
1x1,4,10,60,1,-10.5,60.5
1x1,4,20,19,1,-20.5,19.5
1x1,4,15,24,1,-15.5,24.5
1x1,4,18,20,1,-18.5,20.5
1x1,3,2,5,1,-2.5,-5.5
1x1,3,2,6,1,-2.5,-6.5
1x1,3,2,7,1,-2.5,-7.5
1x1,3,3,5,1,-3.5,-5.5
1x1,3,3,6,1,-3.5,-6.5
1x1,2,9,6,1,9.5,-6.5
1x1,3,3,2,1,-3.5,-2.5
1x1,4,7,20,1,-7.5,20.5
1x1,4,3,13,1,-3.5,13.5
1x1,4,16,23,1,-16.5,23.5
5x5,1,35,35,2,37.5,37.5
5x10,3,35,50,3,-40,-52.5
5x10,3,40,50,3,-45,-52.5
1x1,4,46,61,1,-46.5,61.5
1x1,4,45,62,1,-45.5,62.5
1x1,4,47,3,1,-47.5,3.5
1x1,4,48,30,1,-48.5,30.5
1x1,4,49,30,1,-49.5,30.5
1x1,4,48,5,1,-48.5,5.5
1x1,4,53,17,1,-53.5,17.5
1x1,4,41,30,1,-41.5,30.5
1x1,4,49,9,1,-49.5,9.5
1x1,4,52,15,1,-52.5,15.5
1x1,4,47,2,1,-47.5,2.5
1x1,4,50,10,1,-50.5,10.5
1x1,4,53,12,1,-53.5,12.5
1x1,4,53,13,1,-53.5,13.5
5x5,4,45,15,2,-47.5,17.5
5x5,4,50,15,2,-52.5,17.5
5x5,3,0,45,2,-2.5,-47.5
1x1,3,32,9,1,-32.5,-9.5
1x1,2,18,10,1,18.5,-10.5
1x1,4,7,21,1,-7.5,21.5
1x1,4,8,10,1,-8.5,10.5
1x1,4,6,23,1,-6.5,23.5
1x1,4,12,14,1,-12.5,14.5
1x1,4,22,20,1,-22.5,20.5
1x1,4,17,15,1,-17.5,15.5
1x1,4,11,11,1,-11.5,11.5
1x1,4,15,15,1,-15.5,15.5
1x1,4,10,77,1,-10.5,77.5
1x1,4,15,76,1,-15.5,76.5
1x1,4,17,81,1,-17.5,81.5
1x1,4,19,73,1,-19.5,73.5
1x1,4,22,78,1,-22.5,78.5
1x1,4,23,87,1,-23.5,87.5
1x1,4,24,83,1,-24.5,83.5
1x1,4,26,90,1,-26.5,90.5
1x1,4,27,89,1,-27.5,89.5
1x1,4,27,90,1,-27.5,90.5
1x1,4,27,92,1,-27.5,92.5
1x1,4,41,66,1,-41.5,66.5
1x1,4,5,27,1,-5.5,27.5
1x1,4,7,38,1,-7.5,38.5
1x1,4,7,41,1,-7.5,41.5
1x1,4,11,60,1,-11.5,60.5
1x1,1,6,4,1,6.5,4.5
1x1,2,9,0,1,9.5,-0.5
1x1,3,3,9,1,-3.5,-9.5
1x1,3,7,13,1,-7.5,-13.5
1x1,4,1,13,1,-1.5,13.5
1x1,4,6,26,1,-6.5,26.5
1x1,4,6,36,1,-6.5,36.5
10x10,4,0,10,4,-5,15
5x10,4,0,0,3,-5,2.5
10x10,4,0,20,4,-5,25
1x1,4,7,25,1,-7.5,25.5
1x1,4,11,14,1,-11.5,14.5
1x1,4,12,21,1,-12.5,21.5
1x1,4,20,20,1,-20.5,20.5
1x1,4,12,22,1,-12.5,22.5
1x1,3,3,3,1,-3.5,-3.5
1x1,3,4,3,1,-4.5,-3.5
1x1,3,4,4,1,-4.5,-4.5
1x1,3,5,2,1,-5.5,-2.5
1x1,3,5,3,1,-5.5,-3.5
1x1,3,5,4,1,-5.5,-4.5
1x1,3,6,3,1,-6.5,-3.5
1x1,3,6,4,1,-6.5,-4.5
1x1,3,1,14,1,-1.5,-14.5
1x1,3,2,14,1,-2.5,-14.5
1x1,3,3,11,1,-3.5,-11.5
1x1,3,4,8,1,-4.5,-8.5
1x1,3,5,7,1,-5.5,-7.5
1x1,3,6,1,1,-6.5,-1.5
1x1,3,6,2,1,-6.5,-2.5
1x1,3,6,5,1,-6.5,-5.5
1x1,4,1,14,1,-1.5,14.5
1x1,4,1,15,1,-1.5,15.5
1x1,4,6,19,1,-6.5,19.5
1x1,4,6,20,1,-6.5,20.5
1x1,4,17,22,1,-17.5,22.5
1x1,3,0,23,1,-0.5,-23.5
1x1,3,1,15,1,-1.5,-15.5
1x1,3,1,16,1,-1.5,-16.5
1x1,3,1,23,1,-1.5,-23.5
1x1,3,3,19,1,-3.5,-19.5
1x1,3,3,20,1,-3.5,-20.5
1x1,3,5,23,1,-5.5,-23.5
1x1,4,3,22,1,-3.5,22.5
1x1,4,3,25,1,-3.5,25.5
1x1,4,3,26,1,-3.5,26.5
1x1,4,4,20,1,-4.5,20.5
1x1,4,4,21,1,-4.5,21.5
1x1,4,4,25,1,-4.5,25.5
1x1,4,5,23,1,-5.5,23.5
1x1,4,5,24,1,-5.5,24.5
1x1,4,7,23,1,-7.5,23.5
1x1,3,5,8,1,-5.5,-8.5
1x1,3,5,10,1,-5.5,-10.5
1x1,4,8,23,1,-8.5,23.5
1x1,2,7,2,1,7.5,-2.5
1x1,3,0,15,1,-0.5,-15.5
1x1,3,0,28,1,-0.5,-28.5
1x1,3,1,28,1,-1.5,-28.5
1x1,3,1,31,1,-1.5,-31.5
1x1,3,2,10,1,-2.5,-10.5
1x1,3,2,19,1,-2.5,-19.5
1x1,3,2,20,1,-2.5,-20.5
1x1,3,2,22,1,-2.5,-22.5
1x1,3,2,26,1,-2.5,-26.5
1x1,3,2,28,1,-2.5,-28.5
1x1,3,3,8,1,-3.5,-8.5
1x1,3,3,13,1,-3.5,-13.5
1x1,3,3,17,1,-3.5,-17.5
1x1,3,5,27,1,-5.5,-27.5
1x1,3,6,21,1,-6.5,-21.5
1x1,3,7,12,1,-7.5,-12.5
1x1,3,7,15,1,-7.5,-15.5
1x1,3,9,31,1,-9.5,-31.5
1x1,3,10,28,1,-10.5,-28.5
1x1,3,10,31,1,-10.5,-31.5
1x1,3,11,32,1,-11.5,-32.5
1x1,4,1,29,1,-1.5,29.5
1x1,4,1,33,1,-1.5,33.5
1x1,4,2,20,1,-2.5,20.5
1x1,4,2,34,1,-2.5,34.5
1x1,4,4,30,1,-4.5,30.5
1x1,4,4,43,1,-4.5,43.5
1x1,4,6,32,1,-6.5,32.5
1x1,4,8,31,1,-8.5,31.5
1x1,4,25,24,1,-25.5,24.5
1x1,4,31,37,1,-31.5,37.5
1x1,4,32,55,1,-32.5,55.5
1x1,4,32,60,1,-32.5,60.5
1x1,4,32,61,1,-32.5,61.5
1x1,4,32,62,1,-32.5,62.5
1x1,4,32,68,1,-32.5,68.5
1x1,4,33,53,1,-33.5,53.5
1x1,4,33,59,1,-33.5,59.5
1x1,4,33,67,1,-33.5,67.5
1x1,4,33,68,1,-33.5,68.5
1x1,4,35,56,1,-35.5,56.5
1x1,4,35,71,1,-35.5,71.5
1x1,3,2,15,1,-2.5,-15.5
1x1,3,3,12,1,-3.5,-12.5
1x1,3,3,16,1,-3.5,-16.5
1x1,3,12,22,1,-12.5,-22.5
1x1,4,2,33,1,-2.5,33.5
1x1,4,3,19,1,-3.5,19.5
1x1,4,3,20,1,-3.5,20.5
1x1,4,3,23,1,-3.5,23.5
1x1,4,4,27,1,-4.5,27.5
1x1,4,5,25,1,-5.5,25.5
1x1,4,20,23,1,-20.5,23.5
1x1,4,27,27,1,-27.5,27.5
1x1,4,29,29,1,-29.5,29.5
1x1,4,30,61,1,-30.5,61.5
1x1,4,32,50,1,-32.5,50.5
1x1,4,33,62,1,-33.5,62.5
1x1,4,33,70,1,-33.5,70.5
1x1,4,34,37,1,-34.5,37.5
1x1,4,34,58,1,-34.5,58.5
1x1,4,34,62,1,-34.5,62.5
1x1,4,34,67,1,-34.5,67.5
1x1,4,35,57,1,-35.5,57.5
1x1,4,35,60,1,-35.5,60.5
1x1,4,35,65,1,-35.5,65.5
1x1,4,38,60,1,-38.5,60.5
1x1,3,2,12,1,-2.5,-12.5
1x1,3,3,15,1,-3.5,-15.5
1x1,3,5,25,1,-5.5,-25.5
1x1,3,6,35,1,-6.5,-35.5
1x1,3,11,7,1,-11.5,-7.5
1x1,4,3,16,1,-3.5,16.5
1x1,4,4,28,1,-4.5,28.5
1x1,4,4,38,1,-4.5,38.5
1x1,4,7,28,1,-7.5,28.5
1x1,4,8,25,1,-8.5,25.5
1x1,4,8,27,1,-8.5,27.5
1x1,4,8,29,1,-8.5,29.5
1x1,4,8,84,1,-8.5,84.5
1x1,4,10,29,1,-10.5,29.5
1x1,4,11,25,1,-11.5,25.5
1x1,4,17,34,1,-17.5,34.5
1x1,4,21,21,1,-21.5,21.5
1x1,4,28,28,1,-28.5,28.5
1x1,4,30,35,1,-30.5,35.5
1x1,4,30,44,1,-30.5,44.5
1x1,4,33,48,1,-33.5,48.5
1x1,4,33,55,1,-33.5,55.5
1x1,4,33,56,1,-33.5,56.5
1x1,4,34,12,1,-34.5,12.5
1x1,4,34,71,1,-34.5,71.5
1x1,4,36,54,1,-36.5,54.5
1x1,4,36,60,1,-36.5,60.5
1x1,3,1,24,1,-1.5,-24.5
1x1,3,2,24,1,-2.5,-24.5
1x1,3,4,18,1,-4.5,-18.5
1x1,3,23,35,1,-23.5,-35.5
1x1,4,0,35,1,-0.5,35.5
1x1,4,1,20,1,-1.5,20.5
1x1,4,1,26,1,-1.5,26.5
1x1,4,4,23,1,-4.5,23.5
1x1,4,5,28,1,-5.5,28.5
1x1,4,5,29,1,-5.5,29.5
1x1,4,5,30,1,-5.5,30.5
1x1,4,8,26,1,-8.5,26.5
1x1,4,8,28,1,-8.5,28.5
1x1,4,10,30,1,-10.5,30.5
1x1,4,11,34,1,-11.5,34.5
1x1,4,12,31,1,-12.5,31.5
1x1,4,14,29,1,-14.5,29.5
1x1,4,15,59,1,-15.5,59.5
1x1,4,16,42,1,-16.5,42.5
1x1,4,20,62,1,-20.5,62.5
1x1,4,22,70,1,-22.5,70.5
1x1,4,23,36,1,-23.5,36.5
1x1,4,30,30,1,-30.5,30.5
1x1,4,31,35,1,-31.5,35.5
1x1,4,32,52,1,-32.5,52.5
1x1,4,33,73,1,-33.5,73.5
1x1,4,35,50,1,-35.5,50.5
1x1,4,35,58,1,-35.5,58.5
1x1,4,38,59,1,-38.5,59.5
1x1,3,2,17,1,-2.5,-17.5
1x1,3,2,25,1,-2.5,-25.5
1x1,3,2,30,1,-2.5,-30.5
1x1,3,3,18,1,-3.5,-18.5
1x1,3,3,24,1,-3.5,-24.5
1x1,3,3,30,1,-3.5,-30.5
1x1,3,8,21,1,-8.5,-21.5
1x1,3,10,24,1,-10.5,-24.5
1x1,4,1,23,1,-1.5,23.5
1x1,4,2,26,1,-2.5,26.5
1x1,4,2,43,1,-2.5,43.5
1x1,4,3,31,1,-3.5,31.5
1x1,4,3,32,1,-3.5,32.5
1x1,4,3,33,1,-3.5,33.5
1x1,4,3,43,1,-3.5,43.5
1x1,4,9,31,1,-9.5,31.5
1x1,4,11,23,1,-11.5,23.5
1x1,4,12,15,1,-12.5,15.5
1x1,4,13,53,1,-13.5,53.5
1x1,4,14,51,1,-14.5,51.5
1x1,4,15,40,1,-15.5,40.5
1x1,4,15,42,1,-15.5,42.5
1x1,4,19,64,1,-19.5,64.5
1x1,4,20,41,1,-20.5,41.5
1x1,4,20,59,1,-20.5,59.5
1x1,4,20,68,1,-20.5,68.5
1x1,4,21,65,1,-21.5,65.5
1x1,4,22,72,1,-22.5,72.5
1x1,4,25,30,1,-25.5,30.5
1x1,4,30,31,1,-30.5,31.5
1x1,4,30,64,1,-30.5,64.5
1x1,4,32,28,1,-32.5,28.5
1x1,4,37,61,1,-37.5,61.5
1x1,4,37,70,1,-37.5,70.5
1x1,3,3,23,1,-3.5,-23.5
1x1,3,4,25,1,-4.5,-25.5
1x1,3,5,35,1,-5.5,-35.5
1x1,3,6,22,1,-6.5,-22.5
1x1,3,8,23,1,-8.5,-23.5
1x1,3,9,24,1,-9.5,-24.5
1x1,3,18,16,1,-18.5,-16.5
1x1,4,2,22,1,-2.5,22.5
1x1,4,2,25,1,-2.5,25.5
1x1,4,2,44,1,-2.5,44.5
1x1,4,3,28,1,-3.5,28.5
1x1,4,3,40,1,-3.5,40.5
1x1,4,3,42,1,-3.5,42.5
1x1,4,9,30,1,-9.5,30.5
1x1,4,10,28,1,-10.5,28.5
1x1,4,10,35,1,-10.5,35.5
1x1,4,14,26,1,-14.5,26.5
1x1,4,14,41,1,-14.5,41.5
1x1,4,15,27,1,-15.5,27.5
1x1,4,15,55,1,-15.5,55.5
1x1,4,15,58,1,-15.5,58.5
1x1,4,16,32,1,-16.5,32.5
1x1,4,16,38,1,-16.5,38.5
1x1,4,17,32,1,-17.5,32.5
1x1,4,17,35,1,-17.5,35.5
1x1,4,18,38,1,-18.5,38.5
1x1,4,18,56,1,-18.5,56.5
1x1,4,18,61,1,-18.5,61.5
1x1,4,18,63,1,-18.5,63.5
1x1,4,19,58,1,-19.5,58.5
1x1,4,19,63,1,-19.5,63.5
1x1,4,20,63,1,-20.5,63.5
1x1,4,20,64,1,-20.5,64.5
1x1,4,21,62,1,-21.5,62.5
1x1,4,21,64,1,-21.5,64.5
1x1,4,22,74,1,-22.5,74.5
1x1,4,23,72,1,-23.5,72.5
1x1,4,24,74,1,-24.5,74.5
1x1,4,30,17,1,-30.5,17.5
1x1,4,30,65,1,-30.5,65.5
1x1,3,4,26,1,-4.5,-26.5
1x1,3,32,43,1,-32.5,-43.5
1x1,4,3,30,1,-3.5,30.5
1x1,4,3,39,1,-3.5,39.5
1x1,4,4,36,1,-4.5,36.5
1x1,4,4,37,1,-4.5,37.5
1x1,4,7,29,1,-7.5,29.5
1x1,4,7,33,1,-7.5,33.5
1x1,4,8,30,1,-8.5,30.5
1x1,4,8,37,1,-8.5,37.5
1x1,4,9,27,1,-9.5,27.5
1x1,4,9,33,1,-9.5,33.5
1x1,4,9,34,1,-9.5,34.5
1x1,4,9,39,1,-9.5,39.5
1x1,4,9,40,1,-9.5,40.5
1x1,4,9,45,1,-9.5,45.5
1x1,4,9,49,1,-9.5,49.5
1x1,4,10,27,1,-10.5,27.5
1x1,4,10,33,1,-10.5,33.5
1x1,4,10,34,1,-10.5,34.5
1x1,4,11,29,1,-11.5,29.5
1x1,4,12,28,1,-12.5,28.5
1x1,4,12,51,1,-12.5,51.5
1x1,4,13,33,1,-13.5,33.5
1x1,4,13,52,1,-13.5,52.5
1x1,4,14,43,1,-14.5,43.5
1x1,4,14,49,1,-14.5,49.5
1x1,4,14,50,1,-14.5,50.5
1x1,4,14,72,1,-14.5,72.5
1x1,4,15,41,1,-15.5,41.5
1x1,4,15,52,1,-15.5,52.5
1x1,4,15,56,1,-15.5,56.5
1x1,4,16,41,1,-16.5,41.5
1x1,4,16,43,1,-16.5,43.5
1x1,4,19,60,1,-19.5,60.5
1x1,4,20,47,1,-20.5,47.5
1x1,4,22,73,1,-22.5,73.5
1x1,4,26,75,1,-26.5,75.5
1x1,4,28,21,1,-28.5,21.5
1x1,4,31,34,1,-31.5,34.5
1x1,4,32,35,1,-32.5,35.5
1x1,2,26,9,1,26.5,-9.5
1x1,3,7,30,1,-7.5,-30.5
1x1,3,8,16,1,-8.5,-16.5
1x1,3,12,20,1,-12.5,-20.5
1x1,3,31,46,1,-31.5,-46.5
1x1,4,5,32,1,-5.5,32.5
1x1,4,7,26,1,-7.5,26.5
1x1,4,8,32,1,-8.5,32.5
1x1,4,8,35,1,-8.5,35.5
1x1,4,8,42,1,-8.5,42.5
1x1,4,9,25,1,-9.5,25.5
1x1,4,9,35,1,-9.5,35.5
1x1,4,9,42,1,-9.5,42.5
1x1,4,10,25,1,-10.5,25.5
1x1,4,10,31,1,-10.5,31.5
1x1,4,11,28,1,-11.5,28.5
1x1,4,11,31,1,-11.5,31.5
1x1,4,11,42,1,-11.5,42.5
1x1,4,11,47,1,-11.5,47.5
1x1,4,12,26,1,-12.5,26.5
1x1,4,12,27,1,-12.5,27.5
1x1,4,13,25,1,-13.5,25.5
1x1,4,14,25,1,-14.5,25.5
1x1,4,14,30,1,-14.5,30.5
1x1,4,14,56,1,-14.5,56.5
1x1,4,14,60,1,-14.5,60.5
1x1,4,15,25,1,-15.5,25.5
1x1,4,16,72,1,-16.5,72.5
1x1,4,18,64,1,-18.5,64.5
1x1,4,22,27,1,-22.5,27.5
1x1,4,24,21,1,-24.5,21.5
1x1,4,24,25,1,-24.5,25.5
1x1,3,3,26,1,-3.5,-26.5
1x1,3,4,20,1,-4.5,-20.5
1x1,3,4,28,1,-4.5,-28.5
1x1,3,7,28,1,-7.5,-28.5
1x1,3,10,14,1,-10.5,-14.5
1x1,3,10,15,1,-10.5,-15.5
1x1,3,11,15,1,-11.5,-15.5
1x1,3,12,18,1,-12.5,-18.5
1x1,3,12,33,1,-12.5,-33.5
1x1,3,15,25,1,-15.5,-25.5
1x1,3,15,29,1,-15.5,-29.5
1x1,3,16,32,1,-16.5,-32.5
1x1,3,17,26,1,-17.5,-26.5
1x1,3,27,41,1,-27.5,-41.5
1x1,3,28,37,1,-28.5,-37.5
1x1,3,30,34,1,-30.5,-34.5
1x1,4,14,28,1,-14.5,28.5
1x1,4,15,68,1,-15.5,68.5
1x1,4,15,79,1,-15.5,79.5
1x1,4,16,65,1,-16.5,65.5
1x1,4,16,67,1,-16.5,67.5
1x1,4,17,25,1,-17.5,25.5
1x1,4,17,58,1,-17.5,58.5
1x1,4,17,64,1,-17.5,64.5
1x1,4,19,21,1,-19.5,21.5
1x1,4,23,21,1,-23.5,21.5
1x1,4,28,15,1,-28.5,15.5
1x1,4,35,47,1,-35.5,47.5
1x1,2,12,1,1,12.5,-1.5
1x1,3,2,21,1,-2.5,-21.5
1x1,3,5,16,1,-5.5,-16.5
1x1,3,6,30,1,-6.5,-30.5
1x1,3,7,8,1,-7.5,-8.5
1x1,3,7,9,1,-7.5,-9.5
1x1,3,8,12,1,-8.5,-12.5
1x1,3,8,33,1,-8.5,-33.5
1x1,3,10,25,1,-10.5,-25.5
1x1,3,10,27,1,-10.5,-27.5
1x1,3,11,24,1,-11.5,-24.5
1x1,3,12,27,1,-12.5,-27.5
1x1,3,12,32,1,-12.5,-32.5
1x1,3,13,24,1,-13.5,-24.5
1x1,3,14,33,1,-14.5,-33.5
1x1,3,16,34,1,-16.5,-34.5
1x1,3,17,27,1,-17.5,-27.5
1x1,3,19,26,1,-19.5,-26.5
1x1,3,19,34,1,-19.5,-34.5
1x1,3,22,26,1,-22.5,-26.5
1x1,3,23,34,1,-23.5,-34.5
1x1,3,24,33,1,-24.5,-33.5
1x1,3,26,37,1,-26.5,-37.5
1x1,3,30,18,1,-30.5,-18.5
