BigCellID,BigCellTypeID,x,y
2039,1,-34.5,10.5
2040,1,-34.5,11.5
2041,1,-34.5,12.5
2042,1,-34.5,13.5
2043,1,-34.5,14.5
2044,1,-34.5,15.5
2045,1,-34.5,16.5
2046,1,-34.5,19.5
2047,1,-34.5,20.5
2048,1,-34.5,29.5
2049,1,-34.5,35.5
2050,1,-34.5,36.5
2051,1,-33.5,-35.5
2052,1,-33.5,-34.5
2053,1,-33.5,-33.5
2054,1,-33.5,-32.5
2055,1,-33.5,-20.5
2056,1,-33.5,-18.5
2057,1,-33.5,-17.5
2058,1,-33.5,-16.5
2059,1,-33.5,-15.5
2060,1,-33.5,-14.5
2061,1,-33.5,-13.5
2062,1,-33.5,-12.5
2063,1,-33.5,-6.5
2064,1,-33.5,-4.5
2065,1,-33.5,-3.5
2066,1,-33.5,-2.5
2067,1,-33.5,-1.5
2068,1,-33.5,-0.5
2069,1,-33.5,0.5
2070,1,-33.5,1.5
2071,1,-33.5,2.5
2072,1,-33.5,3.5
2073,1,-33.5,4.5
2074,1,-33.5,5.5
2075,1,-33.5,6.5
2076,1,-33.5,7.5
2077,1,-33.5,8.5
2078,1,-33.5,9.5
2079,1,-33.5,10.5
2080,1,-33.5,11.5
2081,1,-33.5,12.5
2082,1,-33.5,13.5
2083,1,-33.5,14.5
2084,1,-33.5,15.5
2085,1,-33.5,18.5
2086,1,-33.5,19.5
2087,1,-33.5,20.5
2088,1,-33.5,24.5
2089,1,-33.5,29.5
2090,1,-33.5,39.5
2091,1,-32.5,-40.5
2092,1,-32.5,-33.5
2093,1,-32.5,-32.5
2094,1,-32.5,-31.5
2095,1,-32.5,-30.5
2096,1,-32.5,-29.5
2097,1,-32.5,-27.5
2098,1,-32.5,-25.5
2099,1,-32.5,-24.5
2100,1,-32.5,-20.5
2101,1,-32.5,-19.5
2102,1,-32.5,-17.5
2103,1,-32.5,-16.5
2104,1,-32.5,-15.5
2105,1,-32.5,-14.5
2106,1,-32.5,-13.5
2107,1,-32.5,-12.5
2108,1,-32.5,-11.5
2109,1,-32.5,-6.5
2110,1,-32.5,-5.5
2111,1,-32.5,-4.5
2112,1,-32.5,-3.5
2113,1,-32.5,-2.5
2114,1,-32.5,-1.5
2115,1,-32.5,-0.5
2116,1,-32.5,0.5
2117,1,-32.5,1.5
2118,1,-32.5,2.5
2119,1,-32.5,3.5
2120,1,-32.5,4.5
2121,1,-32.5,5.5
2122,1,-32.5,6.5
2123,1,-32.5,7.5
2124,1,-32.5,8.5
2125,1,-32.5,9.5
2126,1,-32.5,10.5
2127,1,-32.5,11.5
2128,1,-32.5,12.5
2129,1,-32.5,13.5
2130,1,-32.5,14.5
2131,1,-32.5,15.5
2132,1,-32.5,16.5
2133,1,-32.5,18.5
2134,1,-32.5,36.5
2135,1,-31.5,-37.5
2136,1,-31.5,-36.5
2137,1,-31.5,-33.5
2138,1,-31.5,-30.5
2139,1,-31.5,-28.5
2140,1,-31.5,-27.5
2141,1,-31.5,-26.5
2142,1,-31.5,-17.5
2143,1,-31.5,-16.5
2144,1,-31.5,-15.5
2145,1,-31.5,-14.5
2146,1,-31.5,-13.5
2147,1,-31.5,-12.5
2148,1,-31.5,-11.5
2149,1,-31.5,-10.5
2150,1,-31.5,-7.5
2151,1,-31.5,-6.5
2152,1,-31.5,-4.5
2153,1,-31.5,-2.5
2154,1,-31.5,-1.5
2155,1,-31.5,-0.5
2156,1,-31.5,0.5
2157,1,-31.5,1.5
2158,1,-31.5,2.5
2159,1,-31.5,3.5
2160,1,-31.5,4.5
2161,1,-31.5,5.5
2162,1,-31.5,6.5
2163,1,-31.5,7.5
2164,1,-31.5,8.5
2165,1,-31.5,9.5
2166,1,-31.5,10.5
2167,1,-31.5,11.5
2168,1,-31.5,12.5
2169,1,-31.5,13.5
2170,1,-31.5,14.5
2171,1,-31.5,15.5
2172,1,-31.5,16.5
2173,1,-31.5,28.5
2174,1,-31.5,36.5
2175,1,-31.5,37.5
2176,1,-31.5,38.5
2177,1,-31.5,39.5
2178,1,-31.5,47.5
2179,1,-30.5,-32.5
2180,1,-30.5,-31.5
2181,1,-30.5,-30.5
2182,1,-30.5,-29.5
2183,1,-30.5,-28.5
2184,1,-30.5,-27.5
2185,1,-30.5,-26.5
2186,1,-30.5,-25.5
2187,1,-30.5,-20.5
2188,1,-30.5,-15.5
2189,1,-30.5,-14.5
2190,1,-30.5,-13.5
2191,1,-30.5,-12.5
2192,1,-30.5,-11.5
2193,1,-30.5,-10.5
2194,1,-30.5,-9.5
2195,1,-30.5,-8.5
2196,1,-30.5,-7.5
2197,1,-30.5,-6.5
2198,1,-30.5,-5.5
2199,1,-30.5,-4.5
2200,1,-30.5,-2.5
2201,1,-30.5,-1.5
2202,1,-30.5,-0.5
2203,1,-30.5,0.5
2204,1,-30.5,1.5
2205,1,-30.5,2.5
2206,1,-30.5,3.5
2207,1,-30.5,4.5
2208,1,-30.5,5.5
2209,1,-30.5,6.5
2210,1,-30.5,7.5
2211,1,-30.5,8.5
2212,1,-30.5,9.5
2213,1,-30.5,10.5
2214,1,-30.5,11.5
2215,1,-30.5,12.5
2216,1,-30.5,13.5
2217,1,-30.5,14.5
2218,1,-30.5,15.5
2219,1,-30.5,16.5
2220,1,-30.5,17.5
2221,1,-30.5,19.5
2222,1,-30.5,20.5
2223,1,-30.5,25.5
2224,1,-30.5,30.5
2225,1,-30.5,34.5
2226,1,-30.5,35.5
2227,1,-30.5,37.5
2228,1,-30.5,38.5
2229,1,-30.5,40.5
2230,1,-30.5,41.5
2231,1,-30.5,42.5
2232,1,-30.5,45.5
2233,1,-30.5,46.5
2234,1,-30.5,48.5
2235,1,-30.5,49.5
2236,1,-29.5,-33.5
2237,1,-29.5,-28.5
2238,1,-29.5,-25.5
2239,1,-29.5,-20.5
2240,1,-29.5,-17.5
2241,1,-29.5,-16.5
2242,1,-29.5,-15.5
2243,1,-29.5,-14.5
2244,1,-29.5,-13.5
2245,1,-29.5,-12.5
2246,1,-29.5,-11.5
2247,1,-29.5,-10.5
2248,1,-29.5,-9.5
2249,1,-29.5,-8.5
2250,1,-29.5,-7.5
2251,1,-29.5,-6.5
2252,1,-29.5,-5.5
2253,1,-29.5,-4.5
2254,1,-29.5,-3.5
2255,1,-29.5,-2.5
2256,1,-29.5,-1.5
2257,1,-29.5,-0.5
2258,1,-29.5,0.5
2259,1,-29.5,1.5
2260,1,-29.5,2.5
2261,1,-29.5,3.5
2262,1,-29.5,4.5
2263,1,-29.5,5.5
2264,1,-29.5,6.5
2265,1,-29.5,7.5
2266,1,-29.5,8.5
2267,1,-29.5,9.5
2268,1,-29.5,10.5
2269,1,-29.5,11.5
2270,1,-29.5,12.5
2271,1,-29.5,13.5
2272,1,-29.5,14.5
2273,1,-29.5,15.5
2274,1,-29.5,16.5
2275,1,-29.5,17.5
2276,1,-29.5,35.5
2277,1,-29.5,37.5
2278,1,-29.5,38.5
2279,1,-29.5,39.5
2280,1,-29.5,40.5
2281,1,-29.5,41.5
2282,1,-29.5,42.5
2283,1,-29.5,43.5
2284,1,-29.5,45.5
2285,1,-29.5,46.5
2286,1,-28.5,-34.5
2287,1,-28.5,-29.5
2288,1,-28.5,-28.5
2289,1,-28.5,-27.5
2290,1,-28.5,-26.5
2291,1,-28.5,-25.5
2292,1,-28.5,-23.5
2293,1,-28.5,-20.5
2294,1,-28.5,-19.5
2295,1,-28.5,-17.5
2296,1,-28.5,-16.5
2297,1,-28.5,-15.5
2298,1,-28.5,-14.5
2299,1,-28.5,-13.5
2300,1,-28.5,-12.5
2301,1,-28.5,-11.5
2302,1,-28.5,-10.5
2303,1,-28.5,-9.5
2304,1,-28.5,-8.5
2305,1,-28.5,-6.5
2306,1,-28.5,-5.5
2307,1,-28.5,-4.5
2308,1,-28.5,-3.5
2309,1,-28.5,-2.5
2310,1,-28.5,-1.5
2311,1,-28.5,-0.5
2312,1,-28.5,0.5
2313,1,-28.5,1.5
2314,1,-28.5,2.5
2315,1,-28.5,3.5
2316,1,-28.5,4.5
2317,1,-28.5,5.5
2318,1,-28.5,6.5
2319,1,-28.5,7.5
2320,1,-28.5,8.5
2321,1,-28.5,9.5
2322,1,-28.5,10.5
2323,1,-28.5,11.5
2324,1,-28.5,12.5
2325,1,-28.5,13.5
2326,1,-28.5,14.5
2327,1,-28.5,15.5
2328,1,-28.5,16.5
2329,1,-28.5,17.5
2330,1,-28.5,19.5
2331,1,-28.5,22.5
2332,1,-28.5,28.5
2333,1,-28.5,32.5
2334,1,-28.5,36.5
2335,1,-28.5,37.5
2336,1,-28.5,38.5
2337,1,-28.5,39.5
2338,1,-28.5,40.5
2339,1,-28.5,41.5
2340,1,-28.5,42.5
2341,1,-28.5,43.5
2342,1,-28.5,46.5
2343,1,-28.5,47.5
2344,1,-27.5,-23.5
2345,1,-27.5,-20.5
2346,1,-27.5,-19.5
2347,1,-27.5,-18.5
2348,1,-27.5,-15.5
2349,1,-27.5,-14.5
2350,1,-27.5,-12.5
2351,1,-27.5,-11.5
2352,1,-27.5,-10.5
2353,1,-27.5,-9.5
2354,1,-27.5,-6.5
2355,1,-27.5,-5.5
2356,1,-27.5,-4.5
2357,1,-27.5,-3.5
2358,1,-27.5,-2.5
2359,1,-27.5,-1.5
2360,1,-27.5,-0.5
2361,1,-27.5,0.5
2362,1,-27.5,1.5
2363,1,-27.5,2.5
2364,1,-27.5,3.5
2365,1,-27.5,4.5
2366,1,-27.5,5.5
2367,1,-27.5,6.5
2368,1,-27.5,7.5
2369,1,-27.5,8.5
2370,1,-27.5,9.5
2371,1,-27.5,10.5
2372,1,-27.5,11.5
2373,1,-27.5,12.5
2374,1,-27.5,13.5
2375,1,-27.5,14.5
2376,1,-27.5,15.5
2377,1,-27.5,16.5
2378,1,-27.5,17.5
2379,1,-27.5,26.5
2380,1,-27.5,34.5
2381,1,-27.5,35.5
2382,1,-27.5,36.5
2383,1,-27.5,37.5
2384,1,-27.5,38.5
2385,1,-27.5,39.5
2386,1,-27.5,40.5
2387,1,-27.5,41.5
2388,1,-27.5,42.5
2389,1,-27.5,43.5
2390,1,-27.5,44.5
2391,1,-27.5,45.5
2392,1,-27.5,46.5
2393,1,-27.5,47.5
2394,1,-27.5,48.5
2395,1,-27.5,58.5
2396,1,-27.5,59.5
2397,1,-26.5,-36.5
2398,1,-26.5,-27.5
2399,1,-26.5,-26.5
2400,1,-26.5,-25.5
2401,1,-26.5,-24.5
2402,1,-26.5,-17.5
2403,1,-26.5,-16.5
2404,1,-26.5,-15.5
2405,1,-26.5,-14.5
2406,1,-26.5,-13.5
2407,1,-26.5,-12.5
2408,1,-26.5,-11.5
2409,1,-26.5,-10.5
2410,1,-26.5,-9.5
2411,1,-26.5,-6.5
2412,1,-26.5,-5.5
2413,1,-26.5,-4.5
2414,1,-26.5,-3.5
2415,1,-26.5,-2.5
2416,1,-26.5,-1.5
2417,1,-26.5,-0.5
2418,1,-26.5,0.5
2419,1,-26.5,1.5
2420,1,-26.5,2.5
2421,1,-26.5,3.5
2422,1,-26.5,4.5
2423,1,-26.5,5.5
2424,1,-26.5,6.5
2425,1,-26.5,7.5
2426,1,-26.5,8.5
2427,1,-26.5,9.5
2428,1,-26.5,10.5
2429,1,-26.5,11.5
2430,1,-26.5,12.5
2431,1,-26.5,13.5
2432,1,-26.5,14.5
2433,1,-26.5,15.5
2434,1,-26.5,16.5
2435,1,-26.5,17.5
2436,1,-26.5,18.5
2437,1,-26.5,26.5
2438,1,-26.5,30.5
2439,1,-26.5,32.5
2440,1,-26.5,34.5
2441,1,-26.5,36.5
2442,1,-26.5,37.5
2443,1,-26.5,38.5
2444,1,-26.5,39.5
2445,1,-26.5,40.5
2446,1,-26.5,41.5
2447,1,-26.5,42.5
2448,1,-26.5,43.5
2449,1,-26.5,44.5
2450,1,-26.5,45.5
2451,1,-26.5,46.5
2452,1,-26.5,47.5
2453,1,-26.5,48.5
2454,1,-25.5,-37.5
2455,1,-25.5,-35.5
2456,1,-25.5,-30.5
2457,1,-25.5,-27.5
2458,1,-25.5,-26.5
2459,1,-25.5,-25.5
2460,1,-25.5,-24.5
2461,1,-25.5,-21.5
2462,1,-25.5,-20.5
2463,1,-25.5,-18.5
2464,1,-25.5,-17.5
2465,1,-25.5,-16.5
2466,1,-25.5,-15.5
2467,1,-25.5,-14.5
2468,1,-25.5,-13.5
2469,1,-25.5,-12.5
2470,1,-25.5,-11.5
2471,1,-25.5,-10.5
2472,1,-25.5,-9.5
2473,1,-25.5,-8.5
2474,1,-25.5,-6.5
2475,1,-25.5,-5.5
2476,1,-25.5,-4.5
2477,1,-25.5,-3.5
2478,1,-25.5,-2.5
2479,1,-25.5,-1.5
2480,1,-25.5,-0.5
2481,1,-25.5,0.5
2482,1,-25.5,1.5
2483,1,-25.5,2.5
2484,1,-25.5,3.5
2485,1,-25.5,4.5
2486,1,-25.5,5.5
2487,1,-25.5,6.5
2488,1,-25.5,7.5
2489,1,-25.5,8.5
2490,1,-25.5,9.5
2491,1,-25.5,10.5
2492,1,-25.5,11.5
2493,1,-25.5,12.5
2494,1,-25.5,13.5
2495,1,-25.5,14.5
2496,1,-25.5,15.5
2497,1,-25.5,16.5
2498,1,-25.5,17.5
2499,1,-25.5,18.5
2500,1,-25.5,19.5
2501,1,-25.5,20.5
2502,1,-25.5,25.5
2503,1,-25.5,30.5
2504,1,-25.5,33.5
2505,1,-25.5,35.5
2506,1,-25.5,36.5
2507,1,-25.5,37.5
2508,1,-25.5,38.5
2509,1,-25.5,39.5
2510,1,-25.5,40.5
2511,1,-25.5,41.5
2512,1,-25.5,42.5
2513,1,-25.5,43.5
2514,1,-25.5,44.5
2515,1,-25.5,45.5
2516,1,-25.5,46.5
2517,1,-25.5,47.5
2518,1,-25.5,48.5
2519,1,-25.5,49.5
2520,1,-25.5,50.5
2521,1,-24.5,-30.5
2522,1,-24.5,-26.5
2523,1,-24.5,-25.5
2524,1,-24.5,-24.5
2525,1,-24.5,-23.5
2526,1,-24.5,-21.5
2527,1,-24.5,-19.5
2528,1,-24.5,-18.5
2529,1,-24.5,-17.5
2530,1,-24.5,-16.5
2531,1,-24.5,-15.5
2532,1,-24.5,-12.5
2533,1,-24.5,-8.5
2534,1,-24.5,-7.5
2535,1,-24.5,-6.5
2536,1,-24.5,-5.5
2537,1,-24.5,-4.5
2538,1,-24.5,-3.5
2539,1,-24.5,-2.5
2540,1,-24.5,-1.5
2541,1,-24.5,-0.5
2542,1,-24.5,0.5
2543,1,-24.5,1.5
2544,1,-24.5,2.5
2545,1,-24.5,3.5
2546,1,-24.5,4.5
2547,1,-24.5,5.5
2548,1,-24.5,6.5
2549,1,-24.5,7.5
2550,1,-24.5,8.5
2551,1,-24.5,9.5
2552,1,-24.5,10.5
2553,1,-24.5,11.5
2554,1,-24.5,12.5
2555,1,-24.5,13.5
2556,1,-24.5,14.5
2557,1,-24.5,15.5
2558,1,-24.5,16.5
2559,1,-24.5,17.5
2560,1,-24.5,18.5
2561,1,-24.5,29.5
2562,1,-24.5,32.5
2563,1,-24.5,36.5
2564,1,-24.5,37.5
2565,1,-24.5,38.5
2566,1,-24.5,39.5
2567,1,-24.5,40.5
2568,1,-24.5,41.5
2569,1,-24.5,42.5
2570,1,-24.5,43.5
2571,1,-24.5,44.5
2572,1,-24.5,45.5
2573,1,-24.5,46.5
2574,1,-24.5,47.5
2575,1,-24.5,48.5
2576,1,-24.5,49.5
2577,1,-24.5,50.5
2578,1,-23.5,-36.5
2579,1,-23.5,-32.5
2580,1,-23.5,-26.5
2581,1,-23.5,-25.5
2582,1,-23.5,-23.5
2583,1,-23.5,-22.5
2584,1,-23.5,-21.5
2585,1,-23.5,-20.5
2586,1,-23.5,-19.5
2587,1,-23.5,-18.5
2588,1,-23.5,-17.5
2589,1,-23.5,-16.5
2590,1,-23.5,-15.5
2591,1,-23.5,-13.5
2592,1,-23.5,-10.5
2593,1,-23.5,-9.5
2594,1,-23.5,-8.5
2595,1,-23.5,-7.5
2596,1,-23.5,-6.5
2597,1,-23.5,-5.5
2598,1,-23.5,-4.5
2599,1,-23.5,-3.5
2600,1,-23.5,-2.5
2601,1,-23.5,-1.5
2602,1,-23.5,-0.5
2603,1,-23.5,0.5
2604,1,-23.5,1.5
2605,1,-23.5,2.5
2606,1,-23.5,3.5
2607,1,-23.5,4.5
2608,1,-23.5,5.5
2609,1,-23.5,6.5
2610,1,-23.5,7.5
2611,1,-23.5,8.5
2612,1,-23.5,9.5
2613,1,-23.5,10.5
2614,1,-23.5,11.5
2615,1,-23.5,12.5
2616,1,-23.5,13.5
2617,1,-23.5,14.5
2618,1,-23.5,15.5
2619,1,-23.5,16.5
2620,1,-23.5,17.5
2621,1,-23.5,18.5
2622,1,-23.5,19.5
2623,1,-23.5,20.5
2624,1,-23.5,21.5
2625,1,-23.5,25.5
2626,1,-23.5,29.5
2627,1,-23.5,36.5
2628,1,-23.5,37.5
2629,1,-23.5,38.5
2630,1,-23.5,39.5
2631,1,-23.5,40.5
2632,1,-23.5,41.5
2633,1,-23.5,42.5
2634,1,-23.5,43.5
2635,1,-23.5,44.5
2636,1,-23.5,45.5
2637,1,-23.5,46.5
2638,1,-23.5,47.5
2639,1,-23.5,48.5
2640,1,-23.5,49.5
2641,1,-23.5,51.5
2642,1,-22.5,-25.5
2643,1,-22.5,-24.5
2644,1,-22.5,-23.5
2645,1,-22.5,-22.5
2646,1,-22.5,-21.5
2647,1,-22.5,-20.5
2648,1,-22.5,-19.5
2649,1,-22.5,-18.5
2650,1,-22.5,-15.5
2651,1,-22.5,-8.5
2652,1,-22.5,-7.5
2653,1,-22.5,-6.5
2654,1,-22.5,-5.5
2655,1,-22.5,-4.5
2656,1,-22.5,-3.5
2657,1,-22.5,-2.5
2658,1,-22.5,-1.5
2659,1,-22.5,-0.5
2660,1,-22.5,0.5
2661,1,-22.5,1.5
2662,1,-22.5,2.5
2663,1,-22.5,3.5
2664,1,-22.5,4.5
2665,1,-22.5,5.5
2666,1,-22.5,6.5
2667,1,-22.5,7.5
2668,1,-22.5,8.5
2669,1,-22.5,9.5
2670,1,-22.5,10.5
2671,1,-22.5,11.5
2672,1,-22.5,12.5
2673,1,-22.5,13.5
2674,1,-22.5,14.5
2675,1,-22.5,15.5
2676,1,-22.5,16.5
2677,1,-22.5,17.5
2678,1,-22.5,18.5
2679,1,-22.5,19.5
2680,1,-22.5,20.5
2681,1,-22.5,21.5
2682,1,-22.5,22.5
2683,1,-22.5,23.5
2684,1,-22.5,24.5
2685,1,-22.5,31.5
2686,1,-22.5,36.5
2687,1,-22.5,37.5
2688,1,-22.5,38.5
2689,1,-22.5,39.5
2690,1,-22.5,40.5
2691,1,-22.5,41.5
2692,1,-22.5,42.5
2693,1,-22.5,43.5
2694,1,-22.5,44.5
2695,1,-22.5,45.5
2696,1,-22.5,46.5
2697,1,-22.5,47.5
2698,1,-22.5,48.5
2699,1,-22.5,49.5
2700,1,-22.5,50.5
2701,1,-22.5,51.5
2702,1,-22.5,60.5
2703,1,-22.5,64.5
2704,1,-21.5,-27.5
2705,1,-21.5,-24.5
2706,1,-21.5,-23.5
2707,1,-21.5,-22.5
2708,1,-21.5,-21.5
2709,1,-21.5,-20.5
2710,1,-21.5,-19.5
2711,1,-21.5,-15.5
2712,1,-21.5,-10.5
2713,1,-21.5,-8.5
2714,1,-21.5,-7.5
2715,1,-21.5,-6.5
2716,1,-21.5,-5.5
2717,1,-21.5,-4.5
2718,1,-21.5,-3.5
2719,1,-21.5,-2.5
2720,1,-21.5,-1.5
2721,1,-21.5,-0.5
2722,1,-21.5,0.5
2723,1,-21.5,1.5
2724,1,-21.5,2.5
2725,1,-21.5,3.5
2726,1,-21.5,4.5
2727,1,-21.5,5.5
2728,1,-21.5,6.5
2729,1,-21.5,7.5
2730,1,-21.5,8.5
2731,1,-21.5,9.5
2732,1,-21.5,10.5
2733,1,-21.5,11.5
2734,1,-21.5,12.5
2735,1,-21.5,13.5
2736,1,-21.5,14.5
2737,1,-21.5,15.5
2738,1,-21.5,16.5
2739,1,-21.5,17.5
2740,1,-21.5,18.5
2741,1,-21.5,19.5
2742,1,-21.5,20.5
2743,1,-21.5,21.5
2744,1,-21.5,22.5
2745,1,-21.5,25.5
2746,1,-21.5,29.5
2747,1,-21.5,35.5
2748,1,-21.5,36.5
2749,1,-21.5,37.5
2750,1,-21.5,38.5
2751,1,-21.5,39.5
2752,1,-21.5,40.5
2753,1,-21.5,41.5
2754,1,-21.5,42.5
2755,1,-21.5,43.5
2756,1,-21.5,44.5
2757,1,-21.5,45.5
2758,1,-21.5,46.5
2759,1,-21.5,47.5
2760,1,-21.5,48.5
2761,1,-21.5,49.5
2762,1,-21.5,50.5
2763,1,-21.5,51.5
2764,1,-21.5,52.5
2765,1,-21.5,60.5
2766,1,-21.5,63.5
2767,1,-20.5,-40.5
2768,1,-20.5,-32.5
2769,1,-20.5,-31.5
2770,1,-20.5,-30.5
2771,1,-20.5,-28.5
2772,1,-20.5,-25.5
2773,1,-20.5,-23.5
2774,1,-20.5,-22.5
2775,1,-20.5,-21.5
2776,1,-20.5,-20.5
2777,1,-20.5,-18.5
2778,1,-20.5,-15.5
2779,1,-20.5,-13.5
2780,1,-20.5,-11.5
2781,1,-20.5,-10.5
2782,1,-20.5,-8.5
2783,1,-20.5,-7.5
2784,1,-20.5,-6.5
2785,1,-20.5,-5.5
2786,1,-20.5,-4.5
2787,1,-20.5,-3.5
2788,1,-20.5,-2.5
2789,1,-20.5,-1.5
2790,1,-20.5,-0.5
2791,1,-20.5,0.5
2792,1,-20.5,1.5
2793,1,-20.5,2.5
2794,1,-20.5,3.5
2795,1,-20.5,4.5
2796,1,-20.5,5.5
2797,1,-20.5,6.5
2798,1,-20.5,7.5
2799,1,-20.5,8.5
2800,1,-20.5,9.5
2801,1,-20.5,10.5
2802,1,-20.5,11.5
2803,1,-20.5,12.5
2804,1,-20.5,13.5
2805,1,-20.5,14.5
2806,1,-20.5,15.5
2807,1,-20.5,16.5
2808,1,-20.5,17.5
2809,1,-20.5,18.5
2810,1,-20.5,19.5
2811,1,-20.5,20.5
2812,1,-20.5,21.5
2813,1,-20.5,22.5
2814,1,-20.5,23.5
2815,1,-20.5,25.5
2816,1,-20.5,26.5
2817,1,-20.5,28.5
2818,1,-20.5,29.5
2819,1,-20.5,30.5
2820,1,-20.5,32.5
2821,1,-20.5,35.5
2822,1,-20.5,38.5
2823,1,-20.5,39.5
2824,1,-20.5,40.5
2825,1,-20.5,41.5
2826,1,-20.5,42.5
2827,1,-20.5,43.5
2828,1,-20.5,44.5
2829,1,-20.5,45.5
2830,1,-20.5,46.5
2831,1,-20.5,47.5
2832,1,-20.5,48.5
2833,1,-20.5,49.5
2834,1,-20.5,50.5
2835,1,-20.5,51.5
2836,1,-20.5,52.5
2837,1,-20.5,53.5
2838,1,-20.5,60.5
2839,1,-19.5,-31.5
2840,1,-19.5,-29.5
2841,1,-19.5,-26.5
2842,1,-19.5,-22.5
2843,1,-19.5,-20.5
2844,1,-19.5,-18.5
2845,1,-19.5,-15.5
2846,1,-19.5,-12.5
2847,1,-19.5,-11.5
2848,1,-19.5,-10.5
2849,1,-19.5,-9.5
2850,1,-19.5,-8.5
2851,1,-19.5,-7.5
2852,1,-19.5,-6.5
2853,1,-19.5,-5.5
2854,1,-19.5,-4.5
2855,1,-19.5,-3.5
2856,1,-19.5,-2.5
2857,1,-19.5,-1.5
2858,1,-19.5,-0.5
2859,1,-19.5,0.5
2860,1,-19.5,1.5
2861,1,-19.5,2.5
2862,1,-19.5,3.5
2863,1,-19.5,4.5
2864,1,-19.5,5.5
2865,1,-19.5,6.5
2866,1,-19.5,7.5
2867,1,-19.5,8.5
2868,1,-19.5,9.5
2869,1,-19.5,10.5
2870,1,-19.5,11.5
2871,1,-19.5,12.5
2872,1,-19.5,13.5
2873,1,-19.5,14.5
2874,1,-19.5,15.5
2875,1,-19.5,16.5
2876,1,-19.5,17.5
2877,1,-19.5,18.5
2878,1,-19.5,19.5
2879,1,-19.5,20.5
2880,1,-19.5,21.5
2881,1,-19.5,22.5
2882,1,-19.5,23.5
2883,1,-19.5,24.5
2884,1,-19.5,25.5
2885,1,-19.5,26.5
2886,1,-19.5,34.5
2887,1,-19.5,37.5
2888,1,-19.5,38.5
2889,1,-19.5,39.5
2890,1,-19.5,40.5
2891,1,-19.5,41.5
2892,1,-19.5,42.5
2893,1,-19.5,43.5
2894,1,-19.5,44.5
2895,1,-19.5,45.5
2896,1,-19.5,46.5
2897,1,-19.5,47.5
2898,1,-19.5,48.5
2899,1,-19.5,49.5
2900,1,-19.5,50.5
2901,1,-19.5,51.5
2902,1,-19.5,52.5
2903,1,-19.5,60.5
2904,1,-19.5,61.5
2905,1,-18.5,-33.5
2906,1,-18.5,-29.5
2907,1,-18.5,-24.5
2908,1,-18.5,-23.5
2909,1,-18.5,-19.5
2910,1,-18.5,-18.5
2911,1,-18.5,-17.5
2912,1,-18.5,-16.5
2913,1,-18.5,-14.5
2914,1,-18.5,-13.5
2915,1,-18.5,-12.5
2916,1,-18.5,-10.5
2917,1,-18.5,-9.5
2918,1,-18.5,-8.5
2919,1,-18.5,-7.5
2920,1,-18.5,-6.5
2921,1,-18.5,-5.5
2922,1,-18.5,-4.5
2923,1,-18.5,-3.5
2924,1,-18.5,-2.5
2925,1,-18.5,-1.5
2926,1,-18.5,-0.5
2927,1,-18.5,0.5
2928,1,-18.5,1.5
2929,1,-18.5,2.5
2930,1,-18.5,3.5
2931,1,-18.5,4.5
2932,1,-18.5,5.5
2933,1,-18.5,6.5
2934,1,-18.5,7.5
2935,1,-18.5,8.5
2936,1,-18.5,9.5
2937,1,-18.5,10.5
2938,1,-18.5,11.5
2939,1,-18.5,12.5
2940,1,-18.5,13.5
2941,1,-18.5,14.5
2942,1,-18.5,15.5
2943,1,-18.5,16.5
2944,1,-18.5,17.5
2945,1,-18.5,18.5
2946,1,-18.5,19.5
2947,1,-18.5,20.5
2948,1,-18.5,21.5
2949,1,-18.5,22.5
2950,1,-18.5,23.5
2951,1,-18.5,24.5
2952,1,-18.5,25.5
2953,1,-18.5,26.5
2954,1,-18.5,27.5
2955,1,-18.5,28.5
2956,1,-18.5,29.5
2957,1,-18.5,33.5
2958,1,-18.5,35.5
2959,1,-18.5,36.5
2960,1,-18.5,37.5
2961,1,-18.5,38.5
2962,1,-18.5,39.5
2963,1,-18.5,40.5
2964,1,-18.5,41.5
2965,1,-18.5,42.5
2966,1,-18.5,43.5
2967,1,-18.5,44.5
2968,1,-18.5,45.5
2969,1,-18.5,46.5
2970,1,-18.5,47.5
2971,1,-18.5,48.5
2972,1,-18.5,49.5
2973,1,-18.5,50.5
2974,1,-18.5,51.5
2975,1,-18.5,52.5
2976,1,-18.5,59.5
2977,1,-18.5,60.5
2978,1,-18.5,61.5
2979,1,-17.5,-32.5
2980,1,-17.5,-27.5
2981,1,-17.5,-24.5
2982,1,-17.5,-23.5
2983,1,-17.5,-18.5
2984,1,-17.5,-17.5
2985,1,-17.5,-16.5
2986,1,-17.5,-15.5
2987,1,-17.5,-14.5
2988,1,-17.5,-13.5
2989,1,-17.5,-12.5
2990,1,-17.5,-11.5
2991,1,-17.5,-10.5
2992,1,-17.5,-8.5
2993,1,-17.5,-7.5
2994,1,-17.5,-6.5
2995,1,-17.5,-5.5
2996,1,-17.5,-4.5
2997,1,-17.5,-3.5
2998,1,-17.5,-2.5
2999,1,-17.5,-1.5
3000,1,-17.5,-0.5
3001,1,-17.5,0.5
3002,1,-17.5,1.5
3003,1,-17.5,2.5
3004,1,-17.5,3.5
3005,1,-17.5,4.5
3006,1,-17.5,5.5
3007,1,-17.5,6.5
3008,1,-17.5,7.5
3009,1,-17.5,8.5
3010,1,-17.5,9.5
